,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X002236.SZ,X000568.SZ,X000625.SZ,X002475.SZ,X600031.SH,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X601877.SH,X000100.SZ,X300124.SZ,X002508.SZ,X002008.SZ,X300136.SZ,X300003.SZ,X002085.SZ,X600089.SH,X600177.SH,X600271.SH,X600522.SH,X002294.SZ,X000157.SZ,X600487.SH,X600118.SH,X000981.SZ,X600867.SH,X600566.SH,X600699.SH,X002074.SZ,X600809.SH,X600372.SH,X300115.SZ,X000050.SZ,X000559.SZ,X002007.SZ,X000066.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.0216395792255015,0,0,0.0342533033646246,0,0,0,0,0,0.239453255452868,0,0,0,0,-0.0372184898475725,0,0,0,0,-0.136791160981055,0.0306435189350283,0,0,0,0.0670583505015912,0.118577395378805,0,-0.0627140904576722,-0.100508160387048,0,0,0.0577411572376346,0,0,0,0,0,0,0.271646270944347,0,0.0780492361661468,0,0,0,0,0,0,0.0127685331155548,-0.0674186628401149,0,0,0,0,0,0
X600104.SH,0,0,0,0.220277725621116,0,0,0,0.0123687648664018,0,0,0,0.432734344461272,0,0,0.157763557681084,0,0,1.38777878078145e-17,0,0,0,0.00870784341505722,0,0,0,0,-0.0672592323330274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0584569559555916,0,0,0,-0.185276645975613,0,-0.0793382377051075,0.0353476391104885,0.0027865832946579,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0695694389074678,0.0855396276472132,0.0641114125032853,0,0,0,0,0.0639118684048529,0.423034195772827,0.0813990814531689,0,0.0506501648830702,0,0,0,0,0,0,0,0,0.280573437465736,0.00761469337098735,0,0.0451884314601361,0,0,0,0,0,0,0,0,0,0,0,0,-0.0664330379833989,0,0,-0.0934402710358048,0,0,0,0,-0.0691822017719751,0,0,-0.0250180262711334,0.0520045719570099,-0.156214654836146,0,0,0,0,0
X000651.SZ,0,0.042280692553697,0,0,0.201617172456625,0.0278592212614027,0,0,0,0.0353231638882476,0,0,0,0,0.137403995113151,0,0,0,0,0,0.138877224150996,0,0,0.145485338959227,0.0731991625606919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477001495946398,0,0,0,0,0,-0.00717117962535478,0,0,0,0,0,-0.000940247435915206,-0.000653750862449992,0,0,0,0,0,0
X000858.SZ,0,0,0.0628590797613327,0.0899413860111439,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.713146553663085,0,0,0,0,0,0,0,0.0167881744166636,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0755811512551081,0,0,0,0,0,0.0248509651722778,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X000725.SZ,0,0,0.0970279275733655,0,0,0,0,0,0.128040836018973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211421599550665,0,0,0.293121017306861,0.26593610184701,0,0.576902983039436,0,0,0,0,0,0,0.273313338062254,0,0,-0.0926909574699691,0,0,0,0.0212525831420143,0,0,0,0,0,-0.00636383101650814,0.0688314863589896,0,0,0,0,0,0
X600276.SH,0,0,0.0727754802379728,0,0,0,0,0,-0.0354876138390612,0,0,0.212245356494767,0,0,0,0,0,-0.00119524214709571,-0.0943134994642131,0,0,0,0,0,0,0,0,0.149213816050873,0,0,0,-0.0576924848931046,0,0,0,0,0,0,0,0,0,0,0,-0.0528942333756908,0,-0.0531388493836958,-0.111648761768277,0,0,0,0,0.0155844519088689,0,0,0,0,0,0,0
X002304.SZ,0.336579176851556,0.430056497176811,0,0,0.160549682106603,0,0.10732875741437,0,0,0.320343466795012,0,1.73472347597681e-18,0,0,0,-0.489956269407996,0,0,0,0,0,0,0,0,0,0,0,0.0901434526346157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406534381367602,0,-0.24862961694149,0.152522430066031,0,-0.305057273428149,0,0,0,-0.0290095139997824,-0.0493022944037455,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.216495994044246,0,0,0.161772545798512,0,0,0,0.0436811236445668,0,0.209354749177522,0,0,0,0.101857624466064,0,0.17344205994972,0.0316289152491382,0,0.013051623661419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297048748593047,0.00446124639750802,0,0,0,-0.0249575802772399,0,0
X600690.SH,0,0.15999938093226,0,0.334810568372866,0,0.0239849924308365,0,0.00955662173240789,0,0,0,0.191149648738359,0.0994908308700682,0,0,0,0,0,0,0,0,0,0,-0.0478609073553888,0,0,-0.0796261381692216,0,0,0,0,0,0,0.270032933261225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019717977137875,-0.117324608113418,0,0,0.0184535684842559,-0.004906377285063,0,0,0,0,0,0
