,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X000651.SZ,X002475.SZ,X300124.SZ,X600104.SH,X000725.SZ,X000063.SZ,X600031.SH,X003816.SZ,X000596.SZ,X002371.SZ,X002129.SZ,X300014.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X002049.SZ,X600089.SH,X000661.SZ,X000100.SZ,X002241.SZ,X002180.SZ,X300142.SZ,X600702.SH,X601877.SH,X000157.SZ,X600584.SH,X600741.SH,X002236.SZ,X600522.SH,X000733.SZ,X600460.SH,X002074.SZ,X000977.SZ,X000066.SZ,X000799.SZ,X300003.SZ,X002294.SZ,X600183.SH,X002007.SZ,X002414.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0245712578400045,0,0,0.190718459367878,0,0.180135273995689,0,0,0.0819832338654245,0,0,0,0.0120560708945639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00145908436557196,0,0,0,-0.0692787426524923,0,0,-0.023077546379968,0,0,0,0,0.0767395184799585,-0.0241579110391891,0,0.0969368010981144,0,0,0,0,0,0.012199581453454,0,0,0,0,0,0
X000858.SZ,0,0,0.0297471094793042,0,0.2026037116978,0,0.645671588525665,0,0.117980171823976,0,0,0,0,0,0,0,0.00152930336016975,0,0,0,0.045068106563914,0,0,0,0,0,0,0,-0.00834830223246512,0,0.0359534727303972,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0759015692843484,0,0,0,0,0,0,-0.00946867786746187,0,0,0,0,0,0,0
X002415.SZ,0,0.0564943204193174,0,0,0,0,0,0,0,0.128153367890496,0,0,0,0,0,0,0,0.00840269097912134,0,0.0210341030219373,0,0,0,0,0,0.33054030073448,0,0,0,0.162006769399383,0,-0.0050016125985055,0,-0.0806210195022961,0,0,0.235798119863627,-0.264645181146838,0.0379523681911674,0,0,0,0.0678055091942221,0,0,0,0,0,0,0,0,0.0209250010343724,-0.0417726404090981,0,0,0,0,0,0
X000568.SZ,0,0.498420832810466,0,0,0,0,0.333812882897424,0.0649730185556,0,0,0,0,0,0,0,0,0,0,0,-0.0370004340278658,0,0,0,0,-0.197335128830724,0,0,0,0,0,0,0,-0.0155724803975126,0,0,0,0,-0.0899676924965774,-0.0758394334163729,0,0,-0.0530451093217398,0,0,0,0,0.296408343311108,-0.0156244710174729,0,0,0,0.0142070465285921,-0.0343744653023681,0,0,0,0,0,0
X600809.SH,0,0.102938262879799,0.086721204578222,0.0999785639627129,0,6.93889390390723e-18,0.150902861848068,0.131617679057699,0,0,0,0,0,0,0,0,0,0,0,0.0495740473104564,0,0,0,0,0,0,0,0,0,0,0,0,0.0819503208834029,0,0,0,0,-0.114980817157701,-0.0256426052992631,0,0,-6.7762635780344e-21,-0.0304923527737887,0.243628163522523,0,0,0,0,0,0,0,0,-0.00665813153486883,0,0,0,0,0,0
X600276.SH,0,0.144227372000195,0,0.0252032474408431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112534118789925,0,0,0,-1.73472347597681e-18,0,0,0,0.110876328742845,0.0879199082308189,0,0,0.0229291510612906,0,0.00776841504273716,0,0,0,0,0,0,0,0.289415080398559,0.121484706181923,0.0374494942236828,0,0.0908934275631038,0,-0.0855310386515614,-0.00462494216776738,-0.0179833162218517,0,0,0,0,0,0
X002304.SZ,0,0.36463046320562,0,0.376119040545239,0,0,0,0,0,0,0,0,0,-0.0227153693867134,0,0,0.196947232674392,-0.00383496715933461,-0.0301150893378778,0,0,0,0,0,0,0,0,0,-0.0215078575436778,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161044695096618,0,0,-0.0766312281790038,0,0,0,0,0,-0.0049048002320129,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.134302838942563,0,0,0,0,0.0549808494426987,0,0.0624487788019402,0,0,0,0.119670910294083,0,0,0,-0.042360530730348,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.104699258869368,0,0,0,0,0,0.00568639430396665,0,0,0,0,0,0,0,0,0,0.00726099548191197,-8.67361737988404e-19,0,0,0,0,0,0
X000651.SZ,0,0.16168768442307,0,0,0,0,0,0.301232661341021,0,0,0,0,0,0,0,0,0,0,-0.0268029201193067,-0.0861264438763534,0.122099670915009,0.0405008047285331,0,0,0,0,0,0,0,0,0.0501517662070385,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00722068869834537,0,0.12294370345012,0,0,0,-0.029781818773573,-0.00738419722983628,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.184591001795247,0,0,0,0,0,0,0,0.0800867409595408,0.235139649428392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30870818007886,0,0,0.178957963188498,-0.0189090474706251,0,0,0,0,0,0.0555937196465192,0,0,0.557375370211418,0,-0.0303624391093274,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.17663210897163,0,0,0,0,0.166685075536524,0,0,0,0,0.0598619778688963,0.0870963098766322,0,0,0,0,0,0,-0.310490394629776,0.06431990524935,0.136514530752466,-0.0130692667227175,0,0,0,0.038423574046183,0,0,0,0,0.0728339955815039,0,0.178465725104213,0,0,0,0,0,0.168280951864609,0,0,0,-0.0356121586371147,0,0,0,0,0,0,0
