,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002304.SZ,X000725.SZ,X002475.SZ,X000568.SZ,X000063.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X600183.SH,X002236.SZ,X002007.SZ,X300003.SZ,X601877.SH,X000100.SZ,X002241.SZ,X600703.SH,X300142.SZ,X002179.SZ,X000157.SZ,X600271.SH,X000625.SZ,X300124.SZ,X600867.SH,X300014.SZ,X002463.SZ,X002008.SZ,X600498.SH,X002506.SZ,X002129.SZ,X000977.SZ,X300146.SZ,X300136.SZ,X600177.SH,X002049.SZ,X002371.SZ,X600066.SH,X000066.SZ,X000050.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0,0,0.0280766994401213,0,0,0,0,0,0,0.0589601183982874,0,0,0,0.263284140903001,0,0,0,0,0.145019055974794,0,0,-0.0913356469476916,0,0.101610497935646,0,0,0,0,-3.46944695195361e-18,0,0.692349795672569,0,0,0,0.010133004817455,0,0,0.107714276657068,0,0,0.0582452044949989,0,0,0,0.0199102573186618,0.0962036334168577,0,0,0,0,0,0
X600031.SH,0,0.0671162423033489,0,0,0,0,0,0,0.070346734513743,0,0,0,0,0.0402464357910617,0.0102138087675457,0,0,0,0,0,0,0.0123111488388083,0,0,0,0,0.0464182752608592,0.130428103288938,0.121834782275868,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.136265265105469,0,0.0707236519142915,0,0,0,0,0,0,0.0998427334819503,0,0,0,0.0218857289901114,0.00511207995065208,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.00984324856433128,0,0,0,0.0953319703545514,0,0.0258930851367068,0,0,0.0211219467167543,0,0,0.00557136322919803,0.0202028409833245,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.17609420466668,0,0,0,0,0,0.00708440161417188,0,0,-0.168538876967603,0,0.0112593509425497,0,0,0,0,0,0,0,0,0,-0.00469837868405128,0.0175846784364137,0,0,0,0,0,0
X000338.SZ,0,0.0391766054141416,0,0.0504609761305551,0.0675363098989054,0,0,0,0,0,0,0.288258940277234,0,0,0,0,0.0447600074074854,0,0,0,0.168283494947322,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.0286092355482067,0,0,0,0,0,0,0,0,0,0,0,0.0118510004883818,0.0512603965304127,0.0918796698866977,0.283219312051515,0,0,-0.00444032433097015,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.462993906122768,0,0,0.273498801043544,0,0,0.10710971398237,0,0,0,0,0.109929553496876,0,0,0,-0.0102509117153392,0,0,0,0,0,0.158706447911717,0,0.0494281565216597,0,0,0,0,0,-0.0730005061419963,0,0,0,0,-0.143462067369099,0,0,0,0.191832264368829,0,0,-0.0567596953832361,0,0,0,0,-0.00307139074591749,0,0,0,0,0,0
X600809.SH,0,0.100129561873264,0,0,0,0,0,0,0.00959042453040152,0,0,0,0,0,0,0,0.247562623927177,0,-0.0741071353158138,0,0.0438520798339924,0,0,0.0457514719952076,0,0.128135657187171,0,0,0,0,0,0,0.126515325114064,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0265024161882203,0,0,0,0.0033227498383934,0,0,0,0,0,0,0
X000596.SZ,0,0.0393903212683504,0,0,0,0,0.346278653486543,0,0,0.0874017914583611,0,0,0,0,0,0.328384237377603,0,0.0198982869922054,0,0,0,0,0,0,0,0.0934390218849432,0,0,0,0,-0.06159544496042,0,0,0,0,0,0,0,0,0,0.053361390888999,0.00688050155502548,0,0,0,0,0,0,0,0,0.0282780547757387,0.023582082330881,0,0,0,0,0,0
X000661.SZ,0.0707613284020086,0,0.273076498934696,0,0.194288585075054,0,0,0,0,0,0,0,0,0,0,0,0.0246653267836942,0,0,0,0.3234121557411,0,0,0,-0.0639779350165855,0,0,0,0,0,0,0,-0.06918827209357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101275148627126,0.0315441499654849,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0.0797908381695006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688791951954559,0,-0.0183684945597173,0,0,0.115388131183176,0.144616433568871,0,0.46538393725084,0,0.0931295464641311,0,0.298089086721103,0,0,0.0809183188088017,0,0,0,0,0,0,0.0042756310263094,-0.0143587437953875,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.445744311156943,0,0,0,0.0889096443232525,0,0.0845165019625146,0,0,0.043574653601518,0,0.0553466834417535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143761079474805,0,0,0,0,-0.0225037491424751,0,0.0372600053138788,0.0749073473590911,0,0.0466028667293076,0,0,0,0,0,0,-0.00247110204203657,0.0278360179948851,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0.104570088251005,0,0,0,0,0,0,0,0,0,0.331431433517816,0,0,0,0,0,0,0,0,0.190135356136658,0,0,0,0.121618610684548,0,0,0.158638482525209,0,0,0,0,0,-0.0156601458518269,0,0,0,0,0,0,0,0,0,0,-0.00421501527372693,0.00130762432808645,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.0334114563993812,0,0,0.194118627409886,0,0,0,0,0,0,0,0,0.217367562194215,0,0,0,0.0327623489697813,0,0.0696862599900354,0,0,0,0.0989619547150621,0,0.108922593772321,0.158506163646217,0.105659041488632,0,0,0,0.0565192914036718,0,0,0,0,-0.0651116787884384,0,0,1.73472347597681e-18,0,0,0,-0.0121839378648356,-0.0120148709593477,0,0,0,0,0,0
X601877.SH,0.00709270559278715,0,0.0980119660398631,0,0,0.230515986733425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136940094795579,0.038486557957725,0,0,0.0432346742053934,0,0,0,0.00859342827112077,0,0,0.0452437463648349,0,0,0.0485917739352458,0.144648347530417,0,0,0,0,-0.237603243958518,0,-0.0531032156596137,0,0,0,0.0225512717173251,0.00451651319065662,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.0743130790954299,0,0,0.0423233539936905,0,0,0,0,0,0.209341451510313,0,0,0,0.0181353799514625,0,0,0,0,0,0,0.00134032898056391,0.180336297719031,0,0,0,0,0,0,0,0,0.125011999778064,0,0,0.0340773157751297,0.00572245386837967,0,0,0,0,0,0,0,0.110112276654354,0,0,0,0.00478748745637498,0.016403431993328,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.343318888154384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708533926039804,0.123733274731979,0,0,0,0,0,0.267178436883545,0,0,0,0,0,0,0.267812500151827,0,0.0377422475195697,0.0199384083758075,0,0,-0.0789872937878088,0,0,0.133160333108508,0,0,0,0,0,0,-0.0990115464159943,0,0,0,0,0,0,-0.0264452043425776,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,-0.164045750910485,0,0,0,0,0,0,0,0.0617141554380924,0,0,0,0.311847097593305,0,0,0,0,0,0,0,0,0,0,-0.0777025906759284,0.0569277563069142,0,0,0,0,0,0,0,0,0,0,0,0.217679847676593,0.216574689766883,0,0.0190088724003162,0.0391955648200064,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,-0.00859800801951691,0,0,0,-0.272481176629672,0,0,0,0,0,0,0.135012615259578,0,0,0.083696192448219,0.0830434983368671,0,0,0,0,0,0,0.00713701127797337,0,0.165955272950663,0,0.202831003442842,0,0.0761135379541254,0,0,0,0,0.0129404244729497,0,0,0,0.201819603461719,0,0,0.110710467772607,0,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,-0.25845421220708,0.190058038598659,0,0.0835082399726322,0,0,0,0,0.124637822031209,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202428775391027,0,0,0,0,0,0.0332052686924641,0.234169664042303,0.0474889712907801,0,0,-0.0970337356877553,0.230752308764472,0,0.0214055740393526,0,0,0,0,0.0165611311842039,0,0,0,0,0,0
X000157.SZ,0,-0.0391631775041965,0,0,0,0,0,-0.175914487902229,0,0,0.0690107509586472,0.582425786428212,0,0,0,0,0,0,-0.139521837520574,0,0,0,0,0,0,0,0,0,0,0,-0.095642475258515,0,0.107960610918101,0,0,0,0,0,0,0,0.149798901658329,0,0,0,-0.0477568792753853,0,0,0,0,0,-0.0393845720711346,0.0473151928667192,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0.0281566537809321,0,0,0,0,0,0,0,0,0,0,0.0607872945162655,0,0,0.0280114867696636,0.225615056986399,0,0,0.0458559062354647,0,0,0,0,0,-0.0161816170760712,0.0742663966433035,0,0.168894943501558,0,0.0487210762062247,0,0,0,0,0,0,0.119787483993636,0.0609655962362353,0,0,0.00301882384295303,0.00263255735302183,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.134164701829369,0.131706838059734,0,0,0,0,0,-0.0435266179954387,0,0,0,0,0,0,0,0,0.00450492268239024,0,0,0,0.101002635639783,0.00669671615886707,0.207995269567116,0,0,0,0,0,0.126472239765672,0,6.93889390390723e-18,0,0,-0.170116407281466,0,0,0,0,0,0,0.0268384152948574,0.238628331738049,0,0,0,0,0.0178601061771008,-0.0300903381523305,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.10753771638926,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0451363028344767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140086729569847,0.104163249802593,0.0855288961138918,0.079913178880183,0,0,0.0210612911024935,0,0,0,0,0,0.00836877147261763,0,0,0,0,0,0,0
X600867.SH,0,0,0.298781693920273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149337601041288,0,0,0,0,0,0,0,0,0,0,0,0,0.234499870103699,0,0,0,-0.00435060895828682,0.00890097878856381,0,0,-0.000814755906997291,0,0.163005327296836,0,0,0,0,0,0,0,0,0,0.010410002823472,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242185036178672,0,0,0,0,0,0,0.0956899762657086,0,0,0,0,0,0,0.0331349283779219,0,0,0,0.00774715750555311,0,1.73472347597681e-18,0.301500120089793,0,0,0.103727257793595,0,0,0,0.238477183597063,0.107811520871395,0.173260088606859,0.532370755975104,0,0,0,0,0.0375283117397358,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0916080255264727,0,0,0,0,0,0,0.52839666920768,0,0,0,0,0.127820428643481,0.0698952697565585,0.214691934786545,0,0,0,0,0,0,-0.549856680384538,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463358750068895,0,0,0,-0.0266811346304544,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0.169543725814985,0,3.46944695195361e-18,0,0,0.270079767909888,0,0,0,0,0,0.0814706453608334,0,0,0,0,0,0,0,0,0,0,0,0,-0.500137417623403,0,0,0,0.0605551062883763,0.215697059040934,0,0,0,0,-0.24925011046887,0.281997784640084,0.0740718048917907,0.582146104204427,0,-0.237903248984987,0,0,0,0.054055206096338,0,0,-0.0907479434919767,0.103435794931743,0,0,0,0.102161082582475,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0.204806445634128,0,0,0.0377860588083063,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.212128017379911,0,0.00656363871229832,0.0737187701390393,0,0,0,0,0,0,0.195801798711177,0,0.0285472553681258,0,0,1.73472347597681e-18,0,0,0,-0.0203324502220145,0.0357012791250855,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873899343353814,0,0,0,0,0,0,0,0,0,0.0779691889979088,0.0213784925595398,0.00590709842149983,-0.143834653653386,0,0.0700977682688418,0,0,0,0,-0.0620076948385957,0,0,0,-0.0997012154893898,0,0,-0.00360165169225564,0,0,0.232335098087995,0.0331685719140075,0.0758656733633961,0.0875950625464723,0,0,0,0.0220388834657687,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.191865811949436,0,0,0,0,0,0,0,0,0,0.154199199385744,0,0,0,0,0.0759856098040326,0,0,-0.0482213742248368,0.179530103793011,0,0,0,0,0,-0.0113340279800985,0,-0.439442559898403,0,0,0,-0.196395207205966,-0.192433622896491,0.16333832212813,0,0,0,0,0,0.599336153669011,0,0,0.0359069662542407,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358333911498197,0,0,0,0,0,0.0995824694293789,0,0,0.106252813269218,0,0,0,0,0,0,0,0.487016692374563,0,0,0,0,0,0,0,0,0.16640137290022,0,0,0.0893973762944525,0.144009298011018,0,-0.0320024728032914,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0.0690751987362496,0,0,0,0,0,0,0,0.027154658017478,0.121857518044342,0,0,0,0,0,0,0,0.0331733864820423,0.155707340077423,0,0,0,0.169628291095371,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.136039103147283,0,0,0,0,0,0,0.0344323341856478,-0.0433509807584986,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250855936389437,0,0,0,0,-0.257657579380272,0.261211684562619,0,0,0.00987506380096637,0.182192924499355,0,0,0.038270616437267,0,0,0,0,0.178881716749992,0,0,0,0,0,0,-0.0089789659146783,0.019428678541675,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921528164540822,0.0455319552689894,0,0,0,0,0,0,0.00463785203250674,0,0,0,0.0962124621552277,-0.134617588295499,0,0,0,0,0,0,0.0945502656701113,0,0,0,0,0,0,0,0,0,0,0.000861404863399586,0,0.0683697734187848,0,0,0,0.0338878424337663,-0.00122051490725755,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0.0445087780305519,0.0812694300911684,0,0,0,0,0,0,0,0,0,0.229729597997676,0,0.175633078363067,0,0,0,0,0.122852240305909,0,0,0,0,0,0,0,0,0.0478038698267379,0,0,0,0,0,0.24949190791429,0.231275617037122,0,0,0.0918347745292483,0,0.124181569374959,0,0,0,0.0313431315294736,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822674685287821,0,0.116819347254341,-0.0559039067819997,0,0.0172916927679341,0,0,0,0,0,0,0,0,0.338781852488461,0,0,0,0.142552659298321,0,0,0.195231665022172,0,0.0604071960115091,0.148612532424382,0,0,0,0,0.09504352676636,0.339242481397768,0,0,0,-0.00421263293317485,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29369438542803,0.0890261882276063,0,0,0,0.0461053253874301,0,0,0,0,0,0,0,0,0.110594832039558,0,0,0.177773394353079,0,0,0.102841994155798,0.123587688590945,0,0,0,0,0,0.0421843836542889,-0.0528891430686499,0,-0.0652833613872149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0.163738069977255,0,0,0,0,0.129768120776183,0,0,0,0,0,0,0,0,0,0.0137380443107448,0.0183251170081355,0,0,0,0.16043275810605,0,0,0,0,0,0,0.104875230735141,0.137337443381738,0,0,0,0,0.0587821392640251,0.0776673558147797,0,0,0,0.107735611659034,0,-0.0155152684061591,1.0842021724855e-19,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.470912130906944,0,0,0,0,0,0.0318338101338054,0,0,0,0,0,0,0,0,0,0,0,0.181992801389467,0,0,0.0118844870550209,0.276607157859194,0,0,0,0.0637068990032592,0,0.0441673784669688,0,0,0.0187764228052509,0,0,0,0,-0.0632201852919582,0,0,0.0246936997878013,0,0,0,-0.00987923663881876,-0.00416091994501968,0,0,0,0,0,0
X600487.SH,0,-0.0865951774596884,0,0,-0.0397858136861802,0,0,0,0,0,0.138479643464303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685115580707873,0.0924189883061378,0,0,0.0603179407453979,0,0,0,0,0,0,0,0.155833108112507,0,0.0693503481025621,0,0.058910392756951,0,0.0745816691826268,0,0,0.0530855090672472,0,0,0,4.33680868994202e-19,0,0,0,0,0.00296581430691634,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.238596974632378,0,0,0,0,0,0,0,0,0,0,0,0,0.154429145430895,0,0,0,0,0,0,0,0.129272836549697,0,0,0,0,0,0.0561968432808732,0,0,0,0,-0.0579534584118707,-0.187376280999204,0,0,0,-0.0618724135707606,-0.010888038468145,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.223205329707899,0,0,0.729137369219621,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.271438625435883,0,0,0,0,0,0,0,0.20179424903334,0,0,-0.079026877321006,0,0.308089386576176,0,0,0,0,0,-0.0946851680651252,0,0,0,0,0,0,0,0,0.0303120672154958,0,-0.0302014263112861,0,0,0,0,0,-0.162987283077067,0,0,0,0,0,-1.07865242387771,0.555489803883677,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0438018823827875,0,0,0,0,0,0,0,0,0,0,-0.0345212961947752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00525959442308907,0,0,0.0285092688708432,-0.0424020881523696,0,0,-0.0722069681958829,0,0,0.00802557860147195,0,0.00463037117761311,0,0.00333144620981617,0,0,0.0201346828281102,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0476134249221936,0,0,0,0,0.0466573510085544,0,0,0,0.0188183088535298,0,0,0,0,0,0.0550274606509762,0,0,0,0,0,0,0,0.0885194372857573,-0.168397530231612,-0.0184418481869051,-0.0104175144435461,-0.0374626770315644,0,0,0,0,0,0,0.0202077738638597,0,-0.144678464947307,0.112844804597939,0,0,0,-0.0325383944946599,0.039231493940819,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3218828864302e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000563657572456506,0,0,0,0,0,0,0,0,0,0,0,0,0.0135350089212317,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0190934296084602,0,0.0989898164187321,0,0,0,-0.00859032823580685,0,0,0,0,-0.0683766762057341,0,0,0.235096338784499,0,0,0,0.0863729945544932,0,-0.100235689112062,0,0,0,0,0,0.069077463128168,0.0686342675462498,0.089760210494076,0,-0.115128910459264,0,0,0,0,0,-0.0645256871420646,0,0,0,0,0,0,0.0606502070978406,0.152396970566004,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.000824541054518255,0,0,0,0,-0.000612143852049102,0,-0.00237254492287072,0,0.00833631506162919,0,0,0,0,0,0,0,0,0,0,0,0.00487447699520391,-0.00698791818033547,0,-0.00793739932688526,-0.00804407141886508,0,0,0,0,0,0,0,0,0,0,-0.00388433500607693,0,0,0.00251249680221974,0.00967103531323224,-0.0063961680826164,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.0185189094509861,0,0,0,0,0,0.00313009013246004,0,0,0,0,0,0.0120187039142194,0,0,0,0,0.00913816097563567,0,0,0,0,0,0,-0.00530802346107252,0,0,0,0,0,0,0,0,0,-0.00503455632290299,0,0,0.00220655012263908,0,0,-0.0770859533398556,0.0219237329068871,-0.0472824903433646,0,0,0,0.0399961518025476,0,0
