,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X600741.SH,X000568.SZ,X600066.SH,X000338.SZ,X002475.SZ,X000100.SZ,X002241.SZ,X002236.SZ,X600271.SH,X600118.SH,X601877.SH,X600177.SH,X002456.SZ,X600372.SH,X000157.SZ,X002085.SZ,X300124.SZ,X002007.SZ,X600089.SH,X002294.SZ,X300003.SZ,X600699.SH,X600867.SH,X600522.SH,X002180.SZ,X000559.SZ,X002508.SZ,X002292.SZ,X000066.SZ,X002074.SZ,X002426.SZ,X600498.SH,X000623.SZ,X000550.SZ,X300136.SZ,X002465.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0877454786083248,0.0835876487259537,0.0611178899662656,0,0,0.0229952405835478,0,0,0,-0.00517154255272008,0,0.0267180040297096,0,0,0,0,0,0.237852034202545,0,0,0,0,-0.0433367215787359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340023367329313,0.040592299418101,0,0,-0.000629830794395627,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.748333406641801,0,0,0,0,0,-0.0326799424856141,0,0,0,0,0,0.0326709151025781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122538176573428,-0.0501309569535075,0,0,0,0,0.146663651792355,-0.147711736711321,-0.00337763848199447,-0.0398247453143212,-0.00672154107736669,-0.000820119381220628,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0238736165984471,0,0,0,0,0,0,0.0198149432539781,0,0.097570419637262,0,0,0.0477386013879979,0.0937839218491809,0,0,0,0,0,0.00264800364838907,0.0902366012593104,0,0,0.0419997774621443,0,0,0,0,0,0,0.0417301111054596,0,0,0,0,0,0,0.169507698352964,0,-0.0898096602755569,0,0,0,0,0,0,0,-0.0286672258142802,0.0197910699075911,0,0,0,0,0,0
X000651.SZ,0,-1.73472347597681e-18,0.129814618250148,0,0,0,-0.0864075428957529,0,0,0.624694369237387,0.791284470939895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.186164497164457,0,0,0,0.262678522110761,0,0,0,0,0,-0.146832008363361,0.0814610794634224,0.265563495594418,0,-0.0568814283094345,0,0,0.0196115439897247,0.0219123889921318,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.202366130554255,0.0256034065991492,0,0.104988866580237,0.0282794827173343,0,0.311069567497595,0,0,0,0,0,0,0,0,0.0852462869503339,0,0,0,0,0.0135686336499723,0,0,0,0,0,-0.0226788812043012,0,0.0572956264806885,0,0,0,0,0.0610492239657099,0,0,0,0,0,0.0491644812904827,0,0.00815073268234792,0.00209233568944854,0.0068241482546868,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0319424434352097,0,0,0,0,0,0.246725336439432,0,0,0,0,0,0,0.0155924870694095,0,0.0875990318948512,0.218717519195822,0,0,-0.0260923590956258,0,0,-0.0323004549575768,0,0,0,-0.0820859293954008,0.229151248831956,0,0,0,0,0,0,-0.00331386347225292,0,0,0,0,0,0,0,0.0448716887603024,0,-0.184320952378495,0.150259131432252,0,0.00560151438254484,-0.0208741304769674,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.0946787864174318,-0.109518969479911,0,0.130388330794509,0,0,0,0,0,0,0.248676987837765,0,0,0,0,0,0,0,0,0,0,0.131229240233341,0,-0.0743511102445921,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,-0.0839807995814018,0.0575530541291343,0,-0.00922509002779765,0.0321612882740218,-0.00880688540897328,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.0337581432506483,0,0,0,0.0801691299885084,0,0,0,0.412215254435349,0.107856347669522,0,0,0,0,0,0,0,0,0,0,0.0301258837995159,0,0,0,0.0372625050510297,0,0,0,0,0,0,0,0,0,0,0,0.0613857250160153,0,0,0,0,0.0731136314994552,0,0,-0.0537816569188054,0.00351350184395087,0.0026786680952684,0,0,0,0,0,0
X000625.SZ,0,0.199507916438576,0,0.125778127117357,0.20127496374824,0.00919094455258662,0,0,0,0,0,0,0.113993453494036,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.0111796697557657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228702707437968,0,0,0,0,-0.0118010175614669,0,0,0,0,0,0
X000063.SZ,0,0,0,0.179785715427407,0,0,0,0,-0.000963930895602733,0,0,0,0,0,0,0,0.112148866282523,0,0,0,0,0,0,0,0,0,-0.058126490143338,0,0,0,0,0,0,0.135271083577291,0,0,0,0,0,0,0.0452856381904794,0,0.210409876245079,0,0,0.0484972517746084,-0.182856078123421,-0.0676159477347003,-0.137184886051658,0,0.0165112190420412,-0.00434393501244942,0,0,0,0,0,0
