,X600104.SH,X600519.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600031.SH,X000063.SZ,X600690.SH,X600276.SH,X000338.SZ,X000157.SZ,X600372.SH,X600741.SH,X002241.SZ,X600089.SH,X600703.SH,X000100.SZ,X600066.SH,X600271.SH,X000550.SZ,X600118.SH,X601877.SH,X000581.SZ,X000623.SZ,X002236.SZ,X000800.SZ,X300124.SZ,X000568.SZ,X002475.SZ,X600177.SH,X600582.SH,X002294.SZ,X002129.SZ,X000869.SZ,X000559.SZ,X000400.SZ,X600839.SH,X002456.SZ,X000050.SZ,X002465.SZ,X002292.SZ,X002007.SZ,X600312.SH,X600252.SH,X000977.SZ,X600809.SH,X300003.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.156428441709438,0,0,0.09319190404112,0,0,0,0,0,0,0.538461288417712,0,0,0,0,0.110124769817675,-0.0754308931698981,0.0768102324686343,0,0,0,0,0,0,0,0,0,0,0,0,-0.0642184659013574,0.079108086759372,0,0,0,0,-0.0362963417105716,0,0,0,0.205331067248347,0,0,0,0,0,-0.00961072272431404,0.00116593993197359,-0.178443306729031,0,0,0,0,0
X600519.SH,0,0,0,0.0567210364457566,0,0,0.281303223418468,0.104310563212413,0,0,0.241461393198175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11905254223999,0,0,0.109373974986472,0,0,0,0,0,0,0,0,-0.0233968410744942,0,-0.037190522606281,0,0,0,-0.0874084580932841,-0.113174708059926,0,0,0,0,0,-0.00416337743677851,-0.0530813073008329,0,0,0,0,0
X000651.SZ,0.257215653398208,0,0,0.211830031967372,0.0859027474879423,0,0,0,-0.0413329161837457,0,0,0,0.115416013421578,0,0,0,0.0996250072693647,0,0,0,0,8.67361737988404e-19,0,0,0.162754540339287,0,0,0,0,0.0256828400100646,0,0,0,0,0,0.131865375107958,0,0,0,0.0305401685890511,0,0,0,0,0,0,0,0.104771951940266,0,0,0,-0.00566136710124168,-0.0113056951797512,0,0,0,0,0,0
X000725.SZ,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.145039893114551,0.0264289692344937,0,0,0,0,0.396853669558383,0,0.139692683928366,0,0.112431864763835,0,0,0,0,0,0,0.0847288426021876,0,0.259092654838777,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.071878710246691,0,0,0,0,-0.0127997379634844,0,0,0,0,0,0,0
X002415.SZ,0,0,-3.46944695195361e-18,0,0,0.0527736435682676,0,0,0,0,0,0,0,-0.00738789427678449,0,0,0,0,0,0,0.258689976354,0,0.0360215655634873,0,0,0,-0.0644967723228313,0.196918043825563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466200332304288,0.0832863782755844,0,0,0,0,0,0,0,0,-0.0176550406885046,-0.00484669793317911,0,0,0,0,0,0
X000625.SZ,0.350913926509096,0,0,0.020355243822061,0,0,0,0.057792550674878,0,0.186478739035104,0,0,0,0,0,0,0,0.160687193958166,-0.0179885573212521,0,0,0,0,0.00997193255082873,0,0,0.0802224511794107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555147110124892,0,0,0,0,0,0,-0.0305803354140005,-0.0260826124168842,0,0,0,0,0,0
X000858.SZ,0,0.109859131174004,0.14394176600366,0,0,0,0,0,0,0,0,0,0.0462755986046234,0,0,0.00258058253060932,0,0.095621015755072,0,0.104789727684473,0,-0.0678998830587617,0,0,0,0,0,0,0,0,0.0656324831302241,0,4.33680868994202e-19,0,0,0,0.0594350727997407,0,0,0,0,0,0,0,0,0,0,0,0.0943437924261559,0,0,-0.00269430457245173,-0.00702377718868104,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.0199886789948701,0,0.33734083994299,0,-0.0369710808177517,0,0,0.040099270440558,0,0,0.0261587191970016,0,0,0,0,0.212989429051041,0,0,0,0,0,0,-0.0898637946757845,-0.220245246539605,0,0,0,0,0,0,0,0,0.163137557902834,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.386516286886596,0.00476766615419571,0,0.0241465181538108,0.0187353139025377,0,0,0,0,0,0
X600031.SH,0,0.0253232945105947,0,0,0,-0.0565584565915814,0,0.0923357417489423,0,0,0,0,0,1.02442113371052,0,0,0,0,0,0,0,0,0,0,0,0,0.00198351162219724,0,-0.00883706417811891,0,0,0,0,0,0,-0.0318520341067846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045038836506292,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.0535840949818631,0,0,0,0,0.06886809556948,0,0.0369830322834254,0,0,0,0,0,0,0,0.0216276849401042,0,0.0238057463939867,0.0311449414606449,0,0,0,0,0,0.121782657679803,0,0,0,0,0.0489770917704834,0,0.0583135567435898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
