,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000651.SZ,X002475.SZ,X600104.SH,X002304.SZ,X000568.SZ,X600031.SH,X600809.SH,X000725.SZ,X600690.SH,X000063.SZ,X000661.SZ,X003816.SZ,X300124.SZ,X000338.SZ,X000625.SZ,X600703.SH,X002241.SZ,X300014.SZ,X000596.SZ,X000100.SZ,X600741.SH,X002007.SZ,X002371.SZ,X000157.SZ,X002129.SZ,X600584.SH,X601877.SH,X300142.SZ,X002179.SZ,X600183.SH,X002049.SZ,X002236.SZ,X002414.SZ,X000800.SZ,X300003.SZ,X601799.SH,X000066.SZ,X002185.SZ,X300136.SZ,X000977.SZ,X002456.SZ,X002008.SZ,X300146.SZ,X600118.SH,X600066.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.213388151928123,0,-0.148181848305777,0,0.102272563944991,0.00666349736999198,0,0,0,0.305521033006832,0,0,0,0,0,0,0,0.00482664766354556,0,0,0,0,0.0334689145258063,0,0,0,0,-0.116817675508387,0,0,0.107337472011462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200323804151434,0,0,0,0,0.0150076467559512,0,0
X000858.SZ,0.0677411386536838,0,0,0,0,0,0.0729392405220985,0.120717393668024,0,0,0.395561530385727,0,0,0.0445572013983176,0,0,0,0,0,-0.0635536328970272,0,0,0,0.067258321385387,0.0185254244013057,0,0,0,0,0,0,-0.028350810204958,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0211831386275881,0,0,0,0,0,0,0,0,0,0,-0.0224990051258598,-0.00583891873552873,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0143363772478558,0,0,0.0930275646140494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083780787836706,-0.0349863705957767,0,0,0,0,0.147437708593705,0,-0.0957263284234699,0.0201732416975939,0.112574204960764,0,0,0,0,0,0,0.0759270102560212,0,0,0,0,0,0,0,0,-0.0160242212479277,-0.0091589841600215,0,0,0,0.000950548529593586,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.145032058032742,0,0,0,0,0,0,0,0.0125641155049903,0,0,0,0,0.0746943102525741,0,0,0.0576202259455036,0,0,0,0,0,0,0,0,0.20376603954411,0,0,0,0.0461899594332951,0,0,0,0,0,0,0,0,0.00816135607347543,0,0,0,0,0,0,0,-0.00606882061503356,0,0
X000651.SZ,0,0,0,0,0,0,0.0804964921472693,-0.0218547402212026,0,0,0,0,0.211265429933383,0,-0.027957564128957,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.103698548756017,0.251546970107144,0,0,0,0,0,0,-0.00521167996460983,0,0,-0.0307125315013033,0,0,0,0,0,0.0182481050081867,0,0,0.0160333016383189,-0.0281703803746297,0,0,0,-0.00169123550632897,0,0
X002475.SZ,0,0,0,0,0,0,0,0,-0.0349629863348557,0,0,0,0,0,0,0,0.0260797115785004,0,-0.0229717132027704,0,0.492435824302991,0.057474825521542,0,0,0,0,0,0,0,0,0.0300813588950347,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.147180350913938,0,0.0331968349165312,0.115432278248545,0,0,0,0,0,0.0113933077934932,0,0,0,0,0.00801166545415179,0,0
X600104.SH,0,0,0,0,0.118800419969596,0,0,0,0,0,-0.129080483876428,0,0.0169923258778968,0,0,0,0,0.165855838709943,0.105914457265524,0.0376480528530949,0,0,-0.0662129259915813,0,0.237374249917131,0.0328975634753272,0.00127204173738065,0,0,0,0,0.149469829952519,0,0,0,0,0,0.0192338973857936,0,0,0,0,0,0,0,0,0,0,0.0302574655102132,0,0,-0.00500102727984415,0,0,0,0,-0.0370406410551484,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.222622094936026,0,0.0259752633306445,0,0,0.023309714047848,0,0,0,0,-0.103398207095855,0,0,0.216417477236865,0.0925435612294546,0,0,0,0,0,0,0,0,0,0.149081859247515,0,0.000444998127557895,0,0.00850077479326143,0,0,0.12662610395076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03104913098615,0,0
X000568.SZ,0,0.109066048994551,0,0,0,0,0,0.283206747887158,0,0,0.328744067432858,-0.0600757717449476,0,0,-0.068627966077482,0,0,0,-0.0700308585167751,0,0.150862613423911,0,0.0193514933699667,0,0,0,-0.0151581716856825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576304621429965,0,0,0,0.333435288552399,0,0,0,0,0,0.0392241638802245,0,0,0,0.0152383461307409,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.0484155415278125,0,0,0,0.272389926813841,0,0,0.350603357700846,0,0,0,0.0488060800698374,0,0,0,0.0318803272932069,0,0.260642989830879,0.146634452725065,0,0,0,0,0,0,0,0,0.0268248112585951,-0.0863410339749205,0.0617106187479507,-0.121971677514166,0,0,0,0,0,0,-0.0645622576173152,0,0,0,0.0220430047486448,0,0,0,0,0.00104442828251158,0,0
