,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X300124.SZ,X002304.SZ,X000725.SZ,X000625.SZ,X000338.SZ,X002371.SZ,X600031.SH,X000063.SZ,X000596.SZ,X000100.SZ,X300014.SZ,X600089.SH,X002179.SZ,X000157.SZ,X600703.SH,X600372.SH,X002241.SZ,X002129.SZ,X002236.SZ,X600741.SH,X000661.SZ,X002049.SZ,X000977.SZ,X600584.SH,X601877.SH,X600522.SH,X002028.SZ,X002463.SZ,X000800.SZ,X601799.SH,X600183.SH,X000921.SZ,X600066.SH,X002007.SZ,X002223.SZ,X600460.SH,X002074.SZ,X600177.SH,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.0913406315031134,0,0,0,0,0,0.184796423183195,0,0,0.0697396531546527,0,0.0734191500963501,0,0,0,0,0,0,0,0,0,0,0,0,0.0349902832381873,0,0,0,0,0,0,0,0,0,0,0,0,0.035436995465592,-0.0653856681515319,0,0,0,0,0,0,0,0.00582808275757076,0.0253823121812037,0,0,0,-0.0517989978680216,0,0
X300124.SZ,0,0,0.240871603003416,0,0,0,0,0,0,0,0.173798571208499,0,0,0,0.142964558297834,0,0,0,0,0,0,-0.323432674155537,0,0.099867542363751,0,0,0,0.166543819258666,0,0,0,0,0,0,0,0,0.0630230081204335,0,0,0,0.244149454065301,0,-0.0341349406170547,0,0,0,0,-0.0778254180383026,0,0,0,0,-0.00382013245213416,0,0,0,0,0,0
X002304.SZ,0,0,0.134473681885193,0,0,0.372239849470677,0,0,0,0,0,0.0171978495990289,0,0,0.0593493661085442,0,0,0,0,0,0,0.0371198355306661,0,0,0.0218153157006214,0,0,0.0108582191238584,0.114330531567063,0,0,0,0.0159883495163545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00852716957423834,0,0,0,0,0,0,0
X000725.SZ,-0.200321482818495,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0588486408575751,0,0,0,0,0,0.70983536991425,0.153053746739908,0,0.102212311523968,0.00165007003204507,0,0,0,0,0.186228406037961,0,0,0,0,0,0,0,0,-0.0510469202185565,0,0,0,0,0,0,0,0,0,0,0,0,-0.0463343556542058,0.0288104766449278,0.201944908167411,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0.0329958720273331,0,0,0,0,0,0.105061825145947,0,0,0,0.302534908094479,0,0,0,0,0,0.110064157178,0,0,0,0,0,0,0.174796917898725,0,0,-0.152695103111287,0,0,0,0,0.145433498773779,0,0,0.202568178422163,0,0,0,0,0,0,-0.249035202224636,0,0,0.144268396983126,0.0766402349035568,-0.00864155184648519,-1.73472347597681e-18,0.273812755092692,0,0,0,0,0
X000338.SZ,0,0,0,0,0.263789756502526,0,0.201914520251905,0,0,0,-0.0368531960166578,0,0,0,0.362612300388679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.401123740278622,0,0,0,-3.46944695195361e-18,0,0,0,0.114295889394927,0,0.00337020898334417,0,0,0,0,0,0.102721824730061,0,0.015696184426869,0,0,0.0100888774086127,0,0.0331920237986448,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0.0665440827540917,0,0,0,0.042464298403892,0,0,0,0,0,0.107949254355145,0,0,0,0.195699244108818,-0.14090451219555,0,0,0,0,0,0,0,0,0,0,0,0,0.260839061849313,0,0,0,0,0,-0.068753387485781,0,0,0.138064759937652,0,-0.0219050897451855,0,0,0,0,0,0,0,0.01826062482492,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.145510713203986,0.0310997412481731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167356203138396,0,0,0.00486666355319517,0,0.00969267504098008,0,0,0,0.0422745996729183,-8.67361737988404e-19,0,-0.00498034264085612,-0.00821647999743668,0,0,0,0,0,0,0,0,0,-0.0188446482682202,0.022609861314607,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0457521514916095,0,0,0,0,0.114766850997682,0,0,0,0,0,0,0,0,0,0,0,0.0401599574045681,0,0,0,0.32600476487272,0.179077209182564,0,0,0.0837622611283497,0,0.0919756171656042,0,0,0,0,-0.097430734083389,0,0,0.0365601707228685,0.106555311172205,0,0,0,0,-0.0111169287466177,0,0,0,0,0,0
X000596.SZ,0,0,0,0.472014488951172,0,0.0258417622687748,0,0,0,0,0,0,0,0,0.0216522633617601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570473888104128,0,0,0.268213812717401,0,-0.0584348263933622,0,0,0.164692405493889,0,0,0,0,0,0,0,0,0,0,0,-0.00973356605314952,0.0104285569971685,0,0,0,0,0,0
X000100.SZ,0,0,-0.140590470008355,0,0,0,0,0,0,0,0,0,0,0.342707822744441,0,0,0,0,0,0,0,0,0,-0.054039134026891,0,0,0,0,0,0,0,0,0,0.0228415934723452,0,0,0.0827469151269537,-0.207650140293047,0,0,0,0,0.0877727650915835,0.0287807981886378,0.306055247165936,0,0,0.0220524113725475,0,0.0879597720100347,0,0.00890706230877272,-0.020993046280455,0,0,0,0,0,0
X300014.SZ,0.160511559160223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110181697015575,0,-0.0468594206979708,0.0748105637423861,0,0,0,0,0,0,0,0,0,0.166936073740876,0.378119632360729,0,0,0,0,-0.060747549775544,0,0,0.0452521260158385,0,0,0,0,0,0,0.0480906962465523,0,0,0,0.0281477853150872,0,0,0,-0.0028589657993711,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,-0.00450271189500577,0,0,0,-0.0354300060365376,0,0,0.05467453429804,0,0,0,0,0,0,0.168854101170778,0,0,0,0,0.00421693604330317,0,0,0,-0.0405096596253692,0,0,0,0.0181686777763544,0,0,0,0.410656747805274,0.0441138615523607,0.0135380833991399,0,0,0,0,0.103606331041092,0,0,0,0,0,0,0,0,0.00331149913434487,0,-0.0060169086001849,0,0,0,0,0
X002179.SZ,0,0,0.476175548742219,-0.174370371046795,0,0,0,0,-0.307221233725694,0,0,0,0,0,0.249594459589743,0,0,0,0,0,0,0,0,0,0.00415253822844881,0,0.138947088558472,0,0.345390367016944,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.401448551676001,0.0438568507524585,0.0393294354528175,0,0.0903369232710737,0,0,0,0,0,0.0102024526557997,0,0,-0.0876266000503182,0.0589061462559947,0,0,0,-0.0239230604132224,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.0541250256643671,0,0,0,0.128683993126519,0,0,0,0,0,0,0,0.0535022074616832,0,0,0,0,0,0,0.0418747738892428,0,0,0,0,0,0,0,0,0,0,0.0165951525777874,0,0,0.272037128199608,0,0,0,0,0,0,0,0,-0.0323498075795468,0.027754124539574,-0.0338775506763203,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00876055671240087,0,0,0,0,0,0.125446695132306,0.0222709169241326,0,0,0,0,0,0,0,0,0,0,0.0595085807802037,0.092261559605678,0,0,0,0,0,0,0,0,0,0,0,0.16083959901684,0,0.0378593319560977,0,0,0,-0.0454034049202203,0.0415707589607993,0,0,0,0,0,0
X600372.SH,0,0,0,0.0311553699323874,0,0,0,0,0,0,0,0.0117639590603929,0,0,-0.0506136024039368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20610423124991,0.131623531923347,0,0,0.091834535771366,0.00713038128712694,0.0777215473347192,0,0.0458355928688463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00381792217817987,-0.0420169699469605,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.335284461716816,0,0,0,0,0,0.0462657624574262,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293973988008028,0,0,0.0780649985387735,0,0,0.146110995062701,0,0,0,0.112926993396994,0,0,0.155526380490307,0,0,0,0,0.0357357710299919,0,0,0,0,-0.0215740681512272,-0.0106991337642741,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,-0.340227629197709,0,0,0,0,0,0,0.0156722394256878,0.045825251926197,0,0,0,0,0,0.583084405866198,0,0.0952935883139791,0,0,0,0,0,0,0,0,0,0.0822085811460419,0,0,0,0,0.280134186194424,0,0,-0.00858303778742266,0,0,-0.0336230931137129,0,0,0.161460445996115,0,0,0,-0.0120470437712307,8.67361737988404e-19,0,0,0,-0.0617618029837994,0,0
X002236.SZ,0,0,0,0,0,0,0,0.164104650756751,0,0,0,0,0,0.109605671122133,0.0294644173642627,0,0,0,0.236434270313352,0,0,0,0,0,0,0,0,0.22416199995606,0,0,0,0,0,0.0230620802328105,0,0,0.0590250770827627,0,0.073462764797773,0,0,0,0,0,0,0,0,0,0,0,0,0.0243072215697506,-0.048688238786161,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00360868434944459,0,0.046321929331233,0,0.0981422418706236,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0.064137536046708,0,0,0,0.0705949293495354,0,0.102582653112012,0,0,0.126927503041275,0.114952979781688,0,0,0,0,0,0.128373342710937,0,0,0.00516614798615242,0,0,0,0,0,0
X000661.SZ,0,0,0,0.188046762674779,0,0.019277652418761,0,0,0,0,0,0,0.0518405339667597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220850811484673,0,0,0,0,0,0,0,0,0,0,0,0,-0.287232876422566,0,0,0,0.225880407517661,0,0.139378656361619,0,0,0.039498999162836,0,-0.0701815032185238,0.0303679915988768,0,0,0,0,0,0
X002049.SZ,0,0,0.0197972087607049,0,0,0,0,0,0,0,0,0.142065842422247,0.0654071331210946,0,0,0,0.0112771730496027,0,0.0962592111454168,0,0,0.0204599150248068,0,0,0,0.0086811177757165,0,0,0.0350827197674548,0,0,0,0,0.0362235794909443,0.137408211590974,0,0,0,0,0.0068373652020693,0,0,0,0,0,0,0.260366493483903,0,0,0,0,-0.000392613422803737,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0.0257235485998766,0,0,-0.0287100683620034,0,0,0,-0.143821592602123,0,0,0,0.15293318969433,0,0,0,0,0,0,0,0,0.0510670533912583,0.0434322545887903,0.52519671899861,0,0,0.189371465580098,0,0,0,0,0,0.156696868580545,0,0,0,0.107581543878541,0,0,0,0,0,0,0,0,0,0.0243364861551489,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.130256573455773,0,0,0,0,0,0,0,0.0321112482885205,0,0,0.170895947329829,0,-0.0597996589479486,0,0,0,0,0,0.235350870688395,0,0,0,0,0.214353331499357,0.0769904624223172,0,0,0,0,0,0,0.0957676171403495,0.155895371918549,-0.266502167279539,-0.0561967724981215,0,0,0,0,0,0,0,0,-0.0109017358608765,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114784075297445,0.00757901910066414,0,0,0.324957096594772,0.00344714818850568,0,0,0,0,0.0271253833586466,0.0865027227777631,0,0,0,0,0,0,-0.0685600018119461,0,0,0,-0.043139226902501,0,0.0161616268392528,0.192702872173908,0,0,0,0.0133623525469737,-0.0257720114374112,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102516380871551,0,0,0,0,0,0.0473957558469313,0,0.143037255676226,0,0,0,0.250121061848244,0,0.0540742227370181,-3.46944695195361e-18,0,0,0,0.0743726613208566,0,0.0217092078253221,0,0,0,0,0,-0.0177609625046194,0.067240339447756,0,0,0,0.16071137762639,0,0,0,0,0.009961960374612,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225173452666262,0,0,0.136041833176064,-0.442659907613929,0,-0.100373133578499,0,0,0,0,0,0.174075493403232,0,0,0.187009671263368,0,0,0.181788503641281,0,0,0,0,-0.205107952170173,0,-0.271247465685718,0,0,0.0487667828456223,0,0,0,0,0,0,-0.172245335948245,0,0.00523102993523918,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0.259133959928913,0,0,0,0,0,0,0,0,0,0,0,-0.018772251537102,0,0,0,0,0,0,2.16840434497101e-19,0.445830614422133,0,0,0,0,0.263296759778348,0,0,0,0,0,-0.174407589709579,0,0.275651487635603,-0.0399701525234951,0,0,0,-0.0598114545934928,0,0,0,0.0266449917121457,0,-0.0341498026823539,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119725574112849,0.314409819784853,0,0,0,0,0,-0.138179782302185,0,0,-0.0152582978700401,0,0,0,0,0,0.329083706951304,0,0,-0.0406763442876666,0,0,0,-0.216139214890462,0,0,0,0,0,0,-0.178234683749287,0,0.263788550447371,0.109734488124935,0,0.0551295934238213,-0.100968991934379,-0.00948948452898582,0.033076994669535,0,0,0,0,0,0
X601799.SH,0.124486721879423,0,0,0,0,0,0,0.158138179532464,0.173324458390503,0,0,0,0,0,-0.00125828103288759,0,0,0,-0.0909946738863526,0,0,0,0,0.0993870705099867,0,0,0,0,0,0,0,0,0,0,0,0,-0.172659824267606,0,0,0,0,0,0,0.0808448297256177,0,0,0,0.0213369608267125,0,0,0,-0.020627344058936,0.0191069370557221,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0.0676424419442783,0.327208568531058,0,0,-0.070257156509199,0,0,0.135500202920209,0,0.0174856452593888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.264077677269467,0,-0.0373025275639882,0,0.203739713072083,0,0,0,0,0,0,0,0,0.121100476777854,0,0,0,0.0138884313975282,-0.00765660976203603,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0,0,0.0654818128099171,0.243813500729367,0,0,0,0,0,0,0,0,0.0145513501673067,0,0,0,0,-0.0366929240039938,0,0,0.465335652514529,0,0,0,0,0,0,0,0,0,0,0,0,0.281987201869438,0,0,0,0,0,0,0,0.0153727394355051,0,0,0,-0.0270165156637494,0,0,0.00353133776647702,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.009295046915376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191250375744256,-0.0508121666182976,0.151297515261326,0,0,0.00911422413390715,0,0.237703696022036,0,0,0,0,0.123515625802237,0,-0.0385157383335801,0.0244891195708501,-0.224887623092752,0,0,0.110557484277058,0,0
X002007.SZ,0,0,0,0,0.201103846915616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187793701130312,0.23589582838768,-4.33680868994202e-19,0,0.0938116276275345,0,0,0,-0.00631041229168028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0748330324463395,0.0441494369393853,0,0.297715067241094,0,0.0235204790461297,-0.0101714257974436,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0.0622571663376162,0,0,0,0,0.0149782324859107,0,0,0,-1.73472347597681e-18,0,0,0,0,0.183415284230662,0,0,0,0.00711183630679333,0,0,0,0,0,0,0,0,0,0,0,0.141200393306976,0,0.0646245477441748,0.220724527258713,0,0.062375206420318,0,0.0260495814576577,0,0,0,0,-0.0219673514721367,0.0148397778256925,0,0,0,0,0,0
X600460.SH,0,0,0,0.017672892290631,0,0,0,0,0,0,0,0,0,0,0.178147621180039,0,0,0,0.256846759010456,0,0,0,0,0,0,0,0,0.0723723462568852,0,0,0,0,0,0.0572386091948168,0,0.0189996899641646,0,0,0,0.0703182378712081,0,0.0737923915309574,0,0,-0.0562053931966815,0,0,0,0,0,0,-0.0405294405409276,0.0497608733321884,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388825935357764,0.178234712101055,0.00497946920866225,0,0,0,0,0.595753710239573,0,-0.0409704281208753,0,0,0,0,0,0,0,0,0,-0.0687432736894412,0,0,-0.00652916825110795,0.0505993584924199,-6.93889390390723e-18,0.0608776631731779,0,0.164384318548691,0,0,0,0,0,0,0,0,0,0.0515981136211759,-0.0335529196269568,0,0.189615546377243,0,-0.0712702894704441,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.0489968188014224,0,0,0,0,0.0179452069146266,0,0,0,0.0482547157394585,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635550406285391,0.150423948488902,0,0,0,0,0.0289207857626516,0,0.120732958895977,0,2.16840434497101e-19,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020827558886886,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0689133133146588,0,0.0754906840039188,0,0,0,0.0311360915928093,0,0,0.0809402203882507,0,0,0,0,0.188306039531198,0,0.313565036803453,0,0,0,0,0,0,0,0,-0.0509524595158288,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.071461521171054,-0.0881276845895304,0,0,0,0.36729459162439,0,-0.0434193783052533,0,0,0,0,0,-0.0160340381772623,0,0,0,0,0,0,0,-0.201276538565367,0,0,0,0,-0.102504242308058,0,0,0,0.0962221888735253,0,0,0,0,0,0,0,0,0,0,0.0312476425384162,-0.111345618668665,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-1.21043816092819,0,0,0,0,0,0.0562634104343883,0,0,0,0,0,0,0,0,-1.09769969574865,0,0,0,-0.114701304199179,0,0,0,0,0,0,0,0,0.676005224046943,0,0,1.09572106545135,-0.307476019659277,0,-0.0365784118979775,0,0,0,0,0,0,-0.15475438357021,0.846933606371228,0,0.761121489224963,0,0,0,-2.5720467548801,0,0
TED,-0.490139487189336,0,0,0,0,0,0,0,0,0,0,-0.8541675269275,0,0,-0.108113572986561,0,0,0,0,0,0,0,0,0.500668482329019,0,0,0,0,0.560815972780251,0,0,-0.250718624783718,0,0.252719066156462,0,0,0,0,0,0,0,0,0.0391903489532764,0.117736853224912,0,0,0,0,0,0,0,1.19631482269449,0,0,0,0,1.10515280444931,0,0
RealEstate_excess,0.00851417924602707,0,0,0.0350038085447373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118560988311472,0,0,0,0,0,0,0,0,-0.0192797496068482,0,0,0,0,0,-0.0879267241303113,0,0,0,0,0,0,0.0362102356408271,0,0,0,0,0,0,0.248002118610027,0,0,0,0,-0.0124280267896762,0,0.387377568619251,0,-0.0436114605057909,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.0208055492080124,-0.025072613462271,0,-0.020581807114696,0,0,0,0,0,0,0,0,0.0390889130032332,0,0,0,0,-0.0651363940447483,0,0,0,0,0,0,0,0,0,0,0,0.0804771760858493,0,-3.46944695195361e-18,0,-0.0184385004816159,0,0,0,0,-0.0510253804385524,0,0.0153616051789216,-0.0124358351326507,0.343309684705337,0,0,0,0,0
MKvol,0,0.00250047979866218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114112208837362,0,0,0,0,0,0,-2.60332823264777e-05,0.000258282110240085,0,0,0,0,0.00156234312785061,0,0,0,0,0.00063422424447903,0,0,0,0,0,0,0,0,0,0,0,0,0.00195624479713759,-0.00175318633132722,0.000690511387569431,0,0,-0.0131127007839305,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.00493924281425925,0,0,0,0,0,0,0,0,0,0,-0.0349146697472293,0,0,0,-0.0203763330394289,0,0,0,0,0,-0.000974845712174714,0,0,0,-0.0475631122615337,0,0,0,0,0,0.0438215446077305,0,0,0,0,0,0,0.19550341479248,-0.108616779951795,0.157052335683542,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00299119788932076,0,0,0,0,0,-0.00548105120774296,0,0,0,0.00125122242416166,0,0,0,0,0,0,2.71050543121376e-20,0,-0.0053398145696106,0,0.00327836946977505,-0.000253684182627664,0.00422371658047677,0,0,0,0,0,0,0,0,0,0,-0.00290678363580056,-0.000475435089514797,0,0,0,-0.0125653438595911,0,0
CarbonVol_Hubei,-0.00583342013802117,0,0,0,0,0,0,0.00407734767792344,0,0,-0.00134136172889636,-0.0010379026749516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00351155284956514,0,0,0,0,0,0,-0.00121443723021112,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0.00276440606644184,-0.0013286108811608,0.00409826863823414,0,0,0,0.116542109897107,0,0
