,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X003816.SZ,X000651.SZ,X600690.SH,X600809.SH,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X000625.SZ,X600031.SH,X000063.SZ,X002304.SZ,X300124.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X000100.SZ,X002241.SZ,X600089.SH,X002463.SZ,X600372.SH,X000157.SZ,X600703.SH,X600584.SH,X002028.SZ,X000977.SZ,X600066.SH,X002236.SZ,X600522.SH,X600418.SH,X600183.SH,X600741.SH,X002049.SZ,X601877.SH,X000800.SZ,X600177.SH,X002223.SZ,X000661.SZ,X601799.SH,X600487.SH,X000921.SZ,X002129.SZ,X002180.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.335314924355846,0,0,0,0,0,0,0.119465058497133,0,0,0,0,0,0,0,0,0,0.0305218755887973,0.139480737377397,0,0,0,0,0,0,0,0,-0.0340337020717027,0,0,0,0,0,0,-0.0091118100923699,0.0228969696341217,0,0,0,0,0,-0.0439386947991779,0,0,-0.0613332153364865,0,0,0,-0.029041269421799,-0.0551145870128374,0,-0.0739307037700109,0,0,0,0.00860887113516343,0,0
X000858.SZ,0.0789803769609478,0,0,0,0,0,0,0.0325237436626466,0.162656385091955,0.189164950681679,0,0,0,0,0,0,0,0,0,0.0320246716888891,0,0,0,0,0,-0.0115654616034808,0,0,0,0,0,0,-0.0160247159034949,0,0,0,0,0.170643950679247,0,0,0,0,0,0.104749235547334,0,0,0.0373639164727751,0,0,0,0,-0.0611556689326537,0,0,0,0,0.032338358870625,0,0
X600276.SH,0,0,0,0,0,-0.0625017616688934,0,0,0,0,0.0570183979642339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168715466848002,0,0,0,0,0.171720676521761,0,0,0,0,0.114230372146951,0.0327861106017479,0,-0.0851862028006355,0,0,0,0,-6.77223082034073e-05,0,0
X002475.SZ,0,0,0,0,0,-0.00640232669515534,0,0,0,0,0,0,0,0,0,0,0,-0.146127783545248,0,0,-0.0801170584215162,0.0427499192246697,0,0.518864404223353,0,0.0678158041942566,0,0,0,0.207512203445089,0.171044312065918,0.0957483382132189,0,0,0,0,0,0,0,0,0,0,0,-0.00486450324158649,0,0,0,0,-0.0107021270276718,0,0,0,0,0,0,0,-0.0349004447962798,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0545934975990912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244728121566206,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.0370895278528233,0,0.0737467533194592,0,0,0.148786506814244,0,0,0,0,0,0,0,0,0,0,-0.136111480427023,0,0,0,-0.0587329039130039,0,0,0.017431259312385,0,0
X003816.SZ,0,0,0,0,0,0,0,-0.0708167097557117,-0.0804457500894381,0,0,0,0,0.033397498308399,0,0,0,-0.143020493544433,-0.0561193109849237,0,0,0,0,0,0,-0.104610535137056,0,0,0,0,0,0,0.121271804548013,0,0,0,0,-0.00404464702490416,0,0,0,0,0,0,0,0,0,-0.222893299153348,-0.122881338398137,0,0,0.128318172034,-0.0898812108104259,0,0,0,-0.0292702698846942,0,0
X000651.SZ,0,0,0,0,0,-0.110760268484541,0,0.124570641574369,0.0316725509070667,0,0,0,0,0,0,0,0,0,0.133455531948099,0,-0.00736126174438359,0,0,0,0.0870930507101065,0,0,0,0,-0.0428354925185945,0,0,0.0357649976065701,0,0,0.0473461256867379,-0.0489369959725443,0,0,0,0,0,0,0,0,0,0.0810591517923449,0,0,-0.0565411391146422,0,0,0,0,0,0,-0.0118306863691626,0,0
X600690.SH,0,0,0,0,0,0,0.271207236784217,0,0,0,0,0,0.0851210173590775,0,0.0992754138822405,0,0,0,0.126443174502651,0,0,-0.0944032488935053,0,0,0,0,-0.0501381809311037,0,0,0,0,0,0,0,0,0,0.0884251118464956,0,0,0,0,0,0,0,-0.0591420183958052,0,0.232243557076922,0.062797140981013,0,0,0,0,-0.0661623993274124,0,0,0,-0.00111691277381051,0,0
X600809.SH,0.240995805554193,0,0,0,0,0.0686279421488369,0,0,0,0,0.117315496831771,0,0,0,-0.0642938897324737,0,0,0,0.0559675091313883,0.413034738159258,0,0,0,0,0,0,0,0,0,0,0.0418745543383459,0,0,0,0,0,0,0,0,0,0,0,0.160210617247648,0,0,0,0,0,0,-0.0266702483492042,0,0.0305203580755038,0,0.0892667669145552,0,0,0,0,0
X000568.SZ,0.656516254062264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.227222416438494,0,0,-0.0374913033220056,0,0,0,0,0.0513978236264333,0,0,0.0107738686779207,0,0.0170758863843314,0,0,0,-0.0263101171672394,0,0,0,0,0,0.0486964175059662,0.0638177029849778,0.00544961874050166,0,0,-0.0473952468465649,0,0,0,0,-0.0257089505618351,-0.0471047956640412,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.230796578920734,0,0,0,0,0,0.0673657451976608,0,-0.0367236691749748,0,0,0,0,0,0,0.0882693569968832,0.423832986393072,0,0,0.129167143813372,0,0,0.122600644742193,0,0,0.0764845353058379,0,0,0,0,0,0.0620826502820657,0,-0.0524606903494596,-0.0557891515788522,0.0426408296985889,0,0,0,0.0625526713225726,0.0335712234945596,0,0,0,0,0
X600104.SH,0,0,0,-0.00125105213524114,0,0,0,0.106414331127792,0,0,0,0,0,0,0.221851633491916,0,0,0.0297337202379374,0,0,-0.0946521570863377,0,0,0,0,-0.0698267706997555,0,0,0,0.0698216258653098,0,0,-0.0821167990605059,0,0.0600106255400801,0,0,0.10783990091799,0,0,0,0,0,0,0.114402054394551,0,0,0,0.0746302599863803,0.0261353596943179,-0.0111385117547819,0,0,0,0,0,-0.0137099761292586,0,0
X000725.SZ,0,0,-0.140429618243574,0,0,0,0,0.042809200067031,0,0,0,0,0,0,0,0.0212891362208905,0,0,0,0,0,0,0.688170468205523,0,0,0.0913732386049333,0,0.104414198010407,0,-0.106512600463486,0,0,0,0,0,-0.0271981866101323,-0.0320141028069082,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.396867132229672,0.0119502054460137,0,-0.023582669240503,0,0,0,0,-0.000228110292154682,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,-0.120971018795974,0,0.0851545318839163,0,0,0,0,0,0,-0.0312525159292732,0,0,0,0.241437520183794,0,0,0,0,0.0124782756224041,0,0,0.0639127618021946,0.0590806848457312,0,0,0.345402242675408,0,0,0,0,0,0,0,0,0.0164716520615976,0,0,0,0,0.075669641701952,0,0,0,-0.0216947172114161,0,0,-0.0229752817069801,0,0
X600031.SH,0,0,0,0,0,-0.10647115277941,0,0.0274438958349599,0,0,0,0,0.12117228065788,0,0,0,0,0.0366694811052633,0.233974026551546,0,0,0,0.166444425619781,0,0,-0.0119682455395862,0,0,0,0,0,0,0,0,0,0.0831042850862058,0,0,-0.0585058965175563,0,0,0,0,0,0,0,0,0,0,0,-0.180041705144442,-0.251266830469679,0.0140944520654739,-0.0795708662993591,-0.0575838417653985,0,0.0210158811720653,0,0
