,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X002304.SZ,X600276.SH,X000858.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X000100.SZ,X600703.SH,X002292.SZ,X600066.SH,X600741.SH,X600031.SH,X002241.SZ,X002049.SZ,X002236.SZ,X002506.SZ,X002475.SZ,X600118.SH,X000559.SZ,X000157.SZ,X600372.SH,X300003.SZ,X000338.SZ,X002074.SZ,X000568.SZ,X002294.SZ,X002085.SZ,X600089.SH,X600867.SH,X300124.SZ,X600177.SH,X600582.SH,X002180.SZ,X002465.SZ,X002007.SZ,X600584.SH,X601877.SH,X600498.SH,X000869.SZ,X000550.SZ,X002426.SZ,X002512.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000100.SZ,0,0,0.222081858463499,0,0,0,0,0,0.0501460599265378,0.0672064930056273,0,0,0,0.0412412537435498,0,0,0,0.0451929500085116,0,0,0.0856003305488947,0,0,0.120264821762879,0,0,0,0,0,0,0,0,0,0,0,0,0.0264148696423507,0,0,0,0,0.00339991628583162,0.0197652742560229,0,0,0,0,0,0,-0.0429387320675655,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0922735550899568,0,0,0,0,0,0,4.33680868994202e-19,0,0.20864890326802,0.0522940485843134,0,0,0,0,0.0398966464382552,0,0,0.15171672613099,0,0,0,0,0.111462835436892,0.057106705317186,0,0,0,0.0555261113725964,0,0,0,0,0,0,0.0110599657947422,-0.0112860486834419,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0732757243085126,0,0,0,0,0,0,0,0.282417366389325,0,0.427309532224201,0.29571260769041,0,0,0,0,0.0363405908128341,0,0,-0.307575362022143,0,0,0.168361815436589,0,0,0.0304595517590194,0,0,0,0,-0.211810844415153,0,0,0,0,-0.571979235153683,0,-0.0941611940303461,0,0,0,0,0,0
X600066.SH,0,0,0,0.0873455288862275,0,0,0,0,0,0,0.0334344556379341,0,0.18067146730969,0,0,0,0,0,0,0,0,0,0,0,0.092120139152973,0.0768385811975095,0,0,0.0704550217403841,0,0,0.0762017565114022,0,0,0,0,0,0.0947132228706423,0,0,0,-0.0426753231869502,0.0196938321998982,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0.312656357311536,0.206680589949045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584457215596779,0,0,0.0573160757961482,0,0.0117061483841054,0,0,0,0,0,0,0,0,0,0,0,0,0.157537082632065,0,0.0291503953261926,0,0,0,0.00475199661257649,0,0,0,0,0,0,-0.0235275413002395,0,0,0,0,0,0,0
X600031.SH,0,0,0,0.0562774089930665,0,0,0,0,0,0,0.0073027223194171,0,0,0,0,0,0,0,0,0,0,0,0.0454134471097478,0,0.230929380698811,0,0,0.169887398044358,0.00996028351945576,0,0,0,0.260788533404316,0,0,0.141676291476751,0,0.020579468774945,0,0,0,0,0,0,0,0,0,0,0,-0.0142272003776481,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0186090175315424,0,0,0,0,0,0,0,0.113995943633451,0,0,0.303935412867887,0,0,0.169357815158589,0,0,0,0,0,0,0,0,0.0495363602618558,0,0,0,0,0.0934121795532998,0,-4.2351647362715e-22,0.0195435241053836,0,0.213917694280657,0,0,0,-0.0733059119788703,0.0112902800026164,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.0125600306462689,0,0,0.00515150932905042,0,0,0.0258285555781066,0,0,0,0,0,0,0,0.086074805257949,0,0,0,0.00492635097215091,0,0,-0.116196179089425,0,0,0,0,0,6.93889390390723e-18,0,0,0.518310452495848,-0.00330392504896412,0,0,0,0,0,0,0,0.0985002882950654,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125604205044723,0,0,0,0,0,0,0,0,0,0,0.0703653629140574,0,0,0,0.097157057510557,0.0905706279262158,0,0,-0.108551564299565,0,0.267634150258205,0.329446391513179,0,0,0.167295737646681,0.0506171482719365,0.0983916786569935,-0.0381976028270614,-0.02926366436905,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303497124783585,0,0,0,0.051377747136521,0.133666056027414,0,0,0.108951063321403,0,0,0,0.232794011092298,0,0.115669892796016,0.090961113952532,0,0.0138214068945366,0,0,0,0,0,0,0,0,0.0541501814328032,0.00615810894441311,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391475765277623,0,0,0,0,0.248369981088263,0,0,0,0,0,0,0,0,0.0916576930883392,0,0.106696192950618,0,0,0,-0.114831831793338,0,0.0643463456597657,0,0,0.0722838588988282,0.113684993751434,0.0157111321508281,0,0,0,-0.0245329041443081,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0.110666775775697,0,0,0,0,0,0,0,0,0.077324021114423,0,0,0,0,0,0,0.126038808472943,0,0,0.0175572411681789,0,0.40276986535721,0,0,0.0356681570172163,0,0.0591086911063952,0,-6.93889390390723e-18,0,4.33680868994202e-19,0,-0.064345261481871,0.121039412055105,0,0,0,0,0.136291573331548,0,0,0,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141111028291451,0,0,0,0.117467485411862,0,0,0.187510878709551,0,0.0753828835023446,0,0,0,0,0,0.10730720430299,0,0,0,0,0,0.112494455458597,0.051749366868184,0,0,0,0.0315720795555499,0,0.14012464807373,4.33680868994202e-19,0,0,0,0,0,-0.00197133540097436,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0469460932501863,0,0,0,0,0,0,0,0,0,-0.0333504307910517,0.0895283965960221,0,0.403264652891254,0,0,0,0.155738260581869,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0240048941106616,0,0.0317933328391227,0,0.141780520876607,0,0,0,0,0,0,0,0,0.000420971889859824,0.0164007290889494,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133692157735513,0,0.58162555537001,0,0.0626832807875495,0,0,0,0.0761617303857818,0,0,0,0,0,0.0134537879938899,0,-0.0305056095869217,0,0,0,0,0,0,0.0950962584603885,0,0,0,0,-0.000742225288702406,0.00149668187278759,0,0.0245232732362937,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,-0.0273889881654809,0,0,0,0,0,0.137420693975233,0,0,0,0.206530585351623,0,0.034352579761869,0,0,0.0450408075567457,0,0,0,0,0,-0.0792190693811261,0,0,0,0,0,0,0,0.0273759588753468,0,0,0,0,0,6.93889390390723e-18,0,0.091723547262618,0.271905507303891,0,0,0,0.0127529335000126,0,-0.136637943968666,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,-0.00661048165689028,0,0,0,0,0.0582144901093605,0,0,0.328414107472311,0,0,0,0.0990702626030915,0,0.0995307925808738,0,0,0,0,0,0,0,0,0,0.0789446791239248,0.237837493299585,-0.0398996677061305,0,0,0,0,0,0,0,0.0845412332667864,0,0,0,0,0,0,-0.0324996222265785,0,0,0,0,0,0
X002074.SZ,0,0.374674469915828,0,0,-0.300893080919468,0,0,0,0,0,0,-0.144319269788368,0,0.234609384539292,0.101094591151724,0,0,0,0.0369506264682715,0,0,0,0,0.273707266536385,0,0.116656567624612,0,0,0,0,0,0,0,0,0.0720185996304527,0,0,-0.011340212425512,0,0,0,0,0,0,0,0.0856074314292761,0.0487708161420734,0,0.0695908590861517,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0.14455543617347,0,0,0.00227731767415273,0.0516313109049538,0,0,0,-3.46944695195361e-18,0,0,0.0187149969580557,0,0.0298583367620387,0,0,0.041788860013645,0,0,0,0,0,0,0,0.129843938879933,0,0,0,0,0,0.0702342878812751,0,0.0906003441989639,0,0.129329189312446,0.0223796449530782,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745096628501196,0.00174986643849677,0,0.131908520988336,0.0465176161860301,0,0.0617955420750265,0,0,0,0,0,0.0438952566542153,0,0,0.0131685482659583,0,0,0.035702101089761,0,0.22478271276706,0,0,0.0317894549839286,0,0,0.0768464820309628,0,0,0,0.0241065847025204,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0.169231783821386,0,0,0,0,0.0888334173260522,0,0,0,0,0,0,0.0424725860194638,0,0,0.146594772267016,0,0.0924781807529886,0,0,0.0195874961670012,0,0.121902545108345,0,0,0,0.190227647538527,0,0,0.0396285130131314,0,0,0,0,0,0,0,0.0690317635129716,0,0,0.0734861827231835,0,0,0,0,0,0,0
X600089.SH,0,0,0.0295314800949476,0,0,0,0,0.184865482418601,0,0,0,0,0,0.0472481437621172,0,0,0.0998642024788286,0,0,0,0,0,0,0.0898616273587632,0.0560480170027492,0.113247695985432,0,0,3.46944695195361e-18,0,0,0.0255744830680459,0,0,0.0681439199065374,0.075905667073978,0,0.00698614652618962,0,0.0819876491740522,0,0,0.0295881096071841,0,0,0,0,0,0.00856193234072989,0,0,0,0,0,0,0
X600867.SH,0,0,0.168666738862103,0.183319100654771,0,0,0,0,0,0.0845763890436176,0,0,0,0,0,0,0,0.128272920967701,0,0,0.144833865589215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138275470719325,0,0,0,0,0,0,0,0,0,0,0.00142468193125921,0,0,-0.0406460534971425,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04601534254187,0,0,0.0511262499357889,0,0,0.20051933028216,0,0.0792859886711399,0,0,0.173413688704132,0,0,0,0,0,0,0,0,0.0210166016909315,0,0.232447835120824,0,0,0.144365378677669,0,0,0,0,0,-0.0281762032154263,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.0016779927483691,0.145865540560654,0,0,0.144359587249263,0,0,0,0,0.218549083954305,0,0,0.0182330802869157,0.0235514998474846,0,0,0.0924440974854211,0,0.118112703532549,0,0,0,0,0,0.162997091670539,0.0634363676998599,0,0,0,0,0,0,0,0,0.0195886951704342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600582.SH,0,0,0.223681969618454,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0456314895480943,0,0,0,0,0,0,0.0673931298540704,0.148355471706536,0,0,0,0,0,0.255133501326059,0,0,0,0,6.93889390390723e-18,0,0.0934506558950468,0,0.0188366751013352,0,0,0,0,0,0.114226622168599,0,0,0,0,1.73472347597681e-18,0,0,0.0248141041082327,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309252037785114,0,0,0,0,0,0,0.00923644222572215,0,0.270717726725938,0,0,0.0504471458722166,0,0,0.182129435866131,0,0,0.135168534156637,0.101649294641115,0,0.108618366435899,0,0,0,0,0,0,-0.0513992815742515,0,0,0,0,0,0,0,0.0720691477590956,0,0,0,0,0,0
X002465.SZ,0,0,0,-0.100387007425101,0,0,0,0,0,0,0,0,0.227907621952072,0,0,0,0,0.131836419166042,0,0.00988074199691014,0,0,0,0,0,0,0,0,-0.43496580160354,0,0,0,0,-0.125632394356699,0,0,0,-0.162394107798018,0,0,0,0.135420628520224,0,0,0.0763522372823691,0,0.01052763025518,-0.205906917401695,-0.258432239844988,0.00262765710410378,-0.181350941172137,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329164048735535,0.163210049816125,0.00120917505723218,0.12028488411162,0,0,0,0,0,0,0,0,0,0.436194118249331,0.0707671848797216,0,-0.0192782696288647,0.0305146563452791,0,0,0,0,0,0.0287298390121473,0,0,0,-0.00504071480965985,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198993837319806,0.45166556279121,8.67361737988404e-19,-0.0388969422538616,0,0,0,0.285806910095953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128101492995067,0,0,0,0.0099120323553687,0,0,-0.00532083409057227,0.0639820703070751,0,0.067329357775183,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30513889999133,0,0,0,0,0,0,0.172550965053965,0,0,0,0,0,0,0,0,0,0,-0.10201951257642,0,0,0,0,0,0.185532622002985,0,0,0,0,0,0,0,0.272868331548954,0,0,-0.131363110930607,0.175660806738421,0,0,0,0,0,0
X600498.SH,0,0,1.06235696801711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277754202082582,0,0,0,0,0,0,0,-0.165606371154261,0,0,0,0,0.119274294182014,0,0,0,0.0670356737857461,0,0,0,0,0,0,0,0,0,0,0.0149108370068406,-0.0146123589911332,0,0.748778030252406,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295534470169286,0,0.200504196128939,0,0,0.073857885539957,0,0,0,0,0,0,0,0,0,0,0.0664393725572793,0,0,0,0.00861859582789275,0,0,0,0,0,0.15535765242774,0,0,0,0,0,0,0.0231008760136524,0.013065392233072,0,0,0,0,0,0
X000550.SZ,0,0.294696928698366,0,0,0,0,0,0,0,0,0.283736145721697,0.234443118754393,0,0,0,0,0,0.0366965402278508,0,0,0,0,0,0,0,0,0.0885806743727008,0,0,0,0,0.0856716241946057,0.0911170971451742,0,0,0,0,0.0570693198896942,0,0,0,0,0,0,0,0,0,0,-0.0800225441792534,-0.00859264471347264,0,0,0,0,0,0
X002426.SZ,-0.327064492006044,0,0,-0.0528880711087946,0,0,0,0,0,0,0,0,0,0.0956106661238138,0,0,0,0,0,0.245884911612595,0.0167698186106113,0,0,0,0,0,0.324997803542038,0,0.0154910999348255,0,0,0,0,0,0,0,0,0,0,0,0,0.172450864682645,0.0779966170817935,0,0,0,0.206415033470412,0.0109414824641944,-0.0369277555462363,0.0152434896644205,0,0.227809459857887,0,0,0,0
X002512.SZ,0,0,0,0,0,0,0,0,0,0,-0.0973873863870441,0.0604157771517241,0.122384670465916,0,0,0,0,0.38394309640488,0,0.0682015435755229,0,0,0,0,0,0,-0.0430301165574647,0,0.0841647672206011,0,0.0399689922306663,0.0316559196952341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143183501458709,-0.0783952890987261,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.060776328589398,0,0,-0.164320230032493,0,0,0,0,0,0.0894705491966263,0,0.145227532015644,0,0,0,0,0.185962227135761,-0.082148441640954,0,0,0,0,0,0,0,0,0,-0.0638610073144219,0,0,0.16507135443067,0,0,0,-0.0586590616241324,0.0347801507286012,0,0,-0.0387515637093108,-0.0150189879115908,0,0,0,0,0,0
Slope,0,0,0,0.412810160127604,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.385847462028683,0,0,0,0,0,0.227918840599624,0,0,-0.908151933582782,-0.0483194382243285,0,0,0,0,0,0,0,0.461367380676049,0,0,0,0,0,-0.0842886006495499,-0.0950566886341824,-0.373816630824321,0,0,0.246387009050349,0,0,0,-0.264936003663597,0,0,0.1778432127119,0,0.129809085489609,0,0,0,0
TED,0,-0.297927802426874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.072554050416431,0,0,0,0,0,1.38777878078145e-17,0,0.164357868535304,0,0,0,0,0,0,0,0,0,-0.403623042795797,0,0,0.268360531035669,0,0,0,-0.347310945261462,0,0,0,0,0.51044808179235,0,0.174573645976264,0,0,0,4.32000433100492,0
RealEstate_excess,0,0,0,0.129539457892123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169852427695363,-0.0191907925576787,0,0,0,0,0,0,0,0,-0.0602142341100324,0,0,0,0,0,-0.0305311896790956,0,0,0,0,0,-0.0140131114039406,0,0,0,-0.0778441677892713,0,-0.0135241953310248,0.0659572918693927,0,0.22855225076012,0,0,0,0
MKreturn,0,0,-0.0677016814892424,0,0,0,0,0,0,0,0,-0.279650282834841,-0.0874575983124936,0.0439190873573258,0,0,0,0,0,0,0.125610867818622,-0.0561167889300789,0,0,0,0,0,0,0,0,0,-0.0172536193638725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433716748225801,0,0,0.0605665776280788,0,0.780942521284443,0,0,0,0,0
MKvol,0,0,0,-0.00328791130882108,0.00256947749950159,0,0,0,0,0,0,0,0.00396339220058257,0,0,0,0,0,0,0,0,0,0,0,0,-0.00234420016517455,0,0,0,0,0,0,0,0,0,-0.00233736102271317,0,0.00438146629593006,0,0,0,0,0.00574923061851459,0,0,0,-0.0041697017370229,0,0.0109043396649394,-0.00907884880588303,0,-0.00301648698033845,0,0,0.162513745882397,0
CarbonVol_Shenzhen,0,0,0,0,-0.0117556207697285,0,0,0,0,0,0,-0.0009259775646612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00762532579673698,0,-0.027957770111255,0.020470520388793,0,0,0,0,0,0,0,0,0,0,-0.0171219305446405,0.0088088570045791,0,-0.00638238064397366,0,0,0.0150098881700303,-0.0338372065814993,0,0,0,0,0.222520034646859,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00470681194958273,0,0,0,0,0,-0.00561791869802711,0.00785410904788486,0,0,0,0,0,0.0030658252956228,0.00373027005278236,0,-0.00596453972672285,0.0105564173088576,-0.0113663592010579,0,0,0,0,-0.00656200983160804,0
