,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X600703.SH,X000568.SZ,X600031.SH,X002475.SZ,X600741.SH,X000338.SZ,X300003.SZ,X000063.SZ,X600271.SH,X002236.SZ,X601877.SH,X600809.SH,X002008.SZ,X002456.SZ,X300124.SZ,X600867.SH,X000596.SZ,X600487.SH,X000100.SZ,X000625.SZ,X600566.SH,X600066.SH,X002294.SZ,X000661.SZ,X000977.SZ,X000157.SZ,X002179.SZ,X300142.SZ,X600498.SH,X002180.SZ,X300136.SZ,X000981.SZ,X002007.SZ,X002241.SZ,X000050.SZ,X000869.SZ,X300146.SZ,X002049.SZ,X600522.SH,X600779.SH,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.417281823823969,0,0,0,0,0,0,0.0374549726282865,0,0.00239414730640198,0,0,0.0649402713738302,0,0,0,0,0,0.0171934907105463,0,0,0,0,0,0,0,0,0.0121070030367185,0,0.00446429892267465,0,0,0,0,0,0,0,0,0,0.0891866213796579,0.028392160215718,0,0,0,0,0,0,0,0.0011838706734653,-1.0842021724855e-19,0,0,0,0,0,0
X600104.SH,0,0,0.0480730429021286,0,0.0865559638496608,0,0,0,0,0,0,0.138659449314135,0,0.243213736228665,0.003903349129941,0,0.0123192120188726,0,0,0,0,0,0,-0.0223810662292422,0.025975190186129,0,0,0,0,0,0,0,0,0,0,0,-0.0593638545986628,0,-0.184654212343423,0,0,0.103060026134217,0,0,0,0,0,0,0,0,0.0245335327069307,0.0233522417138263,0.0464775193538974,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.238438630959995,0,0,0,0,0,0,0,0,-0.102185018586468,0,0.169067694951636,0,0,0.0571394281865792,0,0,0,0.0294017709852913,0,0,0,0,0,0,0,0.0848731799165903,0,0,0,0.156056202807906,0,0.00126004738338308,0,0,0,0,0.00908354671021882,0,0,0,0.185341635845822,0,0,0.018222947752089,0.0351589480657382,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0361677481562577,0.226347458262256,0,0.0596979539807852,0,0,0,0.0733642545870897,0,0,0,0,0,0.10885948173352,0.0690760763358691,0,0.0950266222894395,0,0,0,0.217431020002874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193969884037352,-0.00451413030308846,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.285776956128058,0,0,0.0971942234394954,0,0,0.0804799790127844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439828083875941,0,0,0,0,0,0,0,0,0.0181210423184373,0,-0.0980308305393986,0,0,0,0,0,6.93889390390723e-18,0.119538298503071,0,0,0,0.02588123902645,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.0458603069536808,0,0,0,0,0,-0.124473335294147,0.094033715982447,0,0,0,0,0,0.22303535468889,0,0.0086701135011539,0.0738518912968595,0,0,0,0,0.187831305133641,0.300647956433021,0,0,0,0,0,0,0,0,0.0962936447567401,0,0,0,0.130022717661506,0,0,0.0265494121755688,0,0,0.0199555991181071,0.0178892346101585,0,0,0,0,0,0
X002304.SZ,0,0,0,0.533387055521876,0,0,0,0,0,0,0.0812925242201796,0,0,0,0,0.139889635308528,-0.0726758496311409,0,0,0.0480244142222703,0.217238768775344,0,0,0,0,0,0,0,0,0,0,0.0500903337274106,0,0,0,0,-0.128172249907023,0,0,0,0,0,0,0,0,-0.0892429383303097,0,-0.0418352143915749,0,0,0,0.00789745866467397,0.00965390564025218,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552675884380308,0,0,0,0,0,0,0,0,0,0.175957275661409,0,0,0,0,0,0,0,0,0.0159566424381291,0,0,0,0.199146769468417,0,0.0865306548682486,0.0202873342341516,0,-0.163393991231184,0.128530336458396,0.164334058209213,0,0,0,0,-0.00299434250899731,0,0,0,0,0,0
X600690.SH,0.0166699673601193,0,0,0.45494428929,0.120186517865958,0,0,0,0,0,0,0,0,0,0,0,-0.0542838567988387,0,0.0729617079339735,0,0,0,0.0085782254835354,0,0.0849893906941807,0,0,0,0,0,0,0,0,-0.127015947645539,0,0.133724556368161,0,0,0,0,0,0,0,0,0.115823667508352,0,0,0,0,0,0,0,0.0188503652170386,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.0334081715006047,0,0,0,0,0.0333440409989081,0.0958678169232165,0,0,0,0,0.0515809199578372,0,0,0.0257776883209825,0.0731275933675928,0.0950303290889583,0,0,0.00881101486096571,0,0,0,0,0,0,0,0.238149817165949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0.102547825456817,0,0,0,0.0159051291381346,0,0.123171314750035,0,0,0,0,0,0.162647934688368,0,0,0,0,0,0.00194525103173938,0,0,0,0,0.293925108124385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053178264619545,0,0,0,0,0,0,0.0197385766882302,0.00116109738142065,0,0,0,0,0,0
X600031.SH,0,0,0.487115681664917,0,0,0,-0.106296931871135,0,0,0,0,0,0,0,0.20107057623233,0,0,-0.0112694718751206,5.42101086242752e-20,0,0,0.153645457039886,0,0,0,0,0.0127603029617485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169444088710923,0,0,0,0,0,0,0,0,0.00506119930064325,0.0103971744196948,-0.0312517271604734,0,0,0,0,0,0
