,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002304.SZ,X002475.SZ,X000651.SZ,X600690.SH,X300124.SZ,X600104.SH,X002371.SZ,X000725.SZ,X000063.SZ,X003816.SZ,X002129.SZ,X000596.SZ,X600031.SH,X300014.SZ,X000625.SZ,X600703.SH,X000338.SZ,X002049.SZ,X002179.SZ,X600089.SH,X002236.SZ,X002241.SZ,X000100.SZ,X000661.SZ,X600584.SH,X002180.SZ,X600702.SH,X601877.SH,X000977.SZ,X300142.SZ,X600460.SH,X600522.SH,X000157.SZ,X600741.SH,X002074.SZ,X000733.SZ,X300003.SZ,X002007.SZ,X600183.SH,X002463.SZ,X000066.SZ,X002294.SZ,X002414.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0873333288887684,0,0,0,0.1888922815411,0.0510003825857561,0,0,0,0,0,0.0227917612556606,0,0,0,0.00196731283292594,0,0,0.129467847194312,0,0,0,0.00398488451291717,0,0,0,0,0,0,0,0,0.178601159927733,0,-0.00374174856245918,0,0,0,0,0,0.117892928000693,0,0,0,0,0,-0.0462359853133352,0,0,0,0,-0.000890262055160363,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0155037216789389,0.521823506485723,0.0647429327062767,0,0,0,0,0,0,0.0274193738321999,0,0,0,0,0,0.112092023749604,0,0,0,0,0,0.043308738504403,-0.0665865885982537,0,0,0,0,0,0,0,0,0,-0.0148282656962781,0,0,0,0.0207012072005681,0,0,0,0,0,0,0,0,0,-0.0330615520021655,-0.015052622074377,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.169347793731751,0,0,0.0409317382432261,0,0,0,0,3.46944695195361e-18,0.189434517797599,0,0,0,0,0,0,0,-0.0844713530234485,0,0.0312388439426159,0,0,0.262259324816626,0,0,0,-0.0639785097220328,0.14686294261611,0,0,0.0518200415068275,0,0,-0.0982744361522278,0,0,0.0646640214993195,0,0,0,0,0,0,0,0,0,0.101777267707702,0.00475884435316158,0,0,0,0,0,0,0
X000568.SZ,0.0634033733284891,0.390205764555612,0.178439044476159,0,0,0,0.496130843680689,0,0,0,0,0,0.109467895873968,0,0,0,0,0,0,-0.0249000398287675,0,0,0,-0.0844678645612709,0,0,0.0894762390205745,0,0,0,-0.117499039841167,0,0,0,0,0,0,-0.0102522946349068,0,0,0,0,0,0.0999423832368294,0.0548765550645692,0,0,0.00794613762961484,0,0,0,-0.0139062070981447,0.00428434339627352,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,-0.0254500492331023,0,0,0,0,0,0,0,0,0,0,0,0,0.0383564956012249,0.0637577803087912,0.0628700368298447,0,0,0,0.0529462866237268,0,0,0,0.053384835790934,0,0.0827697148311247,0,0,0,0,0,0,0,0,0,0.254370947886023,0,0,0.0198489265080936,0,0.10219256204189,0,0,0,-0.0195622278859908,-0.0118852512488971,0,0,0,0,0,0
X600809.SH,0,0.167140283299499,0,0,0,0,0.164322036296907,0,0,0,0,0,-0.0106978691889459,0,0,0,0,0.0566336635715911,0,0,0,0.0451193973729585,0,0,-0.195893730114944,0,0.0429753879446286,0,0,0.0656988572504303,0,0.149712557511175,0,0,-0.0283117630811356,0,0,0,0,0,0,0,0,0,0,0,0.00644446403098893,0,0,0,0,0,-0.0376130356252523,0,0,0,0,0,0
X002304.SZ,0,0.385248294345977,0,0.381607805745608,0.00249537491959149,0,0,0,0,0,0,0,0,0,-0.0613341209289862,0,0,0,0,0,0,0,0,0,0,0,-0.0413506962657647,-0.0596321751691354,0,0.104965367278519,0.128254775025017,-0.0349351766975846,0,0,0.0234827053128694,0,0,-0.0113780839524109,0,0,0,0,0,0,0.0698044740546146,0,0,-0.124795139308226,0,0,0,-0.0112117895347509,0.0139443631216156,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0327013234113064,0.110003321167169,0.0671280869870495,0,0.0821434879146309,0,0,0,0.0177193523721081,0,0,0,0,0,0,0.0138311572070915,0,0.125188067319926,0,0,0,0,0,0,0,0,0.0508135882678519,0,0,0.411804563774999,0,0,-0.00882343792265929,0.0572503064903075,0,0,0,0,0,0
X000651.SZ,0,0.0771302876533976,0,0,0,0,0,0,0,0.112532387664659,0,0,0,0,0.0166597378161636,0,0,0,0,0,0.203290595458179,0,0,0.00590156665353603,0,0,0,0,0,0,0,0,0,0,0.00523931231399412,0,0.0848707741350032,0,0,0,0,0,-0.0164248347059064,0,0,0,0,0,0,0,-0.0378011685073058,0,-0.0437654822619268,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0225257609455731,0,0.247618177549201,0,0.257490765539588,0,0.118049430456286,0,0,0,0,0,-4.33680868994202e-19,-0.243095935230812,0,0,0,0,0,0,0,0,-0.190497500117269,0,0,0,0.17989016667039,-0.0291570050672896,0.144788813703828,-0.048583018799717,0,0,0,0,0,0,0,0,0.188670731126096,0,0.00295661284184993,0,-0.0473578195930704,0,0,0,0.0219641790988888,0.0274584953475864,0,0,0,0,0,0,0
