,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X600741.SH,X000568.SZ,X002475.SZ,X601877.SH,X600703.SH,X600271.SH,X000100.SZ,X300124.SZ,X002236.SZ,X000625.SZ,X300003.SZ,X600498.SH,X600487.SH,X002008.SZ,X000661.SZ,X600809.SH,X002007.SZ,X300142.SZ,X000157.SZ,X002179.SZ,X600066.SH,X000596.SZ,X600089.SH,X600867.SH,X600177.SH,X002180.SZ,X600566.SH,X002506.SZ,X600522.SH,X600372.SH,X002456.SZ,X300146.SZ,X002241.SZ,X600118.SH,X002294.SZ,X600699.SH,X000977.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0.0377126206837838,0,0,0,0,0.303171764918332,0,0,0,0,0.326393331576028,0,-0.131688734211157,0,0,0,0,0,0.0647902224486459,0,0.131661998346772,0,0,0,0,0,0,0.0967228883173655,0,-0.153075203259809,0,0,0,0,0,0,0,0,0,0.195967780819754,0.0067852319436877,0,0,0,0,0,0,0,0,-0.0157902683112424,0,0,0,0,-0.0431308225860459,0,0
X000338.SZ,0,0.0414968079557602,0,0,0,0,0,0.00308676203863022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481374435803538,0,0,0,0.0154623010791561,0,0.072302821215512,0.190835050819403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117475716383314,0,0,-0.013686306126896,0.0163365234673048,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.163542104119298,0,0,0,0,0,0,0,0,0.0481242277761505,0,0,0,0.067899194146625,0,0,0,0,-0.08247669032505,0,0,0,0.250501957049399,0.176313995298369,0,0.11798468792061,0,0,0,0,0,-0.00639869994151214,0,0,0,0,0,0,0.0947435290422767,0,0.207434385316225,0,0.000752040153952583,0,0,0,-0.039888551064701,0,0
X000568.SZ,0.0634643825217451,0,0,0,0.0775907061240733,0,0,0,0.172247016856249,0,0,0,0,0,0.00644623954991861,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0.0379471600274051,0,0.244336093565428,0,0,0,0,0,0.275227729602599,0,0,0,0,0,0,0,0,0,0.113781842451241,0,0,0,0,0,0,0,-0.000292046689288439,0.0412703021193994,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445592568802607,0,0,0,0,0,0,0,0,-0.0309655673986319,0,0,0.0638684868420938,0,0,0,-0.0581982200383533,0,0,0,0,0,-0.191899359202286,0,0,0,0,0,0,0.372454536094352,0.134541068642716,0,0,0,0,0,0,0,-0.0458031389737905,0,0,0,0,-0.274047129072223,0,0
X601877.SH,0,0,0,0,0.0499285248400382,0,0,0,0,0.013859173710216,0,0,0,0,0,0,0,0,0.0210911844610383,0,0,0.0961539220532193,0,0,0.0383445571614577,0,0,0,0,0.148360532473201,0,0,0,0,0,0.0832730149617523,0,0,0.0698286888227135,0,0.0850282103415212,0,0.0789379648210495,0,0,0,0,0.0398141886322003,0,0,0,0.00935903157673295,-0.0168027043150434,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695510489480957,0,-0.167979922881629,0,0,0,0,0.247014183871142,0,0.29991782125543,0,0.493042369860982,0,0,0,-0.213843687673665,0,0,0,0,0,0.203184923495572,0,0.32044736785928,0,0,0,0,0,0,0,0.0105351649456484,0.103850975503551,0.499034669867799,0,0,-0.10718036975945,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163077566729583,0,0.119390981130606,0,0.12619668022974,0,0,0.187410478958825,0,0.0860927679914984,0,0,0,0,0,0,-0.188965872737716,0,0,0.244672050825893,0.270084879385594,0,0,0,0,0,0.350353331414339,0,0,-0.00454881730339603,-0.113046561527305,0,0,0,0,0,0
X000100.SZ,0,0,0,0,-0.0183721321616216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374876341764267,0.246416413036309,0,0,0,0,0,0,0,0.355849555031022,0,0,0,0,0,0,0,0,0,0,0.11185081470947,0,0,0,0.260546217460762,0,0,0.0367522524571745,0,0,0.0263690059546712,-0.0178890070282453,0,0,0,0.115194428646899,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.0860171247849142,0.0103299918760792,0,0,0,0,0,0,-0.0428628662780216,0.136315321025068,0,0,0,0.646116954053872,0,0,-0.0404530783493265,0,-0.0873184132519139,0,0,0,0,0,0,0,0,0,0,-0.0278074439800351,0,0,0,0,0,0,0,0,0,0,0.16016273646298,0,0,0.00440314457340985,0.00637836973930009,0,0,0,0.0796237964340857,0,0
X002236.SZ,0,0,0.627241236166485,0,0,0,0.0963204184178416,0,0,0,0,0,0,0,0,0,0,0.153564591451066,0,0.0161665562766524,0,0,0.10898689958787,0.0481024273303515,0,0,0.0362019856367734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131224770850404,0,0,0,0,0.0101666536219959,-0.0125624117422234,0,0,0,0.0469994440070769,0,0
X000625.SZ,0,0,-0.0461192977661817,0,0,0,0,0,0,0,0,0,0,0,0.0424445413926325,0.11418889961493,0,0,0.174406487633186,0.158282432541535,0,0,0,0,0,-0.0310092574148986,0,0,0,0.0909913554918479,0,0,0,0,0.382600636719705,0,0,0,0,0,0,0,0,0,0,0.0146976653807721,0,0,0.19794108875803,0,0,-0.0195649195672871,0.0139295479059972,0,0,0,0.00130238930428989,0,0
X300003.SZ,0,0,0,0,0.120202334543186,0,0,0,0,0,0,0,0,0,0,0,-0.154689980628612,0,0.542054448010672,0.150262898623475,0,0,0,0,0,0,0,0,0.248027383086439,0,0,0,0,0,0,0,0,0,0.366455436937316,-0.177845680153866,0,0.0392057018036913,0,0,0,0,0.38194103116801,-0.325435573280225,0.00210969863180898,0,0,0.0285309944827158,-0.100403370824771,0,0,0,0,0,0
X600498.SH,-0.355075867472038,0,0,0,0,0,0,0,0,0.758959575284504,0,0,0,0,0,0,0.0248778838893948,0,0,0,0.0234505003925215,0,0.245593771377374,0,0,0,-0.11258469483134,0,0,-0.173122982013553,0,0.158002640831726,0,0,0,-0.0582109968254033,0,-0.0464806787447011,0,0,0.109156019833133,0,0,0.0529624676360707,0,0,0,0,0.0281338940298829,0,0.184667280820536,-0.0169265408127478,0,0,0,0,0,0,0
X600487.SH,0.0571527092804156,0,0,0,0,0,0,0,0,0.435849198980232,0,0,0,0,0,0,0,0.113124112064383,0,0,0,0,-0.0421459153326337,0.326275880700918,0,0,-0.125874957454535,0,0.289461126965076,0,0,0,0.0688727311209838,0.142310946051392,0,0.0157893429114956,0,-0.156774712125889,0,0,0,0,0,-0.0843567790493945,0,0,0,0,0,0,0,-0.0261894082595475,0,0,0,0,0,0,0
X002008.SZ,0,0,0.346153317185231,0,0,0,0.0527242275894501,0,0,0,0,0,0,0.201462698592478,0,0,0,-0.04295016563412,0,0,0,0,0,0,0,0,-0.0190918327242967,0.021793143146047,0,0,0,0,0,0,0,0.221986415199531,0,0.0483437638868021,0,0,0,0,0,0,0,0,0,-0.152827755931023,0,0,0,-0.00527162397203,0.00241724721651332,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0.0530365991754765,0,0,0,0,0,0,0,0.28075010603316,0,0,0,0,0.175832795794081,0,0,0,0,0,0.0987941411954863,0,0,0,0,0,0,0.0484392593100043,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0990813062589858,0.0220151103602892,0,0.74253554061791,0,-0.216425792925209,0,0
X600809.SH,0,0,0,0,0,0.507220297291629,0.16352511509826,0,0,0,0,0,0,0,0,0,0.0082264221693636,0,0,0,0,0,0,0,0.112340874720531,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0331814739378129,0,0,0,0,0,0,0.0174585620852084,0.0453292370352502,0,0,0.106400944209672,0,0.022138912418451,0,0,-0.0147108034190668,0.0134807781991127,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153621766701852,0,0.138108841863507,0,-0.0421585927979607,-0.0393899558721538,0,-0.0432713272413661,0.383610949010911,0,0.51250822042595,-0.0717617488398788,0,-0.316900774771278,0,0,0,0,0.239401994099802,0,0,0,0,0,0.348193318122025,0,0,0,0,0,0,0,0,0.249506826778922,-0.196810774893605,0,0,0,0,0,0,0,-0.179289603251999,0,0
X300142.SZ,0,0,0,0,0,0,0,0,-0.0904526756172337,0,0.299995155899187,0,0.330370306880954,0,0.0349101497386401,0,0,0.11960654770649,0,0,0,0,0.319071757626279,0,0,0,0.144248358882844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0701689182877023,0.141298025953942,0,0,0,-0.0580151881059067,0.0956723863907051,0.803673371086253,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.45470486306861,0.0119845257854677,0.0375784030679301,0,0,0,0,-0.0424033344156179,0,0.0164125431930806,0,0,0,0,0.0686461569657366,0.0629375251672068,0,0.0883855914756917,0,0,0,0,0.0212532504428303,0,0.0143771251011237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207464474973616,0,0.0293960321792917,0,0,0.000561402565871611,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.054741777089684,0,0,0,0,0,0,0,0,0,-0.150797878349102,0,0,0.235724497276367,0.0840973512274417,0,0,0,0,0.188126123382902,0,0,-0.144845383927235,0,0,0,0,0,0,0,0,-0.198604351583287,0,0.213696978360937,0.0725443514580476,0,0,0,0,0.276482308610846,0,0,0,0.367026374419173,0,0,0,-0.0488714508950305,0.115317843795319,0,0,0,-0.266554595664473,0,0
X600066.SH,0.207391958515898,0,0,0,-0.25630796643034,0.180843905203956,0,0,0,0,0,0,0.188771203819602,0,0,0,-0.0354709157844734,0,0,0,0,0,0,-0.102848610549732,0.126662900763411,0,-0.0751745397265987,0,0,0.232253156071148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183922949832155,0,0,0.262572040143236,0,-0.0154297159551237,0.0145016412263428,0,0.122820772038639,0,-0.0436205037112007,0,0
X000596.SZ,0,0,-0.0300321785603499,0,0,0.149670366018355,0.437614891937359,0,0,0,0,0,0,0.130998290410637,0,0,-0.0345044786642656,0.0400507090596621,0,0,0,0,0,0,0.163512040142383,0,0.0489261827989475,0,0,0,0,0,0.103940129662235,0,0,0.0475606243941462,0,-0.0116307479209148,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00383142667002236,0.0472262923007185,0,0.0595893833779098,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.00398544968288817,0,0,0,0,0,0,0.0275171256676624,0,0,0,0.0328617942208136,0,0,0.0925246870615039,0,0,0,0,0,0,0,0.0557139024699868,0,0,0,0,0,0.0349698246649335,0,0,0.00971841032719925,0,0.113300670915511,0,0,0.132397998244808,0,0,0.105016258480176,0,0,-0.00824248843971501,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0.127782954849024,0,0,0,0,0,0,-0.692465861844992,0.153520461400826,0,0,0.761238000734874,0,0.105622873477793,0,0,0,0,-0.412707660790821,0,0,0,0,0,0.476841958579735,0,0,0,0,0,0,0,0,0,0.105511856343494,0,0,-0.0519099747175859,0.0949756161571488,0,0,0,0,0,0
X600177.SH,0,0,0,0,0.21844615127365,0,0,0.0494322354725269,0,0.0136749141245861,0,0,0.0956976930973296,0,0,-0.0243757868979902,0,0,0.0209905259188843,0.0465252796570149,0,0,0,0,0,0,0.0121541034737429,0,0.0329764479695416,0,0.232617103059858,0,0,0,0,0,0,0,0,0.056282644888697,0,0,0,0.00554598431662294,0,0.074752117836182,0,0,0,0,0,0,0.0243720175759125,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0.101206398873464,0,0,0,0,0,-0.0271866549440122,0,0,0,0.00343223540788119,0,0,0,0.0626468584356661,0,0.073332751141009,0,0,0,0,0,0.00913614223884101,0,0,0,0,0,0.0431197540862382,0,0,0,0,0.100632392642332,0,0,0.165415712713478,0.343045516639841,0,0,0,0,0,0,-0.0107733135599475,-0.0252668329591488,0,0,0,0,0,0
X600566.SH,0,0.204294900216347,-8.67361737988404e-19,0,0.0564573282909175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55996683859766,-0.0513913128044741,0,0,0,0,0,0.0802757132565516,0,0,0,0,0,0,0.131458441106976,-0.0391574899103798,0,0,0.414286879506654,0,0,0,0,0,-0.0316606776473237,0,0,0,0,0,0
X002506.SZ,0,0,0.10721538219295,0,0.014983727504583,0,0,0.0791324442334009,0,0.00247772423245368,0.111506369231042,0,0,0,0,0,0,0,0,0,0,0,-0.0560749136034917,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302392667929521,0,0.0639727126055857,0,0,0,0,0,0,0.0737965542984097,-0.170562952697576,0,0,0,0,0,0.0119285462960784,-0.0133122339585649,0,0,0,0.0811679169152245,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524125505240201,0.06682504335031,0,0,0.0745253760110026,0,0,0,0,0.112086399591579,0.20609901629706,0.0439220736167368,0.0734065836423425,0,0,0,0,0,0,0,0,0.0297830169560893,0,0,0,0,0,0,0.051278235043037,0,0,0.0544946451982886,0,0,0.156741206483957,0.0377209179330946,0,-0.00766906965864821,-0.0249196283668283,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949102464141823,0.0744037905990322,0,0.249275648414493,0.145254451963828,0,0,0,0,0,0,0,0,0,0.0121352796842164,0,0,0,0.00318072030277466,0,0,0,0,0,0,0,0,0,0,0,0,0.108949717316424,0,0,0.00691754404785034,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0.108185657997538,0,0.263632498206903,0.0953297999276625,0,0,0,0.135590382935028,0,0,0.138111939859406,0,0.0674241962085191,0,0.056912763431068,0.094297364017574,0,0,0.0554520237262527,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.227795940293145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109068461584848,0.0548500677911351,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100714047394842,0.424595282729809,0.311138287050545,0.125397302691321,0,0,0,0,0,0,0,0,0,0.406737361655349,0,0.064890577670989,0.139467315850071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154445682112634,0,-0.121457898419351,-0.183214820842088,-0.0502806047024081,0,0,0.0724302396372001,0,0,0,-0.0376661489132483,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150786409069837,0,0.0386881512387018,0,0,0.0742063575880625,0.0861098408371825,0.0176347330145077,0,0,0,0,0,0,0.0172765796536878,0.0667042543908879,0,0,0,0,0,0.0193090973855378,0,0,0,0,0,0.141681219353988,0.172583838907396,0,0,0,0,0.000299896002692198,0.126699580709076,0,0,-0.0113134397120201,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0.161084648309733,0,0,0,0,0,0,0,0,0,0,0,0.124954995985174,0,0,0,0,0,0,0,0,0.0096031273896525,0,0,0,0.0146861370958175,0,0.0588657563036573,0.0978253600578116,0,0,0,0,0,0,0,0,0,0,0.260784240364592,0,0,0,-0.045267083781816,0,0,0,-0.0338949729863765,0,0
X002294.SZ,0,0,0,0,0.211468843828098,0,-0.0299288862530808,0,0,0,0,0,0,0,-0.0562519544147249,0,0,0,0,0,0,0,0.284336585685215,0,0,0,0,0.0489594433233487,-0.0820269006673983,0.0169271608956911,0,0,0.157710651590612,0,0,0.116968076425423,0,0,0.210144631300591,0,0,0.0386144562804138,-0.0176695804695873,0,0,0.111237615281215,0,0,0.0637012947202531,0,0,-0.0138717368263005,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,-0.0530504214834251,0,0,0,0,0,0,0,0,0.0332460924671424,0.20615428500122,0.0628768089626633,0.11529940357809,-0.0744246439164762,0,0.129494070831452,0,0,0,0,0,0,0,0,0,0.0756705399365076,0,0,0,0,0,0.102651319780962,0,0,-0.126110282892338,0,0,0,0,0,0,0.0828562639819072,0,0,0,0,0,0.00583522694669787,-0.0937547565777737,0,0,0,-0.23979802891943,0,0
X000977.SZ,-0.320421636993552,0.10048902462297,0,0,0,0,0,0,0.576597373723423,0,0,0,0,0,0,0,0.0984871386721764,0.507065834176628,0,0,0,0,-0.050462010102602,0,0,0,0,0,0,0,0,0,0.128971978006736,0,0,0.0814046690058529,0,-0.0172997283414008,0,0,0,0.299031910778006,-0.0205662273436205,0,0,0,0,0,0,0,0,-0.00943256320832801,0,0,0,0,0,0,0
X600183.SH,0,0,0.0436241155010826,0,0,0,0,0,0,0.034882708970177,0,0,0.0250555671389561,0.0159824481089596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964388259816173,0,0,0,0,0.198442704242419,0.0179494395219928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00506838726250194,-0.0272669742767876,0,0,0,0,0,0
Change_TY3M,0,0,-0.0884459553779587,0,-0.0883612454590468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149829038890324,0.0172113016279956,-0.0257448075175735,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0342248945034253,0,0,0,0,0,0.0363096045380997,-0.15925689020154,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.260876365825495,0,0,0,0,0,0,0,0.22269585664087,0,0,0,0,0,0,0,0,0,-1.63071765198318,0,0,0,0,0,0,0,0,0,0,0.46431505451122,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.231207400960511,0,0.662963906635098,0,0,0,-2.94641567916829,0,0
TED,0,0,0,0,-0.0453748022597972,0,0,0,0,0,0,0,0,0,-0.122273320772269,0,0,0,0,0.217735368147044,0,-0.447406472923788,0,-0.101024142357299,-0.764437323637668,0,0,0,0,0,0,0,0,1.37719049714714,0,0,0,0,-0.115179523469013,-0.120819021406613,0,0,0,0,0,0,-0.195545983165648,0,0,-0.159472228608807,-1.07024869355391,0.285016047718863,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0600814404632206,0,0,0,0,0,0,0.147737219069358,0,0,-0.0086947610446339,-0.0709965457490578,0,-8.67361737988404e-19,0,0,0,0,-0.0529470459162321,0,0.0662185274549493,0,0,0,0,0,-0.00792328152309289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00277317184641493,0,0.146617490401795,0,0.036476654329498,0,0
MKreturn,0,0,0,0,0.044491895276167,0,0,0,0,0,0,0,0,-0.0742990414440304,0,0,0,0,0,0,-0.0186301932394881,0,-0.0799406643255324,-0.0114101837764733,0,0,0.112047866210823,0,-0.0416321874174145,0,0,0,0,0,0,0.0503140725883524,0,0,0,0,0,0,0,-0.0643119470663535,0,0,0,0,-0.0270746903825407,0,0,-0.0118081698190464,0,0.308203276467195,0,0,0.00212539734533807,0,0
MKvol,0,0,0,0,0,0,0,1.07975312852745e-05,0,0.00295225692411046,0,0,0,0,-0.00808852952376983,0,0.000578492295515832,0,0,0,0,0,-0.00452432762168115,0,0,0,0,0,0,0.00464575763705149,0.00536400852540224,0,0,0,0,0,0,0,0,0,0.00331516532907675,0,0,0,0,0,0,0,0,0,0,-0.00165152205381472,-0.00104974790476623,0,0,0,-0.00521295811932926,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.063837865979036,0,0,0,0,0,0,0,0,0.0874436998666049,0,0,-6.93889390390723e-18,-0.0279955376491522,0,0,0,-0.181350526602909,-0.443880921267696,0,-0.0356838723357915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166127719473389,0,0,0,0.365473313291189,0,-0.14388279025933,-0.0984230283017111,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.0154418373774479,0,0,0.00796330069539615,0.00118986766218018,0,0,0,0,0,-0.0289793131664109,0,0,0,0,0.0186481628592307,0,0,0,-0.000866319996391095,0,0,0.0540855231039392,0,-0.0271550045517109,0.0235890745695287,0,0,0.0252665070980333,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,-0.00433606156768629,0.00319136851944824,0,0,0,-0.0585210767967915,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148602706702962,0,0,0,0,0,0.00173960046457141,0,0,0.00313913909113938,0,0.00374347957908684,0,0,0,0,0,0.00127941373634867,0,-0.0167361991565877,0,0,0.000988695263127048,0,0,-0.00495613215992883,0.00739962993604709,0,0,0,0.0364374403337556,0,0
