,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002475.SZ,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X600031.SH,X000725.SZ,X002371.SZ,X300124.SZ,X300014.SZ,X003816.SZ,X000063.SZ,X000338.SZ,X002241.SZ,X600703.SH,X002129.SZ,X000625.SZ,X002049.SZ,X601877.SH,X000596.SZ,X300142.SZ,X600089.SH,X000661.SZ,X002179.SZ,X000100.SZ,X600460.SH,X000799.SZ,X000157.SZ,X002236.SZ,X600741.SH,X600702.SH,X002074.SZ,X600884.SH,X002414.SZ,X600779.SH,X600584.SH,X601799.SH,X000800.SZ,X600183.SH,X002007.SZ,X002176.SZ,X000733.SZ,X300003.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.266836311241735,0,0,0.015751959694953,0,0,0,0.0115547018756778,0,0,0,0,0,0.103879444939707,0.0225483919319463,0,0.0201472606610582,0,0,0,0,0,0,0.0176616948387055,0,0,0,0.0903393227006333,0,0,-0.0267278685434595,0,0,0,0,0.082284954326,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
X000858.SZ,0,0,0.00335263213255518,0,0.121468034726989,0.324831879154173,0,0,0,0,0,0.083416665042237,0,0,0,0.0812976324556108,0,0,0.0744556736640541,-0.0223964551801387,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0464744636123336,0,0,-0.117174485493601,0.165156921358589,0,0,0,0,0,0,0,0,0.0461049713673694,0,-0.00810339038260511,0,0,0,0,-1.0842021724855e-19,0,0
X002415.SZ,0,0.0665554883444112,0,0,0,0,0,0,0.17442175138784,0,0,0,0,0,0,0.0400005257121845,0,0,0,0,0.103376273129677,0,0,0,0,0.028918692649,0,0,0,0,0,0,0,0,0,0,0,0,0.110956560069414,0,0.0551569201526154,0,0.133852215644052,0,0,0.0419026128072261,0,0.000372034976050311,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.0998702931359167,0,0,0,0,0,0,0,4.33680868994202e-19,0,-0.0086692519868545,0,0,0.0695391863236458,0,0,0,0,0,-0.0472167280884313,0,0,0,0,0,0,0,0.591178221886404,0,0,0,0.0829567627712309,0,0.0279732339163012,0,0.043778524692149,0,0.044560533673103,0,0,0,0,0.016075808522653,-0.0534584238122999,0,0,0.00808034429171515,0,0,0,0,0,0,0
X600276.SH,0,0.345602027800439,0,0,0,0,0,0,0,0,0,0,0,0.0450701842007506,0.152109318766653,0.0798229491610826,0,0,0,0,0,0,0,-0.314684581237467,0.167325806711795,0,0,0,0.184917505482878,0,0,0,0.0478211077058871,0,-0.123063081612673,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163206511723418,0,0,0,0,-0.0320188691197738,0,0,0,0,0,0
X000568.SZ,0,0.572432364040096,0,0.0569388929071084,0,0,0,0,0,0,0,0,0,-0.0184360823371259,0.040898262262736,0,0,0,0,0,0,0,0,0,-0.041970874904956,0.0460809368593946,0,0,0,0,0,0,0.0562176862643871,0,0,0,0.0184735148948575,-0.00681508566081028,-0.0164187427567334,0,0.0561501175436401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0.0635274288619429,0,0,0,0,0,0,0,0,0,0,0.203115942734253,0,0,0,0,0,0.229626425283907,0,0,0,0.0500843791178079,-0.208744913062451,0,0,-0.149618908038224,0,0,0,0.0664204638810892,0,0.0267008592724055,0,0,0,0,0,0,0,0.0312103127081592,0.0415546821923149,0,0,0.0182695207906932,0,0,0,0,0,-0.0145863085320003,-0.0124690394427856,0,0,0,0,0,0
X002304.SZ,0,0,0,0.193744512394948,0,0.242863196523798,-0.075395612713917,0,0.0704279729460798,0,0,0,0,0,0,0,-0.107288220696138,0,0,0,0,0,0,-0.0459418194703562,0,0,0.0273883847792534,-0.0886459507925292,0,0,0,0,0,0,0,0.141227979478404,0,0,0,0,0.0873830736848305,0,0,0,0,0,0.0287166453284326,0,0,0,0,-0.0364797705607455,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.113494011434973,0.26347523658381,0,0,0.0900692494349711,0,0,0,0.11609488087369,0,0,0,0.030730935765247,0,0,0,0,0,0,0,0.00980352134655345,0,0,0,0,0,0,0,-0.081861335781734,0,0,0,0,0,0,0,0,0.076514430291451,0,0,0,0,0,0,0,0,0,0.0463360944555419,-0.0070736094993011,0,0,0,0,-0.079413983493483,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117211383880368,0.15440502431486,0,0.0190189900955375,0,0.0750881200133422,0,0,0.0677801460440377,0,0,0.0467995610619764,0.0484443499665903,0,0.0975878962798481,0,0,0.00567811795772319,0,0,0,0,-0.0230891211675281,0,0,0,-0.101151363369017,0,0,0,0,-0.0253030849599226,0,0,0,0,0,0
