,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X300124.SZ,X000651.SZ,X600104.SH,X300014.SZ,X002129.SZ,X000725.SZ,X003816.SZ,X600031.SH,X000596.SZ,X002371.SZ,X000625.SZ,X002049.SZ,X000063.SZ,X002179.SZ,X000338.SZ,X600703.SH,X600089.SH,X002180.SZ,X000661.SZ,X300142.SZ,X600522.SH,X002241.SZ,X000100.SZ,X000733.SZ,X601877.SH,X002074.SZ,X600741.SH,X600460.SH,X000157.SZ,X600702.SH,X600584.SH,X300003.SZ,X600884.SH,X600487.SH,X002414.SZ,X000799.SZ,X002236.SZ,X002223.SZ,X601799.SH,X002294.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0827687227248499,0.269702036584445,0,0.158639571392304,0,0,0.046380662164198,0,0,0,0,0,0,0,0,0,0,0,0,-0.17920831271255,0,0,0.0224039342113319,0,0,-0.0412834999097042,0,0,0,0,0.209999255199063,-0.00322555223931392,0,0,0,0,0,0,0,0,0,0.0321662798371387,0.0410242456377569,0.0996479051399288,0,0,0,0,0,0,0.00669168275604781,0,0,0,0,0,0,0
X000858.SZ,0.273694976179784,0,1.38777878078145e-17,0,0.277032555948445,0.113608560110749,0,0,0.113541445764888,0,0.109486730869606,0,0,0.0310225340090088,0,0,0,0,0.0206772016515289,0,0,0,0,0,0,0,0.0546725747566447,0,0,0,0,0,0,0.0155585898627576,0,0,0,0,0.0863547632012059,0,0,0,0.00788534938212991,-0.0385329736644218,3.46944695195361e-18,0,0,0,0,-0.0747247518850455,0,-0.0157622495911519,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.92119842186733,0,0,0,0,5.42101086242752e-20,0,0,0,0.0235808516216433,0,0,0,0,0,0,-0.139304523864687,0,0,0,0,-0.0957605626181837,0,0.0562452002737961,0,-0.043515825134367,0,0,0,0,0,0,0,0,0.0806202799381822,0,0,-0.0520374515092987,0,0,0,0,0,-0.0208383227043994,0,0,0,0,-0.0487291650711311,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.013698985516135,-0.0364240791129078,0,0,0,0,0,0,0,0,0,0,0,-0.100526077928173,-0.0763798434880209,0,0,0,0.167725103647516,0,0,0.120127101326368,0,0,0,0,0,0,0,0.129211022867985,0,0,0,0.121225196714299,0.0476444790233351,0.105948450117819,0.173862752629816,-0.181717147189556,0.37798296677867,0,-0.0104656772477718,0,0,0,0,0,0
X000568.SZ,0.507106526911269,0.20067169885011,0.636198974868463,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117478179769579,0,0.0628528511896006,0,0,0,0,0,0,0,0,0,-0.0492838394089403,0,0,0,0,0,0,0,-0.0710403214938848,-0.0218196847500861,0,0,0,0.00246151139710949,0,0,0,0,0,0
X600276.SH,0,0.0513200886831605,0,0.0309414812677552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369481289445095,0,0.0173344642182293,0,0,0,0.0525208307297297,0.01691455703676,-0.121996628423553,0,0,0.0707560652345406,0,0,0,0,0,0,0,0.118520370847385,0,-0.0792343155158168,-0.000976096989989274,0.0687581682824756,0,0.157868993901728,0,0,-0.124875197241036,0,0,0.0136437133018887,0,0,0,0,0,0
X002475.SZ,0,0,-0.00955335288638194,0,0,0,0,0,0,0.298419133148829,0,0,0.244992107145864,0,0,0,0,0,0,0,0,0,0,0,0,-0.0837508443047543,0,0,0,-0.00398958704742006,0.24692625446415,0,0,0,0,0,0,0,0,0,0.0190068086515336,0,0,0.22183593092595,0,0,0.0463204521648985,-0.0258188918658647,0,0,0,-0.0301279128241386,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0269833461537866,0,0,0,0,0,0.304617821584175,0,0,0.0310192147876652,0,0,0,0.205965246544015,0,0,0,0,0,0,0.114717584629225,0,-0.238148184252827,0,0,0.104475733971001,0.0559643649565021,0,0,0,0,0,0,0,0.15297294570299,-0.016075663844369,0,-0.0461027745954786,0,-0.0490636753174044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0.190357898242384,0.169946311970661,0,0,0.0424097846816475,0,0,0,0,0.0253337782961792,0,0,-0.0651142627918322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340531450154342,0,0,0,0,0,0,0,0.0411155062873493,0,0,0,0.197097960589944,0,0,0,0,-0.159601021159405,0,0,0.10611572134318,0.0873438310356232,0,0,0,-0.0438646565477525,-0.0217840440858854,0,0,0,0,0,0
X300124.SZ,0,0,-0.184464989821836,0,0,0,0.186863617740162,0,0,0,0,0,0,0,0,0,0,0,-0.000562195920879653,0.0867442389940274,0.0143876917001333,0,0,0,-0.22742258011479,0,0,0,-0.0280047895553913,0.0480803909033771,0,0,0,0.275562366098161,0.194437929159488,0,0,0,0,0,0,0,-0.173115228984075,-0.028772297738743,0,0,0,0,0,0,0,-0.0242960435437661,-0.0430775529680756,0,0,0,0,0,0
