,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000651.SZ,X002475.SZ,X002304.SZ,X000568.SZ,X600690.SH,X600031.SH,X600104.SH,X000725.SZ,X002371.SZ,X300124.SZ,X300014.SZ,X600703.SH,X000338.SZ,X000625.SZ,X000063.SZ,X002129.SZ,X002241.SZ,X002049.SZ,X003816.SZ,X300142.SZ,X601877.SH,X000661.SZ,X002179.SZ,X000596.SZ,X000100.SZ,X600460.SH,X000799.SZ,X600089.SH,X000157.SZ,X600702.SH,X600741.SH,X002074.SZ,X002236.SZ,X002414.SZ,X002007.SZ,X600584.SH,X600779.SH,X600183.SH,X600884.SH,X000800.SZ,X601799.SH,X000733.SZ,X300146.SZ,X002008.SZ,X300003.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.228375158889167,0,0.0765935251620221,0,0,0,0,0.14627257157975,0,0.00332794629990914,0,0,0,0.0391148254372041,0,0,0,0,0,0.0744951320371503,0,0,0,0,0,3.76705532468414e-05,0,0,0,0,0,0,0,0.0650736158774332,0,0,0,0,0,0,0,0,0,0,0,0,0.0437051095400965,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.0983138070057288,0,0,0,0.180524074442731,0,0.169916495959852,0,0,0,0,0,0,0,0,0,0.080814948639067,0,0,0,0,0,0.0187438389316687,0,0,0,-0.0124510029758748,0.113676010545282,0,0,0,0,0,0,-0.11201618555478,0,-0.125925768150624,0.181253829012333,0,0,0,0,0,0.064651312987038,0,0,0,0.0167204303771402,0,0,0,0,0,0,0
X002415.SZ,0,0.0970672661074103,0,0,0.11632324681185,0,0.0895164770319096,0,0.0588168558030952,0,0,0,0,0,0,0.129884465908835,0.0667571139930191,0,0,0,0.0259171722262111,0,0,0,0.0737400803087342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508850661005599,0,0.0661331352580162,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0.157469763926581,0.173847775818014,0,0,0,0,0,0.0523605370131055,-0.0723384073099357,0,0,-0.105557795010933,0,-0.0370685448242076,0,0,0,0,0,0,0,0,0,-0.0444766224770816,0.470325750752777,0,0,0.132415105103778,0,0,0,0,0,-0.00165812403009349,0.0184582111578378,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0410244350081592,0.0789299256176573,0,0,0,0,0,0
X600276.SH,0,0.309017812239264,0,-0.232084269382605,0,0,-0.0391822943164532,0.0488085093002582,0,0,0,0,0,0,0.131239613815474,0,0.0784358659409221,0,0,0,0.0966910388813607,0,-0.335527291750918,0,0.101686163070482,0.0385892510550475,0.0604463462171363,0,0,0,0,0.320031160023295,-0.0406071133807043,0,0,0,0,0,0,0,0,0,0,0.0950254574044682,0,0,0,0,-0.174336801963164,0,0,0.00644330044473791,0,0,0,0,0,0,0
X000651.SZ,0.16145102813624,0,0,0,0.0381035215368663,0,0,0,0,0.0603137211946748,0,0,0,-0.00597215792431501,0,0,0,0,0,0.154101321651512,0,0,0,0,0,0,0.0615708535963608,0,-0.0373576661446062,0,-0.0383127421060549,0,0,0,0,0.021885958134873,0,0,0,0,0,0.0277432187392671,0,-0.0567574644274763,0,-0.0871619755590806,0,0,0,0,0,-0.0744830352405371,0.116629153396913,0,0,0,-0.113280219598535,0,0
X002475.SZ,0,0,0,0,0,0,0,0.0152626125312915,0,-0.0128351565489212,0,0,0,0.0289859937882875,0,0,0,0,0,0,0,0.24149924723096,0.119515765381879,0,0,-0.0418223466878795,0,0,0,0,0.157736556229007,0,-0.100914958468098,0,0,0,0,0,0,0,0,0,0,0,0,0.252738605297519,0,0,-0.030382047296791,0,0,-0.00250385014023227,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.374134285393735,0,0,0,0,0.464770691251471,0.0606087803710041,0,0,0,0.11265098821685,0,-0.211255336450948,0.128675529767425,0,0,0,0.0440540790552574,0,-0.00116212670046025,0,0,0,0,0.0115370544774337,0,0,0,0,0,0,-0.0979288891801065,0,0.0915909495522936,0,0,0.141503505693371,0.189897141249499,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0723411911779193,0.0225122218926299,0,0,0,0,0,0
X000568.SZ,0,0.417338438214495,0,0.150135532423217,0,0,0,0.132900181609436,0,0,0,-0.190222711267682,0,-0.0137694067198525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117739597925163,0,0,0,0,0,0,0,0,0,0,0,0,0.0361789508391062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.163697568789537,0,0,0.1029741924932,0.123892521224226,0,0,0,0,0,0,0.0300354259810757,0,0,0,0,0,0,0,0,0,0,0.108415256422419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347112202242024,0,0,0,0,0,0,0,0,0,-0.0699755959380911,0,0,0,0,0,0,0
X600031.SH,0,0.0639598796753503,0,0,0,0,0,0,0,0,0,0,0,-0.129809082181965,0,0,0.068341676193327,0,0,0,0,0,0,0,0,0,0,0.153438161932664,0,0,0,0,0,0.457692561294287,0.079166845661316,0,0.0178266699669626,0,0,0,0,0,0,-0.014058734424112,0,0.106034199273405,0.0347594292628087,0,0,0,0,0,0.0816618510534503,0,0,0,0.0983619504707899,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134616669805095,0,0,0,0,0,0.0358638326216474,0.0151304134712627,0,0.191216453768735,0,0,0,0.0947800167986974,0,0,0,0.0907980113390764,0,0,0,0,0,0,0,0.00258023556689531,0,0,-0.150671246121193,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,-0.026858612158026,0,0,0,0,0,0,0,0,0,0,0,-0.0334454710751494,0,0,0,0,-0.00650316929489302,0,0,0,0,0,0,0,0,0.314525710128249,0,0,0,0,0.0233939943976493,0,0,0,0,0,0,0,0,0,0.212777866074417,0,0,0,0,0,0,-0.00791221540573712,-0.02703523263898,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,-0.338282037364848,0,0,0,0,0,0.188292378803187,0,0.0201172602410388,0,0,0,0,0,0,0,0,0,0,0,0.135554492129994,0,0,0,0.0242692620637572,0,0,0,0,-0.195630811300128,0.181709658841923,0.0917280440276523,0,0.158021751358198,0,0,0,0,0,0,0,0.00702676467955962,-0.0269858557013952,0,0,0,0,0,0
X300124.SZ,0.331268697711476,0,0,0,0.324688121547277,0,0,0,0,0,0,0,0,0.0250439815069014,0,0.109636663659836,2.19565942861245e-05,0,0,0,0.374182924820589,-0.279973337205493,0.240772387074798,0,0,0.0267667633247178,0,0,0,0,0,0,-0.0899513351874684,0,0,0,0,0,0.0245674897271903,0,0,0,0,-0.315435849837201,0,0,0,0,0,0,0,0.0455326953978756,0,0,0,0,0,0,0
X300014.SZ,0,0,0.358457861651507,0,0.00444571219535142,0,0,0,0,0,0,0,0,0.0995621412553452,0,0,0,0,0.245920994414198,0,0.287941446091978,0,0,0,0,0,0,0,0,0,0,0,0.0601514988087357,0,0,0,0.192527571075511,0,0,0,0,0,-0.121130180048591,0,0,0,0.0628104461739461,0,0,0,0,0.00783505166028335,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.198729396112475,0.076610810667382,0,0,0.00781041177328159,0,0,0.216609391014513,0,0,0,0,0,0,0.229566520763204,0,0,0,0,0,0.0420344774607031,0,0,-0.0645774363930457,0.0953216447747515,0,0,0,0,0,0,0,0.0496817634836066,0,0.10010904991176,0,0,0,0,0,0,0,0,0,0,-0.0434812278933622,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0772078756208576,0,0,0.209098358788387,0,0,0,0.0994879697803938,0,0,0,-0.0417214739325989,0,0,-0.00508763758906936,0,0,0.0400122224442395,0.0832099027283755,0,0,0,0.0759778239747886,0.140404556610411,0,0,0,0,0,0,0,0,0,0,0,0,-0.066077309798722,0,0,0,0,0,0,0,0.000187350347926749,-8.67361737988404e-19,0,0,0,0,0,0
X000625.SZ,0,0,0,-0.0488257282453363,0,0,0,0,0,0,0.0562597432933676,0.257996526735555,0,0,0.0308068133821663,0.220743135761264,0,0,0,0,0.125867585879915,0,0,0,0,0,0,0,0,0.498809937098684,0,-0.14830278046706,0,0,0,0,0.168102884457097,0,0.222429487603567,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212653835430519,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.118683388683528,0,0,0,0.0181954105753678,0,0,0,0,0,0.00117083974099682,0,-0.0217805685047895,0,0,0,0,0,0,-8.67361737988404e-19,0,0.239434842221346,0,0,0,0,0,0,0,0,0,0.181426444173733,0,-0.0129884734568647,0,0,0,0,-0.327398685845287,0,0,-0.251466048723272,0,0,0,0,0,0,0.0113360811791972,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.154740401810355,0,0.103687215952376,-0.0383887144323264,0.303983341883031,0.114532331435249,0,-0.0826992854604567,0,0,0,0,0,0,0.0557207820149298,0,0,0,0,0,0,0.255182655754695,0,0,0,0.0733096584515496,0,0,0,0,0.0390946881718493,0,0.155850314341814,0,0,0,0.0701870783636849,-0.16422540135566,0,0,0,0.00664341652616413,0,0,0,0,0,0
