,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000568.SZ,X600690.SH,X000338.SZ,X000661.SZ,X600741.SH,X600809.SH,X600703.SH,X000596.SZ,X002241.SZ,X000100.SZ,X002236.SZ,X300003.SZ,X601877.SH,X300124.SZ,X000625.SZ,X000157.SZ,X600183.SH,X300014.SZ,X000066.SZ,X002007.SZ,X002008.SZ,X300142.SZ,X600271.SH,X002371.SZ,X300136.SZ,X002456.SZ,X002179.SZ,X000977.SZ,X002463.SZ,X002180.SZ,X600177.SH,X600584.SH,X002129.SZ,X000050.SZ,X600487.SH,X600498.SH,X600066.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,-0.00754945693973266,0.222131696231786,0,0,0,0,0,0.2560664339376,0,0,0,0,0.0774312784983771,0,0.29882745749473,0,0,0,0,0,0,0,0,-0.027729192769666,-0.0341216501686427,0,0,0,0.0609558293866658,0,0,0,0,0,0,-0.0578308351556692,0,0,0,0,-0.114794536948744,0,0,0,0,0,-0.065685926913531,-0.0151078167435834,0,0,0,-0.0172466802444768,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.463025094493798,0.0681335904872892,0,0,0,0.0974344063142171,0,0,0.0558193363584617,0,0,0,0,0,0,0,0,0.00585289364882337,0.0305355982674785,0,0,0.00997925462835381,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.0202367124570532,0,0,0,0,0,-0.00570586896128091,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.212176924386176,0,0,0,0,0,0,0,0.274568295223561,0,0,0,0,-0.0246547705544765,0,0,0.0292134129488258,0,0,0,0,0,0,-0.123090146650331,0,0,0,0,0,0,0,0.0605877410443982,0,0,0,-0.0770554708190778,0.158497797213984,0,0,0.0405434989661054,0,0,0,0,0,0,-0.00131179895631219,0.0248824616075696,0,0,0,-0.011524542635487,0,0
X600276.SH,0.165896369335311,0,0,0,0,0,0,0,0,0,0,0,0,0.0914393238953657,0,0.243302368681189,0,0.0469323925318104,0,0.123561450439304,0,0,0,0,0,0,0.13497179636349,0,0,0,0,0.149238201973772,0,0,0,0,0,-0.0149747996737376,0,-0.104458518169828,0,0,0,0,0,0,0,0,0,0,0,0.0108443863130727,-0.00493512328126664,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.123460755407368,-0.121387065559882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232458109351747,0,0,0.100163248464663,0,0,0,0,0,0,0.0896102366122424,0.00564013265129876,0,0,0.125148731021203,0,0,0.113911158845244,0,0,0,-0.1417029438266,0,0,-0.00690695803436532,0,0,-0.00861378299829536,0,0.049696962132543,-0.00766601081815122,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324435932992632,0,0,0,0,0,0,0.0969751121810147,0.0194729330982611,0,0.0271663893957339,0,-0.0183212133481569,0.226850996939961,0,0,0,-0.0691323465268449,0,0.00935251222703649,0,0,0,0,0,0,0,-0.0511936634983445,0,0,0,0.118842700962541,0,0.00545142522908444,-3.64194585582582e-05,0,0,0,0,0,0
X002475.SZ,0,0,-0.0548861216650972,0,0,0,0,0,-0.108300750939279,0,0,0,0,0,0,0,0,0,-0.118152443054837,0,0.396365513916778,0,0,0,0,0,0,0,0,0.0168522803531409,0.216107703684487,0,0.220196060087717,0,0,0,0,0,0,-0.0879019917241189,0.0624522557431552,0,0,0,0,0,0,0,0,0,0,0,0.0595314870921262,0,0,0,0.0538473417349387,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.0496841184448952,0,0,0.160547182672206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0915744126019967,0.0360942259623531,0,0,0,0.182716114692493,-0.0616761623523948,0.121936491923389,0.0652605752288959,0,0,0.126145042039429,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0276247952524336,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0.0976486650257021,0,0.00276559348572642,0,0,0,-3.46944695195361e-18,0,0,0,0,0.000774858582180598,0.0988469932969781,-0.0209092168381645,0,0,0,0,0,0,0,0.0419053952923589,0,0.0142026241869858,0.227280106961356,0,-0.0705762840833462,0,0,0,0,0,0,0.0225617646143864,-1.73472347597681e-18,0,0.00627279507657484,0,0,0,0,0,0,0,-0.0312996416099981,0.0170997390116333,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199674813171361,0,0,0,0,0,0,0,0.0823157885158553,0.0487208156860993,0,0,0,0,0.0454316192779773,5.42101086242752e-20,0.0242999032622269,0,0.0710530797634154,0.0660018036235992,0.0126623641733825,0,0,0.0135543479727772,0,0,0,0,0,0,0,-0.016990441352671,0,0,0,0,0,0
