,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X000651.SZ,X002415.SZ,X600104.SH,X002304.SZ,X600031.SH,X000661.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X003816.SZ,X000338.SZ,X600809.SH,X600690.SH,X600703.SH,X002241.SZ,X300014.SZ,X000596.SZ,X300142.SZ,X002007.SZ,X000100.SZ,X002371.SZ,X300124.SZ,X300003.SZ,X002049.SZ,X600741.SH,X000157.SZ,X002129.SZ,X600183.SH,X600584.SH,X000800.SZ,X601877.SH,X002236.SZ,X000977.SZ,X002414.SZ,X000625.SZ,X002456.SZ,X300136.SZ,X002179.SZ,X000066.SZ,X002185.SZ,X002463.SZ,X600118.SH,X002008.SZ,X600522.SH,X002294.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X003816.SZ,0,0,0,-0.0424314760657387,0,0.0413998021229174,0,0,0,0,0,0.0586010829190445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520945895796871,0,-0.00279557303617495,0,0,0.0168195504648955,0,0.0828926181285197,0,0,0,0,0,0,0.0941912195290999,0,0,0,0,0,0,0,0,0.0108657759071257,-0.0140525464492712,0,0,0,0,0,0
X000338.SZ,0,8.67361737988404e-19,0,0,0.0660569586528871,0,0,0.149698571537548,0,0,0.041942484534185,0.00128632134593698,-1.73472347597681e-18,0,0,0,0,0,0.00476325941603517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018745355907485,0,0,0.0940029058015757,0,0,0,0.035827669186556,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600809.SH,0,0.422755106665484,0,0,0,0,0,-0.0952006361808866,0,0.151857443298218,0,0,0.0801102351412129,0,0,0,0,0,0,0,0.275366254780298,0,0.0804209405143079,0,0,0,0,0,0,0,0,0,-0.0115450218996248,0,-0.0824411639252751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793351528846743,0,0.000380493396590272,-0.0146266064667101,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.157417567336704,0,0,0,0.00945432328763345,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0425212120665216,0,0,0,0,0.0124538902559264,0,0,0,0.0449302464147674,0,0,0,0,0,0,-0.0645416569941494,0,0,0,0.0801145728845997,0,0,0,0,0,0.118625440232322,0,0,0.0150688753319578,0,0,0,0,0,0,0
X600703.SH,0,0.0790071181077986,0,0,0,0,0,0,0,0,0,0,0,0,0.328082422155817,0,0,0,0.235719608137446,0,0,0,0,0,0.101729375568895,0,0,0,0,0,0.0516096390142399,0,0.230986060023969,0,0,0,0,0,0,0.0530566176024037,0,0,0.0421069143436992,0,0,0,0,0,0,0,0,0,0.0167836726279883,0,0,0,0,0,0
X002241.SZ,0,0,0,0.459155651708014,0,0,0,0,0,0,0,0,-0.0253957052931572,0,0,0,0,0.000621281880264244,0,0.0401795340593809,0,0,0,0,0,0,0,0,0,0,0,0.139639130662298,0,0,0,0,0,0,0,-8.67361737988404e-19,0.113238810256311,0,0,0.173154304388484,0,0,0,0,0,0,0,-0.027969207812521,0.0128503423928635,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018344641384835,0,0.123287020731747,0.101729083267131,0,0,0.034211443544996,0,0,0.264614715352447,0.117795983144048,0,0,0,0.224238171802095,0,0,0,0,0.0455469075275362,0,0,0,0,0,0.272570992840067,0,0,0,0,0,-0.00749258092898131,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.198606866083296,0,0,0,0,0,0.411460771701574,0,0,0,0,0,0.128558993600199,0,0,0,0,0,0,0,0,0,0,0,-0.0957669677690026,0,0,0,0.0583885946057818,0,0,0,0,0,0.0818109785010517,0,0,0,0,0.00917998475929188,0,0,0.0110538224370234,-0.0164978369500268,0,0,0,0,0,0
X300142.SZ,0,0,0.304345450183837,0,0,0,0,0.0345508716638138,0.12942337041595,0,-0.181011331960114,0,0.185086637376656,0,0,0,0,0,0,-0.0487454638377081,0,0,0.218713176622741,-0.0749210944579427,0,0,0.126769816780619,0,0,0,0,0,0,0,0,0,-0.0860172358314727,0.14025688715381,0.0591979367510312,0,0,0,0,0,0,0.0908245309498205,0,0,0,0.0949057030069862,0,0.0185707768669741,-0.043859483145393,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.300512687248846,0,0,0,0,0,0,0,0,-0.0936467027693016,-0.175689566172524,0,0.191037708578952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938132762976769,0,0,0,0.123531249988294,0.301868061843497,0,-0.0314058142830299,-0.000141298735358212,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.585551944275759,0,0,0,0,0,0,0.155665355087346,0.151168805216454,0,0,0,0,0,0,0,0,0,0,0,-0.0630555305145543,0,0,0,0,0,0,0,0,0,0,-0.0186106093850686,0.052971393381786,0,0,0,0,0,0.0142557880427851,0,0.00252168986640238,0.0140105288442235,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0.214085647960851,0,0,0,0,0,0,0,0,-0.0328519845423236,0.110767146152921,0,0,0,0,0,0,0,0,0,0,0,0,0.300437636058749,0,0,0.122890861400704,0,0,0,0.100368311258644,0.301126967187899,0.0240686596511059,0,0,0,0.114180937944038,0,0,0,0,-0.170433604226381,0.00864876229856965,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0481318001161995,0,0,0,0.134470295113281,0,0,0,0.0927632692277234,0.0173044133371916,0,0,-0.0766673558447022,0,0,0,0,0,0,0.0815418990433119,-0.0898273781490962,0,0,0,0,0,0,0,0,0,0,0.0804504080644124,0,0,0,0.146127863532495,0,0,0,0,0,0.0545134892046833,0,0,0,0,0,0
X300003.SZ,0,0,0,0.14243837613232,0,0,0,0,0,0.257756440732094,0,0,0,0,0,0,0,0,0,0,0.133542158121188,0,0,0,0,0,0,0,0,0,0.0416207752657042,0,-0.116227354274383,0,0,0,0,0.287737940137515,0,0,0,0,0.0307714393087202,0,0,0,0.155468923439753,0,-0.000496932631385841,0,0,-0.0357328873643838,0.000696404270006885,0,0,0,0.220404569965713,0,0
X002049.SZ,0,0,0.11888320861573,0,0,0,0,0,0,0,0,-0.342193099350307,0,0,0,0,0,0,0.0774037030342725,0.359476147063649,0,0,0.234706036026589,0,0,0,0,0,0,0,0,0.371794426869319,0.277501467574623,0,0,0,0,0.0455266888263418,0,0,0,0,0.114543525397458,0,0,0.0351422293992959,0,0.123057186851454,0,0,0,-0.0146345135660604,0.0341655061465175,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.0159697498605857,0,0,0,0.0132505046346611,0.0117463679092188,0,0.0272805537093629,0,0,0,0,0,0.00421220311885875,0,0,0,0,0,0,0,0,0.219879812119876,0,0,0,0,0,0,0,0,0,0,0,0,0.179611390042567,0,0,0,0,0.131096474571616,0,0,0,-0.0206622373182078,-0.01672078627564,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.253352310068988,0,0,0,0.142476283633165,0,0,0,0,0.0631028021754332,0,0,0,0,0,0.0188942973319772,0.0734388104217003,0,0,0,0.0568097901862317,0,-3.46944695195361e-18,0,0,0.0102160834459077,0,0,0,0,0,0,0,0,0.0746338738568335,0,0,0,0.0325812224264301,0,0,0,0,-9.67176833229276e-05,0,0,0,0,0,0,0
X002129.SZ,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.1892582397256,0,0,0,0,0,0.0963786529881665,0,0,0,0,0,0,0,0,0,0.00336194549482958,0,0,0,0,0.451151000454842,0,0,0,0,0.101972690351957,0,0,0,0,0.257353225327934,0,0,0,0,0,0,0.22872341129884,0,0.0438052641467471,-0.068066279067106,0,0,0,0.119296528642852,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0109787414128353,0.108125749380908,0,0,0,0.201157381536451,0,0,0,0.0662195145496093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176635364726826,0.320044480311661,0,0,0,0,0.117342106236228,0,-0.00783852480585067,0.00649138961989459,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.175343726731504,0,0,-0.0553386650896652,0,0,0,0,0,0,0,0,0.401465162395443,0,-0.0991770781960551,0.154345331268354,0,0,0,0,0,0,0,0,0.0665950345440401,0.0397027723975307,-0.0600288561123775,0,0,0,0,0.437689716367379,0,0,0,0,0,0,0,0.01319476002892,0.00512940696558189,0,0.523888060307331,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.188795961350235,0,0,0,0,0,0.22759309688009,0.0711028919001268,0,0.102912969509049,0,0,0,0,0,-0.112698078389437,0,0,0,0,0,0,0,0.100974995497383,0.233983791900892,0,0,0,0.100397643875541,0,0.0418092540513759,0,0,0.0645863673028246,0,0,0.0103580404322982,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.0510240098567861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223398141320404,0,0,0,0.107671176756313,0,-0.0309177356004486,0,0,0,0,0.134694239612907,0,0,0,0,0,-0.0044802044054986,0,0,0,0.0438476960991364,0,0,-0.0469924147786681,-0.00633047138771283,0.00170111117116801,0,-0.0893304687468155,0,0,0,0
X002236.SZ,0,0,0,0,0,0.20439068123792,0,0,0,0,0,0.0834278862062021,0,0,0,-0.089366214150958,0,0,0,0,0,0,0,0.0855402202278383,3.56355768511042e-05,0,0,0,0.0661788040160449,0,0,0,0,0,0,0,0,0,0,0,0.080579290529379,0,0.0278873683763152,0,0,0,0,0,0,0.0980126368769972,0,0.000160023240163586,-0.0157074478781336,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155547020620427,0.160842140083066,0,0.0512409533405753,0,0,0,0,0,0.151594941072316,0,0,0,0,0,0,0.261193852141462,0,0,0,0,0,0,-0.114082431951142,0,0,0,0.14337685789081,0,0,0,0,0,0.240161164646738,0.271870133789582,0,0.0267887043117568,0.0221625429248156,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0970385294635706,0,0.0656363321018111,0,0,0.206066945758051,0,0,0,0,0.00886752619271843,0.0931273515512628,0,0,0.0132039026332546,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.464912993161125,0.0466300197739199,0,0,0,0,0,0,0,0,0.000238420380371902,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215742503084309,0,-0.0834251988063397,0,0.285757730940137,0.133954944908674,0,0.0516903006795516,0,0,0,0.014797065445353,0,0,0.0160348858654409,0.158577829984916,0,0,0,0,0,0.0060758560985859,0.0312678488580986,0.00416627695894096,0.0210131584991758,0,0,0,0,0,0
X002456.SZ,0,0,0,0.141762647362921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176041237862909,0.0980790548349692,0,0,0,0,0,0,0,0,0,0,0,0,0.103611142262851,0,0.181426187427054,0,0,0,0.139311136668567,0.0352792620108769,0,0.0798046904899,0,0,0.144857267650495,0,0,0,0.14714498671494,0,0,0,0.0137559383046439,-0.0316184855161568,0,0,0,0,0,0
X300136.SZ,0,0,0,0.0993757351365518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118601723760814,0,0,0,-0.0860365044765097,0,0.136485850989503,0,0,0,0,0,0.050919435362043,0.228865581905882,0,0,0,0,0,0,0,0,0,0,0,0,0.100914593117601,0,0.12409561725805,0,0,0,0,0.0121976518489647,0.00596143418315777,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.0204764234434186,0,0,0,0,0,0,0,0.00358856198119219,0,0,0,0,0,0,0,0,0.0536284233997394,0.0687864925312274,0,0,0,0,0,0,0.041508220532209,0,0,0,0,0,0,0.0925535440585056,0.0232757038287232,0,0,0,0,0,0,0,0.0523853676732569,0,0,-0.0120030202881838,0.0217786867398101,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0.179971023427666,0,0,0,0,0,0,0.00309433096372295,0,0,-0.048721073306821,0,0,0,0,0,0,0,0,0.0374764477486548,0.440751402283608,0,0,0,0,0,0.0643129088276595,0,0.146768959702082,0,0,0,-0.0457877288545263,0,0,0,0,0,0.109244139704311,0.0762116940804597,-0.00658420370525119,0.00462582554337861,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,-0.0453006185841651,0,0,0,0,0,0,0,0.286327826064667,0,0,0.0431364960394405,0,0,0,0,0,0,0,0,0,0.0825669191117294,0,0.475082088327088,0,0,0,0,0.0283979493777888,0,0,0,0,0,0,0,0.0737198864208691,0,0,0,0,0.037681703949671,-0.0236715562046959,-0.0102375470870717,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0.0145246623572531,0,0,0,0,0,0,0.0506391554988776,0.0156280582668764,0.0248626801809458,0,0,0,0,0.00454087022647739,0,0,0,0,0,0.0920665654782752,0.40331349605044,0,0,0,0,0,0,0.0189874385631079,0,0.0621237710171828,0,0,0.0291595048282577,0,0,0,0,0,0,0,0,-0.00413524319826485,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,-0.0202876631726512,0,0,0,0,0,-0.163981291959884,0,0,0,0,0,0,0,0.0827471134780084,0,0.233940207486271,0,0,0,0,0,0,0,0,-0.0557207200507094,0,0.00397612519124778,0,0,0,0,0.424477615053056,0.0477783079445635,0,0,0,0,0,0.0537799176758384,-0.137933301503773,0.00976632393302992,-0.044309471966254,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0.0376790736486459,0,0.151041953070998,0,0,0,0,0,0,0,0,0,0,0,0.0178179220671394,0,0,0,0,0,0,0.0760307876148385,-0.0304064001344318,0,0,0,0,0,0,-0.0489489447927996,0.291367410094864,0,0,0,0,0.167015845429814,0,-0.0333138813831774,-0.0216166924599523,0,0,0,0,0,0,0,0.013498401067054,0,0,0,0,0,0,0
X600522.SH,0,0,0.12818549958953,0,0,0,0,0,0,0,0,0.00102414955234404,0,0,0,0,0,0,0,0,0,0,0,0.269056134385353,0.0160943105932978,0,0,0.0541055187191198,0,0,0,0,0,0,0,0,0,0,0,0.177354588655845,0,0,0,0.0652464666468983,0,0,0,0,0,0,-0.0150410694502246,-0.0136558657236752,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970521545679833,0,0,0,0,0,0.324739712306455,0,0,0,0,0,0,0,0,0.0198567382077807,0,0,0,0,0,0.0655998381014229,0,0,0,0,0,0,0.0601449353230544,0,0,0,0.00132930224463898,0,0,0,0.0508419832501266,-0.0259985134094583,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0.231067788418023,0,0,0,0,0.0136932323899158,0,0,0,0,0,0,0.0849048409117136,0,0,0,0,0,0,0.0753733646796766,0,0,0,0,0,0,0.0438106341717003,0.0280747360144207,0,0,0,0.0217246413425687,0,0,0.208422007028058,0,0,0,0,0,0,0,0,0,0,0,0.0556724316211158,-0.0546362788365829,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.208378512469354,0,0,0,0,0,-0.0162371762181254,0,0,0,0,0,0,0,0,0,-0.19150652522847,0,0,0,0,0,0,0,0.114766050222528,0,0,0,0,0.152333802331807,0,0,0,0,0,0.201322293603588,0,-0.0805677727925051,0,0.102180679081915,0,0,-0.356930101267529,0,0,0,-0.0719866640916928,0,0.0264260074927993,-0.139569630198059,0,0,0,-0.0257561328370078,0,0
Slope,0,-0.150400928287573,0,0,0,0,0,0,0,0,-0.338799030266278,0,0,0,0,0,0,0,0,-0.154630210503393,0,0,0,0,0,0,0,-1.00697950817024,0,0,0,0,0,0,0,0,0.458993467802996,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27673703010334,0,1.14755813443809,0,0,0,5.05646106524311,0,0
TED,0,0,0,-1.52846240881748,0,0,0,0,0,0,0,0,-0.618389478932894,0,0,0,-0.657767995594325,0,0,0,0,0,0,-0.0909976798263804,0,0.664333146390448,0,0.700062100632657,0,1.51694868369988,0,0,0,0,0,0,0.866571724259514,0,0,-0.266890025732183,0,0,0,0,0,0,0,0,0.16644081044775,0,-1.11298625229196,0.660511404926416,0,0,0,0,0,0,0
RealEstate_excess,-0.00478460354284269,0,0,0,-0.0685287024124032,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259666905618832,-0.0275676810678962,0,0,0,0,-0.0655895668156236,0,0,0,-0.0375291494474518,0,0,0,0,0.120834718320496,0,0,0,0,0,0,0,0,0,0,0,0,-0.105748532200344,0,0,0,0,-0.0036624779493169,0.00226478909633192,-0.0193487603909391,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.0672760987901917,0,0,0,0,0,0,0,0,0,0,0,0,-0.0274326986011557,0,0,0,-0.0625248747734369,-0.314911243579464,0.0152297973789751,0,0,0,0,0,0.102008316006767,0,0.0807023244908389,0,0,0,0,0,0,0,0,0,0,-0.0260581990774457,0,0.0459325317524511,0,0,0,0.080769539323699,0,0.00795236724178155,-0.00798817459638283,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000521278345609815,0,0,0,0,0,0,0,0,0,-0.00215668862641494,0,0,0,0,-0.00172623135330673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00922506733426693,-0.00703933302492305,0,0,0,0,0,0
CarbonVol_Shenzhen,0.109922276370093,0,0,0,0,0,0.171749662010348,0,0,0,0,0,0,0,0,0,0,0,-0.0249178866126415,0,0,0,0,0.0270222099325262,-0.00710609066028827,-0.115445066243143,0.0250569830228049,0,0,0,0.0370126707752229,0,-0.0121598594579521,0,0,0.126640126793185,0,0,0.0506321280444065,0,0,0,0,0,0,-0.0471326903305585,0,-0.0867582613028976,-0.134274276553849,0,-0.0661923296781594,0.0790434962116067,0.0178078410187334,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00154861074909584,0,0,0,0,0,0,0,0,-0.00162149498903417,0,-0.00073016589172442,0,0,0,0,0,0,0,0.00143647971009791,0,0,0,-0.000836269345926582,0,0,-0.00304916554373438,0,0,0.00309264545873633,-0.00243126824542277,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00325903383769405,0.00286280108212044,0,0,0,0.0160272706723402,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.00565875563117396,0,0,0,0,-0.00347230662668115,0,0,0,0,-0.00476380097221293,0,0,0,0,-0.00170683895412902,0,0,0,0.00999579989089989,0,0,-0.00664089367726164,0,0,0,0.00124285824188139,0,0,0,0,0,0,0,0,0,0.00246699147784798,0,0,0,-0.000737944872059047,0,0,0,0.03892330705837,0,0
