,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X600104.SH,X002304.SZ,X000568.SZ,X600031.SH,X600809.SH,X600690.SH,X000725.SZ,X002241.SZ,X000661.SZ,X000063.SZ,X003816.SZ,X300124.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X600703.SH,X600741.SH,X000625.SZ,X002371.SZ,X000100.SZ,X002007.SZ,X300142.SZ,X002129.SZ,X002236.SZ,X601877.SH,X002179.SZ,X002049.SZ,X600584.SH,X000800.SZ,X000157.SZ,X002414.SZ,X600183.SH,X300003.SZ,X601799.SH,X300136.SZ,X002008.SZ,X000066.SZ,X002456.SZ,X300146.SZ,X000977.SZ,X002185.SZ,X002508.SZ,X600118.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.127582986397775,0,-0.0522145330758591,0,0,0,0,0,0,0.411895048952359,0,0,0,0,0,0,0,0,0.00591097202769882,0,0,0,0.0136978383280792,0,0.108750236288905,-0.00930018243891234,0,-0.0794301028728028,0,0.0141672348837183,0,0.0178614308705685,0,0,0,0,0,0,0,0,-0.0127435023507333,0,0,0,0,0,0.0384884412717475,0,0,0,0.036936186524974,-1.73472347597681e-18,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.182072753951336,0,0.126495700659084,0.376445973765143,0,0.0096311161838815,0.00593406791864426,0,0,0,0,0,0,0,-0.0196334052311664,0,0,0,0,0,-0.0523554038190466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253815918960448,0.0359513289749968,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0239452526549893,0.068466524700209,0,0.19702284011933,0,0,0,0,0,0,0,0,0,0,0.0431906002439347,0,0,-0.00236937594616324,0,0,0,0,0.123304306546545,0,0,0,0,0,0,0,-0.0698971005990522,0,0.00915383642314097,0.0711791923016643,0,-0.0283079694718677,0,0,0,0,0,0,0,0,0,0.00145768561546431,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.174504764622626,0,0,0.0127422087198273,0,0,0,0.186615791830525,0,0,0,0,0,0,-0.0622368078568352,0,0,0,-0.0888653801393647,0,0.0318694935762943,0,0,0,-0.021578543421601,0.0642705779913559,0,0.206478289767438,0,0,0,0,0,0,0,0,0.021634764544544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,-0.0272886263286415,-0.0682204603463945,0,-0.00938543603867117,0,0.421715737222981,0,0,0,0,0,0,0,0,0,0,0,0.112731417557199,0,0,0,0,0.0528928530285341,0,0,0,0,0,0,0,0,0,0.0114204330035139,0,0,0.0549124913376256,0,0,0,-0.0261630019764569,0,0.21708103479224,0,0.0229240827960705,-0.0184181329512749,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0378357895316149,0.034379237897565,0,-0.0214594269093417,0,0,0,0,-0.0783879834143348,0,0,0,0.107887064419411,0,0.0961582632726862,0,0.0546475062194294,0,0.0647035743234948,-0.0401731978378642,0.0928648993151883,0,0,0,0.00446459224505408,0,0,0,0,0,0,0,0,-0.059328976901605,0,0,0,0,0,0,-0.0213200422285396,-3.14989165643362e-05,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.108166067770881,-0.106453004460583,0,0,0,0,0,0,0,0.205151613851948,0,0,0.0880072055068335,0.139172079763867,0.0367625136232676,0.0644665699813615,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0269901681959,0,0,0,0,0.0444990743777503,0,0,0,-0.0117398647542822,0,0,-0.00492029353774393,0,0,0,0,0,0,0
X002304.SZ,0,0,0.0552670201521191,0,0,0,0,0,0.266690520032943,0,0,0,0,0,0,0.0279596905929317,0,0,-0.0420926118063136,0.0236080753196461,0.240325674684199,0.0113017134549265,0,-0.0199755211670892,0,0,0,-0.0966176569032012,0,0,0,0.0912490908558536,0,0,0,0,0,0,0,0,0,0,0,0,0.0723550545677575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0.530630561270244,0,0,0,0,0,0.143928998132187,0,0,0,0,0,0.118521921186789,0,0,-0.0624047854759218,-0.17288282313678,0,0,0,0,0,-0.12149985280262,0,0,0,0,0,0,0,0.188287776800847,0,0.0519486821922657,0,0,0,0,0.0149530306256951,0,0,0,0,0,0,0,0.00635768964888874,0,0,0,0,0,0
X600031.SH,0,0.150498585936642,0,0,0,0,0,0,0,0,0,0,0,0,0.284674671079017,0,0,1.73472347597681e-18,0.346150942876448,0,0.0100326863791083,0,0.139864372732331,0,0,0,0.00800039221017484,0,0,0,0,0,0,0,0,0.0986580692996216,0,0,-0.121287305339764,0.0679393292822142,0,0,0,0,0,0,0,0,-0.0731141181623334,0,0,0.110159116118453,-0.0840349374075434,0,0,0,0,0,0
