,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600031.SH,X000100.SZ,X600276.SH,X000338.SZ,X600372.SH,X600741.SH,X000157.SZ,X002241.SZ,X600703.SH,X600089.SH,X600066.SH,X600271.SH,X600118.SH,X002236.SZ,X601877.SH,X000550.SZ,X000581.SZ,X600177.SH,X002475.SZ,X600582.SH,X000568.SZ,X002129.SZ,X000800.SZ,X300124.SZ,X000623.SZ,X002294.SZ,X000559.SZ,X002292.SZ,X600060.SH,X300003.SZ,X000050.SZ,X600839.SH,X002465.SZ,X002456.SZ,X000400.SZ,X000977.SZ,X000869.SZ,X300146.SZ,X002038.SZ,X000727.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.309195514250175,0,0,0,0.0568332424753194,0.0606584628063419,0.113266058316156,0,3.46944695195361e-18,0,0.327915919972983,0,0,0,0.12273002796849,0,0,0,0,0,0,0,0.0592593298418986,0,0,0,0,0,0,0.105779926261829,0,0,0,0,0,0,0.0338282607849909,0,0,0,0,0,0,0,0,0,0.00390716637554577,0.00347167807205364,0,0,0,0,0,0
X600519.SH,0,0,0,0.0503320222607944,0,0,0.144903629473089,0.0977110240755458,2.16840434497101e-19,0.0317767605280037,0.0672811681591786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17424197973039,0,0,0.0497404426693696,-0.0678196433045126,0,0,0,-0.0359786205768688,0.0118769209067804,-1.6940658945086e-21,0,0,0,0,0,0,0,0,0,0,0,0.0105169068414665,0,0,0,0,0,-0.00490006120435936,0,-0.0298353111517446,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.146418410124719,0,0.377610776321169,0,0,0.0582824624086354,0,0,0,0,0,0.0100538146202591,0,0,0,0,0,0,0,0.0627320271090829,0,0,0.109525965428043,0,0,0,0,0,0,0,0.0735655101874764,0,0,0,-0.0423765852537805,0,0,0,0,0,0.0301133773107792,0,0,0.0108593833399995,0,0,0,0
X000651.SZ,0.16997824993949,0.021926097617788,0,0,0,0.108560959350241,0,0,0,0,0,0,0,0.000580118927633527,0,0,0,0,0,0,0,0,0,0,0,0.108908856571042,0.223388517332375,0,0,0,0,0,0,0.140254702389534,0,0,0,0.121101852806588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195727596188497,-0.0116029396806094,0,-0.129217093896119,0,0,0,0
X002415.SZ,0,0,0,0,0,0.361033516512957,0,0,0.0198558757614374,0,0,0.134893016163584,0,0,0,0,0,0,0,0,0.0294266619366217,0,0,0.160338895646341,0,0,0,-0.163441404641567,0,0,0,0,0.165161508525985,0.189842287299961,0,0,0,0.0244471675309396,0.0127202662543863,0,0,0,0,0,0.15339966658442,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0.102397555761734,0,0,0.285561325573152,0,0,0,0.162910159178782,0.147533276266576,0,0,0,0,0,0,0.0264773914988963,0,0,-0.196424526261457,0,0,0,0,0,0,0.272038227860717,0,0,0,-0.0125734242652046,0,0,0,0,0,0,0,0,0,0,0.0134242385795664,0,0,0,0,0,0,0,0,0,0,-0.00134360783036085,0.0223414077530465,0,0,0,0,0,0
X000858.SZ,0,0,0.00149982853254679,0,0,0,0,0.123889856917172,0.042665749899175,0.163355416524583,0.216609846763256,0.0638934849015619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106396506739981,0,-1.38777878078145e-17,0,0,0.152400916914038,0,0.0439923250569178,0,0,0,0,0,0,0,0.0391845896604217,0.0418174036131509,0,0,0,-0.0174921759629284,0,0,0,0,0,0.0268430086004426,-1.0842021724855e-19,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.276283883362585,0,0.0243102846450275,0,0,0,0.279459584801491,0,0,0,0,0,-0.172507453071263,0,0.0734018349958294,0,0,0,0,0.298163779585117,0,0.109110189701958,0,0,0,0,-0.0784534747722794,-0.0116454149274922,0,0,0,0,0,0,0,0,0,-0.0716159620176015,0,0,0.134305032777146,0,0,0,0,0.0181479577727413,0,-0.0940581405066222,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.145482660898787,0,0,0,0.189078852902076,0.0483756458331746,0,0.122725112379884,0,0,0,0,0.00149789362060523,0,0,0.0393925357685497,0,0.0556124336055878,0,0,0.063893392849857,0.0401763236998447,0,0,0,0,0,0.150597994525074,0.0290015147574215,0,0,0,0.0177694578156609,0,0,0,0,0,0,0,0,0,0,0.0460428630753909,0,0.00465355036467555,-0.000860879488384435,0.0702313184623516,0,0,0,0,0
X600690.SH,0.0973631609771196,0,0,0.177019663020881,0,0,0.0167901408572584,0,0.0400081858156539,0,0,0.200137950332251,0,0.0906492509395865,0,0,0,0,-8.67361737988404e-19,0,0,0.0152546382888294,0,0,0,0.144609910508845,0,0.117463051117374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0462181877406805,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0.163806496741533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.812325012882545,0,0,0.0184686664293601,0,0,0,0,0,-0.0641383449826904,-0.000744982281570338,0.0166451473416959,0,0,0,0,0,0,0.00567804143249676,0,0,0,0,0,0.0075621546155058,0,0,0,0,0,0,0,0,0,0,-0.0201872870274942,1.0842021724855e-19,0,0,0,0,0,0
X000100.SZ,0.048609551033296,6.93889390390723e-18,0.321284013906499,0.00280893215927167,0,0,0,0,0,0.0554641378247027,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,-0.0283614467627852,0,0,0,0.0404712251865369,0.0183588565606944,0,0,0,0,0,0.0408310606514775,0,0,0,0,0,0.28746856670305,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105114186948908,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,-0.0848866302075199,0,0,0.160730653423115,0,0,0,0.0216773243663195,0,0,0.0690675517683152,0,0.16206613311963,0,0,0.126042290329533,0,0,0,0,0,0,0,0.0525016887226141,0,0,0,0,0.00761006995822042,0,-0.092212759393736,0,0,0,0,0,0,0,0,0,0,0,0,-0.00310699351467721,0,0,0,0,0,0,0
X000338.SZ,0,0,0.0574395284461643,0,0,0,0,0,0.0944710559956038,0.0202815924215121,0,0,0,0,0,0,0.594695140673022,0,0.117356046870084,0,0,0.0493719971742364,0,0,0,0.0158644452724559,0,0.0409202868557451,0,0,0,0,0.0106251509337671,0,0.0378553590728178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000472697744796458,0,0,0,0,0,0
X600372.SH,0,0,0,0.0506638504689738,0.0270532628641785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167174068237029,0,0,0,0.129940016527328,0.0408712931427345,0,0,0,0,0,0,0,0.0120118728072737,0,0,0,0,0,0,0,0,0,-0.0403091763817355,0.00377066051643231,0,0,0,0,0,0
X600741.SH,0.40596582806468,0,0.100215681905727,0,0,0.0876909338211743,0,0,0,0,0.0116578501013019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254818242324203,0,0,0,-0.0123750857792687,0,0.0214035848208645,0,0,0.0719117546879704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110113651471684,-0.00755853734018744,0,0,0,0,0,0
