,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X000725.SZ,X002304.SZ,X000063.SZ,X600031.SH,X000568.SZ,X600690.SH,X000338.SZ,X000661.SZ,X600741.SH,X600703.SH,X600809.SH,X000596.SZ,X002236.SZ,X002241.SZ,X000100.SZ,X601877.SH,X300003.SZ,X600183.SH,X300124.SZ,X000157.SZ,X300014.SZ,X000625.SZ,X000066.SZ,X300142.SZ,X002007.SZ,X002008.SZ,X002456.SZ,X002371.SZ,X300136.SZ,X600271.SH,X002179.SZ,X002463.SZ,X000977.SZ,X600584.SH,X600177.SH,X000050.SZ,X002180.SZ,X002129.SZ,X600498.SH,X600066.SH,X002049.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,-0.0996641994093598,0.188735228092357,0,0,0,0,0,0.329028423029251,0,0,0,0,0,0.0244153615329153,0.279162750753233,0,0,0,0,0.0146783607331161,0,0,0,0,0,0,0.0488820007778803,0,0,0,0,0,0,0,-0.0984162573783177,0,0,0,0,0,0,0,0,0,0,0,-0.0603126775259197,-0.0122763371816864,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.0568111513015328,0,0,0,0,0,0.450403609611175,0.0446711064429312,0,0,0,0,0.116889911643864,0,0.00300072200419575,0.0272130945154801,0,0,0.024557603409141,0,0,0,0.00127490830533409,0,0.0299342122036138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125080535538421,0,0,0,0,-0.0117611904276609,0,0
X000651.SZ,0,0,0,0,0,0.136802798866977,0,0,0,0,0,0,0,0.307384639206782,0,0,0,-0.0227661331543546,0,0,0,0,0.0562187432645085,0,0,-0.126129754579334,0,0,0,0,0,0,0,0,0,0,0.0493835001976769,0,0,-0.0855222100355323,0,0,0,0,0.142315281669437,0.0507653094102655,0,0,0,-6.93889390390723e-18,0,-0.0110020190005754,0.0189395193561152,0,0,0,-0.028278595779929,0,0
X600276.SH,0.124703299577128,0,0,0,0,0,0.00636506434106125,0,0,0,0,0,0,0,0,0.287642604243027,0,0,-6.93889390390723e-18,0.134543842915275,0,0,0,0,0,0,0,0,0,0.100841194872214,0,0,0.0682257373861646,0.0448198147428643,0,0,0,0,0,0,-0.0831717544486901,0,0,0,0,0,0,0,0,0,0,0.00992714863191051,-0.0168836323689601,0,0,0,0.0118467720273109,0,0
X002415.SZ,0,0,0,0,0,0,0.0780927333039199,-0.0843099507013368,0,0,0,0,0,0,0.0517897031560374,0.110862207960674,0,0,0,0,0.61464540529581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063977674143963,-0.175589407676319,0,0,0,0,0,0,0,0,0,0.0291560475566637,0,0,0,0,-0.00596746343935152,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0214740973700642,0,0,0,0,0,0,0,0.0278569506379612,0.0988439797096308,0,0,0,-0.0117949152626925,0,0.237313134558126,0,0.0308678204651766,-0.0785984048961859,0,0,0,0,0,0,0,-0.0534297808106717,0.0133129551895673,0,0,0,0,0.0843671087741971,0,0.0043429068556569,-0.00106843755192186,0,0,0,0,0,0
X002475.SZ,0.0445790495267965,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747352982823871,0,0,-0.0777705228420198,0,0,0,0.297935634749498,0,0,0,0,0,0,0,-0.148855740580607,0.204555193306686,0,0,0.348598771868089,0,0,0,0,0,0.0522142129927927,-0.0553883159708301,0,0,-0.0780419570343949,0,0,0,0,0,0,0,0,0.0522208203854221,0,0,0,0.0653340958602172,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143572982073008,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.116289747573942,0,0,0,0,-0.0912666016352191,0,0,0,0,0,0,0,0.0892718304837235,0.124517576089514,0,0.0350326773455164,0,0,0,0.149804153041541,0,0,0,0,0.0101659916602076,0,0,0.0491499108954437,0.000214533686922955,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200266525981721,0,0,0,0,0,0.06169108625905,0,0.0569963707276752,0,0,0,0.032892485425811,0.0387569900968555,0,0,0,0.0641195745687554,0.0544981343964731,0.023448545867727,0,-8.67361737988404e-19,0,0.0490689344429605,0,0,0,0,0,0,-0.00875330101881113,0,0,0,0.0217527633492767,0,0
X002304.SZ,0,0,0.0192105046354062,0,0,0,0,0.0130770464785575,0,0,0,0,0,0.0124440420683014,0,0,0,0,0,0.135905296091144,0,-0.0393558050700121,0,0,0,0.0492480832699001,0,0,0,0,0,0,0.189986633145254,0,0,0,0,0,0,0.00421272765261541,0,0,0,0,4.33680868994202e-19,-0.0491245126763251,0,0,0.0523101246687332,0,0,-0.0369754459493081,0.0222861318736256,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314625925251692,0,0.0215815315364806,0,0,0,0,0.0919687345028801,0,-0.140549670783758,0,0,0,0,-0.0183929364832165,0,0,0,0,-0.00710811669571637,0.0892970554667073,0.160997982748951,0,0,0,0.111066237125136,0,0,0,0,0.153904753182741,0,0,0,0.159120419323847,0,-0.00312298613293527,-0.000605420053150261,0,0,0,0,0,0
X600031.SH,0.0794706802446385,0,0,0,0,0,0.0822258476774201,0,0,0,-0.041776952883591,0,0,0.0382400399048356,0.282359835354304,0,0,0,0.0588882402731201,0.073816765015142,0.0289124890828627,0.0510575586581469,0,-0.123670591711291,0.0527973925087749,0,0,0.12239476416272,0,0,0,0,0,0,0,-0.0492984981342783,0,0,0,0,0,0,0,0,-0.0828845722000904,0,0,0,0,0.125313934164515,0,0,0.0321989909614741,0,0,0,0.0336023267432221,0,0
X000568.SZ,0.22928677280301,0.435043342855903,-0.0388515602668036,0,0,0,0.0263448527967268,0,0,0,0,0,0,0,0,0,-0.00548090202307847,-0.0106313828597302,0.106923967452483,0,0,0,0,0,0,0.018825719396382,0,0,0,0,0.04285373919784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167285101448231,0,0,0,0,0,0,0.0195246170819585,0,0,0,0,0,0
X600690.SH,0.136224061489165,0,0.331470313513596,0,0.0886183514948037,0,0,0.0194998574677135,-0.091231600584505,0,0,0.0299910887355238,0,0,0,0,0,0,-0.00238855407652726,0,0,-0.0682747601440378,0,0,0.187920659249168,0.0466644804938575,0,0.0366355050490313,0,0,0,0,0,0,0,0,0,0,0,0.228765170582295,0,-0.0668712801229545,0,0,0,0,0,0,0,-0.037428165396467,0,0,-0.0204212647399009,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0991542165274144,0,0,0,0,0.342934471769792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.078980341656267,0,0.144632811237428,0,0,0,-0.0313387170127827,0,0,0,0,0,0,0,0,0,0,-0.0265670740893612,0,0,0,0,0,-0.0585141483319481,-0.0559930855239477,0,0,0,0,0,0
