,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600271.SH,X600066.SH,X000100.SZ,X002241.SZ,X002292.SZ,X600177.SH,X600031.SH,X002236.SZ,X600118.SH,X002475.SZ,X000568.SZ,X002506.SZ,X000559.SZ,X600372.SH,X000157.SZ,X000338.SZ,X300003.SZ,X002085.SZ,X002456.SZ,X300124.SZ,X002007.SZ,X000050.SZ,X600867.SH,X002074.SZ,X002294.SZ,X600089.SH,X002180.SZ,X002426.SZ,X000981.SZ,X000869.SZ,X600498.SH,X002508.SZ,X002008.SZ,X002465.SZ,X002249.SZ,X002049.SZ,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.0447936151752441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286489880036471,0,0,-0.0152920570303992,0,0,0,0.350405407103955,0,0,0.0355193202951372,0,0,0,-0.0459815651173409,-0.0375422980319803,0,0,0,0.167285442400321,-0.089597157752803,0,0.0338652854652093,0,0,-0.0922117963786327,0.0236482077918793,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.15779050725756,0,0.140056738065475,0.0304107481313402,0.111202732163612,0,0,0,0,0,0.0250807333447573,0,0,0,0,0,-0.0693179005742629,0,0,0,0,0,0,0,0,0,0.0524612151690778,0,-0.0171380360815313,0,0,0,0,0,0,0,0,0,0,0,0,0.0268779950007623,0.0318123524760085,-0.00726828195331928,-0.021627120459156,0.16484424070721,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.0867929608721412,0,0,0,0,0,0.0846942598282538,0.0482724241934954,0,0,0,0,0,0,0.0223761577561433,0,0,0,0,0.0675784907793535,0,0.0618278434587798,-6.93889390390723e-18,0,0,0,0.0333754961559899,0,0,0,0,0,0,0,0.0603075634725599,0,0,0.16193651617932,0,0,0,0,-0.0164591821691701,-0.0173092609221305,0,0,0,0,0
X000858.SZ,0.147715425030127,0,0,0,0.226682829405229,0,0,0,0,0.0910628550787847,0,0,0.0728511370064318,0,0,0.0202256585969704,0,0,0,0,0,0,0,0.0600830178805758,0,0,0,0,0,0,0,0,0.0101926029955616,0,0,-0.0475678315995989,0,0,-0.0894254755215865,0.0551336808264176,0.0495319577815454,0.075353787572375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0.260190988130344,0,0,0.275792530400413,0,0,0,0,0,0,0.202175334616524,0,0,0.0823664315580016,0,0,0,0,0,0,0,0,0.0976109701542703,-0.0614551132396496,0,0.0554623296650997,0,0,0,0,0.02319472793207,0,0.167845780439782,0,0,0,0,0,-0.0122424283328146,0,0,0,0,-0.0751479978180793,0,0,0,0.122183005503933,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0.286223104533128,0,0,0,0,0,0,0,0.0307626924768399,0,0,0,0.122690153091219,0,0,0,0,0,0,0,0,0,-0.0205288734323589,0,0,0,0,0,0,0,-0.0657768553372549,0,-0.0031479424448951,0,0.0657799071490058,0,0,-0.056197054032692,0,-0.0277262230321076,0,0.260270465017323,0,0,0,0,0.041260596295703,0,0,-0.0274457263622148,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123996980361449,0.0063527206143818,0.107585503593885,0,0,0,0,0,0,0.0755921447134152,0.129742478506486,0.0382307790781058,0,0,0,0,0,0,0,0.0239041476075752,0,0.0129050533376659,0,0,0,0,0.0375181897770463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0.0396099340196832,0,0.351611028220333,0,0,0,0,0.0121600656404068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621851564710692,0,-0.122771724827107,0,0,0,0,0,-0.189296632820341,0,0.352731455866976,0,0,0,0,0,0.0288719335732588,0,0,-0.0103967690626343,0,0,0,0,0,0,0,0.147052075157834,0,0,0,0,0,0,0
X000063.SZ,0,0,-0.1232912812036,0.228005930771522,0,0,0,0.226954344095419,0,0,0,0,0,0,0,0,0,0.216296078991992,0.255548513068857,0,0.25396838871554,0.107960317685638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022915873665263,0,0,0,0,0,0,0,0,0,0,0,-0.0718481056659128,-0.0188224611168451,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322494296050716,0,0,0,0,0.126439201287155,0,0,0,-0.147674500357391,0,0,0,0,0,0,0,0,0,0.0558885220826631,0.00368230267922006,0,0,0,0.355996852049836,0,0.0257352213091476,0,0.130578935817273,0,0,0,0,0,0,0.0354966816869416,0,0,0.0197665746356103,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0133919533195166,0,0,0,0,0,0,0,0,0,0,0.106090447627242,0.179583555203317,0,0,0.071838691031438,0,0,0.0853643882086413,0,0,0,0,0,-0.00542183826779973,0,0,0,0,0.00595015025434511,0,0,0,0,0,0.0478132794234849,0.0635589453358276,0.0317125487320694,0,-0.0420361571475701,0,0,0,0,-0.0437201290372221,0,-0.0116841406425744,0,0,0,0,0,0,0
X600741.SH,0,0.0875857083559943,0,0,0,0,0,0,0,0.082612614317201,0.145659903873023,0,0.0832070864310548,0,0,0,0,0,0.043617286748846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291581800658092,0.115482128060458,0,0,0,0,0,0.0286093079540046,0.0846620074859406,0,0,0,0,0,0,0,0.0315557186783064,0,0.006484081717597,0,0,0,0,0,0,0
X600271.SH,0,0,0,0.0499576273529487,0,0,0,-0.0297622986138545,0,0,0,0,0,0,0,-0.393591716403284,0.0964464852386188,0,0.121583177275896,0,0,0,0,0,0,0,0,0,0,0,0.115067513256064,0,0.0195456192381264,0.0734383803279793,0,0,0,0,0.00696590140997103,0.131835996714814,0.144765178243068,0,0,0,0,0,0,0,0,0,-0.0230479606567087,0.187375685255684,0.144072195115913,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.049761456994188,0,0,0,0,0,0,0,0,0,0,-0.0663545004365953,0,0,0.0822896458208465,0,-0.0423108869712235,0,0,0.127219330320388,0,0,0,0,0,0.13222697390238,0,0,0,0,0,0,0,-0.0119280221479866,0,-0.287683852308707,0,0,0,0,0.084770637743466,0,0.0541872782353746,0,0,0.0100587525891969,-0.0901945843533454,0,0,0,0,0,0
X000100.SZ,0,0,0.0171870027867525,0,0,0,0.156327298143495,0,0,0,0,0,0,0,0,0,0.0565708023676083,0,0,0,0,0,0,0.0167504466954836,0,0.00755622412773415,0,0,0.0759178704369415,0,0.0987440990028686,0,0,0,0,0,0,0,0,0,0.0725148031945557,0,0.0581476453018726,0,0.0333017453018165,0,0,-0.0215428313777376,0,0,-0.0127550840029282,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.00519778944561042,0,0,0,0,0,0,0,0,0.200885283560069,0,0,0,0,0,0,0.127409768119005,0,0,0,0,0.110834472537748,-0.0415637038602536,0,0.0342070111733531,0.0551973959272136,0.0103095745016205,0,0.258603564453701,0,0,0,0.199653520661281,0,0,0,-0.293434341925153,0,0,0,0,0,0,0.0145835619884194,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125075935460968,0,0,0,0,0,0,0,0.173346134582968,0,0,0,0,0,0,0,0,0,0.0823139593498499,0,0.122750164503631,0,0,0,0,0,0,0,0,0,0,0.671842333725107,0.0561889274844285,0,0,-8.67361737988404e-19,0.0150465382836866,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.0940677037145984,0.0840892767828863,0.0146895945222677,0,0,0,0,0,-0.0221169822016781,0,0,0.0465447378019804,0.232226071341035,0,0,0,0,0,0,0,0,0,0,0,0,-0.067352422425136,0,0.151387350630216,0,0.215160482813526,0,0.00855372870602714,0,0,0,-0.207131730068254,0,0,0,-1.73472347597681e-18,0,0,-0.010792421966053,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0292944016513315,0,0,0,0.196953002999059,0,0,0,0.04652490020983,0,0,0,0,0,0,0.0499650144247852,0,0.0700890335892814,0.120848104430661,0.204494354200891,0,0,0,0,0,0,0,0,0.0223961002428825,0,0.0304590805994733,0,0.091173774815159,0,0,0,0,0,0,0.137022246155258,0,0,0.00435742766713441,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0.207415394778291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263123285929232,0,0,0,0,0.0809821606705477,0.266220634627321,0,0,-1.38777878078145e-17,0,0,0,0,0,0.0316165096595115,0,0,0.0432698319060878,0,0,0,0,0,0.0211637646009651,0,-0.0253364062689861,0.0289218509054448,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708246822059187,0,0,0,0,0,0.0517406776390564,0,0.108083254949199,0.0391702625680709,0,0,0,0,0.0893446853312961,0,0,0,0,0,0,0,0,0.0385372080050781,0.0380732880367666,0,0,0,0.133001118743416,0.179336428209123,0,0.0680493898082704,0,0,-0.00233419189177858,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.214546085737578,0,0,0,0.113790964551457,0,0,0,0,0,0,0,0.0305166282029789,0,0,0,0,0,0,0.0373119095688279,0,0,0,0,0,0,-0.021306867016609,0,0.013694214941729,0,0,-0.00119024825038695,0,0,0,0,0.122766764364418,0,0,0.121541016401384,0,0,0,0,0.079465433619229,0,0,-0.0962201698709722,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.145075174311727,0,0,0,0,0,0,0,0,0,-0.0658311513839127,0,-0.0320172524747631,0,0,0,0.220499085328478,0,0,0,0,0,0,0,-0.0190680750617219,0,0.120811959000962,6.93889390390723e-18,0,0,0,0.0139570864007066,0,0,0.0844515635049906,0,0,0,0,0,0,0,0.285436633880433,0,-0.123495937009652,0,0.0169164145512931,0,-0.169836168824584,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.102384731237725,0,0,0,0,0,0,0,0.071661919177912,0.182423002070868,0,0,0,0,0,0,0,0,-0.0270273300542488,0,0,0,0,-0.269640573934567,0,0,0,0,0.0330042912316348,0,0,0,0,0,0.238124873160934,0,0,0,0.0861079826465779,0.486991359069505,0,0.112681453448736,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0.204408612308709,0,0,0,0,0,0,-0.0357425138695271,0,0,0,0,0,0,0,0,0,0.296977940744972,0,0,0,0.0701460928691114,0,-0.0177124555574134,0,0,0,0,0,0,0,1.73472347597681e-18,0.114160265473156,0.148328701254008,0.123379131179973,0,0,0,0.0248491332396753,0,1.73472347597681e-18,0,0.0625452285143405,0,0.0868287608441953,0.0242562851242378,0.0374277856583077,0,0,-0.023642118759953,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00360238788965212,0,0,0,0.423976966323247,0,0.103114728904754,-0.0820212608545182,0,0,0,0,0.0462105248326538,0,0,0,0,0,0,0,0,0,0,-0.0724542366581077,0,0,0,-0.16042834273481,0.236773161835401,0,0.26085780258859,0,0,0,0,0.113168738834154,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.110562456409298,0,0,0,0,0,0.183658302372888,0,0.0272639401884584,0,0,0,0,0,0.0101930829851968,0,0,0.0699691024044449,0.0185611228765587,0,0,0,0,0.0654136227091524,0,0,0,0,0,0.0151473132773969,0,0,0.0603339662688207,0,0,0,0,0,0,0,-0.00814506142761507,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608750796129345,0,0,0.191150958049597,0,0.0546354891686386,0,0,-3.46944695195361e-18,0.00155996082027868,0,0,0,0.0128110069643596,0,0,0,0,0,0,0,0,0,0,0.0294981289426218,0.0145959376981189,0,0.149684646605463,0.0504500770771531,0.113673956116015,0,0,0.0646015517497534,0,0,-0.00329806671689947,0,0,0,0,0,0,0
X300003.SZ,-0.132946542664123,0,0,0,0,0,0.191877331618209,0,0,0.0250595166430055,0,0,0,0,0,0.0515451019923353,0,0,0,0,0.205493585935837,0,0,0.11166954564895,0.0741118867902261,-0.0947670635901262,0,0,0,0,-0.0660279695296101,0,0,0,0,0.0618249806843193,0,0,0.0233555007753803,0,0,0,0,0,0,0,0.148512632157441,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,-0.0905388920889601,0.341037463759299,0,0,0,0.0833116782446037,0,0,0,-0.0880850241502869,0,0.11474976099982,0,-0.245890922738988,0,0,0.245186540947831,0,0,0,0,0,0,0,0,-0.193101139076545,-0.000936837967985688,0,0.0684009463004152,0,0,-0.0835812726014714,-0.0427538475857424,-0.134103237361431,0,0,0,0,0,0,0,-0.0867851023545378,0,0,-0.01209849737334,0,-0.107344524280061,0,0,0,0
X002456.SZ,0,0,0,0,0.0701132301481557,0,0,0,0,0,0,0,0,0,0,0,0.0384805703447302,0,0,0,0.57455731022085,0,0,0,0,0,0,0,0,0,0,0.0440395449595812,0,0.121400073334842,0,0,0,0,0.207480008993174,0,0,0,0,0,0,0,0,-0.0383687731256855,0,0,0,0.0394905606076116,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101756049365447,0.0675482212441091,0,0,0,0,0,0.117539576017156,0.100334314857777,0,0,0,0,0,0.00626638551528884,0,0,0.0666634931322603,0.11513876113405,0,0.0731964625133604,0,0,0.0326827272185016,0,0,0,0,0,0,0,0.325599167604575,-0.035020951422167,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.241376026390949,0,0,0,0,0.0119068774774275,0,0,0,0,0,0,0.0452523381750613,0,0,0,0,0,0,0,0,0,0,0,0.0172225708000763,0,0,0.229910949266526,0,0,0,0.0374782731612904,0,0,0.0267420335559145,0.0521540729231976,0.0853602046565006,0,0,0,0,0,0,-0.224174358806726,0.0355160239489945,0,4.33680868994202e-19,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756358338559949,0,0,0,0,0,0,0.0836419493468737,1.73472347597681e-18,0,0,0,0,0,0.176399796284044,0.30085532132193,0.113532778121268,0,0,0,0,0,-0.0203357354428934,0.00632416310401663,0,0,0,0,0,0,0,0,0.0269533683478452,0,0.0222856161700902,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0.0777739518009054,0,0,0,0,0,0,0,0,0,0,0.0191254274679401,0.0560189603552637,0,0,0,0.0424212347532624,0.0587094166561222,0,0,0.0138166758053478,0,0,0,0.00861707499260424,-0.00677955080860297,0,0,0,0,0,0,0,0,-0.0389392167660947,0,0,0,0.0133540192250221,0,0,0,0.131906596621063,0.0312859494540168,0,0,0.0209237586588295,-1.73472347597681e-18,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0.134108014734219,0,0,0,0,0,0,0,0,0,0,0.182333364259574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.560235680362318,0.275186924085721,0.123500258442103,0,0,0,0,0.0390474981341985,0.0359131540749688,0,0.163387828375747,0,0.0589600248137155,0,0,0,0,-0.104971681633642,0,0.000828360105023199,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0.134626853844085,0,0,0,0,0,0,0,0,0,0,0,0.0985986901602943,0,0,0.234097397736899,-0.0382034857456018,0,0.135533735792146,0,0.0272260113533209,0,-0.092601833177795,0,0,0,0,0.148228042439795,0,0,0,0,0,0,0,-0.00625466587011541,0,0,0,0,0,0,0,0,-0.0329941105339174,0,0,-0.0184802008293629,0,0,0,0,0,0,0
X600089.SH,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0146869339669995,0,0,0,0,0,0,0.0853294205774247,0.0994715320510936,0.376727276273729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132426677995718,0,0,0.0270378480202191,0,0,0.0131056433779032,0,-0.0134050255360187,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.724112670494554,0,0,0,0,0,0.102263694341838,0,0,0.214919744293627,0.110735853385175,0,0,0,0,-0.0418046654108971,0,0,0,0,0,0,0.0209196112289283,0,0,0,0,0,0,0,0,-0.138861539852878,0,0,0.0335124919331366,-0.110857988730261,0,0,-0.0206658344547188,0.178701629834095,0,0.217235312778189,0,0.0439943543915951,0,0,0,0,0
X002426.SZ,0,0,0,0.153027199531013,0,0,0,0,0,0,0,0,0,0,0,0.215432804983639,0,0,0.219288669010937,0.278510268707073,0,0,0,0,0,0.292719531314944,0,0,0.104929748508747,0,0,0,0,0,0,0.141171069556712,0,0,-0.0833707269587498,0,0.000948086496934454,0,0,0.129526542459581,-0.135051844827721,0,0,-0.168936042926948,0,0,0.0197043224902826,-0.0509522033242618,0,0,0,-0.365093208664926,0,0
