,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X600690.SH,X000568.SZ,X000651.SZ,X003816.SZ,X002475.SZ,X600104.SH,X000725.SZ,X002371.SZ,X000625.SZ,X300124.SZ,X000338.SZ,X002304.SZ,X000596.SZ,X000063.SZ,X600031.SH,X000100.SZ,X000157.SZ,X300014.SZ,X002179.SZ,X600089.SH,X002463.SZ,X600372.SH,X600703.SH,X600741.SH,X002236.SZ,X000977.SZ,X002241.SZ,X600066.SH,X002049.SZ,X002028.SZ,X000921.SZ,X000661.SZ,X600522.SH,X600584.SH,X000800.SZ,X601877.SH,X002129.SZ,X600183.SH,X601799.SH,X600566.SH,X002223.SZ,X002085.SZ,X002007.SZ,X600177.SH,X600060.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0.120640960288861,-0.000778584124544908,0,0,0,0.113833183509589,0.00467939570975881,0,0,0,0.0623164319445085,0,0,0,0,0,0,0,0,0.0187360646120178,0,0.0394206892771715,0,0,0,0,0,0,0,0,0,0,0,0,-0.0705383011272167,0.00322309724217141,0,0,0.053320131545422,0,0,0.0486473725782769,0,0.00548252678192887,0,0,0,0,-0.0260376288426132,0.0115088753446441,0,0,0,0,0,0
X000725.SZ,0,0,0,0.00318968093460428,0,0,0.0495978184168563,0,0,0,0,0,0,0,0,0,0,0.0520741447713189,0.0614116090745304,0,0,0,0.0931705882347199,0,0,0,0,0.0598163332326021,0,0.0305676334420698,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.0365382107835453,0,0,0.0144245751773785,0,0,0,0,-0.0110603006291857,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0424688880669775,0,0,0,-0.0659167832536478,0.163305553887072,0,0.0746986566594527,0.0142185655669745,0,0,0,0.0527428845560404,0.0170866193929378,0.25162564770023,0,0.0186168363576304,0,0,0.0601806190538251,0.157305532022462,0,0.127516685841172,0,0,0,0,0.0435073438958938,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654933278874327,0,0.305929430885711,0,0,0.202080770345911,0,0,0,0,0,0,0.0206335142229545,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0329122342832834,0.728212744398715,0,0.0457310103098063,0.182757491030264,0,0,0,-0.0869535042682039,0,0,0,0,-0.0274619851186982,0.0396645936460251,0,0,0,0,0,0
X300124.SZ,0,0,0,0,-0.0973065970236926,0,0,0.0788990544229318,0,0,0,0,0,-0.0918782162101616,0,0,0,0.099554893031558,0,0,0,0,0,0,0.185474241583048,0.0478977216992061,0,0,0,0,0,0,0.240382567422403,0.0144756171282134,0,0,0,0,0,0,0,0.000901848795754009,0,0,0,0.10944927135275,-0.0201166085107978,0.0947393255719117,0,0,0,0,0.0236753001568909,0,0,0,0,0,0
X000338.SZ,0,0,0,0,-0.162387618886294,0,0,0,8.67361737988404e-19,0,0,0,0,0.0900100858797406,0,0,0,0,0,0,0,0.238503050469995,0,0,-4.33680868994202e-19,0,0,-0.0849186821733246,0,0,-0.00641029800045967,0,0.23459548801067,-0.0447754382966551,0,0,0,0,0,0.108471244816782,0,0,0.00494918644015763,0,0,0,0.0385413349075529,0,0,0.134435633108639,0,-0.0084108046240929,0,-0.0657335039931314,0,0,0,0,0
X002304.SZ,0,0,0,0.00750267406105126,0,0.0150931767215684,0.108550836177435,0,0,0,0,0,0,0,0,0,0,0.161570144215798,0,0,0,0,0.113907939970494,0,0,0,0,0,0,0,0,0,0,0.0871881652460787,0,0,0.0163253710262984,0.0519418068696659,0,0,0,0.0135798015891045,0,-0.0567708772374754,0,0,-0.0198353213145675,0,0,0,0,-0.00849144771477243,0,0,0,0,0,0,0
X000596.SZ,0,0.352234000344653,0,0.132883792710094,0,0,0.29124441781013,0,0,0,0,0,0,0.0589573689543325,0,0,0,0,0,0.0207589421659576,0.0130623132257714,0,0,0,0,0,0,0,0,0,0,0,0,-0.0548582562902529,0,0.0451942438350242,0,0,0,0,0,0,0.0422947441077526,0,0,0.0975162034317453,0,0,0,0,0,-0.00189642923501447,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,-0.0245736206213773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764119196418915,0,0,0,0,0.25124181428949,0,0,0.181121067971043,0,0.00350117425959715,0,0.124725007791119,-0.0475550105906451,0,0,0.0894816038532926,0,0,0,0,-0.0359284178877568,0,0,0,0,-0.00789415797322517,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0826632035687286,0.164006140785288,0,0,0,0,0,0,0,0.193015168282129,0,0.018655422922612,0,0,-0.069640717026062,0,0,0,0,0,0,0,0.0132702855512812,0,0,0,0,0,0,0.0564802107894264,0,0,0.0579132405238522,0,0,0,0,0,0,-0.0743199350770137,0.0664835923157047,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.0368259052716189,0,0.346689010298355,0,0,0,0,0,0,0.0565758355137576,0,0,0,0,0,-0.032526557123617,0,0,0,0,0,4.33680868994202e-19,0,0.0565578808377839,0,0,0.0344948051273457,0,0,0,0.199119046994249,0,0,0,0,0.13184843455981,0,0.0330910482900449,0,0,0,0,-3.46944695195361e-18,-0.0154021956414438,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,-0.0949482718444839,0,0,0,0,0,0.287932955635052,0,0,0,0.240104116788387,0,0,0,0,0,0,0,0,0,0,0.0426572779017753,0,0,0,0,0.154070859613199,0.167728356305379,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0.0233657285212134,0,-0.0186567988767039,0,-0.0144378562235743,0,0,0,0,0
X300014.SZ,0,0,0,0,0.0820643677326186,0,0.210857251714535,0,0.269916605375129,0,0,0,0,0.0557356849868985,0,0,0,0,0,0,0,0,0,0,0.0482155728314003,-0.0961485364264889,0,0.0432705789564379,0,-0.0342488257566427,-0.0413878867616082,0.298050361366782,0,0,0,0,0,0,-0.0159157364995144,0,0,0.375235875984903,0,0,0,0,0,0,0,0,0,0,0,0.0803005105385132,0,0,0,0,0
X002179.SZ,0,0,0,0,0.0801261299599272,0,0.0235956549008487,0,0,0.0128269871950834,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0180055706289452,0,0,-0.0378488070668603,0.0580477671883257,0,0,0,0,0.238661841611557,0,0.210027780606501,0,0,0,0,0,0,0,0,0,0,0,0,0.0397382770766743,0,0.285293484069742,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.0339614053391528,0.172056657024777,0,0,0,0,0.121183063239296,0.0224983732366927,0.285835996469723,0,0,0,0,0,0,0,0,0,0,0.00666858164804529,0,0,0,-0.0141508164088128,0.0983141493527346,0,0,0,0.127946761741064,0,0,0,0,0,-0.107293588616735,0,0,0,0.0407061109865633,0,0.0800812849764694,0,0,0,0.00208859768684997,-0.0765502216223813,0,0.193611787662863,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,-0.43310163482144,-0.100878423050823,0,0,0,0,0,0,0,0,0,0,0.31411745287034,0,0,0,0,0,0,0,0,0,0,0,0.270588520699961,0.443016538388458,0.031583079879926,0,0.0569298885828316,0,0,0,0.451101120807029,0,0,0,0,0,0,0,0.0829112023500684,0,0,0,0,0,-0.0796457501908924,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.0193716870619848,0,0.130457568710682,0,0,-0.0339688591015836,0,0,0,0.204964563588715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102026812101221,0.232100144017595,0,0.0608784332076225,0,0,0,0,0.111369900075305,0,0,0,0,0,0.0935167011281954,0,0.0128529794744594,0,0,0,0,0.037220858959196,-0.00764538049250933,0.147908204270109,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0249119295082426,0,0,0.118756903830479,0,0,0,0,0,0,0,0.12078411185158,0.0962067034026585,0,0,0,0.0360246270158648,0,0,0,0,0,0,-0.0292933541790647,0.129485373569745,0,0,0.038383580295537,0,0.10115890290449,0,0,-0.0273836905510975,0,0,0,0.290792994772588,0,0,0,0.0612171731085743,0.00536614540046404,0,0,0,0.0206507698267633,0,0,0,0,0,0,0
X600741.SH,0,0,0.173268936204815,0,0,-0.092209733470458,0,0,0,0,0,0,0,0,0,0,0,0,0.046157203874135,0.0986422128608566,0,0.176570649749533,0,0.0280804596734546,0,2.16840434497101e-19,0,0,0,0,0.0164462678124815,0.00539999306008689,0.126737436201961,0,0,0,0,0.0351459863197835,-0.0100323249957126,0,0,0,0,0,0,0,0.0314371411217186,0,0,0,0,0.0227063656343974,0,0.163013406041312,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184239554777194,0,0,0,0,0.297016185614753,0,0,0,-0.0971284034169747,0.190668005970999,0,0,0,0,0,0,0,0,0,0.150009645922331,0,0,0,0,0.191496181994696,0.120078319086025,0,0,0,0,0,0,-0.0433022660134255,0,0,0,0,-0.0397091386039905,0,0.00762506338596156,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576505683706954,0,0,0,0,0.292177314926393,0,0,0,0,0.059623201920803,0.0543474392530178,0.407073762272245,0.141837204078698,0,0,0,0,0,-0.0278238919210742,0.0816102836258747,0,0,0,0,0.173498262880776,0,0,0,0,0.0732765762658567,0,0,0,0,0,0,0.112492825040279,0,-0.102188280098066,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.304381939545751,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.119049127269663,0,0.0228046952532537,0,0,0,0.116588153482852,0,0,0,0,0,0,0,-1.38777878078145e-17,0.0664618202999614,0,0,0.120471394412001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0578768560490562,0.163060591990386,0,0.319540363049582,0,0.013877669072667,0,0,0,0,0,0,0,0.0448886625391513,0,0,0,0,0,0,0,0,0.184212815745132,0.0529268058826744,0,0,0,0,0,-0.0571725420847932,0,0,0.233692297248727,0,0,0,0,0,0,-0.024054853486952,-0.038864738403682,-0.0638392280746887,0,0,0,0,0
X002049.SZ,0,0.163147697529973,0.0139950876820258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020708643000122,0,0,0,0,0,0.0747423337537488,0.0450477995333551,0,0,0,0,0,0,0.151011934944685,0,0,0,0.156732752341525,0.229817291506769,0,0,0,0,0,0,0,0,-0.0459610706756685,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.219794394186623,-1.73472347597681e-18,0,0.0148372923790794,0,0,0,0,0,0,0,0,0.13055695197211,-0.0139082592081251,0,0,0,0,-0.0791003626215289,0,0.151995765312591,0,0,0,-0.0654678280465271,0,0,0,0,-0.127262258313903,0,-0.212455634906832,0,0,0,-0.0219748692894169,0,0,0,0.0683245245654709,0.0186343727151398,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0,0,0,0.286385715463098,0.0461359496987808,0,0,0,0,0,0,0,0,-0.114200804572405,0.160380019700982,0,0,0.238130070744901,0,-0.123702085645368,0,0,0,0,0,-0.0916541847103193,0,0,0.252764949381701,0,0,0,0,0.022792527636057,0,0,0,0,0,0.0202869278765717,0,0,-0.0152653727210538,0,0,0,0,0.0228066440146835,-0.0248514135367913,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.0110685759714783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574546505328088,0.131571166213106,0.0825320987007381,0,0,0,0,0,0,0.0979032548197884,0.0383008222099762,0,0,0,0,0.110054089551602,0,0.0689898728565347,0.102869529022423,0,0,0,0,0,0,0,0.16865920861471,0,0,0,0,-0.0312034741666846,0.112265644703833,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00529565564859483,0,0,0,0,0,0,0,0,0.105539262839877,0,0,0,0,0,0,0,0.140745097718559,0,0,0.297247537390564,0,0.208320573279593,0,0,0.00982155470591592,0,0,0.172393260846813,0,-0.103139780364208,-0.056396673682545,0,0.025587722813762,0,0,0,0,-0.0081710348345724,0,0,0,0,0,0,0
X600584.SH,0,0,0.212228770156111,0,0,0,0.217452399754296,0,0,0,0,0,0,0.00135039231847601,0,-0.0629268665192817,0,0,0,0,0,-0.0566844108673014,0,0,-0.117800494926307,0,0,0,0,0.31498606351221,0.12174889502566,0,0,0,0,0,0,0,0,0.158583363480446,0,0,0.0427197483725906,0,0,0,-0.0160105423061775,0,0,0,0,0.0989777556449158,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.218914174447094,0,0,0,0,0.107395134276756,0,0.0454898130416499,0,0,0,0,0,0,0,0,-0.227154411819731,-0.0938413178807656,0,0,0,0.229328323678589,0,0,0.0804190094864415,0.18013761351435,0,0,0,0,0.126014112039208,0,0,-0.0156365140465851,0,0,0,0,0.099136732646214,0,0,0,0,-0.0065531759616114,0,0,0,0,0,0,0
X601877.SH,0,0.0580907149969956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601364679446888,0,0,0,0,0.0901590790207416,0,0,0,0,0,0,0.00452491423816436,0,0,0,0.13467718131846,0,0,0,0.0482588955378677,0,0,0,0.119682796813184,0,0,0,0,0.0219913222143519,0,0,0.0209717591047948,0,0.0255746379604928,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0771703744633739,0.360227851371991,0,0,0,0,0,0,0,0,0.271540250871356,0,0,0.0252868996075371,0,0,0,0,0.157835031723624,0,0.0141812146069879,0.103872741076251,0,0,0,0,0,0,0.43983508388597,0,0,0.0486054406750972,0,0,0.00400468738273744,0,0,0,0.304614335581799,0.167981788458352,-0.117618288991538,0,0,0,0,0,0
X600183.SH,0,0,0,0,-0.116589925429037,0,0,0,0,0.0790937774621574,0,0,-0.0186627467319468,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.221318869744564,0,0.0641794030770844,0,0,0,0,-0.0578426787391135,0.113101918668667,0.0831426726123461,0,0,0,0.130797929877107,0,0,0.264183641973545,0,0,-0.0488448332291989,0.211041804251218,0.0138873532119131,0,0,0.0676682504086424,0,0.0641578001018318,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0.0775710347770439,0,0,0,0,0,0,0,0,0.109405789882529,0,0,0,0,0,0.0291927350157887,0.0126671079822767,0,-0.0720465150486135,0.234410402542663,0,0.013174546692326,0,0,0,0.040605080895831,0,0,0.178214585331165,0,0,0,0,0,0.0194401029507099,0,0,0,0,0,-0.271404450681215,0,-0.073516198341835,0,0,0,0,0.0408482666602237,0,0.0365511970601494,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0.0452407314466638,0,0,0,0,0,0,0,0,0,0,0,0.109710440076906,0.230740686421738,0,0,0,-0.0427656640982831,0,0,0,0,0,0,0.156106612167604,0,0,0,0.0344231708040733,0,0.0733284523882124,0,0,0.0842977583500689,0,-0.137211717806797,0,0,0.0354468497053785,0,0,0.197414875124779,0,0,0.014716223622183,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00513392621626638,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0550818700299572,0,0,0.024489696408393,0,3.46944695195361e-18,0,0,0,0.0438171526976258,0,0,0,0,0.00227771271573812,0.11805386379766,0,0.152606608630884,0,0.0355528864527523,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,-0.152191672900809,0,0.622830700474954,0,0,0,0.53276977167436,0,0,0,0,0,0,0,0,0,-0.0629061114127482,0,0,0.140032622247268,0,0,0,0,0,0,-0.666635085447379,0,0,0,0.776264308013384,0.161085107374137,0,0.721171115368919,0,0,0.421680879806466,0,0,0,0,0,0,-0.73867122166131,0,0,0.0325679603544516,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0.162478605547441,0,0,0,0,0,0,-0.0227993862142245,0,0,0,0,0.055558812663409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158031194854761,-0.0670228891964136,0,0,0.0613880691150064,0.034529961463063,0,0,0,0,0,0,0.32243349907595,0.0789080110735953,0,0,0.0406558057790255,0,0.0418395704846719,0.0142599580109734,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.0970642561280161,0,0,0,0,0.0383093336338324,0,0,0,0.0378776564186122,0,0,0,0,0,0.0463673422414438,0,-0.00535209937731818,0,0,0,0,-0.11999488490127,0,0.0446929192360386,0,0,0,0,0,0,0,0,0,0,0,0.0919581128168078,0.182702748583909,0,0.118828195331614,0,0.11526393528335,0,0,-0.0306653054443506,-0.100490056697511,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0.259303492856714,0,0,0,0,0,0,0,0,0,0,0.0957086260630029,0.0378600259055543,-6.93889390390723e-18,0,0,0,-0.0529818691397443,0.104434451507016,0,0,0,0,0,-0.23346200636985,0,0,0.114676801724021,0,0,-0.142245667561073,0,0,0,0,0,0.333161527027268,0,-0.0371235099871103,0.114417883505802,0,0,0,0.0819197175663403,-0.0327925241031145,0,-0.0631856872651039,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296365371515533,0,0.226933140300625,0,0,0.0512420242138732,0,0,0,0,0.135706032776435,0,0,0,0,-0.0196386666119456,0,0,0,0.0338424550590013,0,0,0,-0.0362211175486583,0,0,0,-0.074813288071281,-0.124474059247501,0,0.0585139299616481,-0.0116734588048292,0,0,0,0,0.101290435495761,-0.239327344535325,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.348469504868296,0,0,0,0,0,0,0,0.0673036733213958,0,0,0,-3.46944695195361e-18,0,0,-0.146259223045916,0,0.0243832999388361,0,0,0,0.0483315550679664,0,0,0,0,0,0,0,0,0,0,0.0862331486831683,0,0,-0.0466361480132924,0.0217210471786629,0,0.802819243684121,0.277155400667735,0,0,0,0,0
TED,0,0,0,0.0838708834427161,0,0,0,0,0,0,0,0,0,0.0927405928353763,0.556968623530274,0,0,0,0,-0.0685100632833763,0,0,0,0,0,0.00321039686250651,0,0,0,0,0,0,0,0,0,0,0.236098362618385,0,0,0,0,0,0,0,0.0387793648227113,0,-0.0633592755946385,0,0,0,-2.04063838027628,0.541068718081141,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.0101533369513827,0.0790622491753168,0,0,0.106362699714677,0,0,0,0,0,0,0,0,0,0,0.0565742170957423,0,0,0,0,0,-0.117635099454169,0,-0.0584026663921398,0,0,0,0,-0.0691571210155787,-0.0228663935649979,0,0,0,0,0,0,0,0,0,0,0,0.297969185209437,0,-0.097400693471299,4.33680868994202e-19,0,0,-0.194052192779897,0,0.0607872643977006,-0.0994925978004588,0,0.19402717694441,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0879485468473315,0,0,0,-0.133665835445429,-0.0368884689099967,0,0,0,0.0206343728037402,0,-0.0613960793304105,0,0,0,0,0.0713440289523396,0.00820102391007027,0,0,0,0,0.180064439356901,-0.0337438011816864,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497227705270841,0,0.106001359639603,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.00810415822983721,0,0,0,0,0,0,0,0,0.0054625240263597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000211711637839616,0.00129957094974988,0,0,0,0,-5.42101086242752e-20,0,0.012579776738279,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.000424117930254713,0,0,0,0,-0.000706932459494106,0,-0.000444564208061727,0,0,0,0,0,0,0,0,0,0.000392129831144484,-1.65436122510606e-24,0,0,0,0,0,0,0,0.000573053016779778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183293345482006,-0.00213357762485758,-0.000156647478632088,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00407836972083639,0,0,0,0,0,0,0,0.00208692466581655,0,0,0,0,0,0,0,0,0,0.0123284517221873,0.00475828135273514,0,0,0,0,0.00352219535786014,-0.00398561144751112,0,0,0,0,-0.0134858330076321,0,0,0,0,0,0,0,0,-0.00811836203425097,0,0,0,0,0,0,0,0.0261340440269326,0.0159153972483516,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,5.42101086242752e-20,0.00259128288208674,0,0,0,0,0,0,0,0.00151726504821121,0,0,0,0,0,0,0,0.0020414516088734,-0.00575470239783644,0,0,0,-0.00647896346943957,0,0,0,0,0.00171961578735672,0,0,0,0,0,-0.00282645326329468,-0.0051107027810391,0,0,0,0.00929381367448464,0,0,4.33680868994202e-19,0.00485636834676696,0.00164138941086071,0,-3.3881317890172e-21,0,0,0,0,0
