,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X600066.SH,X002241.SZ,X000568.SZ,X002236.SZ,X600031.SH,X600271.SH,X000100.SZ,X600118.SH,X002475.SZ,X600177.SH,X002292.SZ,X002456.SZ,X000338.SZ,X000559.SZ,X600372.SH,X000157.SZ,X002007.SZ,X300003.SZ,X002074.SZ,X002506.SZ,X002180.SZ,X600522.SH,X600867.SH,X300124.SZ,X002085.SZ,X002294.SZ,X600498.SH,X600089.SH,X002426.SZ,X600487.SH,X601877.SH,X002508.SZ,X002249.SZ,X600418.SH,X000050.SZ,X000981.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0.129140557483117,0,0,0,0,0,0,0,0.0583800846827851,0,0,0,0,0,0,0,0,0,0.107252412080997,0.038640008856329,0.0410752170875411,0.0236597772649794,0,0,0,0,0,0,0.0288789644902202,0,0,0.0277165221098188,0,0.131453050138473,0,0,0.0151877664166059,0.0618689628305958,0.0609108098033933,0,0,0,0,0,0,0.0285758398025557,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842045954517189,0.104985364831717,0,0.378149221351078,0,0,0,0,0,0,-0.0750196719979672,0,0,0.0220989691513744,0.136899317935334,0,0,0,0.0775360958601267,0.115259011857285,0,0,0,0,0,0,0,-0.0577072225179921,-0.0162762209125583,0,0,0,0,0,-0.127808971834632,0,-0.00909471760801629,0,0,0,0,0,0,0
X600741.SH,0,0.336493668137005,0,0,0.161657844763398,0,0,0,0,0,0,0,0,0.00515070215479046,0,0,-0.052102194969024,0,0,0,0,0,0.24828242201587,0,0.0168843124880967,0,0,0,0,0,0.0613905112335724,0,0,0.104251474965648,0,0,0,0,0,0,0,-0.0785617919310164,0.0258369811710884,0,0,0.0484243410677308,0.20929127801032,0,0.0121065180031905,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0.0230561490254598,0,0,0,0.15880060941561,0,0,0,0.35618239173917,0,0,0,0.126426957185687,0,0,0,0,0,0,0,0,0,-0.59751077998172,0,0,0,0.0350909704945348,0.164111826518518,0,0,0.0993301829449785,0,0,0,-0.174982256722146,0,0,0.314664802847776,0,0.20009756333965,0,0,0,0,-0.00608451444754204,0,0,0.0898198920971502,-0.294735897549588,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.321375124369607,0,0,0,0,0.078190387317455,0,0,0,0,0,0,0,0,0,0.230766598339883,0,0,0.0267239425377822,0,0,0,0.02068978318359,0,0,0.286143111005222,0,0,0.201117371419284,0,0,0,0,0,0.0592756127845691,-0.349681334724762,0.118696229119847,0,0,-0.0308209364659336,0.0519441997751786,0,0,0,0,0,0
X000568.SZ,0,0,0.0193673973911024,0,0.621524846494944,0,0.0557755211850156,0,0,0,0,0.0412900051951002,0,0,0.0746729234910263,0,0,0,0,0,0,0.0884697628535398,0,0,0.0397558856247464,0,0,0,0,0.0326274445291191,0,0.0295955232302175,0,0,0,0.154398929510451,0,0,0,0,0,0,0,0,0,0,0,0,-0.00291328723841724,0,0.0715571307711574,0,0,0,0,0,0,0
X002236.SZ,0,0,0.0994218965750748,0,0,0,0,0,0,0,0,0,0,0,0,0.0956629539377685,0,0,0,0,0,0,0,0.0956533275960033,0.0796978625135444,0,0,0,-0.0141645347092258,0.126483803344197,0,0,0,0,0.0263794134636504,0,0,0,0,0,0,0,0.094403996154593,-0.0361930654169226,0,0,0.131244181012344,0.140386272468854,0.00605690264957622,0,-0.0444218358077635,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.101090561925094,0,0,0,0,0,0,0,0,0.0982581814662294,0,0,-0.0157795105804225,0,0,0,0,0,0,0,0,0,0.0663018965467577,0,0,0,0,0,0,0,-0.0180956143054986,0,0.0758553372942776,0,0,0,0.0823824854841243,0,0,-0.0132115478644021,-0.0533886666492442,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.210733452836908,0,0,0,0,0,0,0,0,0.430526299080998,0,0,0,0,0,0.0121699120441795,0,0,0,-6.93889390390723e-18,0,0,0.0766975720260114,0,0,0,0,0,0,0,0,0.0120489428533982,0,0,0.084228559313209,0,0,0,0,-0.0362558967444892,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.00161539941379876,0,0.00185224717057766,0,0,0.0914964616390073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015708333601589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00627006955303104,0,0,0,0,0.00525385612964866,0.0858111803531154,0,0,-0.0678835922932712,0.147334061422654,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452006101152514,0,0,0,0,0,0,0,0,0.392771959177614,0,0,0,0,0,-0.00902065127377971,0,-0.0565370792472496,0,0,0,0.0716855652312772,0,0,0,0.00655775844019763,0,0,0,0.0866859818071534,0,0,0.00232214041469516,4.33680868994202e-19,0,0,0,0,0,0
X002475.SZ,0,0,0.0695833541828253,0,-0.450585808249006,-0.677923592467226,0,0,0,0.463548707962628,0,0,0,0,0.118838669592716,0,8.67361737988404e-19,0,0,-0.764398500628381,0,0,0,0,0.216676425942072,0,0,0,0,0.0109036853183404,0,0,0,0,0.0379157342823037,0,0,0.0989610639376562,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.168920425954688,0,0,0.0666351202194011,0,0,0,0,0,0,0
X600177.SH,0,0,0.042397379964653,0,0.016356304557101,0,0,0,0,0.134614953928468,0,0.0267632270191675,0.300761758899547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211500642936675,0,0.0126504406683363,-0.162950687641693,0,0.110957796352138,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214636440004539,0,0,0,0,0,0,0,0,0,0.0851752631375213,0,0,0.142310204068623,0,0,0,0,0,0,0.0851521188626227,0,0,0,0,0,0,0.046603784403234,0,0,0,0.0199077664714272,0,0.377758741464824,0.0841725391356207,0,0.0294056320917015,0.0527811178290521,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111390572401467,0,0.0196114570622225,0,0,0,0,0.00368737611367981,0,0.0864618303786744,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325076045554917,0,0,0,0.0902954086879404,-0.0711317228160601,8.67361737988404e-19,0,0,0,0.386093076036086,0,0,-0.152096404449237,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.157303739146131,0,0,0,0,0,0,0,-0.145381759660512,0.00982843408962765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0276406583490835,0,0.107078189308057,0,-0.0181587127169057,0,0,0,0,0.0342589898498861,0.0135509847785391,0,0,0,0.0691721866069072,0,-0.0419419473798166,0,0.0149249214776898,0,0.0640621213497885,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182384950276825,0,0,0,0,0,0,0,0,0,0.00641788910118177,0.0367869718636753,0,0.111396985981843,0,0,0.036543191929378,0.0979105864921727,0,0.0582111091561228,-0.0514095967228244,0,0,0,0,0,0,0,0.181930335821522,0,0,0,0.00447565341429197,0.217019399254002,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,-0.0394790718661215,0,0,0,-0.151419782135045,0,0,0,0,0,0,0.638966666581101,0,0,0,0.0879292366274058,0,0,0,0,0,0,0,0,0,0.0555378924923455,0,0,0,0,0,0,0,0,0,0,0,0.0814247109513057,0,-0.00470313650899506,0,0,-0.0470351835837192,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.119933084645252,0,0,0,-0.00564629445989805,0,0.0999958422963401,0,0,0.10377486080358,0,0,0.0753890539494089,1.73472347597681e-18,0,0,0,0,0.00480080919852959,0,0,0,0,0,0,0,0,0,0,0,-0.0215924402673271,0,0,0,0,0.0925493121812974,0,-0.029178821341868,0,-0.044077151317435,0,0,0,0,0,0,0
X002007.SZ,0,0,0,-0.254938521863919,0,0,0,0,0,0.0785821047817187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302043419218092,0,0,0,0,0,0.103405373060182,0.144553650836537,0,0,0,0,0,0.376303753964749,0,0,0,0,-0.0451812983454917,0,0,0,0,0.0207938753522042,0,0.206971984659389,0,0,-0.0885797147293259,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.0837714843000053,0,0,0,0,0,0.168558699402728,0,0,0,0,-0.0475631211663176,0.0644419912908046,0,0,0,0,0.200989919130838,0,0,0,0,0,0,0,-0.066786582734154,-0.104060048667851,0,0,0,0,0,0,0.0721435100693872,0.25925887004956,0,0,0.0541125011347121,0,0.0075891402689569,0,-0.049004100519459,0,-0.0912560971487446,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,-0.0680850384563252,0,0,0,0,0.142678609167454,0,0,0,0,0,-0.0357242153466623,0,0.172065836114186,0,0,0,-0.154855974494596,0,0,0,0,0,-0.284292544885328,0,0,0.360016966441371,2.71050543121376e-20,0,0.394536418041302,0,0,4.33680868994202e-19,0,0,0,0.110291057306998,0,0,0,0.158281669992179,-0.0669151915112681,0,0,0,0.0808620495060915,0,0
X002506.SZ,0,0,-0.0713075633180094,0,0,0,0,0,0,0,0,0,0,0,0.047881543657455,-0.0348936518320359,0,0,0,0,0,0,0,0.0424914524862855,0,0,0,0,0,0,0,-0.000838600679717298,0,0,0.0265666400300932,0,0.0595437285691468,0,0,0,0,0,0.0633799949781942,0,0,0,0.294368138016169,0.117345370242041,0,0,-0.131619997302806,0,0,0,0,0.259296357406948,0,0
X002180.SZ,0,0,0,0,-8.51778882956845e-05,0,0,0,0,0,0,0.215013716213357,0,0,0,0,0,0,0,0,0,0,0,0,0.142235935541193,0,0,0,0,-0.0169847449747796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100224598638,0,0.189450033993392,0,0.0272657492996763,0,0,0,0,0,0,0
X600522.SH,0,0,0,-0.147427539135673,0.312732803547839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244396845163811,0,0,0,0,0,0.14208194765436,0,0,0.0564739065755586,0,0,0,0,0,0,0,0,0,0,0,0,-0.047820783285849,0,0.201557984490771,0,0,0.152910408718513,-0.0633097888176666,0,0,0,0,0,0
X600867.SH,0,0.0349338993967482,0.0643939832449544,0,0,0,0,0,0,0.0565722234645751,0,0,0,0,0.0135946711098144,0.103890282396079,0.0918662437864029,0,0,0,0,-0.104172951930752,0,0,0.0268623968279827,0,0,0,0,0,0,0,0,0,-0.0156378677769807,0,0.096837017213601,0,0,0,0,0,0.0993671571119004,0,0,0,-0.0702697525496819,0,0,0,-0.00979242419815314,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0613081225294022,0,0,0,0,0.0958745924963343,0,0,0,0,0,0.189373816540024,0,0,0.0249051967333455,0,0,0.067244702414261,0.0130320666780093,0,0,0.141053723195528,0.026192861695943,0,0.0478589245393371,0,0,0,0,0,0,0,0.0202467735978223,0,0.0441902537006364,0,0,0,0.0656863549361629,0.0062762197809681,0,-0.00707000173854865,0,0,0,0,0,0,0
X002085.SZ,0,-0.00681093169880358,0,0,0,0,0,0,0,-0.0579338755891329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974469017531453,1.0842021724855e-19,0,0,0.0433687117720999,0,0,0,0,0,0,0.0887658128080673,0,0,0,0,0,0,0,0,0,0,0,0,0.106061795797611,0.00789572371103915,0,0.0331853339816226,0,0,0,0,0,0,0
X002294.SZ,0,0,0.0621825131092489,-0.00207037045713517,0,0,0,0,0,0.0306225521286034,0.0870575792885608,0,0.12026331049312,0,0,0,0,0,0,0,0.0936180018207552,0,0,0,0,0,0,0,0,0.057839875758922,0,0.00926502980479776,0,0,0,0,0,0,0,0,0,0.00878239547519692,-0.00292577218185065,0,0,-0.0663663683522291,0,0,0,0,0.0198611561011577,0,0,0,0,0,0,0
X600498.SH,0,0.0658239432622288,0.031711397704897,0,0,0,0,0,0,0,0,0,0.0244318536126341,0,0,0,0,0,0,0,0.165432052803175,0,0,0,0.0411305397803247,0,0,0.0280710956317257,0,0.122857320891701,0,0,0,0.00247903891127631,0.0820281255601756,0,0.20873668298348,0,0.103759128427886,0,0,0,0.137244159555215,0,0,0.0598199989660647,0,0,0,0,0,0.0524596316706113,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.117259727996538,0,0.00716643296422429,0.124272311816366,0,0,0,0,0,0,0,0.0251305359263853,0,0.1603642854526,0,0,0,0,0.0450636935070224,0,0.013257459850194,0,0.0124827167622115,0,0.0245048424044505,0.0366429357863285,0,0,0,0.137185735529496,0.0611680832693746,0,0,0,0,0,0,0,0,0.0139610275806303,0,0.0147946405266594,0.0239247032664802,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00811652582734495,0,0.0129780618821198,0.0604521164239521,0,0.095175544465089,0,0,-0.0624360685231642,0,0.290852130908917,0,-0.166007662307498,0.22041136509745,0,0,0,0,0,0,0,2.49319220486169e-05,-0.0120891963724387,0,0,0.233754628049708,0,0,0,-0.0916710010756324,0.0805568030497679,0,0,0,0,0,0
X600487.SH,0,0,0,-0.117681769699764,0,0,0,0,0,0.126511113536746,0,0,0,0,0,0,0,0,0.0530186305244236,0,0.39316169664204,-0.175376536536035,0,0,0,0,0.382955879017454,0,0,0,0,0,0,0,0.0449341636329675,0,0,0,0,0,0,0,0,-0.300186101875486,0,0,0,0,-0.00184909848508565,0,0,0.0290909769709401,0,0,0,0,0,0
X601877.SH,0,0.0162703850861362,0.0366334260041365,0,0,0,0,0,0.0157984219743258,0,0.0993990550219311,-0.19453671439449,0,0,0,0,0,0.190738917598244,0,0,0,0,0,0.0859989384127512,0,0,0.125381738710881,0.0950751889169414,0,0,0.158276635848375,0,0.133216661499235,0.142650686540619,0.12384410527316,0,0,0,0,0,0,0,-0.00751220567999707,0,0,0,0.0016812032879669,0.182193301772613,0,0,0.0705955893894775,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0.361365442884188,0,0,0,0,0,0.0891168145182285,0,0,0,0,0,0.0316319164525564,0,0,0,0,0,0,0,0,0,0,0.047129001223208,0,0.0132568669320815,0,0,-0.099663189092705,1.73472347597681e-18,0.052746699021695,0,0,0.0222121415107776,0,0,0,0,0,0,0,0,0.0328570065417528,0,-0.0393291427935279,0,-0.102099892128814,0,0,0,0,0,0,0
X002249.SZ,0,0.185588284391948,0,0,0,0,0,0,-0.190175613459963,-0.136389733911591,0,0.155431371290552,0,0,0.219170566843236,0,-0.405509939379286,0,0,0,0,-0.145133481987866,0,0.0927854302130859,-0.0547999345103908,-0.0361898662405487,0,0.389048853515035,0,0,0,0,0,0,0,-0.328218501011066,0,0,-0.581631531790085,0.20878228800674,0,0,0,0.133172228385954,-0.0105641100101406,0,0,0.369606144303968,0.0179401089522276,0,0,0.136200251601052,0,0.27450369994859,0,0,0,0
X600418.SH,0,0,-0.0201235426285726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178176942943355,0,0,0.198589496106573,0,0,0,0,0,0,0.188205495145191,-0.00676318094383207,0,0,0,0,0.0973193416397349,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0638677765858831,0,0,0,0,0,0
X000050.SZ,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.220231797966789,0,0.032968066448553,0,0,0,0,0.118895659790781,0,0.153890250216958,0,0,0.308732727490908,0,0,0,0,0,0.222859484153631,-0.0067690612197016,0.0272184276239847,0,0,0.0344449833379754,0,0,0,0,0,0.0646550390189787,0,0,0,0,0.0669946141618276,0,0,0.0451592280189332,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217407114641505,0.182341644526017,0,0,0,0,0,0,0,-0.619172468467693,0,0.176841559012697,0,0,0,1.38777878078145e-17,0,0,0,0,0.216450143172925,0,0,0,0,0,0.0130747375547913,0.26996987097956,0.359542485468196,0,0,0,0.47380502639367,0,0,0,-0.574087389163278,0,0,0,-0.178692472507171,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.112161042881341,0,0,0.0103189832746263,0,0,-0.00258638183316974,0,-0.0940515586980389,0,0,0,0.0122434828083329,0.0242667049964178,0,0,-0.0387115971670636,0,0,0.0568395220185683,0,-0.000385162556133118,0,0,0,0,-0.0395183134632236,0,0,0.0485302468682068,0,0,0,-0.0210477790846473,0,0,0,0,0,0,-0.0336062798349436,0,0.0155656619621162,-0.0171766418328531,0,0,0,0,0,0
Slope,0.207101433001647,0,0,0.956536354528772,-0.118715775982959,0,0,0,0,0,0,0,0,0,0.709271377637506,0,-0.153677260115416,0,0,0,0,0,0,0,0,0,0,-0.463529990651579,0,0.401497475023363,-0.0167639860661988,0,0,4.33680868994202e-19,0,-0.175474011605535,0,0,0,0,0,0,0,0,-0.201302859611434,-0.439961652409463,0,-0.351775960397702,-0.0954724925787343,0,0,0.483959952348502,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0530175578083972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385649468782929,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0.0257630798101761,0,0,0,0,0,0,0,0,0,0,0.0292277088737582,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0652630980882038,0,0,0,0.127660316648127,0,0,0,-0.046984114890023,0,-0.170204683242007,0,0,0,0,-0.195058021609382,0.07711393217218,0,0,0,0.136112203544278,0,0,0,0,0.0240425754789483,0,0,0.273638461321095,0,0,0,0
MKreturn,0,0,0.0863806322651683,0,0,-0.0161490291412268,-0.0211590687851806,0,0,0,0,0,0,-0.0993802925289672,0,0,0,0,0,0,-0.0347003050536993,0,0,0,-0.0202078251480561,0,0,0,0,0,0,0,0,-0.0655747179121613,0,-0.0767916840534223,0,0,0,0,0,0,0,0,-0.0341050859138841,0.079948678223541,0.09028160447298,0,0,0,0,0,0,0,0,0,0,0
MKvol,0,0.00240981536897952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00404746805706152,0,0,0,0,0,0.00501568353704724,0,0,0,0,0,0,0,0,0.0035367103708186,0,0,0,-0.00337312315076996,0,0.00331560713427889,0,0,0,0,0,0,-0.0169933613257582,0,0.0044285429726252,0,-0.00153891878957007,0,0,0,0,-0.0256422317381118,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218707863355298,0,-0.0911237964448658,0,0,0,0,-0.0108601772365825,0,0,0.00914822926132414,0,0,0,0,0,0,0,0,-0.0106765048681163,0,0,0,0,0,0,0,0,-0.0331901503172253,0.0375847426770947,0,0,0,0,0,0,0,-0.0424936585859553,0.141084723692203,0,0,0,0,0,0.773337736707484
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.00545664780285453,0,0,0.00487838350997174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00972180566546651,-2.71050543121376e-20,0,0.00210516139296395,0.00267442777304511,0,0,-0.000765356254416078,0,0,0,0,0.0152264185791308,0,-0.00521757988668633,0,-0.00568802620761173,2.16840434497101e-19,0,-0.00213284486841489,0,0.00426297757207892,0.00618456184022178,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00337146854379032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00326313419317758,0,0,0,0,0,0,0
