,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002304.SZ,X002475.SZ,X600690.SH,X600104.SH,X600276.SH,X000651.SZ,X300124.SZ,X300014.SZ,X600031.SH,X002371.SZ,X002129.SZ,X000725.SZ,X003816.SZ,X002241.SZ,X000596.SZ,X000063.SZ,X000625.SZ,X002049.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X601877.SH,X300142.SZ,X002074.SZ,X600741.SH,X000661.SZ,X600460.SH,X002180.SZ,X600522.SH,X000733.SZ,X000100.SZ,X600702.SH,X000799.SZ,X000157.SZ,X600884.SH,X002236.SZ,X601799.SH,X600584.SH,X600563.SH,X000800.SZ,X002414.SZ,X600372.SH,X002176.SZ,X002056.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0813968000677215,0,0,0,0.055675295439166,0,0.0556540871158726,0,0,0,0,0,0,0,0,0,0.0835398058567195,0,0.271092780774588,0.0476452981412129,0.00652831569600962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313815243106394,0,0,0,0,0.00206555790974913,-0.0273511890876649,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.542104180090968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156204055337563,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.0474942074119928,0,0,0,0.172455001757018,0,0.201054375536279,0,0,0,0,0,0,0,0,0,0,0,0,0.0213276156623329,-0.0654300564587632,0,0,0,0,0,0
X600809.SH,0,0.215943292904832,0,0.0832255797995706,0.296582509614325,0,0,0,0,0,0,0,0.0313235645936785,0,0.105980182555178,0,0,0,0,0.165226457523341,0,0,0,0,0,0.0810306247649101,0,0,0,0,-0.106338444577493,0,0,0,0,0.126445372665876,0,0.16116064694244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00734296781368725,0.027365238527207,0,-0.0943314934061585,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.170694662574713,0,0,0.095344112900735,0,0,0,0.136831365539214,0,0,-0.253074448566595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243096354393949,0,0,0.0279035258704365,0.58527175466703,0,0,0,0,0,0,0,0.0138757281064516,0,-0.0727364340472181,0.141639875943339,0,0,0,0,0,0
X000568.SZ,0,0.319567520521771,0.314070719575729,0,0,0.175098288164884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214071261004779,0.0240715908415401,0,-0.0739420967484606,0,0,0,0,0,0.0291958234669012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128675266126593,-0.0247605448154351,0,0,0.0168869380260507,0.00812703094334714,0,0,0,0,0,0
X002304.SZ,0.0246892087532548,0,0.141785130632983,0.0251586680317855,0.131110327240406,0,0,0,0,0,0,0.0801577480499033,0,0,0,0,0,0.356884068064536,0,0.0476341871867128,0.102864872617016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160501326634291,0,0,0,0,0,0,0,0,0,0,-0.0645567141953117,0.0434366773584514,0,0,-0.0551780904659263,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.021682726060508,0,0,8.67361737988404e-19,0,0.118589811756136,0,0,0,0.399601260287126,0.0294243278350416,0,0,0,0,0,0,0,0,-0.0165790276564247,0,0,0,0,0,0.0512718498249168,0,0,0,0.00646990893361301,0,0,0.131609806910098,0,0,0,0,0,0,0,0,0,-0.000909135077141567,0.0129008058836838,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.200020915845289,0,0,0,0,0,0.0941767877499985,0,0.00876827662375225,0.161377415967482,0,-0.14687465034903,0,0.15665665184225,0,0,0.0944631614134321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309915442126247,0,0,0,0,0,0,0.0916767474119867,0,0,-0.0288688963217435,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0115030334050781,0,0,0,0,0,0,0,0.143055161856691,0,0,0,0.150564766316184,0,0,0,0,0,0,0,0,0.197352402318087,0,0,0.0313470217923351,0.0431899961603915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303031139705274,-0.0125658189635615,0.0073865550710185,-0.0437437562324291,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0369056677747791,0.153790068337469,0,0,0,-0.0171783375864909,0,0,0,0,0,0,0,0,0,0.0744780754538118,0,0,0,0.107802677565275,0,0,0,0,0,0,0,0,0,0,0,0.137990704775371,0.0332929863053394,0,0,0,0,0,0,0.215973961504046,0,0.269514823594583,-1.73472347597681e-18,0,0,0,0.0148827215813717,0,0.223065256017945,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0871812900090568,0,0,0,0,0,0.170467721598108,0,0,0.0549946250678839,0.149376116699744,0,0.127629536370549,0.0237344683173656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135447142679562,0,0,0,0,0.077568404186372,0,0,0,0,0,-0.0366302966561346,-0.00424012769144142,0,0,0,0,0,0
X300124.SZ,0,0,0,0.112230205471707,0,0.138088286490342,0,0,0,0,0,0,0,0.0275245108852703,0,0,0,0,0,0,0,0,0,0,0,0.118505624627508,0,0,0,0,0,0,0,0,0.183331986497137,0,0,0,0.121288508025469,0,0,0,0,0,0,0,0,0,0,0.0311776606701842,-0.056188880304767,0.0107643148337482,-0.108567440692158,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00345668808419113,0,0,0,0,0.0644329804724847,0,0.0543719937397134,0,0.198746544384612,0,0,0.196691714017431,0,0.0848251777014304,0,0,0,0.128245504793929,0,0,0,0,0,0,0,0.149955488571061,0,0,0,0,0.0383675271225546,-0.124580919275558,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.196472567740843,0,0,0,0,0,0,0,0,0.100297196352354,0,0,0,-0.0416426044980198,0.11351128055381,0.0199205403050156,-0.0138452644488051,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.53939096135486,0,0,0.0562793099839063,0,0,0,0,0,0,0,0,0.0141792704160851,0.00134478661578095,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0.0909926271212879,0,0,0,0,0,0,0,0,0,0,0,0.105634770486129,0,0,0,-0.000638393487704248,0,0,0.122962364823821,0,0,0,0,0.125768104412755,0,0,0,0,0,0,0,-0.0295558897840635,0,0.550091260262431,0,0,0,0.00980791968151802,0,0,0,0,-0.127756602881147,0,0.00527597920235749,0.111724404950325,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.17924077117835,0.026040836832943,0,0,0,0,0,0,0,0,0.0501782317137276,0,0,0.18309207711431,0.054758762165597,0.10274385712955,0,0,0,-0.207104528682478,0.0441315220306606,0,0,0.122870564890114,0,0,0,0,0,0.307764759110769,0,-0.0946641109588,0,0.0302481137503962,0,0,0,0.0127197203134717,0,0,0.0418041342730927,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0134739371837329,0,0,0,0.0420562114278869,0,0,0,0,0,0,0,0,0,0.193531300018915,0,0,0,0,0,0.177334665603517,0,0,0,0,0,0,0,0,0,0,0,0,0.016605665018326,0,0,0,0,0,0,0,0,0.140755389805022,0.101881838501057,0,0,0,0,-0.00688423458025082,-0.00701474478122027,0,0,0,0,0,0
X003816.SZ,0.204768053855859,0,0,0,0,3.46944695195361e-18,0,0.104913974767839,0.0724377165615254,0,0.105676317522591,0,0,0.0449792330995354,-0.036835500440193,0,0,0,0,0,0.0983466986735658,0,0,0,0,0,0.0625278844432655,0,0,0,0,0,0,0,0,0,0,-0.0757623337024994,0,0,0,0.0644204761000456,0,0.113168192851806,0,0,0,0.0123156089614693,0,0,0,0.0237176970720728,-0.0339494264214642,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.00594407273073843,0,0,0.453428270089201,0,0,0,0,0,0,0.010039378314704,0,0,0,0,0,0.126868447915936,0,0.00562535590972489,-0.186391296944807,0,0,0.147755391098191,0,0.187489037286335,0,0,0.112724587657593,0,0.209154710438229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436542961799081,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X000596.SZ,0,0.370475620448944,0.0687780450059306,0,0.167422224448087,0,0.0231774917680143,0,0,0,0.137137999182929,0,0,0,-0.0659864397506844,0,0,0,0.115923524841523,0,0.144869625913427,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.052585633338757,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.0151831744121008,-0.00761691471977596,0,0.230888598626591,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.352216023617049,0,0,0,0,0,0,0.0509749931366745,0,0,0,0,0,0,0,0,0,0,0.0410274835649403,0,0,0.054285912583247,0,0,0,0,0.204629596473643,0,0,0.0583590842302521,0,0,0,0.163718716561759,0,0,0,0.0403392767166526,0,0,0,-0.051621275315357,0.10499433973082,0,0.0146683133493008,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,-0.117721796457874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536814931633008,0,0,0,0.0999094832929628,0.0476435953224895,0,0.139575134542476,0,0,0.0381063240822291,0,0,0,0,0,0,0.179788611974162,0,0,0,0.00844427829373729,0,0.0435328749782691,0,0,-0.0935532649981931,0,-0.0463911713601876,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0.215502665801734,0,-0.189830770713451,0,0,0,0,0,0.0748160926343596,-0.0175029263400139,0,0,0,0,0,0,0,0,0,0,0,0.369086261936767,0,0,0,0.109601322863971,0,0,0,0.00862282442495493,0,0.163453624021598,0,0,0,0,0,0,0,0,0,0.0532125409832654,0,0,0,0.168529723946216,-0.00161579749205084,0,0.0271247207685914,-0.00131973185778297,-0.140075832571311,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00839361392355525,0.33666395148716,0,0,0,0,0,0,0,0.00882746567990843,0,0,0,0,0,0,0,0,0,0.0666696679553475,0,0,0,0,0.0616179354278814,0.0673167943034347,0,0.123937438837727,0,0,0,0,0,0.146164331414803,0.008658875206735,0,0.0530541836154421,0,0,0,-0.0105885157231052,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00414408336617941,0,0,0,0,0,0.123622728355985,0.00769492029045126,0,0,-0.0554342633979704,0,0.068522528148434,-0.0380958748167935,0,0,0,0,0,0,0,0,0,0,0,0,0.0945587295373975,0.0401611544100103,0,0.133614808312839,0,0,0.149280882961079,0.0214845042172996,0,0,0.0660681143578436,0.0415769606710296,0,0,0,0,0,0
