,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002475.SZ,X300014.SZ,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X002371.SZ,X600031.SH,X000725.SZ,X300124.SZ,X002241.SZ,X600703.SH,X000063.SZ,X003816.SZ,X002129.SZ,X000596.SZ,X000338.SZ,X000625.SZ,X002049.SZ,X000661.SZ,X601877.SH,X300142.SZ,X002179.SZ,X000100.SZ,X600089.SH,X600460.SH,X600741.SH,X002074.SZ,X002236.SZ,X600702.SH,X000799.SZ,X601799.SH,X600779.SH,X000157.SZ,X600584.SH,X002414.SZ,X600884.SH,X600183.SH,X000733.SZ,X002180.SZ,X002007.SZ,X600522.SH,X600563.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.4940625678504,0,0,0.0767283134237586,0,0,0,0,0,0,0,0,0,-0.125273558639338,0,0,0,0,0,0,0,0,0,0,0,0.00968178177160451,0,0,0,0,0,0,0,0,0.0593734807072779,0,0,0.00427569376031084,0,0,0,0,0,0,0,0,-0.00864249536213917,0.00914883987062066,0,0,0,-0.00497488857847209,0,0,0,0,0,0
X000858.SZ,0,0,0,0.324703149771173,0.0380204982286896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144980639807611,0,0,0,0,0,0.246882647687127,0,0.0137715408347159,0,0,0.0828183365849418,0,0,0,0,0.186646272696718,0,0,0.0287041975746331,0,0,0,0,0,0,0,0,0,-0.0414096610309545,0,0,-0.00247983727403488,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0366242392192382,0.0150028770445954,0,0.29243650174029,0.0617660775395739,0,0,0.0409622484782963,0,0,-0.0511977107326681,0,0,0,0,0,0,0,0,0,-0.00924000907635178,0,0,0,0,0,-0.0367404722191885,0.0163973180936175,0,0.232297279908894,-0.0645701614199376,0,0,0,0,0,0.102614170333202,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0163188022207626,0,0,0,0,0.022983469327518,0,0
X600809.SH,0,0.29017792282876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00284121229923265,0,-0.0288812055548808,0,0,-0.166933141575283,0,0.0104410097175082,0,0,0,0,0.495050404727803,0.0316439122781463,0,0,0,0,0,0,0,-0.0898573811567767,0,0,0,0,0,0,-0.056638720904149,0,0,0,0,0,0
X000568.SZ,0,0.2179449749264,0,0,0,0,0,0.0909248940829448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129061650921141,0,0,0,0,0,0,0,0,0,0,0,0.224019134310515,0,0.120463497449154,0,0,-0.0155798340170201,-0.0123996890729097,0,-0.0306164020180161,0,0,-0.0436289586972026,0,0,0,0.0434799449460602,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.0105269575006934,0,0,0,0,0.305787564633314,0,0,0,0,0,0,-0.0585782402412217,0,0,0,0,0,0,0,0,0,0,0,-0.0134595339389823,-0.182818836692478,0,0,0,0,0,0,0,0.410664423429764,0,0,0,0,0,-0.171964988848176,0,0,0,0,0.138028287650272,0,0,0,0,0.0092918375603569,0,0,0,0.0581886428868783,0,0
X002475.SZ,0,0.110015097489157,0,0,0,0,0,0,0,0,0,0,0.0116078528380939,0,0,0.130412099474943,0,0.210297106163139,0,0,0,0,0,0,0.00235138024240364,0,0,0,0,0,-0.108045933935009,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0834376480651463,0,0.0769596584953852,0.042534886199091,0,0,0,0.00274547807868863,0.010280159042362,0,0,0,0.0953392266428823,0,0
X300014.SZ,0,0,-0.0941882968702582,0,0,0,0,0,0,0,0,0,0,0,0,0.0926827004718382,0,0,0,0,0,0,0.103015982896197,0,0.0529824169754591,0,0.0994980110418631,0.00538340838536478,0,0,0,0,0,0,-0.162879796762311,0.105604958760143,0,0.0764474014854554,0.106403769898619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823728980486134,0,0,0,0.168884715589,0,0
X002304.SZ,0,0.264473646393876,0.00887171699292817,0.197949035313874,0,0,0,-4.33680868994202e-19,0,0.121525132991449,0,0,0,0,0,0,0,0,0,-0.0837486720422354,0,0.00945527659309827,0,0,0,0,0,0,0,0,0,-0.000611299585295867,0,0,0,0,0,0,0.154084465915399,0,0,0,0,0,0,0,0,0,0,0,0,0.0332945962972464,0,0,0,0,-0.0279483406790013,0,0
X600690.SH,0,0.106201910055843,0,0,0,0.00214626816838604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775212915526967,0.0521774555319281,-0.0830886696190688,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.0445251003883079,0.0309845295986206,0,0,0,0,0,0,0,0,0,0
