,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X000625.SZ,X600031.SH,X600690.SH,X600276.SH,X000100.SZ,X000338.SZ,X000157.SZ,X600372.SH,X600089.SH,X600703.SH,X600741.SH,X002241.SZ,X600271.SH,X600177.SH,X600066.SH,X002129.SZ,X600582.SH,X600118.SH,X002236.SZ,X601877.SH,X000550.SZ,X000568.SZ,X000581.SZ,X000800.SZ,X000623.SZ,X002475.SZ,X000559.SZ,X600839.SH,X002294.SZ,X300146.SZ,X600060.SH,X000050.SZ,X000869.SZ,X000977.SZ,X000400.SZ,X002465.SZ,X300124.SZ,X300003.SZ,X600166.SH,X002292.SZ,X600498.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0.00896292381612236,0,0,0,0,0.0964567864829892,0,0.172010980996167,0,0,0,0,0,0,0,0,0,0,0,0.065634934466252,0.043139745058001,0,0,0,0.0486538879724541,0,0,0,0,0,0.163776267600921,0,0,0,0,0,0,0,0,-0.0311109740611495,0,0,0,0,0,0,0.0380591579221838,0,0,0,0,0,0,0,0,0,0
X600519.SH,0,0,0,0,0,0,0.229009160733183,0.263669968331071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273797177290034,0,0,0,0,0,0,0,0.005157836068568,0,0,0,0.00752562097202284,0,0,0,0,-0.0261051718681779,0,0,0,-0.0212099835516461,0,0,0,0.01713435559975,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0913057049185734,0,0.168071591640974,0,0,0.0609675878942302,0,0,0,0,0,0,0,0.0158066789221971,0,0,0,0.267692211849525,0,0,0.0575576756231029,0,0,0.0476904489216598,0,0,0,0,0,0,0.0798406182046696,0.0877010208628227,0,0.118349149553887,0,0.0804714631876062,0.215537317823206,0,0,-0.033118160642392,0,0,0,0,0,0,0
X000651.SZ,0,0.149882851236466,0,0,0,0,0,0.0647056627625278,0,-6.93889390390723e-18,0.122926600782073,0,0,0.240590225214428,0,0,0,0,0,0,0.00808579434971323,0,0,0,0,0,0,0,0,0,0,0,0.0386594060658011,0,-0.0293923312441673,0,0,0,0,0,0,0,0,0,0,0,0,0.0552093299326667,0,0,0,0.00535923115882286,-0.0299817760044689,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0604877094678152,0.0343274950834666,0,0,0,0.0661139415228784,0,0,0,0,0,0.0587439074176926,0,0,-0.154517131966171,0,0,0,0,0.213557595792324,0.078103861908372,0.301461009981806,0,0,0.123027874064005,0.127831834047039,0,0,0,0,0,0,0,0,0,0.159680050727541,0,0.0205549198759345,0.0292659313734866,0,0,0,0,0,0.0211743161470274,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.27163112657516,0.107352927490581,0,0,0,0,0.0630214715707919,0,0,0,0,0,0,0,0,0.128128050537743,0.069741888969101,0,0.0689519252624375,0,0,0,0,0,0,-0.17925791702634,0,0,-4.33680868994202e-19,0,0,0,0.0206685625955331,0,0,0,0,0,0,0,0,0,0,0,0,0.0133386809448129,-0.0762613638740318,0,0,0,0,0,0
X000858.SZ,0,0,0.0715807882655589,0,0,0.0853524656419416,0,0,0,0.0699022107498677,0,0,0,0.0383224949475581,0,0,0,0,0,0,0,0.0472078546125244,0.080867371360375,0,0,0,0,0,0,0.160835080691169,0,0.0823626394502935,0.144657343431444,0,0,0.0550756495946215,0,0,0,0,0,0,0,0,0.0296878087086828,0,0,0,0,0,0,0.00696456348902356,0,0,0,0,0,0,0
X000063.SZ,0.0893960411112778,0.0113764310036387,0,0,0,0.0909310360101059,0,0,0,0.0466059261528252,0.00338925426218143,0,0.111312065567945,0.0909970605296797,0,0,0.0833535565999237,0,0,-1.0842021724855e-19,0,0.0297892687236527,0,0,0,0,0.000823136313787426,0,0,0,0,0,0.0990614770976072,0,0,0,0,0,0,0,0.143000360509584,0,0,0,0,0,0,0,0.220757586319299,0,0,-0.000416041085049536,0,0,0,0,0,0,0
X000625.SZ,0,0,0.0021931008837045,0,0.168260210187023,0,0,0.0679773978486822,0,0.0298264977120781,0,0,0,0,0,-1.73472347597681e-18,0,0,0.205855140167309,0,0,0,0,0.0476503994997826,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00351448808804551,0,0,0,0,0,0,0.0662128978881189,0,0,0,0,-0.0362162060893925,0,0.00954381690799687,-0.0347181504935531,0,0,0,0,0,0
X600031.SH,0.131818184848445,0,0,0,0,0,0,0,0,0,0,-0.0453791501462293,0,0,0.647301984065328,0,0.0955957410098924,0,0,0,0,0.0124998967961763,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0835018681110536,0,0,0,0,0,0,0,0,-0.0275844138057045,0,0,0,0,0,0,0,0,0,0,0.0172047351574023,0,0,0,0,0,0
X600690.SH,0.197516275433114,0,0,0,0,0,0,0,0,0,0,0,0.108877571517661,0.0181758070597076,0,0,0,0,0,0,0,0.16980609824264,0,0,0,0,0,0,0,0,0.0744592313450565,0,0.0229700719477746,0,0.095410649048279,0,0,0,0.124081173590436,0,0,0,0,0,0,0,0.0235075203292497,0,0.00572262115725047,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0778451765928046,0,0,0,0,0,0,0,0,0,0.161634180883733,0.00312248882247908,0,0,0,-0.0637585048078356,-0.0842249317437966,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.0024293773567965,0,0.157593306683377,0.086519778902415,-0.0741139246685932,0,0,0,0,0,0,0,0,0.0300393065120086,0,0,0,0,0,0,0
X000100.SZ,0,0,0.0436622247915853,0,0,0,0,0.0195412646815526,0,0.173541082726565,0,0,0,0,0,0,0,0,0,0,0.0280240543838577,0,0,0,0.0558371728065983,0,-0.0771933324698962,0,0.0267896699916356,0,0,1.73472347597681e-18,0,0,0.00670583704539682,0,0,0,0.243105592510954,0.0736866922692621,0,0,3.46944695195361e-18,0,0,0,0,0,0.214443215667193,0,0,0,0.00637115578565841,0,0,0,0,0,0
X000338.SZ,0,0,0.0145163769115646,0.0177793459052193,0,0,0,0.0135299956247231,0,0,0.051690691732824,0,0.0259194630510867,0,0.409806145006281,0,0,0,0,0,0.0777226857331297,0,0,0,0.000930521548790707,0,0,0,0,0.0769447502745977,0.0175870775501217,0,0.0518415766899909,0,0,0,0,0,0.0119575623413954,-0.0510252900427986,0,0,0,3.46944695195361e-18,0,0,0.309751757704951,0.0273549543428068,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0.0691654630919603,0,0,0,0,0,0,0.502092040653783,0,0,0,0.0583556232733429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452557909978028,0,0,0,0,0,0,0,0,0.11953944814412,0,0,-0.0187785819823432,0,0,0,0,0.0463515039077171,0,0.0241215630070646,0,0,0,0.0277840936821012,0,0,0,0,0,0
X600372.SH,0,0,0.0670574060776989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110537011341148,0,0,0,0,0,0.0408523574036717,0,0.376786442119973,0,0.0456476796651308,0,0,0,0,0,0.0580424619859609,-4.33680868994202e-19,0,0.0051261815605757,0,0.01616758503446,0,0,0,0,0,0,0,0,0,0,0.085072915479565,0,-0.022116644947513,0,0,0,0,0,0,0
X600089.SH,0,0,0.0611273048512599,0,0,0,0,0,0,0.280860782207286,0.00576319441503175,0,0,0,0,0,0,0,0,0,0,0.0319282515739928,0,0,0.00939115416647393,0.0763265516705586,0,0,0,0,0,0,0,0.017740503901755,0,0,0,0,-0.049212889194662,0,0,0,0.25575475538302,0,0,-0.125667671905217,0,0,0.0181498494494727,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0.0329510532939323,0,0,0,0,0,0,0.238702578985418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151739974682029,0,0,0.10818381873025,0,0,0,0,0,0,0,0,0,0.0622010196426645,0,0,0.0188717905041386,0,0,0,0,0,0,0
X600741.SH,0.109191590138872,0,0,0,0.0191298573287762,0,0,0,0,0.0284067512452005,0,0,0,0,0,0,0,0.00851619773044155,0,0.0127126124152763,0,0,0,0.0395277144608838,-0.00940086042049086,0,0.0276906927402692,0,0,0,0,0.0209155437498162,0.348060512659437,0,0,0,0,0,0,-0.0765269537277293,0,0,0,0,0.10888038716096,0,0,0,0,0,0,-6.7762635780344e-21,0.0100379503483775,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,-0.0727423003605081,0,0,0,0,0,0,0,0,0,0,0,0.0760915866347885,0,0,0,0.00652512576685183,0,0.00531461708765972,0,0,0.181586595232853,0,0,0,0,0,0,0,0,0,0,0.0103461537960108,0.0608153635035348,0,0,0,0,0,0,0,0,0,-0.0332916660019848,0.110368849957739,0,0,-0.0201642765225772,0,0,0,0,0,0
X600271.SH,0,0,0,0,0.117140851123669,0,0,0,0,0,0,0,0.0702813669047172,0,0,0,0,0,0,0,0,0,0,-0.0282335116238607,0.137181471288293,0,0.192305394379196,0.105352054305543,0,0,0,0,0,0,0,0,0,0.0497052735752161,0.0250684207604801,0,0,0,0,0.230331849841459,0.0522658300953441,0,0,0,0,0,0,-0.038881676458579,0,0,0,0,0,0,0
X600177.SH,0.167239391611158,0,0,0,0,0,0,0.257126249783252,0,0,0.0962879197829798,0,0,0,0,0,0,0,0,0,0,0,0.179216974804711,0,0.100254771416556,0.033393412636216,0,0,0.0415829239435684,0,0.0403615495533473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230615507542598,0,0.097376962995589,0,0,0,0,0.00986229266107947,0,0,0,0,0,0,0
X600066.SH,0.127878023420447,0,0,0,0,0,0.103561498551453,0,0,0,0,0,0,0.00714534552321544,0,0,0,0,0,0,0,0.00677771073324215,0,0,0,0,0,0,0.205188964642319,0,0,0,0.196970374872301,0,0,0,0,0,0,0,0.0222691314506766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0.115991670506502,0,0,0,0,0,0,0.227662056612588,0,0,0,0,0,0,0,0,0,0.157276624462437,0,0,-0.0726056606805768,0.00749585852366761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735788246423426,0,0,0,0.306648905586649,0,0,0,0,0,0,0,0,-0.0210983055541884,0.0970343915855083,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0310499008355965,0,0,0,0,0.0322776060993619,0,0,0,0,0,0,0,0.0630623821020138,0,0.134074571089122,0,0,0.0540402473287418,-0.183378743708246,0.162563766613701,0.0472134099824383,0,0,0,0,0,0,0.0904785410451357,0,0.00639002669839416,0,0,0,0,0.0324573753877132,0.182790090454936,0.0812080527928244,0,-0.0580968710208918,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0.051143170637184,0,0,0,0,0,0.0264495253785889,0,0,0,0,0.280123867002378,0,0,0,0,0,0.0389548543663024,0,0,0.0814778951182805,0,0,0,0.0293407836025773,0,0,0,0,0.0582714622619877,0,0.00787580154351953,0,0,0.0746354887459547,0.0124599520957331,0,0,0,0,0.133546746894667,0,0,0,0,0,0,0,-0.0214849255986388,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.182305169355488,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167173663002527,0,0,0.205707417920991,0,0,0,0,0,0,0,-0.114709997542025,0,0,-0.10241836814248,0,0.294010488990932,0.21718321619632,-0.0257883177777289,0,0.0166425141143076,-0.0174253907409927,0,0,0.0524257338697409,0,0,0,0,0,0.12960190780696,0.0920829194701569,0,0,-0.0255056460713164,-0.039477097000224,0,0,0,0,0,0
X601877.SH,0,0,0,0.118965655050403,0,0,0,0,0,0.186658990779532,0,0,0,0,0,0,0,0,0,0,-0.0509236777782119,0.00863867625652553,0,0,0.0293768894516495,0.0143298215867409,0,0,0.00389545102217895,0,0,0,0,0,0.0396608692187105,0,0,0,0,0.113931093973971,0,0,0,0,0.0767946656041186,0.0386120623379899,0,0,0,0.079462103585595,0,-0.0433978914148655,0,0,0,0,0,0,0
X000550.SZ,0,0,0,0.017249472711192,0.10827130279238,0,0,0.0164361466560246,0,0.0668228038442181,0.136914227822191,0,0.127403892874353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937027404963157,0,0,0,0,0.0141482495936898,0,0,0,0,-0.00161773150963128,0.0407548059212645,0,0,0,0,0,0,0,0.0613610981598613,0,0,0,0,0.00228807915640971,0,0,0,0,0,0,0
X000568.SZ,0,0,0.048714886785396,0,0,0.166298105931268,0.28598836194247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470638960379231,0,-0.00274854251738625,0.0707573084952439,0,0,0.0252193493744547,0,0,0,0,0,0,0,0,0,0,0,0,0.0316129394947518,0,0,0,0,0,0,0,0,0,0,-0.000460591655030783,0.0602942116960047,0,0,0,0,0,0
X000581.SZ,0.0553532990037086,0,0,0,0,0,0,0,0,0,0,0,0.0802631339076006,0,0,0,0.0627841470095457,0.0363525800919425,0,0,0.103324787999073,0.170439064659573,0.0275905911004213,0,0,0,0.0266148162179999,0,0,0,0,0,0,0,0.0808869220420669,0,0,0.036547501996252,0.0378787126891091,0,0,0,0,0.0360662209904023,0.140179282004615,0,0,0,0,0,0,0,-0.0665204786772846,0,0,0,0,0,0
