,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X000063.SZ,X002371.SZ,X300124.SZ,X003816.SZ,X600104.SH,X000725.SZ,X000596.SZ,X300014.SZ,X600031.SH,X002129.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X002049.SZ,X000100.SZ,X002236.SZ,X600372.SH,X000661.SZ,X000977.SZ,X002241.SZ,X601877.SH,X600584.SH,X002180.SZ,X600741.SH,X000157.SZ,X600702.SH,X600522.SH,X002074.SZ,X000733.SZ,X300003.SZ,X300142.SZ,X600460.SH,X002007.SZ,X002294.SZ,X300146.SZ,X002156.SZ,X000800.SZ,X002028.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0.102161828752328,0,0,0,0,0,0,0.0325571254791054,0,0.239214025554102,0,0,0,0,0,0,0,0,0,-0.0121886729472602,0,0,0,-0.32812129098182,0,0.505902003622402,0,0,0.0707704175866147,0,-0.264470784134639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308667484820959,0,0,0,0.27143393403094,0.0456899738548948,-0.0296076522941391,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.0030723063011907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962857204861176,0,-0.241356880643306,0,0,0,0,0,0,0,0,0,0.0782767893556583,-0.721186066179997,0,0.0919775731109308,0,0,0,0,0,0,0,0,0,0.239498017296824,0,0,0,0.0523165132114708,0,-0.0264287958246653,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.0323427060477222,0,0,0.0977456293663897,0,0,0,0,0,0,0,0.0948531186380715,0.143493275797494,-0.0296590422503126,0,-0.00926937120028967,0,0,-0.125923614117145,0,0,-0.0525439953850173,0,0,0.0364767572942125,0.193207550535384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017526626680055,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.100377290496113,0,0,0,0,0,0,0,0,0,0,0.0310799104811935,0,0,0,0,0,0.0074998875402733,0,0,0.044115529238692,0.0136566866404594,0,0,0,0.0170459500919152,0.282957680132989,0.038785697771262,0,0,0,0,0,0,0,0,0,0,0,0,0.130237620256597,0,0,0.158738777863055,0,0,0,0,0
X600104.SH,0,0,0.0455943834685249,0.00715582391361911,0,0,0,0,0,0.176838272417506,-0.0429440042549242,0,0,0,0,0,0,0,0,0,0.30371128970939,0,0,0,0.0309419247383967,2.16840434497101e-19,0,-0.0075659218812117,0,0,0.0181658179762253,0,0,0,0,0.150008615650815,0,0,0,0,0,0,0,0,0,0,0,0,0.0904925445927681,-0.166495165698882,-0.00594883177968044,-0.0295179414698229,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.0730786676308103,0,0.132145938529364,0.0226719226754577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0950879204499353,0.203611832547936,0.16804970206116,0,0,-0.011618434178504,0,0,0.0273910599967196,0,0,0,0,0,0,0,0,0,0,0,0.00269321080493882,0,0.0186373516116551,0,0,0,-0.0928650540090679,0,0,0,0,0,0,0
X000596.SZ,0,0.158646881506803,0,0.0991770056908279,0,0,0.0266218472120928,0,0,0,-0.0797835924444587,0,0,0,0,0,0,0,0,0,-0.0298473639273029,0,0,0,0,0,0,0,0,0.155776892819379,-0.0265981488401968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354031780232362,0,0,0,-0.0143514111107563,-0.0123657307108571,0,0,0,0,0,0
X300014.SZ,0,0,0.0292550393539425,0,0,0,0,0,0,-0.0350008097086606,-0.114126599765679,0,0,0,0,0,0,0,0,0,0.0598194401467382,0,0,0,0,0,0,0,0,0.0120420429652683,0,0.0494995453916326,0.00674026210275609,0,0,0,0,0.0482174145023475,0,0.331101381776957,0.0789036550966526,0,0,0,0,0,0,0.0202639571696384,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0202440532683123,0.00473809922608676,0,0,0,0,0,0,0,0,-0.124739859832318,0,0.0198148251916557,0,0,0,0,0.13630559687399,-0.0332142824178366,0,0,0.0109317556489609,0,0,0,0.0663169264625283,0,0.659084091645275,0.071324738375294,0,0,0,0,0,-0.0234743661610129,0,0,0,0,0,0,0,-0.021198056046818,-0.00861572720538218,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.181955359037854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177370171492168,0.0230784471877887,0,0,0.108662771938224,0,0,0,0,0,-0.17824581133241,0,0,0,0,0.254452833105568,0.00664682633951237,0.0174438975719879,0,0,0,0,0,-0.104577658525799,0,0,0,-0.185483628264604,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0299076579074818,0,0,0.398800359746267,0,0,0.0304731471362191,0,0.213303760707923,0,0.177369195126052,0,0,-0.174071721115759,0,0,0.0502283904174844,0,0,0,0,0,0,0,0.390996215286757,0,0,0,0,0,0,0,0,0,0,0,-0.00545455307043196,0.122837763059997,0,0,0.0652046267804428,-0.0315712714249589,0,0,0,0,0,0
X000338.SZ,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0092877150240801,0,0,0,0,0,0,0,0.37356493911276,0,0.092424667088775,0,0,0,0.0397100290448683,0.0335234629783746,0,0,0.0129952178835805,0,0,0,0.054382374836035,0,0,0,0,0,0.0610456283245594,0,0,0,0,0,0,0,0,0,0,0,0,0.00226884844132125,0,0.204563999080552,0,0,0,0,0
X600703.SH,0,0,0,-0.128864530151844,0,0,0,0,0.0887259170962653,0,0,0,0,0,0,0,0,0,0,0.0551958953707903,0.182696567969575,0,0,0,0.202108168420187,0,0,-0.0241299776749976,0.152977360995285,0,0,0.292614362298839,0,0.188733174520098,0,0,0,-0.0673161825451587,0,0,0,0,0.0841914387653061,0.150342499772667,0,0,0,0,0.450968874233324,0,0,0,-0.0939584179078853,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,-0.0429542781121172,0,0,0.0156855472436254,0,0,0,0,0,0,0,0,0.157075940415879,0,0,-0.0533263240525305,0,0,0,0.0435151188274307,0,0,-0.0313018023822514,0.0526614352183681,0,0,0,0,0,0.00650292726116643,0,0,0.0341844884591771,0.249778660373746,0,0,-0.132466737593852,0,0,0.0450457980230774,0,0,0,0,0.0111849820079875,1.73472347597681e-18,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0.111138777276901,0,0,0,0,0,0,0.155656657979568,0,0.0232654432689801,0.240696088422049,0.0441613427550823,0.0997452245282134,0,0,0,0,0,0.0909297779926951,0,0,0,0,0,0,0,0,0,0.0553947540630704,0.0172731017109338,0,0,0,0.0602515853984458,0,-0.0152510569837773,0,-0.128596011948392,0,0,0,0.0147139760576411,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.106412668539495,0.342720496168299,0,0,0,0,0,0,0,0,0,0,0,0,0.0747904028500099,0,0,0,0,0,0.0247274619245153,0,0,0,0,0,0,0,0,0,0,0,0,0.359475927508198,0,0,0,0,0,0,0,0.153397627876686,-0.0503837608678003,0,0,0,0,0,0
X000100.SZ,0,0,0.124021217442215,0,0,0,0,0,0.09213865948247,0.0312514491290898,0,0.00366952449101542,0,0,0,0.454333669596516,0,0,0.10127498565287,-0.0509755778227019,-0.0141182992122635,-0.0175112774931279,0,0,0,0.0710307246183716,0,0,0,0,-0.0342166719981934,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.00206207948803661,0,0,0,0,0,0,0
X002236.SZ,0,0,1.01026656323121,0,0,-0.180392308076472,0,0,0.134602963567632,0,0.0741574576129938,0.197510867988129,0,0,0,0,0,-0.34990357941595,0,0,0,0,0,0,0,0,0,0,0,0.124474740145293,0.019686611617655,0.0341087885641083,0,0,0,0,0.382742662899538,0,3.46944695195361e-18,0,-0.224671239349825,0,0,0.0414301753775599,0,0,0,0,0,0,0,-0.0970618608911989,0,0.275374532201005,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0.107933992376631,0,0,0,0,0,0,0.428880099356593,0,0.0948500285584576,0.402965583993175,0,0.0641490174625392,0,0,0,0,0.550414192873057,0,0,0.171906222280047,0.0216293341540134,0.135490491028189,0,0,0,0,0,0,0,0,0,0,0,-0.151734108251204,0.117589981501697,0.25983175737091,0,0,0,0.0593041735521499,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,-0.727541124035871,0,0,0,0,0,0,0,-0.0400398938394655,0,0,0,0,0,0.353225084094634,0,0,0,0,0,0.2703867433981,0,0,0,-0.307626719115885,0,0,0,0.109346531073693,0,0,-0.00112887184675588,0,0,0,0.312765015864734,0,0,0.338949243379125,0,0,0,0.258612310931075,0.0880430137037243,0,-0.0627842753272004,0,0,0,0.026668883035301,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.271750455200738,0,0.471113483102907,0,0.524996694819605,0,0,0.646110558654137,0,0,0,-0.856257507238796,0,0.0545364678683932,0,0,0,0.396667631543484,0,0.0084454877227316,0,0,0,0.166242452533188,0,0,0,0,0,0,0.334126702127072,0,0,0,-0.128622400482642,0,0,-0.0319787925406987,0,-0.493071456155325,0,0,0,0.0409449943298062,0,0,0,0,0,0,0
X002241.SZ,0,0,0.315475911074405,0,0,0,0,0,0,0,-0.206181299197328,0,0.792969538753971,0,0,0,0,0.0947138219393372,0,0,0,0,0.183400789620749,0,0,0,0,0,-0.0652968956212951,0,0.00204318358401768,0,0,0.235020502056394,0,0,0,0,-0.015126062729089,0,0,0,0,0,0,0.0502434078084939,0.123255591548925,0.176246972292881,0,-0.349193514957781,0,-0.0404458747348772,0.179111851224416,0,0,0,0,0,0
X601877.SH,0,0,0.0155666678035045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194181713412512,0,0.0872188543088752,0.00311521676904314,0.0350301430766605,0,0,0,0,0,0,0,0,0,0,0,0,0.038728294700831,0,0,0,0,0.143587479040448,0,0.102655034914743,0,0,0,0,0,0,0,0,0,0.00211111567710516,0.044785010035289,0,0,0,0,0,0
X600584.SH,0,0,0.177933723865993,0,0,0,0,0.00562415112526888,0,0,0,0,0,0,0,0,0,-0.525278597663904,0,0,0,0,0,0,-0.0279996167333376,0.0238352896438943,0,0,0,0,0,0.0216844128714436,0,0,0,0,0,0,0.427821598700698,0,-0.0268228294216317,0,0,0.0832420493251902,0,0,-0.100496107286753,0.440302579305893,0,0,0,0.0758409751184295,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0.0624620103351874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0617557649103169,0,0,0,0.0955677945713391,0,0.084463862459067,0,0,0,0,0.138350099472864,0,0.20211912625204,0,0,0,0,0,0,0,0,0,0,-0.00145681807462888,-0.0370043691345181,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,-0.027440899983974,0,0,0,-0.16005916510891,0,0.329585865991586,0,0,0.192147082725034,0,0,0.0351024430334149,0,0,0,0,-0.0162539967201457,0,-0.0320672977082497,0,0,0.0824881396169532,-0.0168719036931462,0.0787637052218589,0,0,0,0,0,0.0405136063777297,0.0261047825693523,0,0,0.0341277613323147,0,0,0,0,0,0.445736817808539,-0.174513037977271,0,0.0222486844945721,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0045101455119792,0,0,-0.0884236445600776,0,0,0,0,0.0770926483961464,0,0,0.421729695017678,0,0,0,0,0,0.149611012317292,0,0.0314113541889538,0.126333410574411,0,0,-0.0175207516306857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597531097799642,0,0,0.0243804639278955,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171962424212074,0.283737888270063,0,0,0,0,0,0,0,0,0,0,0,0,0.0140568955023019,0,0,0,0.153924175678199,0,0,0,0,-0.144380670670893,0,0,-0.0138696753939172,0,0,0,0,0,0,0.221741474785093,0,0.0800566336530643,-0.136350698731402,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,-0.290432253446147,0,0,0,0,0,0,0,0,0,0,-0.0395068175317821,0,0,-0.0568307103892109,0,0.0897583966575995,0,0,0.366370777612349,-0.0146645767067239,0.0719548511975298,-0.0463196657438766,0,0.0459261890542656,0,0.399415499262338,0,0,0,0,0,0,0,0,0,0,0,0,-0.0869817670456279,0,0.0772499498402748,0,0,0,0,0,0.144118854949375,0,0,0,0,0
X002074.SZ,0,0.0308926615628241,0.0681771225557852,0,0,0,0,-0.00207693992137181,0,0,0,0.011056691989278,0,0,0,0,0,0.370951781823547,0,0.0596585123304742,0,0,0,0,0,0,0.0268465638038059,0,0,0,0,0,0.174931908174172,-0.124643536803226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010325731462872,0,0.0989302084981468,0,0.0107370124958874,0,0,0,0,0,0,0
X000733.SZ,0,0,-0.0159351530671505,0,0,0,0,0,-0.0467704823557213,0,0.00359919009489438,0.0106438341227745,0,-0.0634193141528382,0,0,0,0,0,0.287257764051209,0,0,0,0.144798946526579,0,0,0,0,0,0.328020375780741,0,0,0,0,0.112811946648258,0,0,0,0,0,0,0,0,0,0,-0.329266643982318,0,0.0250633691040916,0,0.00481731132477821,0,0.00326969052374282,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.176885311080079,0,0,0.113950687670662,0,0,0.2085022481381,0,0,0,0,0,0,0.177986630369146,0,0,0,0,0,0,0.0393033316927079,0.0164415902402955,0,0,0,0.0747415959731421,-0.0177390722473006,0,0,0.0338078205104855,0,0,0,0,0,0,0,0,0.0391080572247328,0,0,0,0,0,-0.024629600791188,0,0,0,0.0350426925879551,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113324083083052,0,0,0,0,0,0.168291319412702,0,0.0374100669976258,-0.0333992938970544,0,0.00814338514500748,0,0,-0.045652152099968,0,0,0,0.0619988131612036,0,0,-0.0837853972428321,0.019861013228685,0.17310337846767,0,0,0,0,0,0.269006124115567,0,-0.0684628753031763,0,0,0,0.0466377822412083,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0.127341149568415,0,0,0.236609611185619,0,0,0,0,0,0,0.222945229106878,0,0,0,0.053141817464506,0,0,0.190365732363828,0.000620973131944047,0.0865298036291182,0,0,-0.142599140963202,0,0,0.0739548578729726,0,0,0,0,0.11941087664937,0,0,0,0,0,0,0,0,0,0,-0.0663644042110891,0,0,-0.0752799085003916,0,0,0,0,0,0
X002007.SZ,0,-0.0952701927648986,0,0,0.220968888429351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124057286658665,0,0.0926242583034489,0.08395745781782,0.0463441622979118,0.0140828325092757,0,0,0,0,0,0,0,-0.123309110613026,0,0,0,0,0,0,0.0453465341117406,0.112782435367154,0,0,0,0,0.0270763482551214,0.00796228046706018,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0.0215138822703784,0,0,0,-0.178488137608808,0,0,0,0,0,0,-0.124355208917076,0,0,0,0,0,0,0,0,-0.0210031137938241,0.134246459021653,0,-0.12445470170341,0.0230743864276324,0,0,0,0,0,0,0,0,0,0,0,0,0.351559623826692,0,0,0,0,0,0.016507796313562,0,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0.220668199410867,-0.0641422912334902,0,0,0,0,0,0,0,0,0,0.315084320041451,0,0,0.226877692816399,0.0530236498329189,0,0,0.0387802931594258,0,0,0,0.30528903338858,0,-0.112710793585102,0,0,0,0,0,0,-0.334600237192899,0,0,0,-0.300929450920073,0,0.0692265945071431,0,0,0,0,0.079892875089723,0,0.0569913725030372,-0.00253814062158535,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0,0,0.0317851165077526,0,-0.115207191501056,0,0,0,0,0,0,0,0,0,0,0,0,0.06425954759602,0,0.0226149031328698,0,0,0.046086738874947,0.0957040602097331,0,0.577300194958644,0,0.0694050575906379,0,-0.123731696523382,0.0993896301985803,0,0,0,0,0,0,0.0944812837427448,0,0,0,0,0,0,0.0582158564021533,0,0,0,0,0,0
X000800.SZ,0,0.0438041552455139,0.128751049660998,0,0,0.0327248406012006,0,0,0,0,0,0,0,0,0,0,0,-0.0555265308273264,0,0,0.211920364799086,0,0,0,0.193636768908419,0,0,0.000895076356678654,0,0,0.0144173989308025,0,0,0,0,0.128999450067144,0,0,-0.0629776242278991,0,0,0,0,0.0187535732271822,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X002028.SZ,0,0,0.104024835180929,0,0,0,0,0.126056662553294,-0.0611118006563242,0,0,0,0,0,0,0,-0.110510202400876,0,0,-0.121117334857702,0,0,0,0,0,0.151196193794872,0,0,0,0,1.73472347597681e-18,0,0,-0.159498517452116,0,0,0,0,0,0.225347546171318,0,-0.0490973177002645,0,0,0,0,-0.0273996380519272,0,0,0,-0.0643569485094136,-0.0480321691988152,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.191210536330417,0.0899738099911606,0.0604036077244662,0,0,0,0,-4.33680868994202e-19,0.0106333654165195,0,0.130265810108179,0,0.00992685398478719,0,0,0,-0.102245949298146,0,0,0,0,0.132771151181538,0,0,-0.101734428159728,0,0,0,0,0,-0.0288523298869323,0,0,0,0,-0.0625898293073858,-0.0372877602737417,0,0,0,0,0,0,0,0,0,0,0,-0.182379556962147,-0.131979909133248,0,0,0,0,0,0
Slope,0,-0.048727470400746,0,0,0.414518778010333,0,0,0,-0.139710000335368,0.0762529667260308,0,0.207671293161497,0,0,0,0,0,0,0,0,0,-0.0830032852913895,0,0,0,0.201509344686175,0,-0.0933292542650842,-0.143079036339281,-0.0232984616271947,0.0938241946765876,0,0,-0.0415423966713964,0,0,0,0,0,-0.212652866140016,0,0,0,0,0,0,0,-0.10441238180003,0,0,0,0,1.08418498132563,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.222335537176724,0.16980534325992,-0.126966213867157,0,0,0,0,0.206337587473685,0,0,0,0.471793799008682,0,0,0,0,0,-0.197864002821934,0,0,0.00756474880692488,0,0,0,-0.467329786980256,0,0,-0.228245968727591,0,0,-0.264953683436008,0,0,0,0,-0.0750918943662599,0,0,0,0,0,0.600311391245419,0,0,0,0,-1.33745285984874,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.213323400611896,0,0.00488339702639195,0,0,0.13482368473118,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0515282466897393,0,0,-0.0307564666685482,-6.93889390390723e-18,0,0,0,0,0,0.15299151766225,0.0291307477804674,0,-0.0127435626921028,0,0,0,0,0.0628061670625253,0,0,0,0,0,0.0673873104760463,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0842439617761083,0,0,0,0,0.0850783889718933,0.0477187539296224,0,0,0,0.011559270838343,0,0,0,-0.0127333776238818,0,0.0128763716476546,0.0426800141050138,0,0,-0.0410823404034778,0,0,0,0,0,8.67361737988404e-19,0,-0.0819546353608132,0,0,0,0,0,0.148589829786093,0,0,0,0,0,0,0.0156466601868483,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.00135857437234031,-0.002402259675217,0,0,0,0,0,0,0,0,0,0,-0.000896337173999382,0,0,0,0.000517994777184578,-0.000864330469095402,1.17914122850701e-05,0,-1.35525271560688e-20,0,0,0.00057645791478829,0,0,0,0,0.00120532246851228,0,0,0,0,0,0,-0.000483542952368683,0,0.00338693743324317,-0.00360397299692603,0,0,0,-0.00228888847740928,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0.00103023187243797,0,0,0,0,0,0,0,0,0,0.0041028472644832,0,0,0,0,0,0,0.0201834977457711,0,0,0,0,0,0,0,0,-0.00793912944418405,0,0,0,-0.033574444174478,0,0,0.00481610705746065,0,0,0,0,0,0,0,0,0.0165744758822208,-0.0223030293744335,0,0,0.0144298955472445,-0.00694642948481231,0.00678439995711762,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00029849907422757,0,0,0,0,0,0,0,0,0.00159361685066963,-0.00625590659870718,0,0.0039495267723953,0,0,0,0.00329113376673878,0.00304107082113959,0,0,-0.000780404256707962,0,0,0,0,0,0,0,0,0.000285212762550217,0,0,0,0,0,0,-0.000241919178365869,0,0,0,0,0.00746435599929546,-0.00549356714551576,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00236616154048027,0,0,0,0,0,0
