,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600809.SH,X000651.SZ,X600690.SH,X002475.SZ,X600031.SH,X002304.SZ,X000725.SZ,X600104.SH,X000661.SZ,X300014.SZ,X300124.SZ,X000338.SZ,X003816.SZ,X000063.SZ,X000100.SZ,X002241.SZ,X000596.SZ,X600703.SH,X000157.SZ,X300142.SZ,X000625.SZ,X002129.SZ,X002371.SZ,X002007.SZ,X002179.SZ,X600741.SH,X601877.SH,X002236.SZ,X002049.SZ,X000799.SZ,X600584.SH,X601799.SH,X300003.SZ,X002414.SZ,X600779.SH,X600183.SH,X000800.SZ,X300146.SZ,X600089.SH,X002074.SZ,X002008.SZ,X600707.SH,X000977.SZ,X600460.SH,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.163142020748453,0,0,0.189869837325548,0,0,0,0,0.034332578186741,0.059254239133267,0,0,0,0,0,0,0,0,0,-0.0158484854597098,0,0,0.0881571397897241,0,0.0103978224909753,0,-0.0684226603478483,0,0,0,0,0,0,0.0758944518755235,0,0,0.0149431313557004,0,0,0,0,0,0,0,0,-0.0168780846026211,0,0,0,0,0.0359584341000953,-0.0538667594990121,0,0,0,0,0,0
X000858.SZ,0.0435368208614911,0,0,0.0875834609269963,0.282710747161942,0,0,0,0,0,0.103473005216182,0,0,0,0,0,0,0,0,0,0.0276269757499494,0,0,0,0,0,0,0,0,0.105030139250367,0,0,0.13336891144146,-0.0317449740869721,0.21700635477764,0,0,0,0,0,-0.0164561782319256,0,0,0,0,0,0.0320518125081035,0,0,0,0,-0.0221603461763633,-0.00292698960442147,0,0,0,0.000753755254607723,0,0
X002415.SZ,0,0,0,0,0.171875898850261,0,0,0,0.0551343343593484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177765479824588,-0.00686554219621366,0,0,0.320392560916583,0,0.109185907078725,0,0,0,0.0860152388031167,0,0,0,0,0,0,0,-0.0275598069378259,0,0,0,0.0501987987658723,0.0522168099720729,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0963375057210806,0.0912701507164314,0,0,0.0900067670118956,0,0,-0.0189038527527809,0,0,0,-0.157421498236351,0,0,0,0,0,0,0,0.0433293500669173,0.021874327638817,0,0,0,0,0.200081464295658,0,0,0,0.033129423190815,0,0,0,0,0,0,0,0,-0.111550439555925,0,0,0,-0.0108190662410317,0,0,0,0,0.0079858304562562,0,0,0,0,0.0354640840210472,0,0
X000568.SZ,0.0569426259219275,0.707421004277721,0.00175759928448024,0,0,0.0314982801208163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235118725631001,0,0,0,0,0,0,0,0,0,0,0.130574909212835,0,0,0,0.0779774005126861,0,0,-0.0054077488127262,0,0,0,0,0,-0.00485632974709503,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.0178719384289215,0,0,0,0,0.22921704689315,0,0,0,0,0.0788372376629738,0,0,0,0,0,0,0.031275182104309,0,0,0,0,0,0.118051144983258,0,0,0,0,0,0.0572764981402125,0.364706437568799,0,0,0,0,0,0,0,0,0,0.0824933665876303,0,0,0,0,0,0,0,-0.0633582194169564,0,0,0,-0.0357689877237744,0,0
X000651.SZ,0,0.0243114133093926,0,0,0,-4.33680868994202e-19,0,0,0.0101148629279662,0,0.0889417869934131,0,0,0.0196911757282932,0,0.0496950835977508,0,0,0,0.158376535684683,0.0156361208923808,0,0,0.0692592011932316,0,0,0,0,0,0,0.0586511812128761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00221894354022261,0,0
X600690.SH,0,0,0.084535409036215,0,0,0.229258053348429,0,0,0,0,0,0,0,0.131372381218184,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281235915609434,0,0,0.115475531354686,0.223015793684977,0.0684119470271855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00919706493463732,0,0,0.186351288355061,0,0.000358657340370744,0,0,0,0,-0.0174796379438238,0,0
X002475.SZ,0,0,0.0461393195960327,0.188127394386511,0,0,0.00786869867011242,0,0,0,0,0,0.0499389100445117,0.108545879668157,0.00653938102993064,0.112641461811121,0,0,0,0,0.55933339930106,-0.0418585487853444,0.018445453093343,0.00899199823070709,0,0,0,0,0.00728357418778086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349144844275339,0,0,0,0.0428026529883194,0,0
X600031.SH,0,0,0,0,0,0.113547544936474,0,-0.335770461468488,0,0,0,0,0,0.0202431837788542,0,0.211291482487459,0.0220852363233652,0,0,0,0.212813135789906,0,0.0789756994184117,0.134262856768783,0.0372370693027981,0,0.103508091028612,0,0,0.328001761293815,0,0,0,0.0848407151332562,0,0,0.0971205982497194,0,0,0,0,0,0,0,0,0,0.040061473898367,0,0,0,0,-0.0298143203178009,0,0,0,0,0.0169340117740035,0,0
