,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X002475.SZ,X601877.SH,X600271.SH,X300003.SZ,X002236.SZ,X300124.SZ,X600809.SH,X000100.SZ,X002008.SZ,X600487.SH,X600498.SH,X000625.SZ,X002007.SZ,X000661.SZ,X000596.SZ,X000157.SZ,X300142.SZ,X600867.SH,X600566.SH,X002179.SZ,X600177.SH,X002456.SZ,X600066.SH,X002506.SZ,X600089.SH,X300146.SZ,X600372.SH,X600522.SH,X002180.SZ,X600699.SH,X002241.SZ,X000977.SZ,X002294.SZ,X300136.SZ,X600201.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.566262910735277,0,0.256494007178138,0,0,0.0765609179679146,0,0,0,0,0,-0.00779278980640297,0,0,0,-0.125744107811854,0,0,0,0,0.11648850658387,0,0,0,0,0.0231172968624646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030339841309749,0,0,0.0458894762718456,-0.0654390047469986,0,0,0.00832255991699866,0.0155881093388842,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.135837631137564,0,0,0,0,0,0,0,0.281600603499716,0,0,0,-0.0122841309097796,0.0616553912075394,0.103033916284484,0,0.0527795144781119,0,0,0,0.135449281992287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144363127217712,0,0,0,-0.111061432936531,0,0.0175841848480501,0,0,0,0.105359137178159,0,0
X002415.SZ,0,0,0,0,0,0,0.0350010366153747,0,0,0,0,0,0,0,0,0,0,0,0,0.545587951736913,0,0,0.0582136954447546,0.397839071903344,0.0206280974194702,0,0.119243009833888,0,0,0.036122904372349,0,-0.118073821368253,0,0,0,0,0,0.0342201864766944,0,0,0,0,0,-0.0306704299486134,0,0,0,0,0,0,0,-0.00597418636702195,-8.67361737988404e-19,0,0,0,0.0706521080333126,0,0
X000651.SZ,0.137402464823156,0.109222018035221,0,0,0,0,0.108080726248017,0,0.297163881778604,0,0,0,0,0.0883184468690374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673048819933323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168808464501323,3.46944695195361e-18,0,0.00262506518060116,0.00050681944715708,0,0,0,0,0,0
X000858.SZ,0.123359016648328,0,0,0,0,0,0.21276955509235,0,0,0,0,0,0,0.129643331420507,0,0,0,-0.0293846819022838,0,0,0,0.182413618901075,0,0,0,0,0,0,-0.0494965151608766,0.302551367456734,0,0,-0.0139199361230471,0,0,0,0,0.01269790260303,0,0,0,0,0,0,0,0,0,0,0.0255086340756744,0,0,0.00201620236816573,0.0194875817593329,0,0,0,0,0,0
X600276.SH,0,0,0.189157018263868,0,0,0,0,0,0,0.0269220952724925,0,0,0,0,0,0.045445461060829,0,0,0.44975547503738,0,0,0.0196204649375561,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.0480271834711969,0,0,0,0,0,0,0,0.0199494960598752,0,0,0.0511954957590138,0,0,0,0.0181325492229284,0,0,0,0.00707132559795404,0.00952038288708042,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.336739798293161,-0.0824034148364083,0,0,0,0,0,0,0.23986380623014,0,0,0,0,0,0.122309681350135,0,0,0.170570493700963,0,0,0,0,0,0,0,0.255782004450804,0,-0.051748189302555,0,0,0,0,0,-0.0526236489040903,0,0,0.131961382741852,0,0,0,0,0,-0.0603074313125317,0,-0.0648178975573201,0,0.108745204340344,-0.0044443888393839,0.0457561022563382,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,-0.0278072481013144,0,0,0.0452238077341476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188895688494484,0,0,0,0,0,0.0790464458026725,0,0,0.0158721100738423,0,0,0.277183135609075,0,0,0,0,0,0,0.115022071371071,0.0370351119747306,0,0,0,0,0,0,-0.0235138100229001,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0403479352667123,0,0.01202632100091,0,0,0,0,0,0,0.140379448550539,0,-0.0329430966198539,0,0,0,0,0.302477139821574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0702014139759653,0.22433146668712,0,0,0.084993220446444,0,0,0,0,0,0.290065029385908,0,-0.0475440359045659,0,0,0,-0.0181480000321072,0,0,0,-0.0094118646202651,0,0
X000063.SZ,0.00371040948302139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142856654954794,0,0,0,0.100555646829756,0.479054684614356,0,0,0,0,0,0.126239329037656,0,0,0,0,0.0931111742605736,0,0,0,0,0,0,0,0,0,0,0,0.0425506927002363,0,0,0.0313243449779742,-0.0302969099512912,0,0,0,0.179154048258475,0,0
