,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X600690.SH,X002304.SZ,X000651.SZ,X002475.SZ,X000063.SZ,X002371.SZ,X600104.SH,X300124.SZ,X003816.SZ,X000725.SZ,X600031.SH,X000596.SZ,X300014.SZ,X000625.SZ,X002129.SZ,X600703.SH,X000338.SZ,X600089.SH,X002179.SZ,X002049.SZ,X000100.SZ,X002236.SZ,X600372.SH,X000977.SZ,X002241.SZ,X000661.SZ,X600584.SH,X601877.SH,X000157.SZ,X600741.SH,X002180.SZ,X600522.SH,X002074.SZ,X000066.SZ,X600702.SH,X300142.SZ,X000733.SZ,X300003.SZ,X600460.SH,X002007.SZ,X002463.SZ,X300146.SZ,X002294.SZ,X002156.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.194971547545626,0,0,0,0.00915706773609178,0,0,0,0,-0.0585859722508767,0.0419631725076483,0,0,0,0,0,0.0383418663342222,0.0394281294602387,0.0194028571828391,0,0,0,0,0,0,0,-0.0241954168658225,0,0,-0.0078012578547655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586710609358349,0,0.0179469188419633,0,-0.0136448457297108,-0.0690479870527336,0,0,0,0,0,0
X000858.SZ,0,0,0,0.199896022121834,0,0.0728399434635392,0,0,0,0,0,0,0,0,0,0,0.0867277217000145,0.0911407357795758,0,0,0,0,0,0,0,0.00973686518532938,0,0,0,-0.00469391107285654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00666476617659765,0.00333640200490441,0,0,0,-0.00567438827703542,-0.0434494216320713,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,-0.0553614607602343,0,0,0,0,-0.123654509890418,0,0,0,0,0,0,0.103754393221111,0,-0.0387374945600989,0.0829554817383407,0,-0.0129408372997466,0,0,0,0.19491558328896,0,-0.0192542659158293,0,0,0,0,0,0.0200275318268089,0.276473300692365,0,0.105042343538415,0.0664090675448864,0,0.0665614155093578,0,0,0,0.214096583851193,-0.0584142809033569,0,0.0421284087828531,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.512445618820334,0,0,0,0,0,0.13099903872987,0,0,0,0,0.00552936923206389,0,0,0,0,0,0,0,0,0,0,0,0,0.0202914983601851,0,0.0451577945004921,0,-0.023330562803465,0,0,0,0,4.33680868994202e-19,0,-0.0611744169998815,-0.000838322282413139,0.0690096438859153,0,0.127962032918394,0,0,0,0,0,0,0,0,0,0,0,-0.0387273705158155,0,0,0,0,0,0
X600276.SH,0,0,0.0505214046064817,0,0,0,0.0910470318528683,0,0,0,0.103762392482717,0.121188856364933,0,0,0,0,0,0,0,0,0,-0.0315641935298846,0,0.00795077616430221,0,0.171944890674638,0,0.127259196460737,0,0,0,0,0.0181419665986739,0,0,0,0,0,0,-0.165895472239493,0,0,0,0.102229717065948,0,0,-0.214864056537899,0.00823076032938247,0.244599013605913,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0.23859613787201,0.0608292210120452,0,0.0633625195733135,0,0,0,0,0,0,0,0.0153950356509586,0,-0.247059246716127,0.163960257182266,-0.0185107722943311,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16349499414771,0.02304224118363,0.0216516270584278,0,0,0,0,0,0,0,0,0,-0.044906634244462,0,0.305894347154909,-0.0665906897570708,0.0489496782240042,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0356308412930577,0,0,0.279676593082252,0.0417090891078216,0,-0.113414133991622,0,0,0,0,0.38196122415178,0.0866399202499718,-0.519977189309881,0,0,0,0,0,0,0,0,0,-0.0665645706202417,0.0306043825783436,0.00586055854083587,0,0,0,0,0,0,0,0.0832800379564598,0,-0.166072925649237,0,0,0,0,0,0,0,0,0,-0.0462003896032062,0,0.0346365416078882,0,0,0,0,0,0,0
X002304.SZ,0,0.113604526620755,0,0.0152951413244786,0,0.157757050832611,0.0730817020527137,0,0.0756689968433476,0,-0.0572050511045173,0,0,0,0,0,0,0,0,0,0,0,-0.0153061670738346,0,0,0,0,-0.0591280337006344,0,0,0,0,0.0236283026507088,0,0,0,0,0,0,0,0.0890067462160759,0,0,0,0,0,0,0,0,0,0.0435835557468069,0,-0.0102873646077448,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.166343633540149,0,0.131981522914521,0,0,0,0,-0.0418388934812289,0,0.293283139964393,0,0,-0.582648342254252,0,0,0,0,0,0.146112947977558,0.0294734393716914,0,0,0,-0.260139363865423,0,0,0,0.0283659531977733,0,0,0,0,0,0,0,0,0.019516482074245,0,0,0,0,0,-0.0378382369022546,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.0487261478350017,0,0,0,0,0,0,0,0,0,0,0,0,0.0929502881692368,0,0,0,0,0,0,0.583554018319807,0,0.0796638091683561,0,0,0,0,0,0,0,0,0,0,0,0,0.340492917554077,0,-0.208782247595738,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X000063.SZ,0,0,0.121117835354861,0,0,0,0,0,0.0220185575320766,0,0,0.0836452338931969,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.305459323899065,0,0.43117028605611,0,0.102676279029794,0,0,0,-0.228404748744089,0,0,0,0,0,0.0314777880736854,0.104043287271214,0,0,0,0,0,0,0,0,0.167557482894531,0.274358962055118,0.120938260245737,-0.0911068063682362,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0.0270090501050887,0,0,0,0,0,0,0,0,0,0,0,0.0637474779465173,0,-0.0972867756335541,0,0,0,-0.0294450915873215,0,0,0.0121258741444056,0,0,0,0,-0.780756635146279,0.267760545967917,0,0,0,0.145030400131355,0,0,0,0,0,0,0,0,0.201237224195987,0,0.0466350004908083,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.165292613164156,0,-0.0464386710131359,0,0,0,0,0,0,0,-0.0473235477681416,0.245034781307202,-0.13428476689227,0,0.0076338195548628,0.0578478492093288,0,0.049744851789704,0,-0.0120475489489883,0,0,0,0,0,0,0,0.274980075981429,0,0,0,0,0,0,0,0,0,0,-0.0156591581048448,0,0,0,-0.0647504748387181,-0.0139090211088356,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0.000430765922425734,0.0918583510418782,0.0714621640203477,0,0,0,0,0,-0.119529511013023,0,0,0.0904588586457329,0,0.0409514081903372,-0.0131780843396756,-0.0740582025371694,0,0,0,0,0,0,0.0462551419251209,0.229909296178368,0.0477042040475506,0,0,0,0,0,-0.0417025258553845,0,0,0,0,-0.0310820892562224,0,0,0,-0.0273600733236434,0,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,-0.0105918679592834,0.06412987528843,0.0180409397956945,0,0,0,0,0,0,0,0,0,0,0.154785149907828,0,0,0,0,0.042791621251433,0,0.0544174123252928,0,0,0,0,0.0293369503354057,0,0,0,0,0,0,0,0,0,0,0,-0.0209535186378638,0,0,0,0.143912408352688,0,0.0156211418962146,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.232532748968319,0,0,-0.0236853050822856,0,0,0,0,0,0,0,0,0,0,0,-0.0767548317875721,0,0,0,0.0447420004155031,0.297428523190044,0.0473218134961854,0,0,0,0,0.0387125503989354,0,0,0,0,0,0,0.0754483527668142,0,0,0,0,0,0,0.0787537284376974,0,0,0,0.126938161262654,-0.0397232353551869,0,0,0,0,0,0,0
X600031.SH,0,0.0121435150768019,0.0404475117515426,0,0,0,0,0,0,0,0.0252448443931605,0,0,0,0,0,0,0,0,0,0,-0.0372530592801216,0,0.0638120076877199,0.0331928423796925,0,0.0579574196320761,0,0,0,0,0,0,0,0.419752032964748,0,0,0,0,0.0922147865011916,0,0,0,0,0,0,-0.0591477988505371,0.0783049544766674,0,0,0,0,-0.00183175955198864,0,0,0,0,0,0
X000596.SZ,0,0.106894007349902,0,0,0,0,0,0.106985083445212,0,0,-0.10918857850323,0,0,0,0,0,0,0,0,-0.0287140785597217,0,-8.67361737988404e-19,0,0,0,0.0799063644717338,0,0,0,0,0,0.117568837246748,-0.0164573477943225,0,0,0,0,0,0,0,0.141193321445267,0,0.0200826808306532,0,0,0,-0.0297325574390342,0,0,-0.0327529845732655,0,-0.0312428372023175,0,0,0,0,0,0,0
X300014.SZ,0,0,0.0617126983581036,0,0,0,0,0,0,0,-0.093068287303874,3.46944695195361e-18,0,0,0,0,0,0,0,0.0189019684377332,0,0.000699330164704132,0,0,0,0,0,0,0,0,0,0.0571368416259605,0,0.052249905257854,0,0.114637677457494,0,0.0743816663355742,0.351177526494506,0,0.133584770894617,0,0.103187235059865,0,0,0,0,0,0,0.0176016035932001,0,-0.00607590493185938,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,-0.0738584184280001,0,0,0,0,0.469511648838346,0,-0.0482439656761569,0,0,0,0,0,0.150973784788593,0,0.244825770718887,-0.0778548075233655,0,0,0,0,0,0,0,0.0539085203406763,-0.011114825916947,0.00836808923228189,0,0.309939339304316,0,0,0,0,0,0,0,0,0,0,0.0251534660047905,0,0,0,0,0.0167630971111385,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0.0619349653676535,0,0,0,0,0,0,0,0,0,0.0513411561128078,0,0,0,0.119002004167066,0,0,0,0.0599699612812576,0,0,0,0,-0.11695786368645,0.0774335479313303,0,0,0,0.185549035721303,0.0489940132505415,-0.0464511044063351,0,0,0,0,0,0,0.0287315570027327,-0.0935871638623359,0,0,-0.428579846739684,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,-0.0475051992102072,0,0.126747147131789,0,0.114064741842784,0,0,0,0,0,0,0,0.312935206260191,0.275074852262755,0,0,0.35809356323047,0,-0.241640087536835,0,-0.0280300964995977,0,0,0.0806629826810561,0,0.0868485139566351,0,0,0,0,0,0,0,-0.286040009862819,0,0,-1.73472347597681e-18,0,0,0.123279006031331,0,-0.00707472213664047,0.134149081936659,0,0,-0.084495184535006,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,-0.0417658703680841,0.041799680507582,0,0,0,0,0,0.303864510902193,0,0,0.110811442977971,0,0.0163752859068065,0,0.0293694063208264,0,0,0,0.0615861186370701,0.0806056570800802,-0.00226583310867199,0,0,0,0,0,0,0,0.123557215877147,0,0,0.061316514800349,0,0,0,0,0,-0.0488585582716,0,0,0,0,0.00938198746803191,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.113769029711977,0,0,0,0,0.0468386595079003,0.0508071399248415,0.0266574256870511,0,0,0,0,0,0,0.212343664854736,0.209595487684322,0,0.0485194750004068,0,0,0,0,0,0,0.115157985258845,0,0,0,0,0,0,0,0,0.0265145822635466,0,0,0,0,0,0,0.0905159799579523,0,0,0,0,-0.0784013131818923,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109857057742307,0,0,0,0.127059735726201,-0.0519093196403752,0,0,0,0,0,-0.00820866273038814,0,0.048903192716487,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0747970324228191,0.0305219663723938,0,0,0.230344113958037,0,-0.139672478274577,0,0.0114919197680388,0,0,0,0,0,0.0141196767216779,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0.0254471442753434,0.141459347783092,0.215159612261809,0,0,0.0776342022568206,0,0,0,0,0,0,0,0,0,0,0,0,0.00444221266031478,0,0.0953586224769057,0,0,0,0,0,-0.0213904805978391,0,0,0,0,0.345160047295964,0,0,0,0.379648570451502,0,0.0873872057483712,0,0,0,0,0.0460785079250465,0,-0.142601939039331,0,0,0,0,0
X000100.SZ,0,0,0.0746162815671401,0,-0.102179585059186,0,0,0,0.0622249712566454,0,0,0.0208952500814618,0,0,0,0.458186039509772,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193171730605274,0,0,0,0,0.055370837203936,0,0.015552830936152,-0.0216040268467575,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157720377855157,0,0,0,0,0,0,0
X002236.SZ,0,0,0.650345123412708,0,0,0,0,0,0,0,0.00498172512336944,0,0,0,0,0,0.0825145154950273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177736861447061,0,0,0,0,0,0,0.0119217406075308,0,0,0,0,0.00715148555351003,0,0.228073002153457,0.0931325046268737,0,0,0,-0.00981066737485976,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.258277127108581,0,0,0,0,0,0,0,0.0986878050850355,0.109149374949563,0,0,0.122660279018004,0.358529377449183,0.243520957582939,0,0,0,0.221341402025256,0,0,0.0477296019855674,0.257972090781708,0.327249681709507,0,0,0,0,0,0,0,-0.130980172429607,0,0,0,0,-0.176639348520098,0,0,0,0.214616396232714,0.0574834343604304,0,-8.67361737988404e-19,0.0494619656377384,1.38777878078145e-17,0,0,0,0,0
X000977.SZ,0,-0.163906656454385,0,0,0,0,0.152382177084956,0,0,0,0.288277581414269,0,0,0,0,0.336455764567139,0,-5.42101086242752e-20,0,0,-0.0906390898246378,-0.0122605029410867,0,0,0,0.0299793858077862,0,0,0,0,0,0,0,0,0,0.195504848051719,-0.0757917599427906,0.199024058176107,0.0368404856077341,0,0,0,0,0,0,0,0.40090673755341,0,0,0,0,0.12392603121557,-0.135191963963591,0,0,0,0,0,0
