,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X600690.SH,X600809.SH,X000651.SZ,X002371.SZ,X600104.SH,X000568.SZ,X003816.SZ,X000725.SZ,X000063.SZ,X300124.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X600418.SH,X000100.SZ,X002179.SZ,X002241.SZ,X600584.SH,X002463.SZ,X600089.SH,X000977.SZ,X600703.SH,X600372.SH,X000157.SZ,X002028.SZ,X000066.SZ,X002049.SZ,X002236.SZ,X600522.SH,X600839.SH,X600741.SH,X600066.SH,X600183.SH,X002456.SZ,X601877.SH,X600460.SH,X000661.SZ,X002156.SZ,X600487.SH,X002085.SZ,X000800.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.473724223472106,0,0,0,0,0.00335885240641763,0,0,0,0,0,0,0,0,0,0,0.0890088450620506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294278358772148,0,0,0,0,0,-0.0235784379926044,0,0,0,0,-0.00230450376973182,0,0,0,0,0,0,0,-0.124820761281791,-0.0814748992497862,0,0,-0.0685071884366895,0,0
X000858.SZ,0.300582258971853,0,0,0,0,0,0.452322366461545,0,0,0.0545495428998165,0,0,0,0,0,0,0,0.0972077227354274,0.0681257348243658,0.00843201122255854,0,0,0,0,0,0,0,0,0,0,0,0,0.163279616370829,0,0,0,0,0.0287902493935753,0,0,0,0,0,0,0,0,0,-0.00336453049094204,0,0,0,0,0,0,0,0,-0.0112907427209946,0,0
X600276.SH,0,0.0582344793338506,0,0,0,0,0,0,0,0.0538636849469024,0,0,0,0,0,0,0,0,0.0138196654781329,0.15351361117964,0.118722271180886,0,0,0,0,-0.0334211375686978,0,0,0,0,0,0,0,0,0,0,0.33451579921659,-0.0835315595540432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.313593812421838,0,0,0,-0.160779534321796,0,0
X002415.SZ,0.0324400257989807,0,0,0,0,0.0519293253104071,0,0,3.28637343159429e-05,0,0,0,0,0,0,0.108368483474975,0.0299019870523406,0.00144818691865521,0,0.102947630176771,0.282652062797367,0,0,0,0,0,0,0,0,0,0,0,0,0.0482220981466185,8.67361737988404e-19,0.0368968027392361,0,-0.0518617982742758,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0813090515702035,0,0,0,0,-0.0521970176493948,0,0
X002475.SZ,0,0,0,0,0,0.0437565392079695,0,0,0,0,0,0,0,0,0.0278940235418595,0,0,0,0,0,0.053963972030212,0,0,0.0267569067620916,0.458511406760749,0,0.155945654483914,0,0.0517988123695596,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0515295395252553,0,-0.0694141521315753,0,0,0,0,0,0,0,0,-0.10645959805588,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0945327196298149,0,0,0.233124974670589,0,0,0,0,0,0,0,0,0,0,0,0.143214482836849,0,0,0,0,0.0120877725736837,0,0,0.00661558210468797,0,0,0,0,0,-0.0360968190403271,0,0,0,0.0547426718909728,0,0,0,0.0637128885671222,0,0,0,0,0,0,0,-0.028253464384482,0,0,0.0598329104230385,0,0,0,0.0159355505514884,0,0
X600809.SH,0,0.0544320164325536,0,0,0,0,0,0,0,0,0.715372479497574,0,0,0,0,0.0108194394946318,0,0,0,0.13547810140114,0,0.0605050669453017,0,0,0,0,0.0747302107422687,0,0,0,0,0,0,-0.0138236642533367,0,0,0,0,0,0,0,-0.00406455234727406,0,0,0,0,0,0,0,0,0,0,0,0,-0.0386626662659809,0,-0.010490838150451,0,0
X000651.SZ,0,0,0,0,0,0.446780153563185,0,0,0,0.0591000615161506,0,0.0759938135352481,0,0,0,0,0,0.170316270519224,0,0,0,0,0,0.060895562808712,0,0,0,0,-0.00302495942839671,0,0,0,0,0,0,0,0,-0.01192947424936,0,0.0887323545407468,0,0,-0.112274719712975,-0.0394271128562321,0,0,0,0,0,0,0,0,-0.0207650803254018,0,0,0,0.0136827152027611,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337391092558696,0,0,0,0,0,0,0,0,0,0,0,0.10497929368191,0,0,0,0,0,0,-4.33680868994202e-19,0.00769841132368574,0,0,0.00159464264029924,0,0,0,-0.0248151166229783,0,0.097878102677539,0,0.137801282325484,0,0.0699160603139806,0,0,0,0.0636674348231051,-0.104820481266006,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.147116165101148,0.0563542750545479,0,0,0,0,0,0,3.46944695195361e-18,0,0.0587389184208956,-1.35525271560688e-20,0,0,0,0,-0.0368510586877354,0.298361145359386,0,0,0,0,0,0,0,0,0.157010940544515,-0.0143268734448459,0,0.215188311078082,0,0,0,2.16840434497101e-19,0,-0.0309062833843177,0,0,0,-4.33680868994202e-19,0,0,0,-0.0735916480532436,0,0,-0.0212241685203144,0,0
X000568.SZ,0,0.123035979148191,0,0,0,0,0.479854782870318,0,0,0.0206816047793154,0,0,0,0,1.0842021724855e-19,0,0,0.175066570377218,0,0.106642405030153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238909831386502,0,0,0.00347007506848919,0,0.0381037832173456,0,0,-0.0123442522544158,0,0,0,0,-0.017729296355952,0,0,0,0,0,-0.049736541021305,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537197349825009,0,0,0,0.39267053989764,0,0,-0.0813339868189566,0,0,0.147675858148633,0,-0.0145566739002799,0,0,0,0,0,-0.293780535164698,0,0,0,-0.175436119853297,-0.110136764321501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277042766389104,0,0,-0.0312019048246388,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0943933335280706,0,0,0,0,0.00469087989525575,0.022644540005866,0,0.433707464080413,0,0,0,0,0,0,0.0413234455102188,0,0,0,-0.0288374492272187,0,0.0880677564456331,0,0.0947235183693165,0,0,0,0,0,0.0154161819641057,0,-0.0475347638927685,0,0,0,0,0.0954113559180053,0,0,0,0,0,0.0210902099908837,0,0
X000063.SZ,0,0,0,0.0996151204007942,0,0,0,0,0,0,0,0,0,0,0.12975910573278,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0231584034104215,0,0,0.310405725703765,0,0,0,0,0.0955179596060231,0.361492773108786,0,0,-0.0216842649847526,0,0,0,0,0,-0.148752860841601,0,0,0,0,0,0,0,0.0228524388214825,0.076117639578084,0,0,0,0,0,0
X300124.SZ,0,0,0.0389552680225031,0,0,0,0,0,0,0,0,0,0,0.0210411977611073,0,0,0,0,0,0,0.495274378013649,-0.00667340462281322,0,0.242391227538669,-0.110800574517119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374256073334635,0,0,0,0,0.0260664888557498,0,0,0,0,-0.147975709062857,0.0105288830376752,0,0,0,-0.0762282585741946,0,0
X600031.SH,0,0,0,0.144181214390035,0,0.382660357497705,0,0.390768616907992,0,0,0,0,0,0.0671088677242484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222665221597297,0,0,0,0,0,0,0,0,0,0,0,-0.0547617526167399,0,0,0,0,0,0,0,0,-0.0892990495106182,0,0,0,-0.0778494996441306,0,0
X000625.SZ,0,0.228533341631742,0,0,0,0,0,0,0,0.0430246867490203,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0368683783339692,0,0,0,0,0,0,0.0750953459222982,0,0,0,0.199919917550747,0,0,0,0,0,0,0.0687554561691066,0.0410239987196195,0,0.116407956327611,0,0,0,0,0,0.065741047069617,0.0752408181375464,0,0,0,0.172796944317065,0,0,0,0.0692043592045274,0,0
X002304.SZ,0,0.504270503267439,0,0,0,0,0,0,0,0.101724469941759,0.0363329668896614,0,0,0,0.0860318740709706,0,0.0715435706634708,0,0,0,0,-0.11896915401975,0,0,0.0218930851920905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265349360170932,0,0,-0.178730214750664,0,0,0,0,0,0,0,0,-0.0939116235996322,0,0,0,0,0,0,0
X000338.SZ,0,0.169370586527851,0,0,0,0,0,0,0,0,0.0711614972008212,0.181858615586479,0,0,0,0,0,0.0386035004681082,0,0,0,0,0.033549670460165,0,0,0,0,0,0,0,0,0.238433188715189,0.0360924695144217,0.0120387592973454,0,0,0,0,0.00583512423817676,0.0881696449477229,0,0.0114953894009408,0,0,0.102805119763487,0,0,0,0,0,0,0,0,0,-0.0373895231377355,0,-0.0160398735872689,0,0
X000596.SZ,0,0.15375857302408,0,0,0,0,0,0,0,0,0.525523486765393,0.030044542622923,0,0.0507212825389348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229702361766577,-0.0416856858276798,0.0916129671152715,0,0,0.0562264919000371,0,0,0.154728684713045,0,0,0,0,0,0,0,0,0,0,0,0.00881130745041572,0.0477334998187574,0,0,0,0,0
X300014.SZ,0,0,0.36842535918879,0,0,0,0,0,0,0,0,0.0743399872432624,0.132606620223927,0,0.275409619341937,0,0,0,0,0,0,0,0,0,0,0,0.125364776763568,0.115962637795598,0.200315262941788,0,0,0,0,0,0,0,0.0464831622165464,-0.0162430763524115,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.077782326850543,0,0.272206858369872,0,0,0.146672966149582,0,0,0,-0.0362378616498833,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113525416564981,0,0,0,0,0,0,0,0,-0.273566852383856,0,0,0,-0.0307144999780053,0,0,0.528883842827709,0,0,0.143117690771882,0,0,0,0,0.134391559071866,0.0168465935423019,0,0.236104504127116,0,0.152435032402493,0,-0.201731360826347,0,0,0.0263300046769179,0,0,0.0249436944380066,3.46944695195361e-18,0,0,0,0.069501985626582,0,0
X000100.SZ,0,0.0267633511767396,0,0,0,0,0,0,0,0,0,0,0.292542622403329,0,0,0,0,0,0.112911636697552,0,0.16597215289679,0,0,0,0,0,0,0.1003415075003,0,0,0,0,0,0,0,0,0,0.0904391499578002,0,0,0,0,0,-0.0376897992534947,0,0,0,0.0464100162232324,0,0,0,0,0,0,0,0,0.0287361290730282,0,0
X002179.SZ,0,0,0,0.0597934768210857,0,0,0,0,0,0,0,0,0,0.0175562083800914,0.157130285553035,0,0,0,0,0,0.0404895663156663,-0.0471782358801558,0,0,0,0,0,0,0,0,0.105409344284381,0,0.0426165484100149,0.0952233933065693,0,0,0,0,0,0,0,0.0335621087503172,0,0,-0.0474955284774174,0,0.190861048230572,0,0,0.0884292578215541,0,0,-0.0230525950087389,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.296567027919025,0,0,0,0,0,0,0,0,0,0,0,0,0.241943577987615,0,0,0.0315279305500598,0,0,0,0,0.17418379280516,0,0,0,0,0,0,0,0,0,0,0,0.174484195335133,0,0,0,0.0716018072509228,0,0,0,0,0,0.0212998163918781,0,0,0,0,0,0,0,0,0.0359353000028167,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0.0675735441473927,0,0,0,0,0,0,0,0,0,0,0.147983505031552,0,0,0.18135171104531,0,0,0,0,0,0,0,-0.184296134972279,0.119827073972872,0.179837919467861,0,0,0,0,0,0,0,0,0,0,0.0698287989282488,0,0,0,0,0,0,-0.0169644342246455,0,0,0,0.00779435496782304,0,0
X002463.SZ,0,0,0,0,0.0406821824809277,0,0,0,0.0482699179177955,0,0,0,0,0,0,0,0,0,0,0,0.087882100596332,-0.107698621081152,0,0,0,0.115068256820736,0,0,0,0,0,0,0,0,0.369729994017033,0,0.090555440650335,-3.46944695195361e-18,0,0,0.454866256229595,-0.00161856433822511,0,0,0,0,0,-0.119234039980391,0,0,0,0,0,0,0,0,-0.0633470473462534,0,0
X600089.SH,0,0.0829596479258862,0,0,0,0.176789047472807,0,0,0,0.0451415545102256,0,0,0,0,0,0,0.0710905798821138,0.0697892998366866,0,0,0.123387530478386,0,0,0,0,0,0,0,0,0,0,0.0936467307679107,0,0,0,0,0.140298221756758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
