,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X600031.SH,X002475.SZ,X000568.SZ,X002304.SZ,X600809.SH,X600690.SH,X600104.SH,X000725.SZ,X000338.SZ,X000661.SZ,X300014.SZ,X000063.SZ,X300124.SZ,X003816.SZ,X600703.SH,X000157.SZ,X000100.SZ,X002241.SZ,X000596.SZ,X002371.SZ,X000625.SZ,X002129.SZ,X600741.SH,X002007.SZ,X601877.SH,X002179.SZ,X002049.SZ,X002236.SZ,X300142.SZ,X600584.SH,X002414.SZ,X600183.SH,X300003.SZ,X000800.SZ,X601799.SH,X000066.SZ,X000977.SZ,X002008.SZ,X002074.SZ,X000799.SZ,X600089.SH,X600177.SH,X600118.SH,X000050.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0.107152773003196,0,0,0,0,0.09397740081827,0,0.309982778360056,0,0,0,0,0.132477059178838,0,-0.000136548509131042,0,0,0.0247092829293703,0.0111559018428589,0,0,0,0,0,0,0.143822585776341,0,0,0,0,0,-0.0611613107578031,0,0,0,0,0,0,0,0,0,0,0.0729996861607411,0,0,0,0,0,0,0,0.00212491083094649,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115983117388068,0,0,0,0,0,0,0,0.197249431063859,0.057998505867818,0,0,0,-0.154583840102766,0,0,0,0,0,0.0645326885955812,0,0.264221748299263,0,-1.73472347597681e-18,0,0,0.226152734336745,-0.0552810686740542,0,0,0,0,0,0,-0.0138304986960426,0.0214546713809129,0,0,0,-1.73472347597681e-18,0,0
X000725.SZ,0,0,0,0,0,0,0.100731543888392,0,0,0,0,0,0,0,0,0,0,0,0,0.0709080873423468,0,0.178726430459489,0.11325314201824,0,0.0391104630830053,0.0766620144379557,0.08717556502934,0,0,0,0,0,0.14856572511467,0,0,0,0,0.108425453705325,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X000338.SZ,0,0,0,-0.0670561368422808,0,0,0,0.0823639692561673,0,0,0,0,0,0,0,0.149541891886926,0,0,0,0,0.0962525539045152,0,0.00579590150523619,0,0.0376873798430697,0,0,0,0,0,0,0,0.0112069124677772,0,0,0,0,0,0,0,0,0.128550583817956,0.0540349275944667,0,0,2.16840434497101e-19,0,-0.0073166241198857,0,0,0,0,0.00527320202120831,0,0,0,0.0524948739606793,0,0
X000661.SZ,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0369203603108082,0,0,0,0,0.0463140246355028,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0752680410177175,0,0.0842177415569229,-0.00076371979458123,0,0,0,0,0,0,0,0,0,0.0451031450687738,0.0294435692372442,0.121973942662417,0,0,0,0.0661781440562445,0,-0.034949268872762,8.67361737988404e-19,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.172230953409438,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0576773996159085,-0.0421489252195111,0,0,0,0,0,0,0.0409009269584559,0,0.465479352143121,0,-0.0241976926796627,0,-0.0841259206916214,0,0,0,0,0,0,0,0,0.181001839316469,2.16840434497101e-19,0.363483786108269,0,0,0,0,0,0,0,0,0,0,0.0715057455340619,0,0
X000063.SZ,0,0,0,0,0,0.0616660573148688,0,0,0,0,0,0,0.0474122726103326,0,0.0266878749476716,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109101838861667,0,0,0,0,0.0801647271242935,0.029035283232798,0.135869098673093,0,0,0.0508782627074566,0,0,0.236396069262665,0.0177555920787381,0,-0.0951332788650349,0,0,0,0,0,0,0,-1.0842021724855e-19,0.0143120316042008,0,0,0,-0.0362530663127485,0,0
X300124.SZ,0,0,0,0,0,0.237763678331557,0,0,0,0,0,0.0939913527654923,0,0,0,0.262265833387601,0,0,0,0.037619689262858,0,0,0,0,0,0,0.20359518340998,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0970379702373683,0.0761316755016677,0.0916260086036593,0,-0.0138294036281764,0,0,0,0,0,0,-0.0599624588699036,0,0,0,0,-0.0133595142944953,0,0
X003816.SZ,0,0,0,0,0,-0.0229223266136335,0,0,0,0,0,0,0,0,0,0.00515957813888305,0,0.0848391415604302,0,0,0,0,-0.0501736335955146,0,0,0,0,0,0,0,0.0127294446695086,0,0,0.00265628467376502,0,0,0,0.00274165331674447,0,0,0,0.0114904423194189,0,0,0,0,0,0,0,0,0.0262016915637675,0.00597032439581577,0,0,0,0,0,0,0
X600703.SH,0,0,0,0.111686287773497,0,0,0.347368683693216,0,0,0,0,0,0,0.0692515399287875,0,0.0344223428445349,0,0,0,0,0,0.103583223830229,0,-0.0222842318139352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12954995680522,0,0,0.236135314530314,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0126019828554411,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.433433251369151,0.385532278370298,0.00146690300573425,0,0,0,0,0,0,0,0.0924126554866577,0.108350451326375,0,0,0,0,0,0,0,0,0,0,0.0826633958478855,0,0,0,0,0.257482961878297,0,0,-0.0223881103522931,0,0.153268547552739,0,0.0345265867187139,0,0,0,0,0,0,0,0,0,0,0,0,0.0270495055495937,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.0211973152988395,0,0,0.431019306201138,0,0.091552094995241,0,0,-0.131241878364254,0,0.297938052193225,0.0746179466003325,0,0,0,0,0,0,0,-0.0769796352248251,0,0,0,0,0,0,0,0,0,0,0,0,0.213751313672003,0.146248223275033,-0.0492923891331647,-0.1409818123504,0.253693471970281,0,0,0,0,-0.243825314053807,-0.0308194548216856,0.011867577896538,0,0,0,0.0644247916311214,0,0
X002241.SZ,0,0,0.115813852181687,0,0,0,0.263680112805933,0.00895750979236536,0,0,0,0,0.205432726411048,0,0,0,0,0,0,0,0,0,0,0,0.255239016897441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0875284968567906,0,0,0,0,0,-0.0178817064289471,-0.0166422911332858,0.0426121358256526,0,0,0,-0.0663019807919594,0,0
X000596.SZ,0,0,0,0,0,0,0,0.0351761160270028,0.156571636823521,0.0832842053038477,0,0,0,-0.0863425916088999,0,0.0748869108797433,0,0,0,0,0,0,0,0,-0.0457884371224274,0,0.0757640463270318,0,0,0,0.054419841915589,0,0,0,0,0.0126910015039321,0,0,0,0,0,-0.0110881518311149,0,0.0937423507243869,0.0518902923813558,0,0,0,0,0.0461133831373867,0,-0.0262701077263845,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166611009948,0,0.0759685927471441,0,0.141213992628687,0,0,0,0,0,0,0,0,0.0775043018326665,0,0,0.109962991034911,0,0.291749028267994,0,0,0,0,0,0,0,0,0,0,0,0,-0.155409244990951,0,0,0,0,0,-0.109732074831753,-0.01843907321263,0,0,0,0,0.0455918302095063,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,-0.212126083593448,0,0,0,0,0,0,0,0,0,0.317316569624368,0.118604335344866,0,0,0,0,0,0,-0.0348003873536323,0,0,0.0750136246884477,0,0,0,0,-0.0699901930533049,0,0,0,0.116905000964677,0,0.0285664982435029,0,0.0219008415391536,-2.71050543121376e-20,-0.00556103856541953,0,0,0,0,0,0,0,0,0,0.102109440713932,0,0
X002129.SZ,0,0,0.117915033123146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636537330410581,0,0,0,0.102637392847869,0,0,0,0.108273863417912,0,0.0459757936092693,0,0,0,0,0,0,0,0,0,0,0,0.00270680646520345,0,0.329149142237921,0,0.258423308330297,0,0,-0.00617278045332394,-0.00135043944567413,0,0,0,0,-0.0917930755249375,0,0
X600741.SH,0,0,0,0,0,-0.072449760424134,0,0,0,0.116875064164714,0.0393442121173113,0.0981537063172653,0,0,0,0.0407284672764203,-0.271384534958585,0,0,0,0,0.226281491482796,-0.0481571593493901,0,0,0.0862799889053587,0,0,0,0,0.0886218023777691,0,0,-0.0633733920832078,0,0,0,0,0,-0.00403406189773952,0,1.73472347597681e-18,0,0,0.270992464759755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0.0140579283599548,0,0,0,0.190144292130371,0,0,0,0,0,0,0,0,0.042192595258714,0,0,0,0,0.133817163789286,0,0.145299444462294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26768910726052,0,0,-0.133890534346366,-0.0591744651363231,0,0,0.133517284394904,0,0,0,0,0,0,-0.0201959355011586,-0.000499903506388191,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659283241219219,0,0,0.0963467604129558,0,0,0,0,-0.0368193766468117,0,0,0,0,0,-0.0669164557072239,0,0,0.205134249895666,0,0,0.0575156225761652,0,0,0,0,0,0,-0.00693122699583404,0.020222471549244,0.231665645790518,0,0.115993196456252,0,0,0,0,0,-8.67361737988404e-19,0.029988527339957,0,0,0,-0.0797163040233532,0,0
X002179.SZ,0,0,0,0,0,0,0,0,-0.0247419631275422,0,0.193969900109767,0,0,0,0,0.206800218587708,0,0,0,0,0.214408401404053,0,0,0,0,0.169155498496036,-0.0213563977236733,0,-0.154099742433359,0,0,0,0,-0.173380766027278,-0.045351602163741,0,-0.154776623645254,0,0,0,0.133488325722636,-0.02688911632416,0.247617348334696,0,0.0883335656545293,0,0,0,0,0,0.0411115529380166,-0.00724481059940011,0,0,0,0,-0.14429100299375,0,0
X002049.SZ,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.164050387487811,0,0,0,0.0363892869656429,0,0,0,0,0.153550150613765,0,0,0,0.32067403184729,0,0.148031510789969,0,-0.044392057434571,0,-6.93889390390723e-18,0,0,0,0,0,-0.047225182956366,0,0,0,0.0107870118569059,-0.0860083324675663,0.0346876998471661,0,0.0319390886435165,0,-0.0170410782285897,0.309087577554153,0,0,0,0,-0.056292874479548,0,0,0,0,0,0
X002236.SZ,0,0,0.152041729446716,0,0,0,0,0,0.0236077560059473,0.0520360896618424,0,0,0,0,0,0.259958044585982,0,0,0,0.0487867220752131,0.046554971724798,0,0,4.33680868994202e-19,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.278832322506103,0.229882590252056,-0.228582907379293,0,0,0,0,0,0,0,0,0,0.205404444873083,0,0,0,0.0413425691287999,0,0,0,-0.1245427542986,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0.175860526167702,0,0,0,0,0.0961887649097486,0.0986983965238856,0,0,0,0,-0.429777196467305,0,0,0,-0.143144723425969,0.160655471437123,0,0,0,0,0,0,0,0,0,0.120942975927603,0,0,0,0,0,0,0,0,0,0.114786721579589,0,0,0,0,0,0.0420852529523964,0,0,0,0,0.757684826944925,0,0
X600584.SH,0,0,0,0,0,0,-0.050608770773167,0,0,0,-0.0557694188442494,0,0,0,0,-0.154256999412596,0,0.223151707643353,0,0,0,0.0410609788304725,0,0,0.380923342315783,0,0,0,0,0,0,0,0,-0.0404521358597085,0,0,0.120367067513695,0,0,0,0,0.188178584237064,0,0,0.0681768838210332,-0.0636286763769068,0,0,0,-0.0262021192883262,0,0,0.0297737247009648,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0.0307315298977694,8.67361737988404e-19,0,0,0,0,0,0,0.0125106667705229,0,0,0.0730678247138825,0,0,0,0,0.0365254664053008,0,0,0.0640006980335624,0,0,0,0,0,0,0.0265594580350034,0,0.11014145034161,0.0136229195862568,0,0,0,0,0,0,0,0,0,0.196423736195731,0,0,0,0.0522458587261241,0,0,0.0776140143114183,-0.0222649222766608,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0.0350754815629626,0.0827371793412504,0,0,0,0,0,0,0,0.175191318818656,0,0,0,0,0,0,0,0.16148066242256,0,-0.226596807972002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131033767589674,0,0,0,-0.0861171141940306,0.0984647095980882,0,0.0463151621010314,0,0,0,-0.183883139133902,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0270092168238374,0,0.0351745041452944,0,0,0,0,0,0,0,0.0691151087249513,0,0,-0.0163404910618184,0,0,0,0,0,0,0.0575460011355513,0,0.0234555216250888,0,0,0,0,0,0.0793237377502964,0,0,0,0,0,0,0,0,0.116369948379591,0,0,-0.00938761273752867,0,0,0,0,0,0
X000800.SZ,-0.185855749997316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882590803503391,0,0,0,0,0.147659469310705,0,0,0,0,0,0,0,0,0,-0.032626533272448,0,-0.0222908437895827,0,-0.0195969947837849,0,0.101146983619003,0,0,0,0,0,0.122827405348958,0.0619863783005677,0,0,0,-0.189278216522445,0,-0.0570811705893739,0,0.0159787484497982,0,0,0,0,-0.00056715582830252,0,0
X601799.SH,0,0,0,0,0,0.0334892992606855,0,0,0.129574551285329,0,0,0,0,0,0,0,0,0.387796086568079,0,0,0,0,0,0,-0.0734797966431328,0,0,0,0.0176796302849053,0,0,0,0,0,0,-0.103102773662232,0,0,0,0,0,0,0,0.0500172478894131,0,0,0,0,0,0.0234925367344898,0,0,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0.0405316735043313,0,0,0,0,0,0.187114250940027,0,0,0.150486319455234,0,0.0933471128143294,0,0.0706605641146131,0,0,0,0,0,0.00507951534124435,-0.243695710311459,0,-0.0518491357190439,0,0.105453382865115,0,0,0,0,0,0,0,0,0,0,0.0211000753872037,0,0,0,-0.0279254033576477,0,0.2167437087622,0,0,0,0,0,0,0,0,-0.138415243415197,0,0
X000977.SZ,0,0,-0.0178347944428697,0,0,0,0,0.0606377069197556,0,0,0,0,0,0,0,0,0.0324560905787991,0,0,0,0,0.0694610917097842,0,0,0,0,0,0,0,0,0,0,0,0,0.0889908742031522,0,0.0115575240377287,0,0,0,0.116480013383066,0,0,0,0.0147626706905564,0,0,0,0.245529514457155,0,0,-0.041561988781069,0.0393864005481195,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0.0279295296835335,0,0.0558988648707594,0,0,0,0,0,0,0.0991517472843426,0,0,0.129150377471356,0,0.13366576443889,0,0.261766765073284,0,0,0,0.0203176426349865,0,0,0,0,0.140089772203373,0,0,0.123606933391319,0,0,0,0,0,0,0,0,0,0,0.0212475946355569,0,0,0,0,0,0,0.0218827228109353,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0355349626502403,0,0,0,0.219280542373486,-0.196756081296155,0.321374421898789,0,0,0,0,0,0,0,0,0.169616055504351,0,0.0982154509527277,0,0,0,0,0.152008702852804,0,0,0,0,0,0,-0.0524700336758136,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.00112030269023665,0,0,0,0,-0.0375196888142326,0,0
X000799.SZ,0,0,0,0,0,0,0,0.53667661459215,0,0.311956682206416,0,-0.333005952829543,0,0,0,0,0,-0.209502883466827,0,0,0,-0.0318955790226089,0,0.048993839750901,0,0,0.0687137426216524,0.217534124238192,0,0,0,0.170568247778618,0,-0.00599862355052398,0,0,0,0,0,0,0,0,0,-0.015567182414221,0,0,0,0,0,0,0,-0.0365657186811033,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,-0.0273491516077295,0,0,0,0,0,0,0,0,0,0,0.0388903158515258,0,0.245809368968273,0,-2.16840434497101e-19,0.2114040469336,0.0540820717774528,0,0,0,4.33680868994202e-19,0.205544185562636,0,-0.0529888263423869,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228466105770327,0,0.136427934668033,0.0594025371106349,0,0,0,0.104790918956693,0,0.0874280035916138,0,-4.33680868994202e-19,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.0223393281483016,-0.0463471167601092,0,0,0.030369093657008,0,0.022829021218245,0.0690114833327878,-1.73472347597681e-18,0,0.0240130386600624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0755960317825272,0,0.0208663845623934,-0.0931068579212799,0.0380591006158713,0.063435430177036,0,0,0,0,0,0,-0.0042618366366646,0,0,0,-0.0213683812215346,0,0
X600118.SH,0,0,0.323336605172995,0,0,0.0642909877396671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626163431961837,0,0,0,0.250775647004497,0.170752559179462,0,0,0,0.11778812761112,0,0,0,0,0,0,0,0,0.0352037313952896,0,0,0,0,0,0,0,0,0,0,0,-0.0676866252670499,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.214819634323408,0,0,0,0,0,0,0.0499645152712264,0.0380013995730914,0.0444645167243953,0,0,0,0,0,-0.0280343810849147,-0.0410260768220587,0.045093032410268,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0472729822195888,0.362104444060477,0,0,0,0.147367699945155,0,0,0,0,0,0.0151241523113218,0.00555648010428037,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0.0972028019710361,0,0,-0.0131647871415626,0,0,0,0,0,0,0,0,0,0.0181369713403753,0,0,0,0,0,-0.0163905539700475,0,0.122227594067615,0.0463917872076647,0,0,-0.080314142561187,0.241918860784322,0,0,0.160471886222534,0,0,0.0799171020757432,-0.0364308352798975,0,0,0,0.0557381095707921,0,0,0,0,-0.0269977727726507,0.060137277762892,-0.0541355053652019,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0321138784371929,0,0,-0.0554378768594448,0,-0.0104522524571503,0,-0.0359999002651354,0,0,0,0,0,0,0,0,0,0,-0.350411373440121,0,0,0,-0.0384127749969097,0,0,0,0,0,0,0,0,0,0,0,-0.016863768532228,0,0,-0.205190403969184,0,0,0,0,0,0,0,0,0,0.0295772990959631,-0.0603409394269294,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549758990143835,0.149845385414304,0,0,0,0,0,0,0,0,0,0,0,0.0516268301367508,0,0,0,0,-0.0434207457089431,0,0,0,-0.114734732470502,0,0,0,0,0,0.13684132064349,0,0,1.2729587003425,0,0,0,0.886816457064009,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,-0.004383045136626,0.156931595799969,0,0,0.146408311295727,0,0,0.105594996573262,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.092765385077019,0,0,0.052749845752685,0,0,0,0,0.00861735714517697,0.0915665724619794,0.0881165168668771,0,-0.212484950771222,0,-0.16566998747948,0,0,-0.674179163357687,0.808114517613205,0,0,0,0,-0.885615756342103,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0317885154128152,0,0,0,0,0,0,0,0,0,0,0,0,0.0532652425614908,-0.0871953068278961,0.0570980521907577,0,0,-0.0220116660752339,-0.135613611594304,0,-0.00265220960211201,0,0,0,0,0,-0.0155009086783309,0,0,0,0.0494239207400702,0,0.0584745758641927,0,0,0.0397455459441721,0,0.0865153659729087,0,0,0,0,0,-0.0360423731504977,0.0432324945072927,0,0,0,4.33680868994202e-19,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.00238998073589856,-0.0448005585866829,0,0,0,0,0,0,0,-0.0386950197317434,0,0,0,0.000343958560191729,0,0.0312127082741762,0,0,0.0124830415698476,-0.0619378377488565,-0.113158625252849,-0.0650017898583915,0,0,0,0,0.0439046330166683,0,0,0,0,0,0,0,0.00707281522245633,0,0,0.0404874458585947,0,0,-0.122359873884303,0,-0.00653449460738821,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00352752052824772,0,0,0,0,0,0,0,0,0,0.000881013861426875,0,0,0,0,0.00207143703266801,-0.000576591198645296,0,0.00113360722188876,-0.00124062923708562,0,0,0,0,0,7.0160768674644e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000457556549849691,0,0,0,0,0,0,-0.000120937912325394,-0.00012060922253018,0,0,0,-0.00264597235560398,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.175659963613004,0,0.0604900485523094,0,0,-0.0506979880967349,0.059147543588203,-2.16840434497101e-19,0.00405510909215121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549535930683762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109348983807622,0,-0.253415042820533,0,0,-0.204250572131731,0.6867784453446,-0.730129233610911,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.002397468605249,0,0,-0.00114790895209186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110643929993119,0,0,0,0,0,0,0,0,0,0,0,0,-0.00151611500435859,0,0,0,0,0,0,0.000126352091934028,-0.0048518355006124,0,0,0,0,0,0.00548307959096085,-0.000542050148730435,0,0,0,0,-0.00612598080008013,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00171688191023143,0,0,0,0,0,0,0
