,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X600276.SH,X000651.SZ,X002304.SZ,X600690.SH,X000725.SZ,X000568.SZ,X600741.SH,X600703.SH,X000338.SZ,X002475.SZ,X600031.SH,X002236.SZ,X300003.SZ,X000063.SZ,X002008.SZ,X300124.SZ,X600809.SH,X600867.SH,X601877.SH,X000596.SZ,X600066.SH,X600271.SH,X000625.SZ,X002456.SZ,X002294.SZ,X600487.SH,X600566.SH,X000100.SZ,X000661.SZ,X002241.SZ,X002508.SZ,X000157.SZ,X300142.SZ,X002179.SZ,X000981.SZ,X002007.SZ,X300136.SZ,X000050.SZ,X600177.SH,X000869.SZ,X002180.SZ,X600522.SH,X600498.SH,X600884.SH,X000977.SZ,X600707.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0287047141618796,0.0211323844278171,0,0.222753440043023,0,0.244196099975913,0,0,0,0,0.0765274644412689,0,0,0,0,0,0,0.0321094248848528,0.0855180260573503,0,0,0,0,0,0,0,0,0,0.0727302518936474,0,0,0,0,0,0,0,0,0,-0.00475958361152109,0,0,0.0429593256509802,0,0,0.0531184556359923,0,0,0,0,-0.00371768946980114,-0.017248677395462,0,0,0,0,0,0
X600104.SH,0,0,0.0636003415178497,0,0,0,0.0457548742667165,0.168676342491867,0,0,0.230426009510471,0,0,0,0.0200342808485927,0,0,0.0393044273032548,0.076910873760423,0.0134631195150655,0,-0.084847863454008,-0.106016844463793,0,0,1.73472347597681e-18,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.224007715861641,0,0,0,0,0,-0.0968463146085781,0,0,0,0,0.0245293904605739,0,0,-0.0400730239789804,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.112774400383102,0,0,0,0,0,0,0,0,0.274339534581799,0,-0.00370516232585563,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0176655976961727,0.0607957877321052,0.235153778169065,0,0,0.127206450425203,0.161013464233159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0060851031293578,-0.0230808970661007,0,0,0,0,0,0
X000858.SZ,0.242055193630888,0.0214852010797093,0,0,0,0.209084433223026,0.0685438535207352,0.0487047344773155,0,0,0.111967421056311,0,0,0.0226729821095023,0,0.0971273561505474,0,0,0,0,0.171956413637157,0,0,0.0257636395556959,0,0,0,0,-0.0102619317722586,0,-0.0637990995416849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286623936698285,0,0,0,-0.0045682060906467,-0.00915630833558197,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0224506428150968,0,0,0.186498663392856,0,0,0,0,0,0,0.123504259073579,0,0,0,0,0,0,0,0,-0.0992559146251314,0,0,0.188385140799741,0,0.254729757030306,0,0.101857101197343,0,0,0,0,0,0.00247976325735251,0.0710029168030001,0,0,0,0,0,0,0,0.0437902523165945,0,0,0,-0.0540147871842246,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.811746264140808,0,0,0,0.0705283514858557,0,0,0,0,0,0.155036322317677,0,0,0,0,0,0,0,0,0,0,0,-0.010336955447028,0,0.117138013574437,0,0,0,0,0,0,0,0,0,0,0,-0.0189195266746325,0,0,0,0,-0.128822774356081,0,0,0.0265877521081406,-0.0120985257377009,0,0,-0.0225158462605448,0.0676661997066425,0,0,0,0,0,0
X002304.SZ,0,0,0.158422044276224,0.280407551953302,0,0,0,0.110972198805883,0,0,0,0,0.0903753185859824,0,0,0,0.0326642348935533,0,0,0.0278760406122966,0.138017429098532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.092347460117631,0,0,0,0,0,0,0,0.0162231761040245,0,0,0,0,0,0,0.0229225081910566,-0.0196969355021083,0,0,0,0,0,0
X600690.SH,0,0,0,0.41350272473356,0,0,0.0273778035730473,0,0,0,0.0982839860987209,0,0,0,0,0,0,0,0,0,0.116694524109133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013526225117066,0,0,0,0,-0.0241354084680528,-0.0271077089762806,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315988773434172,0.0781641369354292,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0629093990651688,0.225180421779318,0,0,0,0,0.0172882725883526,0,0.236268250483062,0.0411412981335174,0,0,-0.212607972162268,0.0425342784263652,0.0914040119452023,0,0,0,0,0.0270258242363625,0.0486147864026319,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0392711474990354,0.198889707535965,0.11531482721814,0.152339479793825,0.0994541190170985,0,0,0,0,0.0705815274938246,0,0,0,0,0.0101105984489666,0,0,0,0,0,0.198216207273603,0,0,0,0,0,0,0,0,0,0,0,0,-0.0955833260115077,0,0,0,0,0,0,0,0,0,0.10266084946879,0,0,0,0,0,-0.0199223681660024,0,0,0,0,0,0
X600741.SH,0,0.382518219981326,0,0.0832379154308103,0.0185684303772262,0,0.0396352319356342,0.145362575249057,0,0,0,0,0,0,0,1.73472347597681e-18,0.100136331979177,0,0.0807600934965828,0,0.0167231476505113,0,0,0,0,-0.079850122662885,0,0,0,0,0,0,0,0,-0.0580779478952856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260813716598107,-0.0176441914034023,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,-0.0565718224299657,0,0,0,-0.096092730090612,0,0.169637640340478,-0.0284740564452597,-0.0955413016765941,0,0,0,0,0,0,0,0.0277455566271185,0,0.417131128119894,0,0,0,0,-0.0615164149440035,0,0.0208191871735609,0,0,0.399741286624339,0,0,0,0.417464695268744,0,0,0,0,0,0.0140668063594107,0.036584744727275,0,0,0.089506514263428,0,0,0,0,0.198949944633472,0,0
X000338.SZ,0.00199973122618656,0,0,0,0,0,0,0,0.185712899905086,0,-0.0534879911218033,0,0,0,0.152486191708349,0,0,0.19161428969363,0,0,0.0194072925801251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163269004921823,0,0.0647014709936101,0,0,0,0,0.0373286909272563,0,0,-0.056983784995202,0,0,-0.0158483846440827,-0.00426690793389641,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0879216681765912,0,0,0,0,0,0,0,0.0549693441972586,0,0,0,0,0,0,0.62690263989723,0,0,0,0,0,0,0,0,0,-0.00807328023265293,0,0.130644839799715,0.126539697251707,-0.0734090439401043,0,-0.0542920894088335,-0.045144136772646,0,0,0,0,0,0,-0.00130517699043968,0.0155051256965732,0,0,0,0,0,0
X600031.SH,0,0.0933575537703858,0,0,0,0,0,0,0,0.104947393637918,0,0,0.104838350713547,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492967789466632,0,0,0,0,0,0,0,0.0834084318194407,0,0,-0.0152996836422148,0,0,0,0.127571818770507,0.0541838209358348,0,-0.158650912547179,0,0,0,0,0,0,0,-0.00432522606651043,0.00352955810004071,0,0,0,0,0,0
X002236.SZ,0,0,0.417112120951071,0,0,0.0221824656143746,0.0225083403730305,0,0,0,0,0,0,0.111289574135827,0,0,0,0,0.149810711845807,0,0,0,0.155696551066097,0,0.0433533366254549,0,0,0,0,0,0,0,0,-0.103960153049775,0.248659472307519,0,0,0,0,0,0,0,0,-0.000777751431994799,0,0,0,0,0,0,0,0,-0.0267814501390259,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.0932147904532276,0,0.0905264187599416,0,0,0,0,-0.0454048891786811,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.297533685662909,0,0,0,0,0,0,0,0,0.0928991736922817,0,0,-0.0255044675727099,0,0,0.1296111046864,0,0.0853866428298456,0,0,0.0910434539350259,0,0,-0.17301461549279,0,0,0.0452835314291817,0,-0.0399294837595925,0,0.0408892059003345,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.00492853816081989,0,0,0,0,0,0.0331316726883531,0,0,0.322883391485309,0,0,3.46944695195361e-18,0,0,0.0288353907918621,0,0,0,0.0850354771554552,0,0,0,0,0,0,0,0,0,0,0,-0.155646914910336,0,0.131615558769224,0,0.058535635601569,0,0,0.145002080111241,0,0,0,0,0,0,0.238546594394095,0.000606286629961648,0,0,0,-0.324543023889311,0,0
X002008.SZ,0,0,0,0,0,0,0.179969387569391,0,0,0.034127503094844,0,0,0,0,0,0.330563047574709,0,0,0,0,0,0,0,0,0,0.25855378658628,0,0,0,0,0,0,0,0.173355138332808,0,0,0,0.0173490425032785,0,0.0760618141936347,0,0,0,-0.00598167347757621,0,0,0,0,0.0472087596770275,-0.0912659589007968,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0.157666579835429,0,0,0.0210691905853195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154052305289743,0.282788626267295,0,0,0,0,0,0,0,0,0,0.0783496509506422,0.0345256008194921,0,0.10840747480673,0,0.00860608287245364,0,0.0953141218866943,-0.0249674142915542,-0.0239662809500757,0,0,0,0,0,0
X600809.SH,0,0,0,0.049937394602212,0,0,0,0.33200640977405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736811547039893,0,0,0,0,0,0,0,0,0.0882387116677317,0,0.22258531395633,0,0.0399141192494034,0,0,0.103157556323409,-1.38777878078145e-17,0,0,0.186070764645762,0,0,0,0,0.0244990398554296,0,0,0.0107516458877747,-0.0242431685056081,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,-0.12973633064104,0,0,0,0,0.0504689660111885,0,0.131846906415811,0,0,0.440453756603005,0.0696604874158014,0,0,0,0,0,0,0,0,0,0.0517719056299254,0.0131211525213496,0,0,0,0.283075398255299,0,0,0,0.167879594453612,0,0,0,-0.0432646793972893,0,0,0,0,0,0,0,-0.117180610758168,0,0,-0.0123655530389479,0.00797126111647067,0,0,0,0,0,0
X601877.SH,-0.0586313555185336,0,0,0,0,0,0,0,0,0,0,0,0,-0.163807534935546,0,0.173221661846895,0,-0.245514238401015,0,0,0,0.0823978199654346,0,0,0,0.16419085889899,0,0.182636672723447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903907650756441,0,0,-0.337602055018546,0.101431145400148,0.0915131239174927,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0.196193759140424,0,0,0,0,0,0,0,-0.0142788145812804,0,0,0.257667768638892,0,0,0,0,8.67361737988404e-19,0,0.0342248311225385,0,-0.120954031316502,0,0,0.00229919054645011,0,0,0,0,0,0.0466376063779175,0,0.0530969613685772,0,0,0,0.140056670518193,0,0,0,0,0,0,-0.00247896818228079,-0.0279814401175214,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0.104047177361356,0.0840240608551949,0.0531698343503647,0,0,0,0,-0.0315556099090814,0,0,-0.018791025993085,0,0.0651800037090429,0,0,0,0,0,0,-0.120780783594881,0,0,0,0,0,0,0,0,0.143533889624471,0,0,0,0,0,0.0527008327651213,0,0,0,-0.178706274976933,0,0.0229414923037019,0,0,0,0,0,0.0333533046893771,0,0,0,0,0,0
X600271.SH,-0.20833621873723,0,0,0,0,0,0,0,0,0,0,-0.0414101092056499,0,0,0,0,0,0,0,-0.0176677856915869,-0.07734927757893,0,0,0,0,0,0,0,0,0,0,0,0,0.135891039751547,0,0,0,0,0.107349264999754,0,0,0,0,0,0.43191976339411,0,0,0.207350833293701,0.283793716699478,0,0,0,-0.0787544905529659,0,0,0,0,0,0
X000625.SZ,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,-0.0753974984691626,0,0.164256714868282,-0.000769360672628356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373709081069623,0,0,0.0140120113287608,0,0,0,0,0.00261994472639179,0,0.0901815221501503,0.0263137406568363,0,0,0,0.249961451394921,0,0.0851874871740694,0,0,0,0.0112246037508256,-0.00561042532368073,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.250415182515441,0,0.639569764878026,0,0,0,0,0,0,0,0,0.024819361879099,0,0,0.0796696468810009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941359352690398,0.0858318189507344,0,0,0,0.0866680225156922,0,0.0462785062679696,0.0259596524375608,0,0,-0.0231256175500605,0.0219307430851797,0,0,0,0,0,0
X002294.SZ,0,0,0.0952062226666892,0,0.228391403206534,0,0.0882855828835262,0,0,0,0,-0.042347009181841,0,0,0,0,0,0,0,0,0.0593831086981341,0.310477946149897,0,0,0,0,0,0,0,0,0.0708429499898527,0,0,0,0,0,0.210075606556294,0,0,0.0633605923516731,0,0,0,0,0,0.096150486482523,0,0,0.179953575354174,0,0,0.0107723177831021,-0.0160125090635272,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.161932748455314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016929041187184,0,0,0,0,0,0,0,0,0,0.042908923034149,0,0,0,-0.105982825655601,-0.0235271077021785,0.0116178612405233,0.333014722503059,0,-0.0622452968331134,0,0.425855755514626,0.195346647553349,0,0,0.173364158913693,0,0.00651771682186377,-0.0183572088616597,0,0,0,0,0,0
X600566.SH,0,0,0,-0.0369469179629106,0.26615204648851,0,0,0,-0.0531373772156659,0,0,0,0,0,0,0,0.309175248110752,0,0,0.12661198347043,0,0,0,0,0,0.0454768527062061,0,-0.151805071426691,0,0,0,0,0.144835850178059,0,0,0,0.188804249949826,0,0,0,0,0,0,0,0,0,0.0226354808217034,0,0,0,0,-0.0218987889965191,0.00559702027169722,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0367648679374289,0,0.129469142723807,0,0,0.00429766394327206,0,0,0,0,0,0,0,0,0,-0.0654754439598143,0,0,0,0,0,0.0557443525270478,0,0.262472221749734,0,0,0,0,-0.0316408256219192,0,0,0,0.148952515929538,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.00935741514277486,-0.0199850451178037,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.135529110846033,0,0.0166509312175146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342672024941171,0,0.0323427850816518,0,-0.17076035879738,0,0,0,-4.33680868994202e-19,0.4264874346786,0,0,0,0,0,0.108161255356141,0,-0.204242028641537,0,0.0169298059029469,0,0,0,0.14681904737703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.0504263708712837,0,-0.0234646883523376,0,0.187136769990571,0.14050786269422,0,0,0,0,0.146392955260092,0,0,0,0,0,0,0,0,0,0,0,-0.0297609032532325,0,0,0,0,0,0,0,0,0,0.25941634047717,0,0,0,0,0.0244566497951277,0.0253107773888735,0,0.141346865010138,0,0,0.0145093346119729,-0.0715499191339054,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580382326792519,0,0,0,0,0,0,0,0,0.0608731628170531,0.103081675126012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676333373975049,0,0,0,0.0317599295028041,0,0,0.184282567637421,0,0,0,0.0186961865767044,3.10326866419248e-06,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.188051810273046,0,0,0,0,-0.00817721059972844,0,0,0,0.0545435956033888,0,0,0,0.0350419805618888,0,0,0,0.0760466929532976,0,0,-0.0159318079607898,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.00803758411093914,0,0,0,0,0,0,0,0.0133168161487518,0.00529681217342478,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0707184031142892,0,0,0,0.232833815170194,0,0,0,0.00927984704849046,0,0,0,0,0,0,0,0.133456520597378,0,0,0,0,0.033765535715293,0,0,0,0,0.173573779723721,0,0,0.0667806108139011,0,0,0,0,0.090654541446539,0.144395900051466,0,0,0,0.0307359390043197,0.00827043788137836,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,-0.123750319089274,-0.0459203436580825,0,0,0,0,0.112489038773455,0,0,0,0,0,0,0.0670573026922246,0,0,0,0,0,0,0.109065783283627,0,0,0,0,0,0,0,0.0353340501703042,0,0,0,0,0,0.137679764453839,0,0,0,0,0.0340805231209472,0,0.185372095275253,0,0,0,0,-0.047614197451416,0.0158432455674316,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,-0.123013868973383,-0.0345018993601812,0,0,0,0,0,0.051859522223671,0,0,0,-0.11823730300188,0,0.00467819254000045,-0.216822606184231,0,0,0,0,0,0,0,0,0,0,0,0.380936762409222,0,0,-0.0034040536290943,0.212744326848924,0,0,0,0.0295412958777555,0,0,0.0605507658568829,0.0894399507647291,0,0,0.059706328753437,0,0,0,0,0,0,0
