,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X002304.SZ,X600276.SH,X000858.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X600703.SH,X000559.SZ,X600031.SH,X600271.SH,X000100.SZ,X600066.SH,X600372.SH,X002241.SZ,X000157.SZ,X002236.SZ,X600089.SH,X600741.SH,X002475.SZ,X002292.SZ,X000338.SZ,X300124.SZ,X002465.SZ,X002506.SZ,X600177.SH,X300003.SZ,X000568.SZ,X002074.SZ,X002129.SZ,X600839.SH,X002049.SZ,X000977.SZ,X002294.SZ,X002276.SZ,X600582.SH,X000547.SZ,X300001.SZ,X600867.SH,X002085.SZ,X002180.SZ,X000800.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.225267738081867,0,0,0.127793851467718,0,0,0.0541520128029068,0,0,0,0,0,0,0,0.074494842013604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0868039066581536,0.11224913464741,0,0,0,0,0,0
X600104.SH,0.0734663528459563,0,0,0,0,0,0,0,0,0.319858924713193,0.31271580923786,0,0.112195868989057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0378361536604488,0,0,0,0,0,0,0,0,0,0,0,-0.0043495057426382,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120126293236546,0,0,0,0,0.0788463370519308,0,0,0,0,0.0834598488272176,0.0290685983124714,0,0.19734150486002,0.0382552407922358,0.0404836940451933,0,0,0,0,0,0,0.0188704858900174,0.108910677337224,0,0,0,0,0,0,-0.10071326976515,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.190377883543434,0,0,0,0,0,0,0,0,0,0,0.143432757880014,0,0,0,0,0,0,0,0,0,0,0,0,0.00554732892380689,0,0,0.128789552342959,0.0561086440448439,0,0.000350852725558573,0,0,0,0,0.156864818448663,0,0.0283994925624448,0,0.0859387503186209,0,0,0.0116501140951364,0,-0.00565467224953978,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022456842497627,0,0,0,0,0,0.0027651124454749,0,0,0,0,0,0,0.0379725702284994,0,0,0.0130777412669822,0,0.0104104409389952,0,0,0,0.0773898844371909,0,0,0,0,0,0,0.0391098733233437,0,0.0420280311496847,0,0,0.430570276553004,0,-0.0454870871641481,0,0,0,0,0,0,0
X002304.SZ,0,0.0608960548489498,0,0,0,0,0,0,0.00592603134425559,0,0,0.00762942300793507,0,0,0,0,0,0,0,0,0,0.190332750739647,0,0.437428000246292,0,0,0,4.33680868994202e-19,0,0,0,0.0595508043819631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,-0.0232947519217305,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.227711459666856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203555643026781,0,0,0,-0.0808450558126226,0,0,0,0,0,0,0,0,0.168953899836777,0,0,0,0,0,0.124613324083714,0,0,0,0,-0.0772638131720939,0.0874726509391089,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.067153553022164,0,0,0,0,0,0,0,0,-0.117135075381822,0,0,0,0,0,-0.11003517547476,0,0,0,0.0696148372358658,0,0,0,0.0228577529290008,0,0,0,0.0301614352185679,0,-8.2024388230257e-05,0,-0.0226941791303896,0,0,0,0.139560994851202,0.0852994505028438,0,0,-0.0867682004887809,0,0,0,0.0313735234515527,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.113743939114884,0.11826813847659,0.0173236014760722,0,0,0.251574190814296,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.164773044234822,0.000365450299380663,0,0,0.0884716179914694,0,0.0367088102156109,0.0320462896851581,0,0,0,0,0,0,0,0,0,0.0365168359235587,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0.0472922052839845,0,0,0,0,0,0,0,0,0,0,0,0,0.0484221834996531,0,0,0,0,0.228500705825754,0,0,0,0,0,0,0,0.022476023797496,0,0.00692719303520169,0.124785606812132,0,0.100269135871984,0,0,0,0,0,0,0,0,0,0.152599647498977,0,0,-0.0157975380672635,0,0,0,0,0,0,0
X600690.SH,0,0.00592526064355484,0,0,0,0,0,0,0,0,0,0,0.107887029097112,0,0,0.128878105150187,0,0,0.0237052105528668,0,0,0,0.0267174899573589,0.0556968089225775,0.0469845523405664,0,0,0,0,0,0,0,0,0,0,0,0.0648339006092416,0,0,0,0,0,0,0,0,0,0,0,0,-0.0918429730714921,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29708136751154,0,0.178814028385524,0,0,0,0,0.0728301867934536,0,-0.076432114820792,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.112485972214307,0,0.044949229355494,0,0.260890955620212,0,0,0,0,0.0987618937616662,0,0,-0.0179717512868316,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793079455181467,0.0675329442399746,0,0,0,0,0.00107897516876446,0,0,0.287857963573795,0,0,0,0,0,0.0924488385215731,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105074154310209,0,-0.0286751291276127,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195039136857395,0,0,0,0,0,0,0,0.0959441881205248,0,0.0378105411446685,0,0,0,0.0505611631052566,0,0,0.0639511637532081,0.101969936322738,0,2.16840434497101e-19,0,-2.77555756156289e-17,0.201129565608422,0,0,0,0.0951704311864705,0,0,-0.0241311552680922,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341182042679815,0,0,0,0,0,0,0,0.0471130948356774,0.0214174058257964,0,0,0,0.0105346586356223,0.118631868943406,0.0133908038578695,0,0.0186274919186252,0,0,0,0,0,0,0,0,0.0839944132633544,0.0370621956688658,0,-0.0373883916264561,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419824793510142,0.00772018449386071,0,0,0,0,0,0,0,0,0.184066966110279,0.0821365504651919,0,0,0,0,0.0696690648173514,0,0.112870760030324,0.00752652577817041,0,0.0894981949413076,0,0,0,0,0,0,0,0,0,-0.0627333604950604,0.0319595559178693,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.285218839396486,0,0,0,0.019313427343858,0,0,0.135767157805174,0,0,0,0,0,0,0,0,0,0,0,0,0.006380371426958,0.021467970766716,0,0.064260451128965,0,0,0,0,0.00864346536805248,0,0,0,0,0,0,0,0,0,0,0.173542218923746,0,-0.034983505878301,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.130591963851763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124280791329078,0.165536063462701,0.0181946769506614,0,0,0,0,0,0,0,0.0784101671753502,0,0,0,0,0,0,0,0.0275256534713811,4.33680868994202e-19,0,0.0550412853817446,0,0.0233739861032043,0.113251367235291,0,-0.00852778658973739,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0.20235897462893,0,0.597162838948314,0,0,0,0,0,0,0,0,0,0,0,0.00840392930779481,0,0.0188380434246133,0,0,0,0.154763665963094,0,0.0108654114103255,0,0,0,0,0.172110472245378,0,0,0.0450555594104633,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0248041713430362,0.0737832487870907,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,-0.18422416049587,0,0,0,0,0,0,0.307502749559675,0,0,0,0,0,0,0,0,0,0,0,0,0.38783809970424,0,0,0,0,0.00607734123384339,0,0,0.207466204973562,0.0964738905220481,0,0,0,0,0,0,0,0,-0.103214017015181,0,0,0,0,-0.00285337344617302,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.19100303633788,0,0,0,0,0,0.133445967832573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152985889269368,0,0,0,1.73472347597681e-18,0.0504492825699242,0,0,0.224668977942615,0,0,0,0,0,0,0,0,0.0808347397660058,0,0,-0.0393274042444346,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987052633878243,0,0,0.0658402758543019,0.182798811145372,0,0,0.12937500322028,0,0,0,0,0.0130159205523934,0,0,0,0,0.00993790620842212,0.084753543658879,0.0769019315370391,0,0,0,0,0,-0.031574512321113,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,-8.67361737988404e-19,0,0,0.31993246996826,0,0,0,0.00206021713056078,0,0.0931633658390977,0,0,0,0,0.0505112796225048,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0255485386724495,0,0,0,0.0930578214143586,0,0,0,0,0.0104625847406697,0,0.0144888148213028,0,0,0,0,-0.0563298523411342,0,0,0,0,0,0,0
X600741.SH,0,0.0259560354655515,0,0,0,0.0774320304275474,0,0,0.0104310651508313,0.330126047595069,0,0.081326261680275,0.140838269281973,0,0,0,0,0,0.058033791289687,0,0,0,0,0,0,0.0118514183955883,0,0,0,0,0,0,0,0,0,0,0.120312979544332,0,0,0,0,0,0,0,0,0,0,0,0,-0.00306811993941423,0,0,0,0,0,0,0
X002475.SZ,0,0,0.018298021844759,0,0,0.0651868028633487,0,0,0,0,0,0,0,0,0,0,0,0,0.326560438331042,0,0,0,0,0,0,0,0,0.29260989056813,0,0,0,0,0.270691820594562,0,0,0,0.0275648641545902,0,0,-0.0827864037481027,0,0,0,0,0,0.297495536595835,-0.292035648798867,0,0,-0.00811350798924656,-0.00688221947963578,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0.100412704481497,0,0,-0.120836013824646,-0.333041974699986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11963641278627,0,0,0,0.180105915548906,0,0,0.217452771334822,0,0,0,0,0,0.0865942703016887,0,0,0,0,0,0,0,0.0451863920659019,0.550978191882729,-0.774211670701972,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.141851005653858,0,0,0,0,0.082975791766053,0,0,0,0,0,0.0586321622327985,0,0,0,0,0,0,0,0.0972698858636031,0,0,0.0446054144664552,0,0,0,0.0149277872608132,0,0,0.098560488088423,0,0,0,0,0,0,0,0,0.112994011288129,0,0,-0.04131789357964,0.00338869046641658,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215125115792512,0,0,0,0,0,0,0,0,0,0,0,0,0.0347235469032918,0,0.188251631923722,0.0453415765305246,0,0,0,0,0.205584793448031,0,0,0.068698037456352,0,0,0,0,6.93889390390723e-18,0,0,0.00798207462800283,0.0099397932692383,0,0,-0.0143347303007216,0.0556765995816634,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0.234680621543059,0,0,0,0.110583464883678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230235494621748,0.0815091147564992,0.099252249814646,0.0559691042132006,0,0,0.0371901110414178,0,0.0121796937989106,0,0,0,0.00754882997936893,0,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104944250355201,0,0,0,0,0,-0.0494142710334252,0.0758453497650115,0,0,0,0,0,0,0,0,0.240196616283824,0,0,0.0646454053521224,0,0.263076342459178,0,0,0,0,0,0,0,0,0,-0.0224160862737673,0.0701229526534422,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.0530940482618413,0,0,0,0.0257967771372492,0.0402626791734384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397822995281959,0,0,0.0362444114493468,0,0.0344327193852181,0.0955165065845848,0,0,0.0799914027941341,0,0,0,0,0,0,0,0,0.104975803764991,0.201434237472927,0,-0.0359347905481169,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382515302730462,0,-0.0315297594158012,0,0,-0.0304750367341783,0,0,0,0.0797258330802855,0,0.374604903788788,0,0,0,0.0528975117584411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396613811060548,8.67361737988404e-19,0.0380157306118575,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.104821924207497,0,0,0,0,0,0,0,0,0.0139307860669109,0,0,0,0,0,0,0,0,0.0443232017570204,0.0764690728870305,0,0,0,0.028543711281471,0.0480269748501021,0.199644684444019,0.125603049697791,0,0,0,0,0,0,0,0,0,0,0,0.020244747966666,0,0.0902997396151489,0,0.00549042674361212,0,-0.0266411141550924,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501269759307163,0,0,0,0.0936293156307117,0,0,0,0,0,0,0,0,0,0,0,0.0269716617465023,0,0,0,0,-0.000410766939006199,0,0,0.176012764671619,0,0.077084789211966,0,0,0,0,0,0,0,0,0,-0.0655237259295375,0.0614337878361308,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0621001789417291,0,0,0,0,0,0,0.0974927606777944,0,0,0,0,0,0,0,0,0,0,0.0580278054564191,0,0,0,0.0286991629344269,0,0.0592863703582103,0,0.0917660274084426,0,0,0,0.0765534112328606,0,0,0,0.0242516008869062,0.139757855190538,0,0,-0.0196381720069172,0,0,0,0,0,0,0
X600839.SH,-0.129277261224805,-0.185295590141351,0,0.136868183501632,0,0,0,0,0,0,0,0,0,-0.0333488226310727,0,0,0,0,0,0,0,0,0,0,0,0.00645070021485158,0,0,0.199171832274187,0.164644016223294,0,0,0,0,0,0,0,0,0,0,0.27695333877454,0.190291053461071,0,0,0,0,0,0,0,0.00782856800843209,0,0.0739085744575968,0,0,0,0,0
X002049.SZ,0,0.0925677889684192,0,0,0,0,0,0,0,0,0,0.304855779020937,0,0,0,0.114894235397608,0,0,0,0,0,0,0,0.156791323373442,-3.46944695195361e-18,0.306330121837116,0,0,0,0.0493592075575374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611506509250784,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123925008706245,0,0,0,0,0.0367341727751141,0,0,0,0,0,0.0315446985361871,0,0.120061238352678,0,0,0,0,0,0.100632961166465,0.122373482126233,0.174011954474074,0,0,0,0,0,0.118687322761517,0,0,0,0,0,0,0,-0.0564149088781732,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.042213863947192,0.0937186024776749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222176939756432,0,0,0,0,0,0,0,0.00140104327196057,0.0571871032375589,0,0.0361126353579139,0.121501745275821,0.0172322586224917,0,0.0473679538461032,0.126488164819453,0,-0.0309097399565424,0,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0,0,0,-0.104784632584488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119515879653329,0,0,0,0.149424519736921,0,0,0,0,0.261553570707285,0,0,0,0,0,0,0.0558620857923638,0.0632829918329641,0,0,0,0.242282627685255,0,0,-0.00874906252514418,-0.00559474088522086,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285912100028872,0,0,0,0,0,0,0.0898305909559902,0.107525122053802,0,0,0,0.146409552108878,0.282153119235301,0,0.183755858092388,0.0301721730391283,0,0,0,-0.00297852057787173,0,0,0,0,0,0,0
