,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X002292.SZ,X600690.SH,X600703.SH,X600741.SH,X000100.SZ,X600066.SH,X002506.SZ,X600031.SH,X600118.SH,X002236.SZ,X002241.SZ,X000559.SZ,X002475.SZ,X000568.SZ,X000157.SZ,X600372.SH,X002085.SZ,X600177.SH,X000338.SZ,X002074.SZ,X300003.SZ,X300124.SZ,X002294.SZ,X600089.SH,X002465.SZ,X600867.SH,X601877.SH,X002007.SZ,X600498.SH,X002180.SZ,X002049.SZ,X000977.SZ,X000869.SZ,X000981.SZ,X002456.SZ,X300001.SZ,X002512.SZ,X002426.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0373692727230518,0.184871194804866,0,0,0.29997014429253,0,0,0,0,-0.032723568301198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0450114895284134,0,0,0,-0.0896451773641889,0,0,0,0.0202286256536638,0,0,0,0.0741954860088708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0.149057112849926,0.0481328198314606,0,0,0,0,0.0647878711471554,0,0,0,0,0.288951883485705,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00748490635462142,0,0,0,0,0,0,0,0,0,0,0,0.103708197050747,0,0,0,0,0,0,0,0,0,0,-0.00496635544740599,-0.00523886990467869,0,0,0,0,0,0
X002415.SZ,0,0.0173186573335328,0,0,0,0,0,0,0,0,0,0,0,0,0.108741056448173,0,0.00564937305266059,0,0,0,0.0584390936061692,0,0,0,0,0,0,0,0,0.167469182594113,0,0,0,0,0,0.00572359366128583,0,0,0,0,0,0.0580115871444762,0.0774718335152989,0,0,0,0,0,0.166865496409029,0,0.0594425655388793,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.384708545008024,0.0460937395325052,0,0,0.0104420857486445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.094567042747832,0,0,0,0,0.176570839199171,0,0,0,0,0.0089537950775603,0.0723737143564866,0.11260517135885,0,0,0,0.0468620984231477,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.117501629044087,0,0,0.166730855808592,0,0,0,0,0,0,0,0.0062674275693957,0,0,0,0,0.0458374302775983,0,0.416172042239747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133787325014203,0.0263080519128842,0.0336717780303114,0,0,0,0,0,0,0,0,0,0.0211066632472036,-0.0543434120288269,0,0,0,0,0,0
X002304.SZ,0,0,0.000220621239976246,0,0,0,0,0,0,0.12405711100061,0,0,0,0,0,0,0,0,0,0,0.100744847101151,0,0,0,0,0,0,0,0,0,0.204898656935599,0,0,0,0,0,0,0,0,0.127214362494364,0,0,0,0,0,0.0446446366284288,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.013516464105731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255669909606581,0,0.0575141923829118,0,0,0,0,0,0,0,0,0.0573948841467355,0.000154488960869758,0,0,0,0,0,0,0,0,0,0,-0.00920021276505457,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0815680144450635,0,0.186816374626743,0,0,0,0,0,0.0502818229126809,0,0.0804949705491243,0,0,0,0.216970347479942,0,0,0,0,0.0510954332809924,0,0,0.0105025792786011,0,0,0.101364435368867,0,0,0,0,0,0.00635933004807475,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.223871603892625,0,0,0,0,0,0,0,0,0.0325037971792245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648372864699813,0,0,0,0,0,0,0,0.00679729581285534,0,0.199084732274483,0,0,0,0,0,0,0.0927805577394299,0.0620779098148362,0.0564958006224606,0,0.0869919531118732,0,0.00244519688435952,0,0,0,0,0,0,0
X000063.SZ,0.0178954631382381,0,0,0,0,0.0251039228042674,0,0.0385686032781522,2.16840434497101e-19,0,0,0,0,0,0.149903549924926,0,0,0,0,0,0,0,0,0,0,0,0.0259195247721412,0.254401106609182,0.10048501619662,0,0,0,0,0,0,0,0,0.0625076842021254,0,0.0984171110874346,0,0,0,0,0.0811542609449771,0.0675272050173748,0,0,0,0,-0.0186779688676033,-0.0255371444513868,0,0,0,0,0,0
