,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X003816.SZ,X002475.SZ,X300124.SZ,X600104.SH,X002371.SZ,X000725.SZ,X002304.SZ,X000625.SZ,X000063.SZ,X000338.SZ,X000596.SZ,X600031.SH,X000100.SZ,X300014.SZ,X600089.SH,X002179.SZ,X000157.SZ,X600703.SH,X002236.SZ,X000977.SZ,X002241.SZ,X002049.SZ,X002463.SZ,X600372.SH,X002129.SZ,X600741.SH,X000661.SZ,X600584.SH,X600522.SH,X002028.SZ,X601877.SH,X600066.SH,X000921.SZ,X600183.SH,X601799.SH,X000800.SZ,X002156.SZ,X600418.SH,X002074.SZ,X002007.SZ,X000988.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.241501683182731,0,0.195113864498297,0.0324436746191909,0,0,0,0,0.161803133973354,0,0,0,0,0.049886843709581,0.0381792594727441,0,0,0,0,0,0.0224144710720685,0,0,0,0,0,-0.0981953064376379,0,0,-0.00447450894291528,0,0,0,0,0,0,0,0,0,0,0,0.0541984012358758,0,0,0,0,0,0,0,0,0,0.0136139634200303,0.00791332410195752,0,0,0,0,0
X000858.SZ,0,0,0,0.165710672866664,0,0.390518403360017,0,0,0,0,0,0,0.0162512703440126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109061911137985,0,0,0,0,0,0,-0.0356653806595668,0,0,0,0,0.0694994891480922,0,0,0,0,0.000149774986377126,0,-0.0149064811049172,0.0155760397122794,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.145791941659618,0,0,0,0.10398743675791,0.0421815897998935,0,0,0,0,0,0,0,0.0433243174193626,0,0,0.225005297200259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116843025582674,0,0,0,0,0,0.116570026133463,0,-0.0249420717231593,0.0224844279838485,0,0,0,0,0,0
X600809.SH,0,0,-0.0433087572288284,0,0,0.603288945900409,0,0,0.198764298170441,0,0.127838300986795,0,0,0,0,0,0,0,0.298331843000667,0,0,0.0494240504300055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179376171219246,0.037467885701611,0,-0.0281664997055854,0,0,0,0,0,0,-0.016386005540635,0,0.0756208847505647,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,-0.18327213832956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463136000542971,0,0.0235408486656157,0,0,0.016651172262947,0,0,0,-0.0536700607808207,0,0,0,0.44225657543279,0.172967032745642,0.0317512224657329,0,0,0,0,0,0.114798851772736,0,0,0,0,0.179850953125116,0,0,-0.0903534636461767,0,-0.00519389348385246,0,0,0,0,0,0
X000568.SZ,0,0.71254460893516,0,0.0389100890363085,0,0,0,0,-0.0685887561251699,0,0,0,0,0,0.172843175844417,0,0,0,0,0,0.123282535654382,0,0,-0.0922507750737357,0,0,0,0,0,0,0,0,0.0197369565340603,0,0,0,0,0,0,0,-0.020850965299309,0,0,0,0,0,0,0,0,0,0,0,0.0169590712240515,0,0,0,0,0,0
X600690.SH,0,0,0,0.0952024356907542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316559530287009,0,0,0,0,0,0,0,0.0748633478589816,-0.105406428662964,0.118982922399801,0,0.0235170472966901,0,0,0,-0.00561248026086682,0,0,0.0157512953136367,0.00567512822936916,-0.010652017765175,0,0,0,0,0
X000651.SZ,0,0,0,0.185809124542948,0,0,0,0,-0.0177475931016982,0,0,0,0,0,0,0,0,0,0.0925306485747768,0,0,0,0,0,0,0,0.204534706759203,0.340992201575128,0,-0.289157300723783,0,0,0,0.860103649684412,0,0,-0.282438754357329,0,0,0,0.291815749008352,0,0.0171489155653854,0,-0.134410949132477,-0.0304183628745679,0,0,0,0.00513888927605148,0,0.0241853211254933,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325423360852435,0,0,0,-0.0646908740791439,0,0,0,0,0.206792386228785,-0.27985070747026,0,0,0,0.0662124820701546,0,0,0.159189803463958,0.0932769962667889,0,0,0,0,-0.151733877492412,0,0,0,0.0994246875858651,0.056739740061696,-0.0392270447854665,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0.179839072071223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933827562424566,-0.0818134571702051,0,0,-0.0345278585550307,0.559849390447873,0,-0.0470288125070218,0,0,0,0,0.105139199844915,0,0,0.161288690167276,-0.00272116387498772,0,0,0,0,0.152827768187767,0,0,0,-0.243864483298989,0,0,-0.0264805985699134,0.00751645173684936,6.93889390390723e-18,0,0,0,0,0
