,X600519.SH,X000858.SZ,X002415.SZ,X600104.SH,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X002475.SZ,X000568.SZ,X000338.SZ,X600741.SH,X600703.SH,X601877.SH,X000100.SZ,X000661.SZ,X000596.SZ,X600271.SH,X600809.SH,X002236.SZ,X300003.SZ,X002008.SZ,X300124.SZ,X002007.SZ,X600487.SH,X000625.SZ,X002456.SZ,X300142.SZ,X600776.SH,X600498.SH,X600867.SH,X000157.SZ,X002241.SZ,X000977.SZ,X300146.SZ,X002371.SZ,X600177.SH,X000066.SZ,X000050.SZ,X002508.SZ,X002180.SZ,X002179.SZ,X600089.SH,X600522.SH,X600118.SH,X600066.SH,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601877.SH,0,0.0468033562850651,0,0,0,0,0,0,0,0,0.0518518752374216,0,0,0,0.120777883335779,0,0,0.0201346945427261,0,0,0,0.047595791169434,0,0,0.0956790929691262,0,0,0,0,0,0,0,0.0492268382137176,0.0634007205381454,0,0,0,0,0,0,0,0.053346063477994,0,0,0,0,0,-0.0433550698661158,0,0,0,-0.0090019618213021,-0.0736880135831045,0,0,0,0.0359248810950264,0,0
X000100.SZ,0,0,0,0,0,0,0,0.118294788982168,0,0,0,0,0,0,0,0,0,0,0,0,0.099610605480412,0,0,0.108327232172742,0,0,0.104655152910396,-0.027169349378634,0.490282699250606,0.0413769097855847,0,-8.67361737988404e-19,0,0,0,0,0,0,0.163181544949679,0,0,0.0834504686367927,0,0,0,0,0,0,0,0,0,4.67863007901864e-05,-0.0443010447698425,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.335890711335801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338937290806818,0,0,0,0,0,0,-0.0297916489171266,0,0,0,0,0,0.0438666701308238,0,0,0,-0.0270911672343197,0,0,0,0,0,0,0,0,0,-0.00165851060387746,0,0,0,0,0,0,0
X000596.SZ,0.212640143286026,0.205686452997239,0,0,0,0,0,0,0,0,0,0,0.0661128487319692,0,0,-0.0149516549751074,0,0,0,0,0,0.247542575679261,0,0,0,0,0,0.025184365455878,0,0,0,0,0,0.016117568701198,0,0,0,0,0,0,0,0,0.0489521560277079,0,0,0,0,0.12192144666274,0,0,0.201509205892885,-0.00700784871431591,0.0189847567141453,0,0,0,0.040960391995073,0,0
X600271.SH,0,0,0,0.00459228222831562,0,0,0,0.204897755833131,0.0780031798542212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220293519245424,0,0,0,0,0,0,0,-0.0450098186340741,0,0.0401635230852939,0,0,0.145141572860421,0.0903105364567464,-0.0281264573879325,0,0,0.0216757933069886,0,0,0.213786048108253,0,0,0,0.00478226394288256,0,0,0.00180413017511625,0.0203666174876428,0,0,0,0,0,0
X600809.SH,0,0.493210038481792,0,0,0,0,0.146010793864449,0,0.0356239247509602,0,0,0,0,0.0929349863231966,0,0,0,0,0,0.0242421545536597,0,0,0,0.0341230207829428,-2.16840434497101e-19,0,0,0,0,0,0,0,0,7.12252165101041e-05,0,0,0,0,0,0,0,0.0125240779654905,0,0,0,0,0,0,0,0,0,0,0.00147941952060823,0,0,0,0,0,0
X002236.SZ,0,0,0.197491132552599,0,0,0,0,0,0,0,0,0,0,0,0.0790180372275731,0.0580894679404116,0,0.0220063573753265,0,0,0,0,0,0,0,0.175702223289135,0,0,0,0.0449031729949932,0.0653066539867858,-3.46944695195361e-18,0,0,0,0.16154018900917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00846812727696736,0.0128979963660214,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.151855019665136,0,0,0,0,0,0,0,0,0,0,0.0972254523026404,0,0,0.0935214151072073,0,0,0,0,0,0,0,0.450935786403031,0,0,0,0,0,0,0.112657308737298,0,0,0.0976017131908495,0.115137062715609,0,0,0.101184546397347,0,0.129842719213454,0,0,0,0,0,0,0,0,0.0156429668093238,-0.114486155876938,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.0239955077735717,0,0,0,0.356557519449662,0,0.106594889928781,0,0,0,0.108025349214178,0,0,0,0.143204100074048,0,0,0,0,0.328291320116765,0,0.0387873268451982,0,-0.0450345014275922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00206284121230236,-0.0310464575845304,0,0,0,-0.00819104749721461,0,0
X300124.SZ,0,0.0920693494922145,0,0,0,0,0.0346309897157824,0.0662540730968812,0,0,0,0,0,0,0,0,0,0.134936312870324,0,0,0,0,0,0,0,0,0,0.0334027953637187,0,0,0.153536972112823,0.0847149398932359,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.0243229605372083,0.0822446314829534,0,0,0,0.0298783034750359,0,0
X002007.SZ,0,0.0844214684361502,0,0,0,0,0.0515499036819195,0,0,0,0.00688218984438191,0,0,0,0,0,0,0,0,0,0,0,0,0.477180859774576,0,0,0,0,0,-0.0616247622661933,0.311753129364635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0874280956586559,0,0,0,0.0425706915320143,-0.0109812935219534,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0.0166358440466665,0,0.109801757000938,0,0,0,0,0,0,0,0,0,0.055120378183524,0,0,0,0,0,0,0,0.158894487299303,0,0,0,0,0.0741155719479695,0.24672654650564,0,0,0,4.33680868994202e-19,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.429980425888795,0,0,0,0,0.00739668100343926,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368228112314767,0.0562737328240346,0,0.24807830598127,0,0,0.10942567824556,0,0,0,0,0.0172455021826104,0,0,0,0.0106458827506116,0,0,0,0.0107945689159711,0,0,0.20916871606282,0.0458166945980618,0,0,0,-0.071689206492059,0,0,0.0196664365558852,0.048923764532174,0,0,0,0.0860201415531416,0,-0.0487295731172529,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0.276764066042277,0,0,0,0,0,0,0.0393902330233371,0,0.220491652120799,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0310401829929121,0,-0.155042399181567,0,0,0,0.116468763483573,0,0,0,0,0,0,0,0,0,0.0249074608550325,0.00663088050288924,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.0794657800490401,0,0.153239795019617,0,0,0,0.00801226972457715,0,0,0,0,0,0,0,0,0.0513824353926877,0,0.011594201685673,-0.0085803711216644,0,0.0927422708946822,0.0787090412175045,0,0,0,0,0,0,0,0,0,0.0990852445662783,0,0,0,0,0,0,0,0,0,0,-0.0471474606775267,0,0,0,0.0218666636912267,-0.0150060105353811,0,0,0,0,0,0
X600776.SH,0,0,0,0,0,0,0.377042490130634,0,0.0259976342198892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.290816587506063,0.0499562868412578,-0.428975127825981,0,0,-0.0336893783378715,0.556287393009891,0,0,-0.311258867339806,0,0,0.537094917588019,0,0,0,-0.384748451461709,0.538202674231913,0,0,0,0,0,0,0,0,0,0.0558671027932899,0.0682926609689981,0,0,0,0,0,0
X600498.SH,0.080366000485857,0,0,0,0.0206222680743577,0,0,0,0.271361995375744,0,0,0,0,0,0,0,0,0,0,0,0,0.0169690932899806,0,0,0.0495566751943834,0,0,0.202901056200701,0,0,0,0.00308780040088494,0,0.0573321741725858,0,0.0238829281813531,0,0,0,0,0.0468122670036155,0.0413355641080478,0,0,0,0,0,0,0,0,-0.0819756573553041,-0.023087681382649,0,0,0,0,0,0,0
X600867.SH,0,-0.153844797049945,0,0,0,0,0,0,-0.260075906490462,0,0,0,0,0,0.0251654129588891,0,0,0,0,0,0.0419776544183472,0,0,0,0,0,0,0,0.253363020201662,0,0,-0.0814131910634656,0,0,0,0,0,0.626673726939148,0,0,0.0116957731481996,0.0502568648317682,0,0.316086435955759,0,0,0.605021545744099,0,0,0,0,0.139957159568965,-0.21734846642146,0,0,0,-0.0785015228149384,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.0919210004821824,0,0,0,0.133984008018527,0,-0.0784816842167071,0,0,-0.00884977008681673,0,0,0,0,0.136058735798878,0,0,0,0,0.0272281661722252,0.0518650034055358,0,0.0462886890892773,0,0,0,0,0.0915659075805969,0,0,0.050358694779397,0,0,0.0485747461517148,0,0,0,0,0,0.0408540436443338,0,0,0.0179114457042643,2.16840434497101e-19,0,0,0,-0.0337616338674061,0,0
X002241.SZ,0,0,0.182428048461182,0,0.0266959211702569,0,0,0.185427360626044,0,0,0,0,0,0,0,0,0,0,0.0618345984581014,0,0,0,0.0981096667729956,0,0,0,0,0,0,0,0,0.0181934210142092,0,0,0,0,0.170101998200972,0,0,0,0.0263989920198267,0.106268788825013,0.0747001572069342,0,0,0,0,0,0,0,0,-0.0140410523845066,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0.024907138996173,0.152687523038966,0,0,0,0,0,0,0.133762844927194,0,0.197644577851229,0,0,0.540798280486809,0,0,0,0,0.0783178075916639,0,0,0,0.249531804642059,0,0.0171145055689187,0,-0.131582327960714,0,-0.185216375025531,0,0,0.112567190750931,0,0,0,0.203885576483864,0,0,0,0,0,0.15848623514152,0,0,0.0382027113633825,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0.00358684233774307,0,0,0,0.0901489397820263,0,0,0,0,0,0.0837894824632218,0,0,0.170806722315318,0,0,0,0,0,0.129583604612824,0,0,0,0.0119372167997328,0,0.146237982403044,0,0,0,0,0,0,0,0,0,0.143127592056057,0,0,0,0,0,0,0,0,-0.0544890043806168,0,0,0,4.33680868994202e-19,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.146074050522272,0,0,0,0,0,0,0,0,0,0.0553023524788414,0,0,0,0,0,0,-0.0868828710189404,-0.0768265908122912,0,0,0,0,0.0121372740099346,0,0.155736145357589,0,0,0.403033914458945,0,0,0,0,0,0.226930682363894,0,0.0925054049521968,-0.0766126783963339,0,0,0,0,-0.0241367311351929,-0.014646406370969,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,-0.0447177126036511,0,0,0,-0.0297356613269282,0,0,0,0,0,0.0495742491246633,0,0,0.0934684379358893,0,0,0.107081790684987,0,0,0,0,0,0,0,0.0895005108120235,0,-0.0707109115640986,0.0297489185791931,0,0.141145616803499,0,0,0,0,0,0,0.0291048689130344,0,0,0,0,0,0,0.0794212790040315,0,0,0,0.0256337135986343,-0.0231756339678157,0,0,0,-0.169939704101285,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10077670580069,0,0.108884463821844,0,0,0,0,0,0,0.183597453716121,0,0,0,0,0,0.102820566535891,0.0805299254908652,0,0.223422454036135,0,0,0,0,0,0,0,0,0,0,0,-0.0711143579810827,-0.0211954439456876,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0.24277721296174,0,0,0,0,0,0,0,0,0,0,0.0261030691551172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348473412285788,0,0,0,0,0,0,0.061938491925413,0,0.119633365561243,0,0.270027945130445,0,0,0,0,0,-0.0101168265844809,-0.206879015908045,0,-0.0366240568418075,0.0445216916592678,0,0,0,0.0897224658263957,0,0
X002508.SZ,0,0,0,0,0.0612528447734861,0,0.18708298272436,0,0,0.14084665974021,0,0,0.141186336847817,0.0433509149787829,0,0,0,-1.73472347597681e-18,-0.0133774471491313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136476655113025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0368587801311822,0.135951967452928,0,0,0,0.0765730670011162,0,0
X002180.SZ,0,0,0,0,0,0,0.0957035779121026,0.0389384301904664,0,0,0,0,0,0,0,0.0228028101400139,0,0,0,0,0,0,0,-0.031255931856452,0,0,0,0,0,0,0.0246035062031578,-0.0498499201922804,0,0.131625309415543,0,0.0150069532172345,0,0,0.211314892130288,0,0.0189494309881701,0.0980508245669577,0,0,0,0,0,0,0,0,0,-0.0264623830314468,8.67361737988404e-19,0,0,0,-0.0635521315030257,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342082213605332,0.125180159581815,0,0.0282500744058301,0,0,0,0,0.0672801990935173,0,0,0,0,0.0241740420506607,0,0,0,0.0204935673716709,0,0,0,0,0,0,0.090964883374541,0,0,0,0,0,0,0,0,0.113862053893983,0,0.332041067576914,0,0,0,0,0,0,-0.106077149101156,0,0
X600089.SH,0,0.0902394518664063,0,0,0,0,0,0,0,0,0.0527324482286701,0,0,0,0,0.0325701622814927,0,0,0,0,0.12773940797561,0,0.048727793433303,0,0,0,0,0,0.0798124990727919,0,0,0.000781870974276227,0,0.0313769409133172,0,0,0.110342077400536,0,0,0,0,0.0587310655720589,0,0,0.0325264802004326,0,0,0,0.0620631860583076,0,0,-0.0126539249093843,-0.000975832874382963,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.108015587067598,0,0,0,0.0314144164358386,0,0,0,0,0,0,0,0.116790255506763,0.0387039825439503,0,0,0,0,0,0,0,0,0,0.223377441867381,0,0,0,0.00322321608679862,0,0.0679745143419275,0,0,0.0589529349109612,0,0,0,0.0968517482441873,1.73472347597681e-18,0,0,0,0,0,0.00229267039751716,0.00571933165676822,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.027076298961258,0,0,0,0,0,0,0,0.0877063716151852,0,0,-0.0826445962532839,0.0806841017466257,0,0,0,0,0,0,0,0.0139906436101629,0,0,0,0,0,0,0,0,0.0251128121485738,0.217517760253453,0.127961725541586,0.0852293235634529,0.076159832524503,0,0,0.133979569389006,0,0.130981191422892,0,0,0.104399567283685,-0.0364135466289708,0.00710529828303297,-0.0475223998238926,0,0,0,0,0,0
X600066.SH,0,0,0,0,-0.233232363183005,0,0,0.287483417664442,0,0.0493602170997639,0,0,0.184464103335023,0,0,0,0,0,0,0,0.183251735693012,0,0,-0.0483034241994233,0.0615135562895893,0,0,0,0,0,0,0.0587356325894946,0,0,0,0,0,0,0,0,0.104734649783452,0,0,0,0,0,0,0,0,0,0,-0.0742803335787769,0.0854748794111961,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.157289477700375,0,0,0,0,0,0,0,0,0,0,0,0,0.149267751345705,0,0.0199742005717224,0.0441865276416977,0,0,0,0,0,0,0,0.00310769037317624,0,0,0,0,0.0970412728484284,0,0,0.0429778656754704,0,0,0.0431348191774012,0,0.0320204753523408,0,0,0.212281416645901,0,0,0,0.0254426671284742,0.0164595928342428,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.102918229831526,0,0,0,0,0,0,0,0.0248804122853327,-0.445318751931236,0,0,0,0,0,0,0,0,0,0,0,0,0.202344176091189,0,0,0,0,-0.0463577616206973,0,0,0,0,-0.00119341739176277,0,0,0,0,0,0,0,0,0,0,0,0.0628049724415167,0,0,0,-0.125134302218769,0,0,0,0.123264539609766,0,0
Slope,-0.360209370856167,0,0,0.388194779372842,0,0,0,0,0,0,0,0,0,0,0,0.0536210432299132,0,0,0,0,0,0,0,-0.0708758895383803,0,0,3.46944695195361e-18,0,0,0,0.479204221563355,0.0794710358819079,0,0.0407310341499672,0,0,0,0,0,0,0,0.153831800894542,-0.132360797920158,0,0,0,0,0,0,0,0,0,0.759280026990189,0,0,0,0.681525264427053,-5.26202292142688,0
TED,-0.619320614076199,-0.0749004451959335,0,0,0,0,0,0,0,0,0,0,0,0,0.733762999571916,0,0,0,0,0,0,0,0,-0.249586976163293,0,0,0,0,0,0.432995869645444,0,0.0170669851272262,0,0,0,0,0,0,0,0,0.244561478352492,0.0880194373404931,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.350187678383549,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.083536481507633,0,0,-0.0264566988990417,0,0,0,-0.0658620762055614,0,0,-0.0804007899876088,0,0.0140305754632197,0,0,0,0,0,0,-0.0428186377902548,0,0,0,0,0,0,-0.0447171015579328,-0.0719652978577702,0,0,-0.0266050096064666,0,0,0,0,-0.0746217295060151,0,0,0.0504764151742374,0,0,0,0,0,0,0,0,0,-0.0012031843611286,0.0205318556801136,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0490759464199659,0,0,0,0,0,0,0,0,0,0,-0.0334837277069415,0,0,0,0,0,-0.175601209100712,0,0,0,0,0,0.0294117964522004,0,0.0673369433643565,0,-0.102048092770512,0.0155965395286379,-0.0328471939594085,0.129288399847434,0,0,0.0502614956488642,0,0,0,-0.0727977560304169,0,0,0,0,0.0414005298194717,-2.71050543121376e-20,-0.00196174864698828,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.000892495640222275,-0.000507589353497858,0,0,0.000961358198099732,0,0,0,0,0,0,-0.0005787802282095,0,0,0,0,0,-0.00185245144330895,0,0,0.00059467860282859,0,0,-0.00272352173294036,0,-0.00178061746006674,0,0,0,0,0,0,0,0,0,-0.000535999163971045,0,0,0,0,0,0,0,0,0,-0.000465310583442714,0,0,0,0,0.0245199714461698,0.0655463343980301,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147358984957637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698482927521108,0.101071760048315,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00124849341394955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144993592527291,0.00818683559109897,0,0,0,-0.0101407869081692,0,0
CarbonVol_Hubei,0,0,0,-0.00203560133474122,0,0,0,0,0,0,0,-0.0101302200212638,0,0,-0.000733079682732116,0.00775048148979278,0,0,0,0.00281424650037695,0,0,0,0,0,0,0,0,-0.00326066893156232,0,0,-0.0044151231680283,0,0,0,0,0,0,0.00425859743324354,0,0,-0.00855761158538388,0,0,0,0,0,0,0,0,0,0.00795958587226869,-0.00180418898786812,0,0,0,0.000225922654556224,0,0
