,X600519.SH,X600104.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000063.SZ,X000625.SZ,X600118.SH,X600690.SH,X600703.SH,X000100.SZ,X600031.SH,X600271.SH,X600372.SH,X002292.SZ,X002241.SZ,X000157.SZ,X000338.SZ,X002236.SZ,X600741.SH,X600089.SH,X600066.SH,X002475.SZ,X600839.SH,X000559.SZ,X002465.SZ,X600177.SH,X601877.SH,X000547.SZ,X002129.SZ,X600435.SH,X300124.SZ,X000016.SZ,X300003.SZ,X600582.SH,X002498.SZ,X000568.SZ,X600252.SH,X002294.SZ,X002456.SZ,X002179.SZ,X002049.SZ,X002276.SZ,X000977.SZ,X002008.SZ,X000066.SZ,X600198.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000157.SZ,0,0,0,0,0,0.213550862909444,0,0,0,0.167677568058987,8.67361737988404e-19,0,0,0.0526283000556778,0.500767976779754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380320860742296,0,0,0,0,0,0,0,0,0,-0.00654233732542307,0,0,0,0,-1.73472347597681e-18,0,0,0.0484522387636812,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0405654494285796,0,0.0625181862744785,0,0,0,0,0.00373145278224647,0,0,0,0.155618636963418,0,0.0336871726878748,0,0,0.261123367446601,0,0,0.0900799903694195,0,0,0,0.123240395382788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343505763714868,0,0,0,0,0.0173950217849933,0,-0.00229046863130537,0.00619109735641209,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734922755840395,0,0,0.151760108931859,0,0,0,0,0,0,0,0,0.0135594017955287,0,0,0,0,0,0,0,0,0.337421923890765,0.0625000732542503,0,0,0,0,0,0,0,0,0,0.0820706121547147,0,0,0,0,0.0311882144854357,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.139135640918964,0,0.159987174011758,0,0.0524360908082122,0,0.0844121155469673,0,0,0,0,0,0.290819371602681,0,0,0,0,0,0.083722226894061,0.0876603281833858,0,0,0,0,0,0,0,0,0,0,0.0208070908045474,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.00900313357863529,0.00333259141988675,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.342046914983174,0,0,0,0,0,0,0,0.17692239977358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165732975086109,0,0,0,0,0.00230350758466275,0,0,0,0.161043393203204,0,0.00130877528003379,0,-0.0045966928371129,0,0,0,0,0,0,0
X600066.SH,0,0.126491368537503,0,0,0,0.102355973686886,0,0,0,0,0,0,0,0.325574184295899,0,0,0,0,0,0,0,0,0.0121646810540004,0.220203323308003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108294552906566,0,0,0,0,-0.0257860929014849,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0.235261577543963,0,0,0,0,0,0,0,0,0,0.00548940768599201,0,0,0,0,0,0.150610742836581,0,0,0,0,0,0,0,0.0903166011335098,0,0,0,0,0,0,0.0525068345917055,0,0,0,0,0,0,0.217221397263387,0,-0.0492966777250175,0,0,0,0.048866443983572,0,0,0,-0.0138561802587806,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0.0985153174274041,0,0,0.0350966166020122,0,0,0,0,0,0,0,0,0,0,0,0.227199795810677,0,0,0.202778702354066,0,0.129989728303797,0,0.0775004700660546,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293305750660717,0,0,0,0,0,0,0,-0.0278932037317209,-0.0336479712816794,0,0,0,-0.0813745965290606,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488888060231065,0,0.09496562876519,0.165274873282821,0,0,0,0,0,0,0,0,0,0.13593061869391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.338279718384138,0,-0.0181429299641819,-0.000338665656646593,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0.139480037318391,0,0,0,0.0846800797196479,0,0.119197324672799,0,0,0,0,0,0,0,0.19594419978913,0,0,0,0,0,0,0.103170015061707,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.258881832403868,-0.0141868916667052,0,0,0,0,0,0,0,0,0,0.0850542020872186,-0.00189159197884267,-0.0300001573827618,-0.00677344934212064,0,0,0,0,0,0
X600177.SH,0,0,0,0.0222891851641992,0.25048070202922,0,0,0.103294604020001,0,0.0571641618379068,0.0338662451599186,0,0,0.152572382038083,0,0,0,0,0,0,0,0,0,0,0,0,0.10972635281936,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.0629433866448366,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137956697374359,0,0,0,0,0,0
X601877.SH,0.0210991702091848,0,0,0,0,0,0,0,-0.00839052250094094,0,-0.0154211273201095,0,0,0,0,0.0125972794287256,0.0390598323800529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355362318937451,0,-0.0195720265507498,0,0,0,0,0,0,0,0,0.00709440442181758,0,0.00796647054001885,0,0,0,0.00322102229588406,0,0.0173096441732165,-0.0158331449413376,0,0,0,0.0880761327239082,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0.0148844059202108,0,0,0,0,0,0.221668195443949,0,0,0,0,0,0,0,0,0,0.0856826731516265,0.103986300203695,0,0,0,0,0.00677574723458325,0.0696698892299736,0,0,0,0,0,0,0,0,0,0.0413183576281517,0,0,0,0,0,0,0,-0.0246416621587264,-0.000966158530067474,0,0,0,0,0,0
X002129.SZ,0,0.0430854159327665,0,-0.18295820434289,0.120705165783837,0,0,0,0,0,-0.00657316937446031,0,0,0,0,0,0,0,0,0,0,0,0,0.00644396918118133,0,0,0,0.293923486765892,0,0,0,0.126248011622522,0,0,0.2441634655409,0,0,0,0,0,0,0,0,0.0142534689794624,0,0,0,0,0.028665278601665,0,0,0,-0.0295540602390255,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0.0546708222541831,0,0.379527245251896,0,0,0,0,0,0.24065395720764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04903716166885,0.070125705561855,-8.67361737988404e-19,0,0,0,-0.000288106047802009,0,0.000821523603924247,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0.0586057263842577,0,0,-3.46944695195361e-18,0,0,0,0,0.0530932929774223,0,0,0,0,0,0,0,0,0,0.0131837637048258,0,0,0.145130241148601,0,0,0,0,0,0,0.0690918962178324,0,0,0,0,0,0,0,0,0.378135613489366,0,0,0,0,0,0,-0.00202694860169809,0.00370764402153964,0,0,0,0,0,0
X000016.SZ,0,-0.0447846460145167,0,0,0,0,0,0,0,-0.0111568808906222,0,0,0,0.0337614211509031,0,0,0,0,0,0,0,-0.0421994535208085,0,0,0,0,0,0,0,0,0,0,0,-0.0642385119827285,0.225837341917951,0,0,0,0.0875914045220911,0,-0.0791483858556367,0,-0.265378759464457,0,0,0,0,0,0,-0.0033163790244523,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0.130891280506252,0,0.0267064486806214,0,0.156197130503183,0,0,0,0,0,0,0,0,0,0,0.0737448978189124,0,0,0.0749712717151542,0,0,0,0,0,0,0,0,0.152501693549045,0,0,0.102590862263415,3.46944695195361e-18,0,0.0496131159733989,0,0,0,0,0,3.46944695195361e-18,0,-0.0262221725075892,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0.0115945921845011,0,0,0,0,0,0.033419523202903,0,0,0,0,0,0,0,0,0.244225584270716,0.130463245490471,0,0,0,0,0.266842603522681,0.0990276798828844,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-4.33680868994202e-19,0,0,0,0.00676024683434495,-0.00773986671675114,0,0,0,0,0,0
X002498.SZ,0,0,0,0,0.0733897279721439,0,0,0,0,0,0,0,-0.0469064402851049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840618519531468,0,0,0,0,0,0,0,0.063847264713882,0.108681058252529,0,0,0,0,0,0.138401957615175,0,0.0741776674550571,0,0,0,0.136023737703633,0,-0.000729156176099487,-0.00439484290748208,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0320400990893624,0,0.38222231215198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107987702534507,0,0,0,0,0,0,0.122685925642615,0,0,0,0,0,0,0,0,0,0,0.0729269589442628,0,0,0,0,0,-0.0186509261223158,-0.0692937354119915,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0,0,0.0796160664104318,0,0,0,0,0,0,0,0,0,0,0.229945559251633,0,0,0,0,0.237212323419349,0,0,0,0,0.0599859002047744,0.0655070019088863,0,0,0,0.0591736739574095,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0136308478777331,0,0.0184277855218972,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.22128677365629,0,0,0,0.178432963602446,0,0,0,0,0,0.0343574927979104,0,0,0.0111424700079785,0,0,0.100830747873879,0,0,0,0,0,0,0,0,0,0,0,0,0.122477186901848,0,0.129994157104892,0,0,0,0,0,0,0,0,0,0,-0.0121671796480327,0.00780073836959126,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00129971324986054,0,0,0,0.157262258990056,0,0,0,0,0,0,0,0,0,0,-0.0628768157294093,0,0,0.0604512732032147,0,-0.151854740251828,0,0,0.521347106895962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037996597338813,0,0.0413103181120387,-0.0356788939705564,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.0389176009081531,0,0,0,0,0.0355975126546107,0.244481785744437,0,0,0,0,0,0,0,0,0,-0.0217278969816359,0,0,0,0,0,0,0.319441681641323,0.0987356363950762,0,0,0,0,0,0,0,0,0,0.332285206373885,0,0,0,0.144380225124041,1.0842021724855e-19,0,0.00133728407995988,0.0134189751619044,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.106149364071057,0,0,0,0,0,0.303929553410148,0,0,0,0,0,0.00987665437146283,0,0,0,0,0,0,0,0,0.0387934732165303,0,0.196269916771593,0,0,0,0,0,0,0.0602655210551484,0,0.0316445176096796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00316989804343848,-0.0176022284580177,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0.320813218089891,0,0,0,0,0,-0.273081295091969,0,0,0,-0.194424354638,0,0,0,0,0.149628261966457,0,0,0,0,0,0,0,0,0,0,0,0,0.144767852230656,0,0,0,0,0.0931853620694617,0.292761511689191,0,0.193754966322012,0,0,0,0,0,0,0,0,-0.0664042110448214,0.0479308111772908,0,0,0,-0.0426407086493188,0,0
X000977.SZ,0,0,0,0,0.0252635867981503,0,0,0,0.227016373595813,0,0,0,0,0,0,0,0.196110590019466,0,0,0,0,0,0,0,0,0,0,0.0667295259238927,0,0,0,0.100016117619112,0,0,0,0,0,0,0,0,0.022469047890047,0,0,0,0,0,0,0,0,0.0348266985958813,0,-0.0209904908198154,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0.0421476725446177,0,0.0400682979724208,0.164279841836755,0.33754175194088,4.33680868994202e-19,0.00667678981736257,0,0,0,0,0,0,0,0,0,0,0.0899838469808565,0,0,0,0,0,0,0,0,0.00526417088620054,0,0,0,0,0,0,0,0,0,0,0,0,0.0257236367627549,0,0,-0.0116642690807749,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.109338267926585,0,0.0122562991858004,0,0,0,0,0,0,0.0355979838052577,0,0,0,0,0,-0.227745662668024,0,0,0,0,0.0661754938058347,0,0,0,0,0,0.0774515992183209,0.0279762278398519,0.0257264123693427,0,0,0.0875732139460366,0,0,0.447334196616152,0,0,0.0340374572972597,0,0.0345002327260954,-0.00639635371261438,0,0,0,0,0,0
X600198.SH,0,0,0,0,0,0,0,0,0,0,0.115236272789131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181862879325036,0,0,0,0,0,0,0.00458867704855923,0,0.0169649384334792,0,0,0,0.0165283496300213,0,0,0,0.0675006626876327,0,0,0.0818871825148322,0,0,0,-0.0373541607088813,0.012045892621368,0,0,0,0,0,0
Change_TY3M,0,0.114014015804108,0,0,0.112983897007567,0,0,0,0,0,0,0,0,0,-0.114072208193692,0,0,0,0,0,0,0,0,0.00181849522026464,0,0,-0.0430169439976957,-0.168235946928424,0,0.0386213473132008,0,0,-0.0190015506645124,-0.0376762787225785,0,0,0.294978437906571,0,0,0,-0.149608292661482,0,0,0,0,0,0,0.0754302314249428,0.0359208865282981,0,0,0,-0.0431859759568777,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,2.45083371428969,0,0,0,-2.07125803026903,-0.689568924707739,-3.13554934057915,0,0,0,-0.109994464974522,0,0,0,0,0,1.46588629869906,-1.65331529217417,0,0,0,-0.306582710713176,-0.447506404599407,-1.03447065638057,0,0,0,0,0,1.73279532563829,0,0,0,0,-1.82615297967867,-0.332311925044726,0,2.39820925303482,0,0,0,-0.475546227070308,-0.362963406079937,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.036924691911672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303711900921223,0,0,0,0,6.93889390390723e-18,-0.122351861003758,-0.490397710013227,0,0,0,0,0,0,0,0,0,0,0,0.0586979518448461,0,0,-0.194338357402741,0,0,0,0,0,0,0,0.133269637814246,0,0,0,0,0,0,0
RealEstate_excess,0,-0.164043296730967,0,0,0,0,-0.146120243623842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559370164746853,0,0,0.112857651353903,0,0,0,0,0,0,0,-0.168253442400433,0.0190432496430725,0.158267897398366,0,-0.08974127460814,0,-0.262555226489904,0,0,0,0,0,0.388854945615626,0,-0.0305993207978609,-0.0064617865466658,0,0,0,0,0,0
MKreturn,0,0,0,-0.171865274310965,0,0,0,-0.142001902139618,0,0,0,0,0,0,0,0,0.0382986495492323,0,-0.114945404447133,0,0,-0.00622205510281989,0,0.0021748934601218,0,-1.0842021724855e-19,0,0,0,0,0,0.191560142102392,0.090206674437949,0,0,0,0,0,0,0,0,-0.00409557058421068,0.0675120505709393,0,0,0,0,0,0,0,0,0,0,0.0615896552847467,0,0,0,0,0
MKvol,0,0,-0.000270597657219743,0,-0.00129715413541627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000985101776596786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00112809371672594,0,0,0,0,0,-0.00137598928937247,0,0.00220907445338239,0,0,0,0,0.101946466130315,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00747228836720328,0,0,0,0,0,0,0,0,0,-0.00581679415178455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00539815225565534,0,0,0,0,-0.0166230820149323,0,0,-0.0123999260911878,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.0019018100114825,0,0,0,-0.0102995103220716,0,0,0,0,0,0,0,0,0,0,0,0.00247732310094545,0,0,0.00227610083057524,0,0,0.00159100676176946,0,0,0,0,0,0,0,-0.00623698629706297,0,0,0.00262906384206403,0,0,0,0,0,0,0,0.00766669803838066,0.00217599428751468,0,0.000172857077178376,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.00375902580859989,0,0,0,0,0,0,0,-3.3881317890172e-21,0,0.0008105458238601,0.00174178453310352,0,0,0,0,0,0,0,-0.00334241396604373,0,0,0,-0.00180721237669939,0,0,0,0.00132756321872465,0,0,0,0,0.0018681498916816,-0.00725035771307813,-0.00321022574719657,-0.00274369455049015,0,0,0,0.015829186739414,0,0
