,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X000568.SZ,X002475.SZ,X000338.SZ,X600741.SH,X000596.SZ,X601877.SH,X000661.SZ,X000100.SZ,X600703.SH,X600809.SH,X300003.SZ,X600271.SH,X002236.SZ,X002008.SZ,X300124.SZ,X002007.SZ,X000625.SZ,X000157.SZ,X300142.SZ,X600487.SH,X002179.SZ,X600177.SH,X300146.SZ,X600498.SH,X000977.SZ,X002506.SZ,X600066.SH,X002456.SZ,X002371.SZ,X600867.SH,X002241.SZ,X600522.SH,X000050.SZ,X600776.SH,X600566.SH,X600089.SH,X600372.SH,X600183.SH,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.211506911203772,0,0,0,0,0,0,0.0703254160593604,0,0,0,0,0,0.00722285290793612,0.116464371740257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772929451736804,0,0,0,0,0.039042172516592,-0.0481227163753002,0,0,0,0,0,0.0476510344537323,0,0,0,0,0,0,0,0.00501561647554948,0,0.0202257115165219,-0.0168628183357668,0,0,0,-0.0501253920222923,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0.125520204097698,0,0,0,0,0,0,0,0,0,0,0.366832974323111,0,0,0.219132997639046,0.0693309114477235,0,0,0,0,0.0537420658399789,0,0,0,0,0,0.0325056758193922,0,0,0,0,0,0.0461546170529475,0,0,0,0,0,0,0,0,0,-0.00304646463275304,0.0576188895552486,0,0,0,-0.0134508946487792,0,0
X000651.SZ,0,0,0,0.0843706554545948,0,0,0,0,0,0.143912802975913,0.174149705823533,0,0,0.154767627417619,0,0.029248695325681,0,0.0570877333133832,0,0,0,0,0,0,0,0,0,0.0320547109971148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308808569791116,0,0,0,0,0,0,0,-0.0171850108614912,0,0,0,0,-0.0765127554730438,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.0971274427087051,0,0,0.0574451129078498,0.163944122595315,0,0,0.0108126614336797,0,0,0,0,0,0,0,0,0,0.169107974203296,0,0,0,0,0,0,0,0,0,0,0.0983812571777241,0,0,0.0614799431828629,0,0,0,0,0,0,0,0,0,0.00916126831344261,0,0,0,0,0.0648378837183551,0,0
X600276.SH,0,0,0.133790588765577,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.099318344123277,0,0.0388065472088132,0.0316466975986201,0,0.0874023256169021,0,0,0,0.14081787042923,0,0.021527059185531,0.00222354227340003,0,0,0,0,0.0497258952303419,0,0,0,0.0462433901116738,0,0,-0.107630219661151,0,0.020204241328201,0,0,0,0,0,0.0410061715156972,0,0,0,0,0,0,0,0,0,0,0,-0.0292689061813081,0,0
X002415.SZ,0,0,0.0783041122518739,0,0,0,0,0,0.0491135612807873,0,0.0265347031169422,0.0147662903124631,0.0394992585833493,0,0.0610026557106553,0,0,0,0,0,0.0107993254016127,0,0,0.300577889741574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00889201880614613,0,0,0,0,0,0,0,0,0,0,0.0263737703112699,0,-0.0288460334284036,0,0,0,0,0,0,0
X002304.SZ,0,0.0528181090822122,0.240783428922138,0,0,0,0,0,0,0,0.0712599219590173,0,0.0243097821884901,0,0,0.162446856584297,0,0,0,0,0.160881356138157,0,0,0,0,0,0.0741788004926042,0,0,0,0,0,0,0.0207945875634192,0,0.0255358653299401,0,0,0,0,0.0348736573489369,0,0,0,0.0186866519487868,0,0,0,0,0,0,0.019393632945717,-0.00724781414295018,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20997112201615,0,0,0,0,0,0,0,0,0,0,0,0.0891699053827585,0.029836539733106,0,0,0,0,0,0.0932524864053888,0,0,0,0,0,0.255184995944455,0,0,0,0.0570502119812782,0.101928470374813,0.168699787087077,0,-0.0718370888395518,0,0,0,0,0.0633334731385796,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222960882185891,0,0,0,0,0,0,0,0.0661496943260902,0,0,0.176786076303726,0,0,0,0.1104049067667,0,0.132687153216273,0,0,0.0331086904925119,0,0,0,0,0.179673888074312,0,0,0,0.0534898658596427,0,0,-0.0528019531396483,-0.100101879535444,0,0,0,0,0,0
X600690.SH,0,0.249272764603559,0,0,0,0,0,0,0,0,0,0,0,0.0618005837634673,0.0324323820320434,0,0,0,0,0,0,0,0,0.121352722806752,0,0,0,0.12578981556414,0.138327827418133,0,0,0,0,0,0,0.0549495503338811,0,0,0.0457776553304218,0,0,0,0,-0.0302382868613772,-1.38777878078145e-17,0,0,0,0,0,0,0.00179248768387464,-8.67361737988404e-19,0,0,0,0.0119933092348005,0,0
X600031.SH,0,0,0.331753705232236,0,0,0,0,0,0,0,0,0,0,0.179408776800594,0,0,0,0.0428452940569888,0,0,0,0,0,0,0,0,0,0.0876042316879768,0,0,0,0,0,0,0,0,-0.0763215099472281,0,0,0,0,0,0,-0.000654182853417327,0,0.221802193108733,0,0,0,0,0,-0.0023686255146384,0.07869728780013,0,0,0,-0.0397967774673629,0,0
X000568.SZ,0,0.302873593427132,0,0,0,0,0.082762362214318,0,0,0,0,0,0,0.221181094062778,0,0.122740450058652,0,0,0,0.046647401044485,0.00411811880596685,0,0,0,0,0,0,0,0,0.0231080973100898,0.0852673185027462,0,0,0.0503481270156843,0,0,0,0,0,0,0.040993103964529,0,0,0,0,0,0,0,0,0,0,-0.0173350708024474,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958191047398085,0,0,0.104638733948976,0,0,0,0,0,0,0,0,0,0.172681490415946,0,0,0,0,0,0,0,0,0,0,0.0722405808280776,0.174899816668724,0,0.0370147777253878,0,0,0,0,0.138124813057801,0,0,0.0191698397734909,0,0,0,0,-0.0445589796973717,0,0
X000338.SZ,0,0,0,0.128894620099836,0,0,0,0,-0.0277825772261159,0,0.227703379324395,0.0580844006190145,0,0,0.253530514020574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401218705386778,0,0,0,0,0,0,0,-0.131645087808472,0.119058060453371,0,0,0,0,0,0,0,0.0892149307761044,0,0,0,0.203245386968064,0,-0.0766187320162817,0.0866127323594615,0,0,0,0,0,0
X600741.SH,0,6.93889390390723e-18,0.125598955731041,0.380378886090097,0,0,0,0,0,0,0.130042380448469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917048541359742,0,0,0,0,0.072291702406978,0.125354194455783,0,0,0.111358062160169,0,0,0,0,0.277944793573638,0,0,0,0,0,0.00617854784745383,0.0637457535637425,0,0.0235401034304201,0,0,0,0
X000596.SZ,0,0.180368872306509,0,0,0,0,0,0,0,0,0,0.00719924850436369,0,0,0,0,0,0.0969802390057798,0,0,0.378339829376117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267702336539184,-0.128464254617551,0,0.0554406915716757,0,0.0334185873648174,-0.0395118247779463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0.0401486695055968,0,0,0,0,0,0,0,0.0256310019600385,0,0.0801844854322086,0.0226969615494099,0.117139996442212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156470055102277,0,-0.101900109516233,0,0,0,0,0.230759362651979,0,0,0,0,0.0469741035868804,0,0.0983449909257424,0,0,0,0,0,-0.019956690283142,-0.0522776630967895,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0.0626167157790356,0,0,0,0,0.184038404499034,0,0,0,0,0.106997799753293,0.0862764568861875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015820997522801,-0.0454075779527454,0.0395925634297932,0,0,0,0,0,0,0.100432177432603,0,0,0,0,0,0,-0.0498806070401193,0,0,0,-0.0245275800987337,0,0
X000100.SZ,0,0,0,0,0,0,0,0.133735370556816,0,0,0,0,0,0,0.0341287509907163,-0.054320732247381,0,0,0,0,0,0,0.0692106078898651,0,0.171998014832072,0,0,0.155865745210714,0,0,0,0,0.292166953019207,0,0,0.130660356959052,0,0,-3.46944695195361e-18,0,0.0710247285353726,0,0,0,0,0,0,0.0459822129040309,0,0,0,0.0258320478280129,0,0,0,0,0.0570510339596785,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.016152852933404,0.00670210563478277,0,0,0,0,0,0,0,0,0,0,0,0,0.29428155951317,0,0,0,0,0,0,0.442104792197522,0,0,0,0,0,0.200570688660057,0,0,0,0.038544226281646,0.0921749445983505,0,0,0,0,0,0,-0.115006539726341,0.0492414308209963,0,0,0,0,0,0
X600809.SH,0,0.355383879652385,0,0,0,0,0,0.105178270259782,0,0,0,0,0,0.185140915150943,0,0.183443030772225,0,-0.012365775645308,0,0,0,0,-0.068842431607884,0,0,0,0,0,0,0,0,0,0,0.0162059172653766,0,0.00964727314870358,0,0.00562046098535498,0,0,0,0,0,0,0.0204906801966029,0,0,0,0,0,0,-0.0254416614939961,0,0,0,0,-0.0498292659196882,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.0809237304592881,0,0,0,0,0.113635857585684,0,0,0,0,0.0410526183808484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172005354440858,0,0.0457243306970096,-0.0295472853422359,0.0246532995344271,0,0.0658050668926729,0.0784385379194917,0,0,-0.0335933716610569,0,0.0983685817745417,0,0,0,0,0,-0.0170203451980149,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.0442102409630082,0,0,0,0,0,0.0950385470509177,0,0,0,0,0.0780472804874704,0,0,0,0,0,0,0,0,0.00844496766460456,0,0,0,0,0,0,0,0.0549652443755377,0,0,0,0,0,0,0.040950163747072,0,0.039682079174086,0,0,0.232247517895001,0,0.0529046998839673,0,-0.0290901769187406,0,0,0,0,-0.00617062019464976,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0923304445072801,0.0849522319047195,0.0504123501422774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984127725175809,0,0,0,0,0,0.236043411594122,0,0,0,-6.93889390390723e-18,0,0.0891168523352532,0,0,0,0,0,0,0,0.179065447968637,0,0,0,0,0,0,8.67361737988404e-19,0,0
X002008.SZ,0,0.121879563465293,0,0,0,0.109102322593268,0,0,0,0,0.118989274750527,0,0,0,0,0,0,0,0,0.0990039406576874,0,0,0,0.0105926516460983,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842620551063295,0.0504226808751446,0,0,0.075218053878807,0,0,0,0,0,0,0.00362227927008381,0,0,-0.0323235433412037,0,0,0,0,-0.0079844741750464,0,0
