,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X000625.SZ,X600031.SH,X000063.SZ,X600690.SH,X600276.SH,X000338.SZ,X000157.SZ,X600372.SH,X600089.SH,X600741.SH,X002241.SZ,X000100.SZ,X600703.SH,X600118.SH,X600066.SH,X000623.SZ,X601877.SH,X000568.SZ,X600271.SH,X000581.SZ,X000550.SZ,X002236.SZ,X600177.SH,X000800.SZ,X000869.SZ,X002294.SZ,X002475.SZ,X300124.SZ,X000559.SZ,X002129.SZ,X000050.SZ,X600839.SH,X000400.SZ,X600809.SH,X000977.SZ,X002456.SZ,X002007.SZ,X300003.SZ,X002465.SZ,X600252.SH,X002292.SZ,X000596.SZ,X600435.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0.141857412234241,0.135288281987267,0,0,0,0,0,0,0,0.487872982162682,0,0,0,0,0,0,0,0,-0.107841947489287,0,0.0311701149422196,0,0,0,0.122858031912501,0,0,0,0,-0.0656523339342114,-0.167470576153121,0,0,0,0,0,0,0,0.193803159953366,0,0,0,0,0,-0.051993377441015,-0.0138822382362111,0,0,0,0,0,0
X600519.SH,0,0,0.0503430547291203,0.04598108946152,0,0.213956402137518,0,0,0,0,0.390937484174186,0,0,0,0.0184857206986499,0,0.0592365080373002,0,0,0,0,0,0,0,0,0,0,0,0.0734913659330135,0,0,0,0,0,0,0,0,-0.0795816438478281,-0.0833479872740569,0,0,0,0,-0.0023274024199654,0,0,-0.069626877311956,0,0,0,0,0.0106628396084907,0,0,0,0,0,0,0
X000725.SZ,0,0.177590020320839,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0503984977192331,0,0.464592989162283,0,0,0,0.100813443877712,0,0,0.12989753401238,0,0,0,0.190843117563579,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567322378498891,0,0,0,0,0.0011961419647518,0,0,-0.0711247987758943,0,-0.0136290146317733,0,0,0,0,0
X000651.SZ,0.0955813180652025,0,0.158960530468783,0,-4.33680868994202e-19,0,0,0,-0.0888975574211518,0,0.118237964061616,0,0,0,0,0,0,0,0,0,0,0,0,0.365208436369689,0,0,0,0,0,0.0373066891479059,0,0,0,0,0.0755396488271949,0,0,0,0.0517877431081528,0,0,0.0194150392187957,0,0,0,0.00483868688469569,0,0,0.0120840904684144,0,0,-0.0858419211873579,-0.0183797550510529,0,0,0,0.093492252444283,0,0
X002415.SZ,0,0,0,0,0,0,0,0.105552305560465,0,0,0,0,0,0,0,0,0,0,0,0,0.0250297812996352,0,-0.0316919518506345,0,0,0,0,0,0.0720931224636801,0,0,0.0704571990279267,0,0,0,0,0,0.191033252914482,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353564652454164,-0.00404812688686412,-0.0816618154039216,0,0,0,0,0
X002304.SZ,0,0,0,0,0.0979884257698179,0,0.0774919235960793,0,0,-0.0540788787256686,0,0,0,0,0,0,0,0,0.337876331832239,0,-0.0141458798841609,0,-0.0574989901704392,0,0,0,0,0,-0.27243240750411,0,0,0.028098907566473,0,0,0,0.00677482480108961,0,0,0,0,0.339549681430736,0,0,0,0.055444538362448,0,0,0,0.254915079341801,0,0,0.0187991498479106,0.0173795326935051,0.0102124973961156,0,0,0,0,0
X000858.SZ,0,0.0727293090629061,0,0.0537343980881108,0,0.0156188551667883,0,0,0,0,0,0,0.011535038491181,0,0,0,0.170925683328045,0,0.064710086477088,0,0,0,0,0,0.0874499311263631,-0.00705068524091318,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0405396747021523,0,0,0,0,0,0,0,0.0164036650888848,-0.0567836136133144,0,0.00550142992515804,-0.00546526941307652,0,0,0,0,0,0
X000625.SZ,0.354666817114546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.119868284916099,0,0,0.00238194340079327,0,0.022037368898393,0.159863091982876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903663581700463,0,0,0,0,0,0,0,-0.0291333899810275,-0.00268732495670525,0,0,0,0,0,0
X600031.SH,0.00640502852433859,0,0,0,0,0,0,0,0,0.155088591199868,0,0,0,0.912579455796358,-0.0175832437957787,0,0,0,0,0,0,0,0.0352620530293606,0,0,0,0,0,0,0,0,0,0,0,0,-0.002824954764393,0,0,0,0,0,0,0,0,0,0,0,0,0.104789933845123,0,0,-0.0389579657159892,-0.00148489530988135,0,0,0,0,0,0
X000063.SZ,0.101750994209853,0,0,0,0,0,0,0,0.0953361405618086,0,0,0,0,0,0,0,0,0,0,0.176109348475628,0,0,0.0343001760760204,0,0,0,0,0,0,0.0988597362723334,0,0,0,0,0,0.0841673291371667,0,0,0.00479612256445147,0,0,0,0,0,0,0,0,0.00636649375321022,0.00981785715847971,0,0,0,-0.00513529782485616,0,0,0,0,0,0
X600690.SH,0,0.0104867301258532,0,0.280217630511581,0,0,0,0,0,0,0,0,0.180335141039281,0,0,0.0957677596717968,0,0,0.149552982548008,0,0,0,0,0,0,-0.00456930414663994,0,0,0,-1.0842021724855e-19,0,0,0,-0.220424705882161,0,0.0304488409281123,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0650977346529912,0,0,0,0,0,0.00897615085281317,0.0220731708326466,0,0,0,0,0,0
X600276.SH,0,0,0.00692859267661224,0,0,0.083515503227985,0,0,0.0275128299981696,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10449460866175,0.0468679209187274,0,0,0,0,0,0,0,0,0.0178068519876584,0,0,0.134710070922858,0,0,0,0,0,0,0,0.153701990203571,0,0,0,0.0791294781581052,0,0,0,-0.0497441545272802,0.0060380783777868,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347004012201137,-0.0479192846136445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333960029967684,0,0.0845613934052766,0,0,0,0.418993845996668,0,0,-0.079928429636856,0,0.154615235189777,0,0,-0.0148414730996021,0,0,-0.0073085779239692,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.394213910548756,0,0,0,0.338887068919018,0,0,0,0,0,0,0,0.0126337173089449,0,0,0,0,-3.46944695195361e-18,0,0,0,0.100113665405332,0,0,0,0,0.0903804144709559,0.0200689443429198,0,0,0.0225141352821919,0,0,0,0,0.0159762469378497,0,0,0,0,0,0,0,-0.0453671670086802,-0.0298694170272463,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.160445690397939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162946544294549,0,0,0,0,0,-0.0138624678625461,0.0527367222899798,0,-0.176018216538937,0,0,0,0,0.165704176204465,-0.0120701516371206,0,0,0,0,0,0,0,0.047453373938785,0,0,0.0635867890318845,0.248196932801288,0,-0.0100613941097668,0.0149457064445923,0,0,0,0.136209702870748,0,0
X600089.SH,0,0,0,0,0.0369363319952685,0.0391124582876029,0,0,0,0,0,0,0,0.337891505418304,0,0,6.93889390390723e-18,0.0282927557608523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014597746497872,0.23540208801291,0.0971911105040941,0,0,-0.00638113347234461,0,0,0,-0.0295106098057657,0,0,-0.0188509962154024,0,0,0,0,0,0
X600741.SH,0.186111429691754,0,0,0,0,0,0,0,0,0,0.0544095660359466,0,0,0.029613841636808,-0.0535251134262379,0.136470993082423,0,0,0,0,-8.67361737988404e-19,0,0.176324112451133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454071769778912,0,0,0.0932938220606472,0,0,0,-0.0147549610494849,0,0,0,0,0,-0.0313316010657275,-0.0195395894584104,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.0661739914383095,0,0,0,0,0,0,-0.0222233837240164,0,0,0,0,0,0,0,0,-0.0412473943581076,0,0,0,0,0.129229255573451,0,0,0,0,0,0,-0.0106264864385423,0,0,0,0,0,0.175644514722077,0,0,0.236752053906931,0,0,0,0,0,0.134895900974257,-0.0309833629541019,0.0319404135272589,0,0,-0.0103247347633745,0,0,0,0,0,0
X000100.SZ,0,0,0.187341227501898,0,0,0,0,0,0,0,0.102022118690932,0,0,0.00965925206795363,0,0,0.0469304746734196,0,0,0,0,0,0,0,0,0,0,0.0718241777438793,0,0,0,0,0,0,0.0361028701226223,0.0832051451882868,0,0,0.0293923209142233,0,0,0,0,0.0450349104891232,0,0,0,0.0227979431716134,0,0,0,0.0746167925342876,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449762903049611,0,0,0,0,0.0852045664651617,0,0.000907068127943332,0.0352011905290673,0,0.0193457406624155,0.0108297476164153,0,0,0.0659258968768694,0,0.108793852445649,0,0,0,0.0960669401260548,0,0,0,-0.00709263995660622,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519504347586906,0.177940192212184,0,0,0,0,0,0,0,0,0,0,0.0317669223235936,0,0,0,0,0,0,0,0.0629975551656147,0,0,0,0,0,0,0,0,0,0,0,0.0653085580939379,0,0.250456552507197,0,0.202665780556682,0,0.0188696918533374,-0.0220074617868663,0,0,0,0,0,0
