,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X000651.SZ,X300124.SZ,X600104.SH,X000063.SZ,X003816.SZ,X000725.SZ,X000596.SZ,X002371.SZ,X600031.SH,X000625.SZ,X000338.SZ,X002129.SZ,X300014.SZ,X002179.SZ,X002049.SZ,X600703.SH,X600089.SH,X000100.SZ,X600372.SH,X002236.SZ,X600741.SH,X000661.SZ,X000157.SZ,X601877.SH,X000977.SZ,X600584.SH,X002241.SZ,X600522.SH,X000733.SZ,X600702.SH,X002074.SZ,X601799.SH,X000800.SZ,X002180.SZ,X002463.SZ,X002028.SZ,X002007.SZ,X300142.SZ,X600460.SH,X600487.SH,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.349867820633359,0,0,0.0567081407133817,0.0378204331029931,0,0,0,0.0684818201905435,0.0247794415872658,0,0,0,0,0,0,0,0.00861853589190818,0,0.0615702379199541,0,0,0,0,0,0,0,0,0,0,0,0,-0.0310092943109918,0,0,0,0,0.0805434511689597,0,0,0,0,-0.0234905053957547,0,0,0,0,0,0,0,-0.0106477301943132,0,0,0,0,0,0,0
X000858.SZ,0,0,0.520063043732879,0,0,0,0,0,0,0.139044913657323,0,0,0,0,0,0,0.067626485861857,0,0.0185079808387761,0,0,0,0,0,-0.0803502535779837,-0.0961994030897395,0,0,-0.0124244603601994,0,0,0,0,0,0,0,0,0,0,0,-0.0867624219169155,0,0.136135251995461,-0.0246222245416794,0,0,0.111465964732924,0,0,0,0,-0.086164985174108,0.112658929744708,0,0,0,0,0,0
X000568.SZ,0,0.603914835526312,0,0,0,0.0822910723223592,0,0,0,0,0,0,0,0,0,0.285968372048989,0.0897010420938067,0,0,0,0,0,0,0,0,0,0,0,-0.0108018300646375,0,0,0,0,0,0,0,0,0,0.104087779799019,0,-0.0483743202183646,0,0,0,-0.230190888842213,0,0,0,0,0,0,0,0.00775823962888547,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.37684303873076,0,0.000483725094318719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223525019448347,0,0,0,0.440697941969502,0,0,0,0,-0.0187200091536548,0,0,-0.224077962444144,0,0,0,-0.136428232546249,0,0,-0.0588835464383992,0,-0.0643780387298376,0,0.0121510422483181,0,0,0,-0.0086204117255119,0,0,0,0,0,0,0
X600809.SH,0,0,0.0543785890360225,0.0384405528557423,0,0,-0.109349201005528,0,0,0,0,0,-0.159670881581749,0,0,0,0,0.079698642064633,0.0143488193758979,0,0.0411690951463737,0.10555849941804,0,0,0,0,0,0,0.0548981856793023,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.251468161237463,0,0,0,0,0,0,0,0,0.0846630669848617,0.0895620379689617,0,0,0.0123724377326706,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.183399450176991,0,0,0,0,0,0.0854554229539822,0,0,0,-0.173326594650277,0,-0.37741864364829,0,0,0,0,-0.0735332641396559,-0.479860681182652,0,0,0,-0.142712683180544,0,0.617609835370808,0,0,0.0302954752111226,0,0,0.112751927062818,0,0,-0.028695140815518,0.0170145927965576,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.137616213065124,0,0,0,0,0,0,0,-0.0341493166960263,0,0,0,0,0.161579844233606,0.0933191385954744,0,0,0,0.0455142451276751,0,0,0,0,0,0.340339921804319,0.496786061019911,0,0,0,0,0.0552393730100268,0,0,-0.027455923838594,0,0,0,0,-0.00847218799687141,0,0,0.0105588751045146,-0.0430505404078718,0,0,0,0,0,0
X600690.SH,0,0.100579631622403,0,0,0,0,0.0262495565011567,0,0,0.0689396970596617,0,0,0,0,0,0,0.0417144284707845,0.176644360150686,0,0,0.0992456858872444,0,0,0,0,0,0,0,0,0,0,0,0,0.0309967086036989,0,0,0,0,0.0488106300718182,0,0,0,0,0,0,0,0,0,-0.0621935141769237,0,0,5.42101086242752e-20,0.00597933214546173,0,0,0,0,0,0
X002304.SZ,0,0.390251846112332,0.212254162357689,0,0.00650839299196202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234941643617854,0,0,0,0,0,0,0,0,-0.0265516175786395,0,0,0,0,0,0.0122106946173359,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.01170616531424,0,0,0,0,0,0,0,-0.0162392105390321,0,0,0,0,0,0,0
X000651.SZ,0.104854159860688,0,0,-0.0636526260778558,0,0,0.056081690668629,0.277150345247005,0,0,0,0,0,0,0,0,0,0,0.0738205657091379,0,0,0,0,0,0,0,0,0,-0.0335890946613072,0,0,0,0,0,0,-0.0329694937777022,0,0.0179377076232684,0,0,0.0415319865183348,0,0.00388422518547749,-0.0331269800374967,0,0,0,0,0,0,0,0,0.0598945009510045,0,0,0,0,0,0
X300124.SZ,0,0,0,0.0843188462993552,0,0.249411885740455,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.245872235260695,0.0467061580639418,0.0892082024093692,0,0,0,-0.00665128650107277,0.0483747676460421,0,-0.19764397351345,0,0,0,0,0,0,-0.0169903562308245,0.150657185618193,0,0,0.237168937320984,0,0,0,0,0.170164199116989,0,0,0,0,-0.148498368829072,0,0.01164685261772,0,0,-0.0151587498851723,0,0,0,0,0,0
X600104.SH,0,0,0,-0.0634287475254132,0,0,0.0558516101769821,0,0,0,0.0304823751082439,0,0,0,0.0293640168394566,0,0,0,0.0783123975028363,0.0729317840063857,0,0,0,0,-0.0410213015886309,0,0,0,0,0.116000865844545,0,0.182779286171756,0.178352289072082,0,0,0,0,0,0,0,0,0.00391108278859024,0,0,0,0,0,0,-0.010537419246523,0,0,-0.0593966012787286,0.0326750672235917,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.13659596793382,0,0,0,0,0,0,0.519052376584039,0,0,0,0,0,0,0.0674298260519309,0,0,0,0,0.128949665740289,0,0.0650134533831485,0,0,0,0,0.0365910002847763,0.257352891551846,0,0,0,0.015532938512972,0,-0.341908501690378,0,0,0.105755498439857,0,0.122677840249688,0,0,0.199833408850192,0.0675089166917886,0,-0.530935892303139,0,0,0,0,0,0,0
X003816.SZ,0,0,-0.0449991220526798,0.147239747489625,0,0,0.0389686650261545,-0.00239225130428208,0,0,0,0,0,0,0,0,-0.120637065379157,0,0,0,0,0,0,-0.114009404859929,0,0,0,0.0894522008227782,0,0,-1.73472347597681e-18,0,0.149616127659196,0,0,0.021421080178681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0330802033138206,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.0323894949209465,0,0,0,0.151896926421729,0,0,0,0,0,0,0,0.108677174711792,0,-0.0992109666079244,0,0,0,0,0,0.0706178157963697,0,0,0,0,0.0698361889295302,0,0,0,0,0.199568770405605,0,0,0,0.0435421116066001,0,0,0.0672633261273596,0,0,0,0,0,0,0,-0.0323449836509685,-0.0482745801721908,0,0,0,0,0,0
X000596.SZ,0,0,0.236433625271236,0,0,0.0977395919856206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490159845698997,0,-0.0206787213196467,0,-0.0344562793618417,0,0,0.0345790483467239,0,0,0,0.00923852870032762,0,0,0,0,0.254477818619704,0,0.0756592502988042,0,0.0300361724108766,-0.0514263327935526,0,0,0.0377073986682948,0,0,0,0,0.0607928159218727,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0.317047025727883,0,0,0,0,0,-0.0882561671806614,0,0,0,0,0,0,0,0,0,0,0.0343011478718785,0,0.207478694281456,0.0870676384501592,0,0,0,0,0,0,-0.332371327064849,0,0,0,0,0,0,0,0,0,-0.0537847556782099,0,0,0,0,0,0,0.152315675726677,0.12557948488622,0,0,0.146070588688179,0,0,0,0,0,0,0
X600031.SH,0,0,0,0.0273503918433139,0,0,0,0.0706070895426759,0,0,0.061617785089426,0,0,0,0,0,0,0,0.114908000057318,0,0,0,0,0,0,0,0.129286866266038,0,0.0931340034429342,0,0,0.285504727159963,0,-0.0390118051290023,0,0,0,0,0.0608057487057651,0,0,0.0355677837060587,-0.0372762783070158,0,0,0,-0.124391158949268,0,0,0,0,-0.00667920162549708,0,0,0,0,0,0,0
X000625.SZ,0,0.034468904931058,0,0,0,-0.147892823223905,0.0170137571375023,0,0,0,0,0.418627230616718,0,0,0,0,0,0,0,0.046810102865167,0.08432306046202,0,0,0,0,0,0,0,0,0,0,0,0,0.0919782795825426,0,0,0,0,0,0.0326656743956513,0,0.491083353926668,0,0,0,0,0,0.0277931841888864,0,0,0,-0.0953004002506092,0,-0.123350608165861,0,0,0,0,0
X000338.SZ,0,0.00133837196730593,0,0,0,0,0,0.0445009294423509,0,0,0,0,0,0,0,0,0,0.240403128043097,0.0141332071303899,0,0,0,0,0,0,0,0,0,0,0.0712301053959426,0,0,0,0.0385637964922455,0,0,0,-0.0177334006558286,0.0320063641871198,0.194142242351477,0,0,0,0,0,0,0,0,0,0.139873459485039,0,-0.0557096948543316,0.0064688464109633,0,0,0,0,0,0
X002129.SZ,0,0,0,0,-0.0205553417483924,0.0692719394130725,0,0,0,0,0,0,0,0,0,0,0,0.118531591266688,-0.131246868671835,0,0,0,0,0.101848850647711,0,0,0,0,0,0,0,0,0,0.0552645704329638,0,0,0,0,0,0.448844511232788,0,0,-0.00619368112097645,0,0,0,0,0.154660082109508,0,0,0,0,0.00703163868841842,0,0,0,0,0,0
