,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X002236.SZ,X600741.SH,X000625.SZ,X002241.SZ,X002475.SZ,X000338.SZ,X600031.SH,X002456.SZ,X600066.SH,X300124.SZ,X600809.SH,X601877.SH,X600487.SH,X002008.SZ,X000100.SZ,X002508.SZ,X300136.SZ,X600522.SH,X002085.SZ,X300003.SZ,X600089.SH,X600867.SH,X000157.SZ,X600271.SH,X600498.SH,X600177.SH,X000596.SZ,X600699.SH,X002294.SZ,X600118.SH,X000559.SZ,X000050.SZ,X600566.SH,X002179.SZ,X002180.SZ,X600372.SH,X000981.SZ,X300115.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.137115711266505,0,0,0.0327534034828228,0,0,0,0.105438379039095,0,0,0,0,0,0,0,0,0,0,0.00396999870337507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784891618611391,0,0.0294032400087809,0,0,-0.00268192568380442,0,0,0.0227458077379345,0,0,0,0,-0.00795671367882123,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.0840216291821197,0,0,0.0509190431925553,0,0.0292473605454174,0.038788037002983,0.352721180728511,0,0,0.0753419918353864,0,-0.0329776319402261,-0.0199328801682031,0,0,0.00424267042391806,0,0,8.67361737988404e-19,-0.0612657497258548,0,0,0,0.0477373881786081,0,0,0,0,0,0,0,0.0528125508026039,0,-0.123490240247387,0,0,0,0,0,0,0,0,0,0,-0.00715733818595768,0.0177682762648993,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.074269821503859,0,0,0,0,0,0.166910275110386,0.0195534945358978,0,0.0396444334405029,0.0633791460982593,0,0,0,0,0.129878544836295,0,0.022544464903125,0,0,0,0,0.0299879570094011,0.0252474495650841,0,0.0244365337271933,0,0,0,0,0,0,0.021075518470331,0,0,0,0,0,0,0,0.0366639413772292,0,0,0,0,0.0403461045232512,0,0.19542582813457,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.236930253633846,0.0349284948801271,0.108146144180537,0,0,0,-0.0176443461648689,0,0.0632132906502128,0,0,0,0,0,0,-0.0507311711692727,-0.0915880025281986,0.261940254462423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000298690467475658,0,0,-0.0297132146901241,0,0,0,0,0.00329035545010052,0,-0.0555326564837034,0,0,0,0,0
X000858.SZ,0,0,0,0.241766715774901,0,0,0,0,0,0,0,0.37962001524697,0,0,0,0,-0.046499598794588,0,0.011389501291441,0,0.131309455869075,-0.0682095419624296,0.124966514296011,0,0.0477474474112809,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172642343715561,0,0,0,0,-0.0192774981312674,0.00554574688694636,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.00175703974034945,0,0.115966596373902,0,0,0,0,0,0,0,0,0,0,0,-0.128090381264494,0,-0.125683661884764,0,0,0,0,0,0,0.0166765160444083,0.0526009525763948,0,0,0,0,0.14634907557335,0,0,-0.0573534159335641,0,0,0,0,0,0,0,0,0,0.0408637915227728,0,-0.0411249026620632,0.0359783153359919,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.155704683551163,0,0.0577653388122657,0,-0.153186741120924,0.00804264955238826,0,0,0,-0.0574880668223863,0,0,0,0,-0.0234836635047797,0.090620919351811,0,0.121164176892559,0,0,0,0,0,0,0,0.0978827824011183,0,0,0,0,0,0.0838936945707833,0,0,0.245105691171816,0,0.00511230315427692,0,0,0,-0.00428870520218061,0.0171856867668749,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0.125071322049531,0,-1.38777878078145e-17,0,0,-0.145768506699232,0.0700738043774841,0.0554188685272962,0,0,0,0,0,0,0,0,0,0,0,0.0415626036900558,0,0,0,0,0,-0.00896577655143913,0,0.168231486740201,0,0.330980659946765,0,0,0.0492315257182197,0,0.105792647827515,-0.158514811390577,0,0,0.119995440492924,0,-0.00670989476209233,0.00913403109829705,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0683508281982346,0,0,0.0494837406225646,0,0,1.73472347597681e-18,0.0226667281692204,0,0,0,0.0851475880195029,0,0,0,0,0,0,0,0,0,-0.0524622103551128,0,0,0,0,0,0.0773367362398338,0,0,0,0,0,0,0,0,0,0,0,0,0.0750929722971023,0,0,0,0,0,0
X600703.SH,0,0.239803756227957,0,0,0,0.265703705974447,0,0,0,0,0,0,0,0.071025505263209,0,0,0,-0.239285694770887,0,0,0,0,6.93889390390723e-18,0,-0.127806253687367,0,0,0,0,0,0,0,0,0.0720357241584493,0,0,0.24351422020423,0,0.0417783407731772,0.0893620033314274,0.00111074733411632,0,0,-0.0262295889780236,0,0,-0.336274654983732,-6.93889390390723e-18,0,0,0,0.0516954472537679,-0.030404424809547,0,0,0,0,0,0
