,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002475.SZ,X002415.SZ,X600104.SH,X000063.SZ,X000661.SZ,X000725.SZ,X600031.SH,X002304.SZ,X003816.SZ,X000568.SZ,X600809.SH,X600690.SH,X000338.SZ,X600703.SH,X002007.SZ,X300014.SZ,X002241.SZ,X000100.SZ,X002371.SZ,X300142.SZ,X000596.SZ,X600183.SH,X300124.SZ,X600741.SH,X300003.SZ,X002129.SZ,X002236.SZ,X601877.SH,X000977.SZ,X000625.SZ,X600584.SH,X000800.SZ,X000157.SZ,X300136.SZ,X002456.SZ,X002414.SZ,X002049.SZ,X002463.SZ,X002179.SZ,X002008.SZ,X000066.SZ,X002185.SZ,X600118.SH,X002223.SZ,X002180.SZ,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.180967347460295,0.198067549482696,0,0,0,0,0,0,0,0,0.0432595436297564,0,0,0,0.0663625071465342,0,0,0,0.0426249738724046,0,0,0,0,0,0,0,0,0,0,0.0345479675677337,0,-0.0251373320815076,0,0,0,0,0,0,0,0.0276357922230372,0,0,0,0,0.01207450445814,0,-0.0146668590991266,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0.111931686340039,0,0,0,0,0,0,0,0,0,0,0.0459301590154746,0,0.301222306315845,0.104619642913101,0,0,0,0,0,0.0724206132466397,0,0,0.146548837646369,0,0,0.0317634550691807,0,0,0.0544304170071215,0,0,0.0142627963867371,0,0,0,0,0,0,0,0,0,0,0,0.0937473421436016,0,0,0,0,0,0,-0.0111470989175835,0.0161507252906983,0,0,0,0,0,0
X600276.SH,0,0.154986009115769,0,0,0,0,0,0,0.381731654335421,0,0,0,0,0,0.00985825050895178,0,0,0,0,0,0,0,0.0110345504660397,0.0348784200944802,0,0.214756603078034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150414405624355,0,0,0.0389551786041246,0.0212363433193373,0,-0.0732800245913417,0,-0.0107039517597478,0.00208476959077389,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.069021681252606,0,0,0,0,0.21824686268961,0,0,0,0,0,0.062503782103641,0,0,0,0,0,0,0,-0.0812037848180229,0,0,0,0,0,0,0.140039380736776,0,0,0,0.0498027960702547,0,0,0.0403143045002278,0.0465837210655124,-0.054511367630655,0,0,0,0,0.00941691907397619,0.00171429068930063,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697605953815481,0,0,0,0,0.0638228305810878,-8.67361737988404e-19,0,0,0,0.14193565474625,0,0,0,0.113703380233064,0,0,0.00992355239445676,0,0,0,0,0,0.220478462562403,0,0.139264045057984,0,0,0,0,6.93889390390723e-18,0,-0.0239900548535127,0,0,0,0,-0.0239778896680086,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,-0.139255698482079,0.186571305668437,0,0,0,-0.141525894205191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416207773553751,0,0.115208224360102,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.113080713736457,0,0,0.0751267225409604,0.0292180465031803,0,0.0554830968094565,0,-0.000948795745909666,0.0168446635238658,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0063740425578993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671538762204987,0.109674104222268,0,0,0,4.33680868994202e-19,0.463650788145307,0,0,0,0,0,0.0108682702682778,0,0,0,0,0.141438763764511,-0.0306995535326843,0,0,0,0,-0.0335186415788056,0.001187638417512,0.00419258677944148,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,-0.122283007525106,0,0,0,0,0,0,0,0,0,0,0.146905653623911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217021004442617,0,0,0,0.19162874430378,0.242462778766709,0,-0.0454844852361688,0.0489975777766916,-0.0391432688663973,0,0,0,0,0,0
X000661.SZ,0,0,0.296144309965127,0,0,-0.0238628488521146,0.0667255549298378,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03500413818418,-0.00637144094171372,0.119437368325418,0,0,0,0,0,0,0,0,0,0,0.00966743633812693,0,0,0,0,0,0.20326765896404,0,0,0,0,0,0,0,0,-0.136857763988702,0,0.00490611474927828,0.00129731396160767,-0.0121175106649964,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,-0.0958619209071089,0.0525399558745219,0,0,6.93889390390723e-18,0,0.0909712632590569,0,-0.0826915416221331,0,0,0.376838924774725,-0.0226806570091688,0,0,0,0,0.184942809394258,0,-0.0336263434308728,0.0478625959560521,0,-0.0639360106269128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132327565381823,0,0,0.00799955255561988,0,0,0,0,0,0
X600031.SH,0,0,0,0.0555059662592258,0,0,0,0,0,0,0,0.0597953741212826,0,0,0.00765606302597336,0,0,0,0,0.0890132468585509,0,0,0,0,0.0829335039489572,0,0.0652143316273366,0,0.0131713770335005,0,0,0,0,0,-0.14998467862476,0.0441002069413935,0.370227595608195,0,0,0,0.0326662019289481,0,0,0.108072008123584,0,0,0,0,0,0,0,-0.0160123528049733,0.00774970973184113,0,0,0,0,0,0
X002304.SZ,0,0.15170620617823,0,0,0.159202385109056,0,0,0,0,0,0,0,0,0.139599891992723,0,0.0245187387917333,0.164413460735147,0.0277151944591516,0,0,0,0,0.0242054622679697,0.048202614992232,0,0,0,0.0498348360937953,0,-0.0647397173965384,0,0,0,0,0,0,0,0,0,0,-0.0228918380743234,0,0,0,0,0,0,-0.0358832023643999,0,0,0,0.00347521779374292,1.0842021724855e-19,0,0,0,0,0,0
X003816.SZ,0,0,0,0,-0.0430794931386348,0,0,0,0,0.0501318451438092,0,0,0,0,-0.0250616928941747,0,0,0,0,0,0,0,0,0,0,0,0,0.0479157494230507,0,0,0.0204545191092369,0,0.0267458437995911,0,-0.0198822474145878,0,0,0,0,0,-0.0185112408502108,0,0,0.119869166568276,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X000568.SZ,0,0.617735796054074,0,0,0,0,0,0,0,0,0,0.000872848527009787,0,0,0.20519093672865,0,0,0,0,0,0,0.0505799596271854,0,0,0,0,0,0,0,-0.0997560341652575,0.0354302913910715,0,0,0.0371237088738635,0,0,0,0,0,0,0.0892925147486877,-0.0731062426649517,0,0,-0.0292397982818957,0,0,0,0.0774066904564936,0,0,0.00627029651241491,-0.00577064333416084,0,0,0,0,0,0
X600809.SH,0,0.234557696593898,0,0,0,0,0,0,0,0,0,-0.0479461329892561,0,0.397056586306605,0,-0.115889468027907,0,0,0,0,0,0,0,0,0.0423090804033917,0,0.0724299388313527,0,0,0,0,-0.150957109084846,-0.0714861114243784,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0448414026500604,0,0.0592445062308882,0,0,-0.0098812897302153,-0.00389864428713362,0,0,0,0,0,0
X600690.SH,0,0,0,0.188608562866421,0,0,0,0,0,0,0,0.257824892931752,0,0,0,0,0,0,0,0.0436290471907704,0,0,-8.67361737988404e-19,0,0,0.0575062044356303,0,0,0,0,0,0,0,-0.124502971560074,0,0,0,0,-0.0211423507893271,0,0.0175434355605007,0.0296819673931938,0,0,0.041304035111886,0,0,-0.0564532170963339,0,0,0,0.00496081901118509,0.00585737004063825,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.0385835130449486,0,0.0761833898339154,0,0,0.0474067054688932,0,0,0,0,0,0,0,0,0.00548740482237054,0,0,0,0.0183065431442778,0,0,0,0,0,0,0,0,0,0,0.189000307800384,0.0361761702759497,0,0,0,0.0574683678138083,0.130214136148264,0,0,0,0,0.0131459029332615,0,0.0126280833820469,-0.0129653102763412,0,0,0,0,0,0
X600703.SH,0,0.0701598840850923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257796578044349,0,0,0,0,0.101152426433626,0.266326833534556,0.158825186446612,0,0,0,0,0,0,0.0886505603682418,0,0,0,0,0.176356834912319,0,0,0,0,0.195641099977907,0,0,0,0,0,0,0,0,0,0,0.00624645854132509,0.0134849816731324,0.00738255067303478,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0.010343964088441,0,-0.147691541621026,0,0,0,0,0,0,0.0349851264016213,0,0,0,0,0,0.224101902844158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.246332410310277,0,-0.11394574006265,0.134941380639082,0,0.380550736108028,-0.187892547662129,0.000717934631701392,-3.46944695195361e-18,-0.000160852162878194,-0.0032668944926555,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.165620964964657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0554413809904857,0,0,0.0354548301231942,0,0,0,0.142733622170366,0,0,0.0308716562630909,0,0,0.0503520338338562,0,0,0,0,0.253075079633901,0,0,0,0,0.0786449015117232,0,-0.0683103047092072,0.090922695620226,0,0,-0.0268620201436018,3.46944695195361e-18,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.472808686906057,0,0,0.0887682744687407,0,0.0877625565773931,0,0,0,0,-0.200370131018714,0,0,0.310440018158633,0,0.031039696155851,0,0,-0.0799734880308628,0,0,0,0,0,0,0,0,0,0.0976023215593151,0,0,0,0,0,0.104735780356672,0,0,0,0,0,0,0.0806546818655786,0,0,0,0,0.0277231187290559,-0.0116009313554234,0.011284667475376,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.425909567288108,0,0,0,0,0,0,0,0,0,0.112449104890218,0.196808771056945,0,0,0,0,0,0,0,0.0140259548660268,0,0,0,-0.0777948618315996,0,0,0,0,0,0,0,0,0,0,0,0,0.0896788308461057,0,0,0.0864394630825562,0,0,0.025989817525507,-0.00532622305831324,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0.0161317215514538,0,0,0,0.106887829103773,0,0,0,0,0,0,0,0,0,0.124398372123879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447207575011604,0,0,0.0653148005672154,0.126999085390168,0,0,0,0,0,0,0.1332254947803,0,0,0,0,-0.145675944052759,0,0.00517743015002104,0,0,0,0,0,0
X300142.SZ,0,0,0.164615531179536,0,0,0,0,-0.28977416110102,0,0,0,0.226562456618331,0,0.17428823360499,0,0,0,0,0.127208490309335,0,0,-0.0439682942976825,0,0,0,0,0.0293359823513439,0,0,0,0,0,0,0,0,0,0,0,0,0.0728365978743309,0,0,0,0,0,0,0.137895338174877,0.0961474999018469,0.0962417473093933,0,0,0.0104419016485498,-0.0258694899104872,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.0619227962515978,0,0,0,0,0.226191826202236,0.250629208079512,0,0,0,0,0,0,0,0,0.0405156473583942,0,0,0.0458699512508988,0,0,0,0,0,0,0,0,0,0,0,0,0.048188974100771,0,0,0,0,0,0,0,0.0147121646085935,0,0,0.0639214973794035,-0.0147409393985475,0.0180695458456614,0,0,0,0,0,0
X600183.SH,0,0,0,0,0.0812635544384463,0,0,0,0,0,0,0,0,0,0,0.00619558730506349,0,0,0,0.0343106252589197,0.0239887858987361,0,0,0,0,0,0,0,0,0,0,0,0.0654897966354273,-0.0410284226109939,0.0514897514584974,0,0,0,0,0,0.0189569200176139,0.709664495038544,0,-0.182532839553899,-0.0210660163018233,0.102251988932952,0,0,0.116749784769981,0,0,-0.012013833005707,0.011914538936763,0,0,0,0,0,0
