,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X600031.SH,X000725.SZ,X300014.SZ,X000596.SZ,X000063.SZ,X003816.SZ,X002129.SZ,X000625.SZ,X002371.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X600089.SH,X000661.SZ,X000100.SZ,X002180.SZ,X002241.SZ,X600702.SH,X601877.SH,X300142.SZ,X000157.SZ,X600741.SH,X000733.SZ,X000977.SZ,X002074.SZ,X600522.SH,X000799.SZ,X600584.SH,X600460.SH,X300003.SZ,X000066.SZ,X002236.SZ,X600183.SH,X600884.SH,X600779.SH,X000800.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0779554221965789,0.0472454485840412,0,0.248580635437789,0,0.107959278980684,0,0,0,0,0,0,0,0,0,0.0761204769319432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105095159469303,0,0,0,0,0,0.0680281474575842,0,0,0.0367781666174732,0,0,0,-0.0353818878677024,0,0,0,0,0,-0.00542318151430428,0,0.00731368916248433,0.000768237190228379,0,0,0,0,0,0
X000858.SZ,0.0283829867010788,0,0.0535109215294197,0.108024460117665,0.233900655121037,0,0.499456019410684,0,0,0.216652122373569,0,0,0.0378668169940063,0,0,0,0,0,0,0,0,0,-0.00155733290583007,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.0492459797968313,0,0,0,0,0,0.0131712873949262,0,0,-0.0394108648467048,0.0107228345094098,0,0,0,0,0,0
X000568.SZ,0,0.617804256524003,0,0,0,0,0.268360483088893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.232549508809617,0,0,0.0962827477094353,0,0,0,0,-0.0464773016725436,0,0,0,0,-0.0200530480600341,0,-0.037527293417326,-3.46944695195361e-18,0,0,0.0181177532929121,-0.0403090832233941,0,0.138626969462627,-0.0840757103450143,0,0,0,0,0,-0.0160318588066343,0,0,0,0,0,0
X002415.SZ,0,0.15580388507536,0,0,0.035226851537593,0.148152908983295,0,0,0,0,0,0,0,0,0.0137221305023703,0,0.083188794352529,0,0,0,0.0284171175063091,0,0,0,0,0,0,0,0,0,-0.0357489915165526,0,0.0379057329521056,-0.213216818600062,0,0,0.163329235376378,0,0,0,0,0,0,0,0,-0.0060488758929317,0,0,0.0628311314772105,0,0,0,-0.0295220437900936,0,0,0,0,0,0
X600809.SH,0,0,0.207291118370047,0.0923819500555669,0,0,0.110290977167541,0.0956894329563591,0,0,0.0464106211385156,0,0,0,0,0.140311501794086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363437267499511,0,0,-0.00121363978666432,0.246007514799244,0,0,0,-0.0282662502625988,0,-0.0743179164306429,0,0,-0.0118257520349279,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0.0384825198110577,0,0,0,0,0,0,0,0,0,0,0,-0.0267834187965681,0,0,0,0,0,0,0,0,0,0,0,0.0777270397932469,0,0.0243267961427307,0,0,-0.119919486863849,0,0,0.3202261906058,0,0.029469384836812,0,-0.0198886174835811,0,0,0,0.0556789681184868,0.157949070704083,0,0,0,0.15334497143536,0,0.0657140745163477,0,-0.0403280559294069,0.0329348583835788,0,0,0,0,0,0
X002304.SZ,0,0.345508558913617,0.313513925249405,0,0,0,0,0,0,0,0,0,0.0252570590403271,0,0,0.207664026349843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236301874247265,0,-0.0535793669812836,0,0,0,-0.0547146931474555,-0.0179607710079171,0,0,0,0.0256912288637118,0,-0.0499517287263126,0,-0.0293960166835891,0.0270471760232848,0,0,0,0,0,0
X600690.SH,0.0109730338905483,0,0.0374294135936761,0.166149961469149,0,0,0.0026145520857194,0,0,0,0,0,0.328538058649819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337302612236358,0,0,0.0407525496467323,0,0,0,0,0,0,0,0.0407057082039777,0,0,0,0.00430717610638559,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.372568265888616,0,0,0,0.15893535293492,0,0,0,0,0,0.125631457147551,0,0,0,0,0,0,0,0,0,-0.0483610460305006,0.0550585320236796,0,0,0.369817992770387,0.0918267485085383,-3.46944695195361e-18,0,0.117863890954063,0,0,0,0,-0.0251027473552524,0,0,0,0,-0.116519328626192,0,0.461878931013142,0,-0.0305694704952603,-0.0531105596240404,0,0,0,0,0
X000651.SZ,0,0.238714486013902,0.013076830764309,0,0,0,3.46944695195361e-18,0.239736994041385,0,0,0,0,0.0710583749280083,0,0,0,0,0,0,0,-0.0212135818821535,0,0,0,0,0,0,0,-0.0142930678643208,0,0,0,0.0520247315819417,0,0,0,-0.0344081111374136,0,0,0,0.0374109497493995,0,0,0,0,0,-0.00992158869183304,0,0,0,0,0,-0.00382015093985907,0,0,0,0,0,0
X300124.SZ,0.0656351336328856,0,0,0,0,0,0,0,0.206413486450018,0,0,0,0.0675232250137226,0,0.187660065407903,0,0,0,0,0,-0.10286595483387,0,0,0,0,0,0,0,0.196886521026297,0,0.133020390923705,0.0304175847976175,0,0,0,0,0,0,0,-0.132809578274206,0,0,0,-0.0275842008824357,0,0,0,0,0,0,0,-0.0131849433939728,0.00778976089525245,0,0,0,0,0,0
X600104.SH,0,0,0.0411655898889251,0,0,0,0,0.0368794035809076,0,0,0,0,0.111595152885398,0.0686806771519426,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145781238223438,-0.0459957287190475,0,0,0,0,0,0,0,0,0,0.0337632406104258,0,0,0,0,0,0.0173213212476744,0,0,0,0,-0.120887662483327,0,0.0286993163264286,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0725439042340426,0,0.0890001408953546,0.168347265269033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0935487017291882,0,0,0,0,0.337953644652376,0,0,0.0872402510384566,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00669148929540081,0,0,-0.261793589557562,0,0,0,0,0
X000725.SZ,0,0,0,0.0743948174618509,0,0,0.0013602191885285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287039119740444,0,0,0.185980434789785,0,0,0,0,0,0,0,0,0,0.0209712001557571,0,0,0,0.0523372662667977,0.155065144048965,0.0784567459529314,-0.0699075070844171,0,0,0,0,0,0.0525546039769427,0,-8.470329472543e-22,0,0,0,0,0,0,0
X300014.SZ,0,0,0.133892248967539,0,0,0,0,0,0.000568984117787903,0,0,0,0,0,0,0,0,0,0,0.00421423535558187,0.0153640415915185,0,0,0,0.273320870940715,0,0,0,0.0710013743223813,0,-3.46944695195361e-18,0,0,-0.210413084530862,0,0,0,0.556140440459236,0,0,-0.51354751243835,0,0,0.0406527839726184,0,0,0,0,0.00311708076339803,-0.10641405036585,-0.0465883886430101,0.0446311358930212,-0.0467294846483767,0,0,0,0,0,0
X000596.SZ,0,0.0632987740747767,0.0807404556592102,0,0.127532335788057,0,0.177341524845809,0,0,0,0,0,0,0,0,0,0.0877104543164154,0,0,0,0,0,0,0,0,0,0,0,0.0561452931778924,0,0,0,0,0,0,0,0,0,0,0.160565812517095,0,0,0,-0.041550102541261,0,0,0,0.0425222344550915,0,-0.0756085931731378,0,0,0.00601227720994619,0,0,0,0,0,0
X000063.SZ,0,0,0,0.216032455341778,0,0,0,0,0,0,0,0,-0.125433393479399,0,0,0.175887157992098,0,0,0.180577035422065,0,0.0291538705193679,0,0,0,0,0,0,0,0,0,0,0,0,-0.220982551073859,0,0,0.285540336756977,0,0,0,0,0,0,0,0.0369501834011753,0.256195968714285,0,0,0,0,0,0.0448185471413583,-0.0462225552177514,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078494092885973,0,0,-0.0223011443074709,0,0,0.0703414092512515,0,0,0,0,0,0,0,0,0.0473438600456886,0,0,0,0,0.0433630749561186,0,0,0,0,0,0,0.000901075958734659,0,0.0416154652605247,0,0,0,0,0,0.0154994539364896,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0369011891517103,0,0,0,0.163451682759313,0,0,0,0,0,0,0,0,0.00128961428883014,0,0.0578025695368984,0.0976361636089353,0,0,0,0.106296671784119,0,0.324505907265478,0,0,0,0,0,0,0,0,0,0,-0.0408477527480722,0.00156106373039366,0.0375123280658609,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0959977273835889,0.11478745805329,0.510980807285835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427825786471418,0,-0.0483637257215944,0,0.12981842009875,0.303632270465236,0,0,0.074977224123545,0,0,0,0,0,0,0,0,0,0,0.225687057642383,-0.0709922476094401,-0.00969894724375192,0.0623938660699476,-0.0274145591605774,0,0,0,0,0,0
X002371.SZ,0,0,0.171848860952716,0,0,0,0,0,0.0382291643197495,0,0,0,0,0,0,0.0893758970052344,0,0,0,0,0,0,0,0.255300473172134,0,0,0,0,0.056220908811857,3.46944695195361e-18,0,0,-0.103412423761953,0,0,0,0.152496717020904,0,0,0,0,0.357030753893515,0,-0.00810526401112634,0,-2.16840434497101e-19,0,0,0,0.0494157213174552,0,0,0.0146259532054014,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.156185118631215,0,0,0,0,0,-0.0405449617291479,0,0,0,0,0,0,0,0,0,0,0.020757465507249,0,0.0364555870426534,0,0.150277026798432,0,0,0,0,0,-1.0842021724855e-19,-5.42101086242752e-20,0,0,0,0,0,0,0,0.150919284132972,0,-0.19067768993375,0.0218074813866768,-0.0106655136188001,0,0,0,0,0,0
X600703.SH,0,0.169523983734592,0,0,0,0,0.0122932358627084,0,0,0,0,0,0,0,0.069810966950047,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115309170636726,-0.043570165918121,0,0.0522164215032906,0,0,0,0.158822846272117,0,0,0,-0.093411098134877,0,0.271745170358224,0,0.0612743613609228,0,0,0,0.100040301373119,0.143532887543268,0,0,0.0462722152109966,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.106118871542046,0,0,-0.0717336042762806,0,0,0,0,0.187245457882362,0,0,0,0.0732576167963663,0,0,0,0,0.270847661509959,0,-0.273754589877063,-0.0454198593898984,0,0,0,0,0,0,0,0,0,0.310528056377931,0,0,0,0.106191133245992,-0.0306090399289603,0,0.0775837085256944,0,-0.0240457970094484,-0.0347450536680518,0,0,0,0,0,0
