,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600031.SH,X000568.SZ,X600741.SH,X002475.SZ,X002241.SZ,X600066.SH,X000338.SZ,X002236.SZ,X000100.SZ,X601877.SH,X600118.SH,X600271.SH,X002456.SZ,X300124.SZ,X000157.SZ,X600177.SH,X600372.SH,X002085.SZ,X600522.SH,X600089.SH,X002007.SZ,X002508.SZ,X000066.SZ,X300136.SZ,X000981.SZ,X300003.SZ,X600867.SH,X600699.SH,X002294.SZ,X002074.SZ,X000559.SZ,X002292.SZ,X002180.SZ,X600487.SH,X600498.SH,X000596.SZ,X002008.SZ,X600809.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.12636211917606,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262021518554572,0,0,0,0,0,0,0,0,0,0,0.0207311874727531,0.0592003947643459,0,0,0,0,0,0,0.0115336062205896,0,0.109945823502416,0,0,0,0.131754191499431,0,-0.0111368860856698,0.00405185479041774,0,0,0,0,0,0
X600104.SH,0,0,-0.163735576063267,-0.0446835899598989,0,0,0,0,0,0,0,0,0,0,0.574510754689794,0,0,0,0.0263683928696949,0,0,0,0,0,0.0527169117121142,0,0,0,0,0,-0.0434919878046095,0,0,0.125724530357541,-0.130370854664156,0.059882729856076,0,0,0,0,0,0,0,-5.58022587243585e-05,0,0,0,0,-0.239389609591312,0.0752175420939149,0,-0.0245371056355221,0.0124191583432494,0,0,0,0,0,0
X002415.SZ,0,0,0,0.21970204126295,0,0,0,0,0,0,0,0.0486329992751756,0,-0.0335457209308225,0,0,0.135852229905794,0,0.188096183726009,0.18159911050685,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299036929981035,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.211061924497582,-8.67361737988404e-19,-0.0644281749802088,0.0733995533922855,0,-0.000780150913867395,0.00300954231676601,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.00275225953683359,0,0,0,0,0.026423005169201,0.0403976581298382,0,0,0,0,0.0474980680140075,0,0,0,0,0,0,0,0.190974514815509,0,0,0,0,0,0,0,-0.0802171508108516,0,0,0,0,0,0,0,0.403263527476147,0,0,0,0,0,0,0.109807430516802,-0.0948921659267363,0,0.00507769767291436,0,0,0,0,0,0
X000858.SZ,0,0,0,0.228006910967909,0,0,0,0,0.0891694342912166,0,0,0,0,0.328390735191173,0,0,0,0.104839807019408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00713656376266272,0.0502429782066983,0,0,0,0,0,0,0,0,0,0.0450136012159592,0,0,0,0,0,0.00599448720731857,0,0,0,0,0,0,0
X002304.SZ,0,0.0620808419962023,0,0.177425655204138,0,0,0,0,0,0,0,0,0.0101212685238982,0.156308788346593,0.32355965892113,0,-0.0665404384256034,0,0,0,0.117488115580742,0,0,0,0,0,0,0,0,0,-0.0524125172887082,0,0,0,0.0416332851611798,0,0,0,0,0,0,-0.00629608360746436,0,0,0,0,0,0,0,0.141231019636132,-0.0171039039162227,-0.00322519702054609,0,0,0,0,0,0,0
X600276.SH,0,-0.038276549547628,0,0,0,0,0,0.0644815262204242,0,0,-0.0404691558158989,0.207932457129294,0,0,-0.0169078797354989,0,0,-0.0662548844245201,0,0,0,0,0,0.00900824179708366,0.0516690794921393,0,0,0,0,0,0,0,0,-0.0217537998335015,0.0519292766105583,0,0,0,0,0,0,0.0769498144861164,0,0,0,0,0,0,0,0,-0.132427199613726,0.0117465927535863,0.00331499713521987,0,0,0,0,0,0
X000725.SZ,0,0,-0.249619120477512,0.281641596367897,0,0,0,0,0,0,0.241652358730443,0,0,0.10533373932778,0,-0.742413458186794,0,0,0,0,0.129295472951129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931249114515301,0,0.147535549297904,0,0,0,0,0,0,0.00190862837337244,-0.0374056035101425,0.0123480491967812,0,0,0,0,0,0
X000625.SZ,0,0.112940643453849,0,0,0.0240361585175798,0,0,0.0548670139030501,0,0,0,0,0,0,0.443851456417384,0,0.0719881971608773,0,0,0.336032319774378,0.0353469251982431,0,0,0,0.0361149848054882,0,0,0,0.0953178639981623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123318559792875,0,-0.0591850489049592,0,0,0.00328190577363371,0.0145198718696011,-0.00959445533507668,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189830222225762,0.0940575291312231,0,0,0,0.0990195743427209,0.0252213800545894,0.0448929663901852,0,0,0,0,-0.0613759944208887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00282703179430372,-0.0562908546590994,0.0171104810018803,-0.009649157656846,0,0,0,0,0,0
X000063.SZ,0.187083315634202,0,0,0.139914254670438,0,0,0,0,-0.0899570305773989,0,0,0,0,0,0,0,0,0,0.0541866519155224,0,0,0,0,-0.422644990346992,0,0.200946930266042,0,0,0,0,0,0,0.271801616836291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300062482867116,0,0.00299216104516272,0.00336326561936705,0,0,0,0,0,0
