,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X600690.SH,X000725.SZ,X000063.SZ,X600031.SH,X000338.SZ,X002475.SZ,X600741.SH,X000568.SZ,X601877.SH,X600271.SH,X600703.SH,X300124.SZ,X002236.SZ,X000100.SZ,X000625.SZ,X600487.SH,X600498.SH,X300003.SZ,X600809.SH,X000661.SZ,X002008.SZ,X002007.SZ,X300142.SZ,X002179.SZ,X000596.SZ,X000157.SZ,X600089.SH,X002180.SZ,X600066.SH,X600177.SH,X600566.SH,X600867.SH,X600522.SH,X600372.SH,X002506.SZ,X300146.SZ,X002456.SZ,X002241.SZ,X600118.SH,X600183.SH,X600776.SH,X000977.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.513334864141543,0.131138616518554,0,0,0,0,0,0,0,0,0,0,0,-0.120699274558573,0,0,0,0.0743695420308459,0,0,0,0,0,0.0831195362410408,0,0,0.114596472967286,-0.089264907604627,0,0,0,0,0,0.0423120212326502,0,0,0,0.0465004904724418,0,0,0,0,-0.0472341695976884,0,0,0,-0.0270240515821866,0.0311823956786705,0,0,0,0,0,0
X600104.SH,0,0,0,0,-0.0552883977331439,0,0.107473520443447,0,0,0,0.0408465640554255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057146386808661,0.112906270381385,0,0.0480937474310794,0.107377522703641,0,0,0,0,0,0,0,0,0.127122924282514,-0.128486112425032,0,0,0,0,-0.0101001190793336,0,0,0,0,0.0439923919546657,0.0223938006454068,0,0,-0.0356058914753178,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0587498922483101,0,0,0,0,0,0,0,0.073211786337314,0,0,0,0.654959948631668,0.0686069540324726,0,0.0127736241693372,0,0,0,0,0,-0.010291478462527,0,0,0,0,0,-0.035181810045524,0,0,0,0,0,-0.0654372231059927,0,0,0.0934384936269283,0,0,0,0,0,0,-0.144741857318428,-0.00774716445879721,-0.00058254551097937,0,0,0,0,0,0
X000651.SZ,0.154323828190032,0,0,0,0,0,0.0756695712939168,0.19567249258339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559986438112215,0,0.131770241069417,0,0,0,0.00726063361630757,0,0,0,0,0,0,0,0,0,0,0,0.0417007567976586,0,0,0,0.00646664177007554,0,0,0,0,0.0426888936838731,0,0
X600276.SH,0,0,0,0,0,0,0.00303500116494821,0.358646117827767,0,0,0,0,0,0.137384079353018,0,0,0,0,0,0,0,0,0,0,0.383275998060866,0,0.0113726077300799,0,0,0.101894042123444,-0.0204099700046072,0,0,0,0,0,0,0.0550807483017368,0.00552966232360502,0,0,0,0,0,-0.0967368624720631,0,0,-0.00226671038610732,-0.174608547005547,0,0,0.0136695979312492,0.0717940181964993,0,0,0,0,0,0
X000858.SZ,0.15232871460449,0,0,0,0,0,0.183828642146495,0.0907371201482825,0,0,0,0,0,0.0230882338613471,0.15504167390153,0,0,0,0,0,0,0,0.092789473606396,0,0,0.220305160689132,-0.0487802465891581,0.00394294465597796,0,0,0,0,0,0,0,0.0930523965566531,0,0,-0.0626643881618919,0,0,0,0.0660821094706834,0,0,0,0,0.0314608510225692,0,0,0,-0.00626953096991306,0.0167033409371107,0,0,0,0,0,0
X002304.SZ,0.0648731524456146,0.060510040618704,0,0,-0.020473982641494,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.154158107414961,0,0,0,0,0,0,0,0,0,0.0993998568016603,0,-0.0243774613347217,0,0,-0.0729755904474346,0,0.515920662730336,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.262002573259175,0,0,0,0,-0.0430826435394744,0,0,0,-0.0087549824058616,0.0474014911754774,0,0,0,-0.00248562233535349,0,0
X600690.SH,0,0,0,0,0,0,0.213574062140948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468947689010119,0,0,0,0,0.0300165917772509,0.0929247073525978,0,0,0.0058829437034123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213810755067435,0.0761111393838643,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0.0413021127176862,0,0,0,0,0,0,0.13981327948773,0,0,0,0,0,0,0,0,0,0.0469991561571151,0,0.0365964470499986,0.0611900228136867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471322976950968,0,0,0.124345547671855,0,0,0.0510135591895484,0.0324678971554293,0,0,0.000330016631290967,0,0,0,0,0.0192397385638148,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110107595372589,0,0.0309545024383233,0,0,0,0.0739880144308715,0.310326948349389,0,0,0,0,0,0.0247488153340037,0,0,0,0,0,0,0,0,0,0.249052658232084,0.127643849225282,0,0,0,0,0,0,0,0,0,0,0.0237785293716903,-0.035456023359624,0,0,0,0.10677562257346,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.295138034344673,0,0,0,-0.0575297130746745,0.266779266618373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172945055775074,0,0,0.403530792055072,0,0,0,0,0.0326051099891118,0,0,0.0417100191073252,0,0,0.018722562972344,0,0.077351345756514,0,-0.0783307326807164,0,0,0,-0.0188781314432144,-0.0107646855891426,0,0,0,0,0,0
X000338.SZ,0,0.00494192592098205,0.00751424654841102,0,-0.0125510125501207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0959874982957087,0,0.0882897544938026,0,0,0,0,0,0,0,0,0,0.0119592353278597,-0.0805167569348421,0,0,0,0,0,0,-0.0279531576066116,0,0,0,0.124389258794786,0,-0.00424972368125086,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,-0.185453243744484,0,0,0,0.438057274216204,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0184390314529897,0,0,0,0,0,0,0,0,0,-0.0263643703859513,0,0,0,0.0990550945279874,0.336537308014932,0,0,0,0.106165105849514,0,0.0868178600185193,0.177682202969674,-0.0577756342714419,0,0,0,0,-0.221057685245265,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.26381038642815,0,0,0,0,0,0,-0.043199147671912,0,-0.0406737067821941,0,0,0.00720113387329829,0.178448369411538,0,0,-0.042293424807467,0,-0.112588844893822,0,0,0.301877497417864,0,0,-1.73472347597681e-18,0.162678982871863,0,0,0.120204729486442,0,0,0,0,0,0,0,0,0,0,0.0402066023579035,0.104534119332946,0.00978933850729758,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.109130642941277,0,0.132478425668342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197600086066111,0,0,0,0.0302977188710269,0.370339716747978,0,0,0,0,0,0.0802516230948657,0,0,1.0842021724855e-19,0,0,0,0.0698000315189425,0,0,0,0.110191115160079,0,0,0,0,0,0,0.0513776036913152,0,-0.013270646887149,0.0312905559308026,0,-0.0579083981571569,0,0,0,0
X601877.SH,0,0,0,0,0.00150084085166053,0,0,0,0,0.00344669512313873,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0111282941639097,0,0,0,0,0,0,0.0655294463950009,0,0,0,0,0.123849124045035,0,0,0.0193883468584741,0.131774959630542,0,0,0,0,0.16348359975316,0,0,0,0,0,0.132642161851318,0,0.0157117119048662,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266502269665224,0,0,0,0,0,0,0,0,0.111421556975742,0,-0.101331151836003,0,0.0988261112344558,0,0.0324223115796434,0.118424594481811,0,0,0,0,0,0,0,-0.255995642943293,0,0,0,0,0,0.392044545549108,0,0,0,0,0.354403902763712,0,0,0.0252506222996056,-0.0704238371094248,0,0,0,0.131165955279451,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.0750850154037473,0,0,0,0,0,0,0,0,0,0,0.19477997051953,0.162787942087589,0,0,0,0.0577000226194939,0,0,0,0,0,0,0,0,0.150481485865454,0,0,0,0,0,0,0,0,0.153732799778459,0,0,0,0,0,0,0,0.0198864139977916,0.0179314160678939,0,0,0,-0.430706073572228,0,0
X300124.SZ,0,0,0.088665798020092,0,-0.0362031237464202,0,0,0,0,0.104177587565171,0,0,0,0,0,0,0.115492640883571,0,0,0,0,0,0,0,0.11239775036307,0.0703502658274158,-0.078442583013576,0,0,0,0,0.0932872186903464,0,0,0,0,0,-0.0778382929266464,0,0.161324654028645,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0913181793841293,0,0.0396022956188802,0.0119978564306827,0,0,0,0.25089607953548,0,0
X002236.SZ,0,0,0.664242582925223,0,0,0,0,0,0,0,0,0,0,-0.170090885461017,0,0,0.0109179919116416,0,0,0,0,0,0,0,0.153654354820325,0,0.0891107953581754,0.261941542344518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0127941881444841,-0.00851795677731869,0,0,0,0.0874428281976554,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.0353289320881307,0,0,-0.145659288284717,0,0,0,0,0,0,0,0,0.328882202981908,0,0,0.203483769382283,0,0,0,0,0.00551112755642731,0,0,0,0,0,0,0,0,0,0,0.187374081796766,0,0,0,0,0.176022459768432,0,0.0107550631122108,0.00362069367817516,0.103353073874643,0,0.0226846041639116,-0.0399743400389223,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0153365152438218,0,0,0,0,0,0,0,0,0,0.102176774919691,0.162424797073788,0,0.196910477170269,0,0.0173360055865236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000326647713602405,0,0,0,0,0.211432219450022,0,0.10054847634015,0,0,0,0,0,0,0,0,0,0,0
X600487.SH,0.0791242136078994,0,0.180759669161467,0,0,0,0,0,0,0.412630022812056,0,0,0,0,0,0,0.108040536167673,0,0,0,0,0,0,0,-0.111132502636583,0,-0.0890482814712369,0,0.339458430524514,-0.0197261325630384,0,0.200362536735567,0,0,-0.219414135981181,0,0,0,0.0527843270234692,0,0,0,-0.12508079694665,0,0,0,0,0.0418740611141913,0,0,0,0,-0.0345676206562986,0,0,0,0,0,0
X600498.SH,-0.11435933998167,0,0,0,0,0,0,0,0,0.771752785331172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108655374791614,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141767907865916,0,0,0,0.207993060974004,0,0,0,0,0,0,0.0368411353727949,0.125727478624443,-0.0151697866989399,-0.0108257747890373,0,0,0,0.0615867849380118,0,0
X300003.SZ,0,0,0,0,0.0472567615424512,0,0,0.139589114331499,0,0,0,0,0,0,0,0,0,-0.166234150130831,0,0,0.443696717901104,0,0,0.120102141121943,0,0,0,0,0,0.0350611143463404,0.0664754847653361,0,0,0,0,0,0,0.818221392322659,0,0,0.30865540274798,-0.533592433929181,0,0,0,0,-0.0724000668932311,-0.0648566567359506,0.106662144687893,0,0,0.0136694450314005,-0.0623986913133873,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.328803206938825,0.287323143471305,0,0,0,0,0,0,0,0.0662316405498331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07756548578325,0,0,0,0.110118490733475,0,8.67361737988404e-19,0.0814598739131454,0,0,0,0.0294379014447197,0,0,0,0,0,0,0,0,-0.00378155601315411,0.0254194404678819,0,0,0,-0.0242395259050406,0,0
X000661.SZ,0,0,0,0,0.176622750387756,0,0.399774602796816,0,0,0,0,0,0,0,0,0,0.155986944259884,0,0,0,0,0,0,0,0,0,0,0.189501522086484,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0676594462898891,0.0933420786563428,0,0,0,-0.138983884139744,0,0
