,X600104.SH,X600519.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600031.SH,X000063.SZ,X600690.SH,X600276.SH,X000338.SZ,X000157.SZ,X600372.SH,X600741.SH,X002241.SZ,X600089.SH,X600703.SH,X000100.SZ,X600066.SH,X600271.SH,X000550.SZ,X601877.SH,X600118.SH,X000581.SZ,X000623.SZ,X002236.SZ,X000800.SZ,X300124.SZ,X000568.SZ,X002475.SZ,X600177.SH,X002294.SZ,X002129.SZ,X000869.SZ,X000559.SZ,X600582.SH,X000400.SZ,X002456.SZ,X600839.SH,X000050.SZ,X002465.SZ,X002292.SZ,X002007.SZ,X600252.SH,X000977.SZ,X600809.SH,X300003.SZ,X600312.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.21830650900726,0,0,0.121252007890209,0,0,0,0,0,0,0.550498127157211,0,0,0,0,0.0875797483899945,-0.074671304518278,0.0187410759665764,0,0,0,0,0,0,0,0,0,0,0,0,0.0472015002333558,0,0,0,0,0,-0.0550056590052393,0,0,0,0,0,0,0,0.195228034367389,0,-0.00511863367484585,0.000269972297346112,-0.150238735653597,0,0,0,0,0
X600519.SH,0,0,0,0.0567210364457572,0,0,0.281303223418467,0.104310563212418,0,0,0.241461393198174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119052542239989,0,0,0.109373974986471,0,0,0,0,0,0,0,0,0,-0.0233968410744946,-0.0371905226062796,0,0,0,-0.113174708059929,0,0,0,-0.0874084580932817,0,0,-0.00416337743677863,-0.0530813073008348,0,0,0,0,0
X000651.SZ,0.26627960950946,0,0,0.107770644434562,0.208836556743717,0,0,0,-0.0511596232265685,0,0.199246433975899,0,0.0826481207194021,0,0.038819163709358,0,0,0,0,0,0,0.0399581895091893,0,0.176876206359253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108864782834337,0,0,0,0,0,0.0823311135879668,0,0,0,0,-0.0133122602383987,-0.00164818101153237,0,0,0,0,0,0
X000725.SZ,0,0.155747724298573,0,0,0,0,0,0,0,0,0,0,0,0.150484521012942,0.132913088806779,0.00808422654038266,0,0,0,0.350202076571292,0,0.0654565927041624,0,0,0.11465069691502,0,0,0,0,0,1.38777878078145e-17,0,0.221687669697227,0,0,0,0,0,0,0,0,0,0,0,0,-0.00578724148411041,0,0,0,0,0,-0.0275997314374356,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.116092380790307,0,0.0419480973159177,0,0,0.0554814725109249,0,0,-0.0313802752200954,0,0,0,0,0,0,0.228756797805011,0,0.048953291856805,0,0,0,-0.0110073926181657,0.185962970320737,0,0,0,0,-0.0515218703577692,0,0,0,0,0,0,0,0,0.0781832907775676,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0297328804264563,-0.0110685623325572,0,0,0,0,0,0
X000625.SZ,0.346574042547635,0,0,0,0,0,0,0.0864332908692278,0,0.134918066624519,0,0,0,0,0,0.00109985025283099,0,0.114477191423721,0,0,0,0,0,0,0.00235177720695061,0,0.110591273525165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517092588068414,0,0,0,0,0,0,-0.0383986660953363,-0.031842013065223,-0.0498440203034006,0,0,0,0,0
X000858.SZ,0,0.113271993998622,0.0646725775229139,0,0,0,0,0,0,0,0,0,0,0,0,0.0143308762677972,0,0.0988303383367974,0,0.138823965966161,0,-0.0477655047872542,0,0,0,0,0,0,0,0,0.0576747405319372,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00176313674376424,0,0,0.126149929666724,0,0,0,-0.00909443922903721,-0.0131429919220176,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.0248571474399487,0,0.343672765127502,0,-0.0349466400398255,0,0,0.0318045182648608,-0.00389477967474422,0,0.0319944474719426,0,0,0,0,0.215626915288046,0,0,0,0,-8.67361737988404e-19,0,-0.09202423476131,-0.219609567069415,0,0,0,0,0,0,0,0.15380685454089,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.379592514255013,0,0,0,0.0211537366715398,0.0179830421155803,0,0,0,0,0,0
X600031.SH,0.00912260182603612,0.00922056387001476,0,0,0,-0.0672434713828321,0,0.0815183761669659,0,0.0326999489197804,0,0,0,1.07258978323811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00713626052984992,0.00248736846613842,0,0,0,0,0,0
X000063.SZ,0.0374877938616185,0,0,0,0,0,0,0,0,0,0,0,0,0.163552919279662,0,0.035197702721141,0,0,0,0,0,0,0,0,0.0406963977768894,0,0,0,0,0,0,0,0.147150890565112,0,0,0,0.0558905498023514,-0.0668810423324203,0,0,0.0298479769677197,0,0,0,0,0,0,0,0,0,0,0,-0.00176737446955271,0,0,0,0,0,0
X600690.SH,0,0.135177855117069,0.0328132581076024,0,0,0,0,0,0,0,0,0,0.112905084615456,0,0,0.264613144232036,0,0,0,0.0429353260998637,0,0,0.117391969951718,0,0,0,0,0,0,-0.0567884694313711,0,-0.0396766670486522,0,0,0,0,0,0,0,0,0,0,0.0650742916273707,0,0,0,0,0,0,0,0,-0.0225843646069185,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.033026949323069,0,0,0.0658297411402043,0,0,0,0,0,0,0,0,0,0,0.0971892041101899,0,0.0532972581397812,0,0.0715252309693179,0,0,0,-0.124694092146462,0,0,0,0,0,0,0,0,0,0.0926353084924116,0.12972722507014,0,0,0,0,0,0.0775186571279153,0.116208895107181,0,0,0,0,0,0,-0.022004670521804,0.00996204712550828,0,0,0,0,0,0
X000338.SZ,0,0,0.0639706527826081,0,0,0,0,-0.0677721133627242,0,0,0,0,0,0.415483225304994,-0.21859571392053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300283882903449,0,0,0,0.0743933135244923,0,0,0,0.027180039517557,0.0246355496142353,0.0238687156667487,0,-0.081468586639167,0,0.20082196167177,0.177241192347921,1.73472347597681e-18,0,0,0,-0.00386366508569211,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.335318256365203,0,0,0,0.352912998253603,0,0,0,0,0.0715508851351086,0,0,0,0,0,0,0,0,0,0,0,0,0.0105811511734941,0,0.00613280714044723,0,0,0,0,0.153819397109018,0,0,0,0,0,0,0.023774894280894,0,0,0,0,0,0,-0.0359515376039043,-0.0261970015827475,0,0,0,0,0,0
X600372.SH,0,0,0.11660282357891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838784766771881,0,0,0.0501293365710567,0,0.118681161567654,0,0,0,0,0.00724696430347407,0,0,0.128461499614719,0,0,0,0,0,0.025982133370626,0,0.104035947902842,0,-0.0377453506816711,0,0.0897082229075188,0,0,0,0,-0.0773820220046685,0.0133464517147445,0,0,0,0,0,0
X600741.SH,0.212885796102907,0,0.0208925838375941,0,0,0,0,0,0,0,0.0794072514350042,0,0,0,0,0,0,0.14054170027059,0,0,0,0,0,0,-0.0151205398710712,0,0.230723357525873,0.00214272490955124,0,0.0185837856014037,0,0,0,0,0,0,0,0,0,0,0.0686817048311484,0.0188049894409272,0,0,0,0,0.0838967330496786,0,0,0,0,-0.0706478511993082,-0.0265085479138146,0,0,0,0,0,0
X002241.SZ,0,-0.00945829703326444,0.0668605594030168,0,0.0969737737058803,0,0,-0.0028513636447223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139515659701592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167113096979435,0.106190958411457,0,0,0,0,0,0,-0.10341021691915,0,0.0983094531562723,0,0.00114621737725781,0.00484972643853991,0,0,0,0,0,0
