,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X600031.SH,X002304.SZ,X003816.SZ,X000725.SZ,X000661.SZ,X000568.SZ,X000338.SZ,X600690.SH,X600809.SH,X600703.SH,X002371.SZ,X600183.SH,X002007.SZ,X000596.SZ,X300003.SZ,X300014.SZ,X600741.SH,X002241.SZ,X000100.SZ,X300142.SZ,X000977.SZ,X300124.SZ,X601877.SH,X002236.SZ,X000157.SZ,X002129.SZ,X000625.SZ,X002463.SZ,X000800.SZ,X002456.SZ,X600584.SH,X300136.SZ,X002179.SZ,X600118.SH,X002414.SZ,X002049.SZ,X600498.SH,X002185.SZ,X002223.SZ,X000066.SZ,X600522.SH,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.168752595115464,0,0,0,0,0,0,0,0.155859048258042,0,0,0,0,0,0,0,0,0.0283009934199931,0,0,0.217277675988524,0,0,0,0,0.00745079215218884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07891752886607,0.00496583983459781,-0.0359907581968278,0,0.0152201297372992,0,0,0,0,0,0,0.0109865376055796,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0185219618377863,0,0,0.0751082077675531,0,0,0,0,0.10285166292312,0,0,0.247530906710251,0,0,0,0,0.34298405790534,0,0.0648700013231948,0,0.0354234266672632,0,0.0110485750525331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116740092361147,0.0154726744483383,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0601961962861736,0,0,0,0.138216175588332,0,0,0,0,0.0665414853531106,0,0,0.0299874992396466,0,0,0.0685512071243649,0.0295665168501244,0,0,0.0364564815541544,0.0386011534694017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-9.2037785802872e-05,0,0,0,0,0,0,0
X000651.SZ,0,0.0629228356429893,0,0,0,0.126991042366966,0,0,0.0909287046355388,0,0,0,0.10054926682205,0,0,0.386494009993908,0,0,0,0,0.00494375188143248,0,0,0,0,0,0,0,0.0498264517089812,0,0,0,0,0,0,0,0,-0.0691058509998971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00545424941379606,0.00345782755250577,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.11417884033422,0,0,0.0177193725755959,0,0,0,0,0,0.108513048600225,0,0,1.73472347597681e-18,0,0,0,0.170822659976158,0,0.0616178884175183,0,0.0130094471278594,0,0,0,0,0,0.124332786170537,0,0,0,0,0,0,0,0,0,0,0,0.0209187377976644,0.125594289388826,0,0,0,0,0,0,0.0168625400006993,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0.00593164294069303,0.284036395166013,0,0,0,0,0,0,0,0,0,0,0.0698650558039507,0,0,0.0496485288312062,0,0,0,0,0.0822825527607761,0,0.147801958384628,0,0.17928808028724,0,0,0,0,0,0,0,0,0,0.115526518066898,0,0.230292873086148,0,0,0,0,0,0,0,0,0,0,0,0.0163676479849652,-0.00756716389670864,0,0,0,0,0,0
X600104.SH,0,0.0231320593699099,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,8.67361737988404e-19,0,0,0,0,0,0,0.277779009979512,0,0.118691242581305,0,0,0.000243596960438193,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.124756710049213,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.028432270374731,0.00445774176896883,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297643000937463,-0.0413401316614638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131698571795595,0,0,0,0,0.332071983618694,0,0,0.0415155432480924,0,0.294819321228913,0,0.0447129732455592,0,-0.254065679875259,0,0,0.0294556288482395,0.0105614575841383,0,0,0,0,0,0
X600031.SH,0,0.163759080706517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207559925806557,0,0,0,0.0418611025809872,0,0,0,0,0,0,0,0,0.524388919387485,0,0.0212231087447494,0,0,0,0,0,0,0,0,0.0509328997497545,0,0,0,0,0,0,0,0.00856150809470002,0.00174383635550848,0,0,0,0,0,0
X002304.SZ,0,0.313326712699673,0,0,0,0,0,0,0.139457001219839,0,0,0,0,0,0.0416472468550974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10667482840348,0,0,0,0,0,0,0,0.0969011635038672,0.0221380936238121,0,0,0,0,0,0.0109814330140383,-0.0252865164641662,0,0,0,0,0,0
