,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000725.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600118.SH,X600031.SH,X000100.SZ,X600271.SH,X600372.SH,X000157.SZ,X002292.SZ,X002236.SZ,X002241.SZ,X600066.SH,X600741.SH,X002475.SZ,X000338.SZ,X600089.SH,X600177.SH,X601877.SH,X002129.SZ,X000559.SZ,X000016.SZ,X000568.SZ,X300003.SZ,X600435.SH,X000547.SZ,X002465.SZ,X002294.SZ,X300124.SZ,X600839.SH,X600582.SH,X000550.SZ,X002276.SZ,X000066.SZ,X600252.SH,X002456.SZ,X000800.SZ,X000869.SZ,X002007.SZ,X000581.SZ,X002498.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0,0,0.24188539393573,0,0,0,0,0,0,0,0,0,0,0,0.143622587427242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134460636188018,0,0,0.0330902562601701,0,0,0,0.185483820146381,-1.73472347597681e-18,0,0,0,0,0,0,3.46944695195361e-18,0.0496515569338529,0,0,0,-0.0178902547548933,0,-0.0064288089454944,0,-0.109066345628739,0,0,0,0,0
X000338.SZ,0,0,0.0818030937979251,0,-4.33680868994202e-19,0,0.185962729429888,0,0,0,0,0.0296703770236003,0.0431350827642773,0.0816250325163516,0,0,0,0.0681821030697669,0,0,0,0,0,0,0,0,0,0,0,0.081389460089471,0,0.00315114169952292,0,0,0,0,0,0,0.103387558479073,0,0,0,0,0,0,0.17145824556532,0,0,0,0,0,-0.000935938551576962,0.0215652650838815,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.361971057082029,0,5.42101086242752e-20,0,0.0496716904612057,0.0303904513933794,0.0248567473911699,0.1529185392589,0,0,0,0,0,0.00238772280055533,0,0,0,0,0,0,0,0,0.0481768126533341,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0276788277794269,0,0,0,0,-0.00896157472735674,0,0,0,0,0,0,0
X600177.SH,0,0,0,0.137339058712516,0,0,0,0.125553777337816,0,0,0,0,-1.73472347597681e-18,0,0.119891849416199,0.0909358854179911,0,0,0,0,0,0,0,0,0,0.0487752883070118,0,0,0,0,0,0.026973618402348,0,0,0,0,0,0,0.0173949155853375,0,0,0,0,0,0,0.134568458845436,0.0615056329384537,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,-0.0156225075820763,0,0,0,0,0,0.0154424485209472,0.0206382321416515,-0.000565739109347342,0,0,0,0,0,0,0,0,-0.00957807162590097,0,-0.0406602868556507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00640509434875699,0,0.00295267408802494,0,0,0,0.0142673438622454,-0.0165991115818755,0,0,0,0.0700194232446779,0,0
X002129.SZ,0,0.0772109600624746,-0.169635987028731,0,0,0,0,0,0,0,0,0,-0.0149154830789317,0,0,0.108399942954183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278832607829568,0,0,0,0,0.138386640393361,0,0,0.157306442419602,0,0,0,0,0.0346889659600954,0,0,0.0415201753630768,0,0,0,0,0,0,-0.0166408042307711,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08549261505196,0,0,0.292997661091467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.173727611480252,0,0,0,0.25916395895029,0,0,0.0183917311126674,0,0,0.0469230413502168,0,0,0,0,-0.0787950244238962,0,0.00226213679602497,0,0,0,0,0,0,0
X000016.SZ,0,-0.00836272859053282,0,0,0,0,0,0,0,0,0,0,0,0,0.0287076682834569,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0721717245287551,0,0,0,0.201259336477455,0,0,0,0,0.0208543419230901,-0.130528298677344,-0.206213721403948,2.16840434497101e-19,0,0,0,0.0874790179516114,0,0.00293023135602996,0,0,0,0,0.103585583041198,0,0
X000568.SZ,0,0,0,0,0,0,0.474190303489562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214952122241918,0.0889058703818859,0,0,0,-0.00049598914466607,0,0,0,0,0,-0.0247468248690888,-0.0366149244964876,0.17285425954296,0,0,-0.179393290820659,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362982854335027,0,0,0,0,0,0,0.0934890380849182,0,0,0.0833903375952122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360959750298224,0,0,0,0,0,0.129497280429257,0.00829544654110117,4.33680868994202e-19,0,0,0,0.0533104843659572,0,-0.000273647720850022,0,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.381649208776007,0,0,0,0.207383335323008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709698332877416,0.0338444674546554,0,0,0.0478162748593602,0,0,0,0,0,0,0,0,0,0,0,0,-0.000495686339479046,0,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00116574736810151,0,0,0,0.270819376530937,0,0,0,0,0,0,0,0,0,0,0,0,0.0742892757136669,0,0,0,0.055537802896004,0,0,0,0,0.117500990973172,0.07906730686943,0,0,0,0,0,0,0,0,0,0,0,-0.0221395113063499,-0.000614732347823723,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0.121165599580422,0,0,0.300532832874907,0,0,0,0,0,0,0,0.0630073128366585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634322000696276,0.0612420815198349,0,0,0,0,0.0038800098017165,0,0,0,0,0,0.144198597554653,0,0,0.00113678041685511,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.0185742351353645,0,0,0.166093106163885,0,0,0,0,0,0.116982632060808,0,0,0,0,0,0,0,0.0380406400442329,0.0541211649244016,0,0,0,0,0,0,0,0,0.0968143674760052,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.133473837090018,0,0,0,0.0469856617829808,0,-0.00900813507794192,1.0842021724855e-19,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.113203177663673,0,0,0,0,0,0,0,0,0,0,0.0464635698174973,0,0,0,0,0,0.174705438029342,0.260396996296244,0,0.0326328099992884,0.0830110157910812,0,0.0757064704019599,0,0,0,0,0,0,0.144838830668594,0,0.097947884950049,0,0,0,0,0,0,-0.021968013675204,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0.0541167279481476,0.130301780282172,0,0.250831885978299,0,0,0,0,0,0,0,0,0,0,0,0.068584925432538,0,0,-1.73472347597681e-18,0,0,0,0,0.275007450080174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,-0.436367031945985,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0117561912806623,0,0,0,0.0102673167025749,0,0,0,0,0,0.0337372055312849,0.27441326831405,0,0,0,0,0.128525016224795,-4.33680868994202e-19,0,0,0,0,0.276584202404936,0,0,0,0.0935932590804742,0,0.00570620694371988,0,0,0,0,0,0,0,0,0,0,0.00800120467681216,-0.00998034347919616,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239260940416912,0.36154212077345,0,0,0.0252138634704601,0,0,0,0,0.11100774837642,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0341251530771789,0.178984392088382,-1.73472347597681e-18,0,0,0,0,0,0,0.0956660172174617,0,0,0,0,0,-0.00613528473271655,0,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0.490865593819675,0,0,0,0,0,-0.185921899192957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892047596557052,0,0,0,0,0,0,0,0,0.0104218826658952,0,0,0.254996961450331,0.198101369291022,-0.22465251722774,0,0.127804501415143,0,0,0,-0.0719269340790321,0.050479007161226,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0.289544197685047,0,0.0949376443244131,0,-0.0689001554240247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10103782429053,0.119635012957568,0,0,0,-0.0139464237066254,0.0157035372501026,0.0555165519083364,0.107664371701465,-0.0795670728138198,0,-0.0550289938772422,-0.0829463389005796,0,0,0,0,0,0,0,0.0668657202238834,0,-0.0285550995990164,-0.0305433150097576,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.000851443858976968,0,0,0,0,0,0,0.127845368836692,0,0,0,3.46944695195361e-18,0,0,0,0,0.0578216034302835,0,0,0,0.115039674711862,0,0.10194174943303,0.0243415184743112,0,0,0.234579894050735,0,0,0,0,0,0,0,0,0.134077443946571,0,0.0104280534214504,0,0.0137673868132951,0.0196815844550076,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.318800401365492,0,-0.105151428405237,0,0,0.0327784235100462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176763771432314,0,0,0.280931971408696,0,0,0,0,0,0,0,0.0491349839939376,-0.111310390676443,0.461889919494891,0,0,0,0,0,0,0.024221316295616,0,0,0,0
X000800.SZ,0,0,0.0261406866738366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220571731858441,2.71050543121376e-20,0,-0.0464557179594703,0,0,0.217385416950178,0.138357981276871,0,0,0,0,0,0.0402252807128609,0,0,0,0,0,0.0877129155152603,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0246402168984458,-0.04943412050355,0,0,0,0,0,0
X000869.SZ,0,0,0.0875973479750622,0,0,0,0,0,0.0706988649178601,0,0,0,0,0.176383871027074,0.111605489925696,1.73472347597681e-18,0,0.0913185945705424,0,0.0193520171018024,0,0,0,0,0,0,0.0354795180970972,0,0,0,0,0.151814563325082,0,0,0,0,0,0,0,0,0.0149938956546187,0,0,0,0,0,0,0,0,0,0,0,-0.0253084754282962,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00850355018566911,0,0,0,0,0,0,0.338895740085992,0,0,0,0.0517394705475522,0,0,0,0,0,0.0592545422256067,0,0,0.252525028486465,0,0,0,-1.0842021724855e-19,0.0175214109430439,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.00182997762300101,0.0029661922671669,0,0,0,0,0,0
X000581.SZ,0,0.107717122653647,0,0,0,0,0,0,0,0.116021047111423,0,0.00156365188365724,0,0,0,0,0,0,0,0,0.13517489178973,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187695793834436,0,0,0,0,0,0,0,0,0,0,0,0.192496913697641,0,0,0,0,-0.0104395068121775,0,0,0,0,0,0,0
X002498.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0209735061549308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065110984452561,0,0,0.410010971508909,0,0,0,0.0569955569351525,0,0.0702231737055084,0.0247990336211448,0.109043777072193,-4.33680868994202e-19,0,0.0330775822794711,0,0,0,0,0.000512574966148659,0.00219320604258072,0,0,0,-0.191304673525244,0,0
Change_TY3M,0.0329565911345799,0.0953862490497565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155269813264508,0,0,0,-0.213184378377406,0,0.0842309825607358,-0.00908874969396313,0,0,0,0,-0.0134162522905483,0,0.0890980054055273,0,0.102345148638537,-0.208343249847911,0,0,0,0,0,0,0,0.0234942024765364,-0.0511981456545823,0,0,0,0,0,0
Slope,0,0,0,0,0.298168430338472,1.05045031301565,0,0,0,0,0,-0.134207259902315,0.950783818206808,0,0,0,0,0,-4.85927578587339,-0.401791142090832,-0.734669387758975,0,0,0,0,0,0,0,-1.60507111903829,0,0,0,0,-0.13683396643015,0,0,0,0,0,0,0,-0.525566024759896,0,0,0,0,0,0,0,0,0,0,0,0,0.0376596686195064,0,0,0,0
TED,0,0,0,0,0,0,0,4.33680868994202e-19,0,-0.129250461941674,0,0,0,0.0794339635576194,0,0,0,0,0,0.170967021562038,0,0,0,0,0,0,0,0,0,-0.185313801122855,0,0,0,0,0,-0.559180185886068,0,0,-6.93889390390723e-18,0,0,0,0,0.0730418950821806,0,0,0,0,0,0,0,0.150256675449275,0,0,0,0,0,0,0
RealEstate_excess,0,-0.0926707530690211,0,0,0,-0.239362121267245,0,0,0,0,0,0,0,0,0,0.150166882786511,0,0,0,0,0,0,0,0,0,0,0.366038575755675,0,0,0,0,0.187716562151255,0,0,-0.0763125521463243,0.0275009474808572,-0.340910011644218,0,0,-0.049317226878524,0,0.0694480135482952,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
MKreturn,0,0,-0.0703744592491223,0,0,0,0,-0.305139861589088,0,0,0,0,0,0,0,0,0,0,0,0,-0.116334371022043,0,0,0,0,0.0669805263602426,0,0,0.0747124354098788,0,0,0,0,0,0.174101195756544,0,0,0,0,0,0,0,0,-0.0123451232941829,0.0199630602311923,0.0759618645606517,0,0,0,0,0,-0.00455446482968288,-0.00114358224037496,0.0401067422211829,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.00137167182153603,0,0,0,0,0,0,0,0.00239310709785989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000535913219315971,0,0,0,0,0,-0.00173639981805497,0,0,0,0,0,0,0,0.000343892581106483,0,0.000800310423856386,0,0,0,0,0.148710174398411,0,0
CarbonVol_Shenzhen,0,0,0,-0.000241604112941919,0,0,0,0,0,0,0,0,0,-0.00956242356853265,0,0,0,0,0,0,0,-0.0298484501139236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0378566985870287,0,0,0,0,0,0,0.0115825240589052,-0.000613968669275983,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00709891736924765,0,0,0,0,0,0,0,-0.000975292015556237,0,0,0,0,0.00270123122445751,0,0.00184767653310963,0,0,0,0,0,0,0,0,0,0,0,0,0.00397538541580693,0,-0.00505075993759546,0,0,0,0,0,0,0,0.0104271392556387,0.00310502289677578,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.000546963823448634,0,0,0,0,0,0,0.00202088604839724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0024170063512954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007035093915165,0,-0.00866724503925911,-0.00522867730675949,-0.000646059383364962,0,0,0,0,0,0
