,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X300124.SZ,X000725.SZ,X002304.SZ,X000338.SZ,X002371.SZ,X000625.SZ,X600031.SH,X000063.SZ,X000596.SZ,X000100.SZ,X600089.SH,X002179.SZ,X300014.SZ,X000157.SZ,X600703.SH,X002236.SZ,X002241.SZ,X600372.SH,X600741.SH,X002463.SZ,X000661.SZ,X000977.SZ,X002129.SZ,X002049.SZ,X002028.SZ,X600584.SH,X601877.SH,X600522.SH,X601799.SH,X000800.SZ,X600066.SH,X600183.SH,X000921.SZ,X002223.SZ,X002007.SZ,X600177.SH,X002074.SZ,X002156.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.272313494635544,0.0860390494965034,0.158135126338542,0,0,0.149838445646333,0,0,0,0,0.0160498551912314,0,0,0,0,0,0,0,0,0,0.0843717689540404,-0.00589610214570272,0,0,0,0,0,0,0,-0.0461875594522743,0,0,0,0,0,0,0.117632819189179,0,0,0,0,0,0,0,0,0,-0.0339343908750191,0,0.00755005625012013,-0.00524230889335425,0,0,0,0,0,0
X000858.SZ,0,0,0.00814144347443101,0,0.0411920990744531,0.53490486146503,0.0209912347417233,0,0,0,-0.0234184890530114,0,0,0,0,0,-0.0356667872546439,0,0.0858535900365521,0,0,0,0,0.0833030810285241,0,0,0,0,0,0,0,0,0.0165881692870471,0.0175233766603296,0,-0.0787674944580928,0,0,0,0,0,-0.0486413102259975,0,0,0,0.0387070418758917,0,0,0,0,0,0,0.00123680524283924,0,0,0,0,0,0
X002415.SZ,0.0109356367705573,0,0,0,0,0,0,0,0,0,0,0.142805921601035,0,8.67361737988404e-19,0,0,0,0,0,0.140902500987745,0,0,0.117019926767857,0.153240765619646,0,0,0.149872048138351,0.146121320660329,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0643779188705468,0,0,0,0,0,0,0,0,0,0,0,-0.0292077621214837,0.026662778276738,0,0,0,0.0746878446570706,0,0
X600809.SH,0,0,0,0,0,0.531278989479298,0,0,0,0.187356341173867,0,0,0,0,0,0,0,0,0,0.393513614023774,0,0,0,0.0506667578680677,0,0,0,0,0.00814411842369494,0,0,0,0,0,0,0,0,0,0,0.0265276350630725,-0.00945531921308799,0,-0.153833368676035,0,0,0,0,0,-0.0418853357054692,0,0,-0.0503146375848625,0.0346334805293272,0.0934927242834581,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490733776163656,0,0.0886185353468727,0,0,0,0,0,0.0882863149362952,0,0,0,0,-0.071454098168219,0,0,0.100034505607108,0.267649411578516,0,0.0230022294320894,0,0,0,0,0,0.0352014956099294,0,0.085600548614738,0,0,0.283692555016842,0,0,0,0.00612206257171367,0,0,-0.00482798640159981,0,0.0441001659259425,0,0,0,0,0
X000568.SZ,0,0.67196871664978,0,0.287350815580147,0,0,0,0,0,0,0,0,0,0.0204336393594313,0,0,0,0,0,0,0.111416855889809,0,-0.0734618256916259,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0248872554778842,0,0,0.0584541154075022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.00861599982665988,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.355046753283704,0,0.0358570826117431,0,0,-0.0685206886237288,0,0,0,0.124696651801866,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.114228892265007,0,0,0.00149449868922241,0,0,0,0,0,0,0,-0.0111978394177788,-0.0343301155414968,0.118726460643261,0,0,0,0,0,0,0,-0.0125270019221232,0.0223063341032671,-0.077431775239469,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.113781090041566,0,0,0,0,0.0686089265306439,0,0,0,0,0,0,0,0.0172980739960405,0,0,0,0,-0.301248800298841,0,0.164725263817237,-0.0930338157412557,0,0,0,0,0.0910783977573497,0,0,0,0,0,0,0.164014145944016,0,0.136343677171361,0,0.531702078487618,-0.173271167608313,0,0,0,0,0,0,0.109935673775322,-0.0901613543726979,0.0799045783895358,0,0,0,0,0
X002475.SZ,0,0,0,0,0.108883700219995,0,0,0,0,0,0,0,0,0.0337019344198463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449364943748885,0,0,0,0,-0.174282688967865,0,0,0,0,0,0,0,0,-0.0112168127921097,0.00778052776684102,0,0,0,0,0,0.0289820990999596,0.190040107690319,0,-0.0495226706436652,0.0187057225320643,0,0,0,0.0403534037356294,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.0902001016329748,0,0,0,0,0,0,0,0.00225012493881093,0,0,0,0,0,0,0,0.221912581637872,0,-0.140604753276706,0,0.339030140760104,0,-0.0204983971195813,0,-0.00170707780395562,-0.199813392439715,0,0,0,0,0,0,0,0,0,0.0859425745288765,0,0.123564695004234,0,0,-0.0438491390806329,0,0,-0.0297489799509766,0,0,0,0,0,0,0
