,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X600104.SH,X300014.SZ,X000651.SZ,X600031.SH,X000725.SZ,X300124.SZ,X002241.SZ,X002371.SZ,X600703.SH,X000338.SZ,X000063.SZ,X003816.SZ,X000596.SZ,X002129.SZ,X002049.SZ,X000625.SZ,X000661.SZ,X601877.SH,X002179.SZ,X300142.SZ,X002074.SZ,X000100.SZ,X600741.SH,X600089.SH,X600702.SH,X600460.SH,X000799.SZ,X002236.SZ,X002180.SZ,X000157.SZ,X600779.SH,X601799.SH,X600522.SH,X002008.SZ,X000733.SZ,X002414.SZ,X600584.SH,X600884.SH,X600183.SH,X002007.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00722720611003813,0,0.0295657961627272,0,0,0,0,0,0,0.089395839245722,0.175580219097978,0.026394476439733,0,0.0546104526742782,0.124511677078897,0,0,0.0386787796761319,0,0.133649053148608,0,0,0,0,-0.0228061583982895,0,0,0,0,0,0,0.115552380697139,0,0,0,0,0.0357391662372575,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.09866578874286,0,0,0,0,0,0,0,0.207585988574451,0,0,0.0947871571150074,0,0,0.151528473869675,0,0,0,0,-0.0665981674444902,0,-0.0373754229110384,0,0,0,-0.151035021074765,0.137419348912993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0378837904558733,0,-0.00571980220273628,0.0392943417052118,0,0,0,-0.0113375133723502,0,0
X600031.SH,0,0,0,0,0,0.0608325560103815,0.0399964632576345,0,-0.0364195311051662,0,-0.0216730993501497,0,0,0,0,0,-0.0839272562463267,0,0.279142143034833,0,0,-0.0523836420264234,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0451946121178744,0,0,0,0,0.0772684165112286,0,0,0,0,0,0.0860209392708012,0.0030632461307532,0,0,0,0,0,-0.0278994631912576,0.0476869540128833,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,-0.0184203099203333,0.0462718984090339,0.041872730395768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316772519689871,0,0.0481632773410177,0,0.252804930997255,0,-0.0022769983226656,0,0,0,0,0,0.131703347668997,0,0,0.0407770889266231,0,0,0,0,0,0,0,0,0,-0.00616307070434065,-0.04682835379215,0,0,0,0,0,0
X300124.SZ,0,0,0.0658236351800527,0,0,0,0,0,0,0.0902668850733276,0.138835305382929,0,0,0,0,0,0,0,0,0,0.0753886130135237,-1.0842021724855e-19,0,0,0.0965981046597129,0,0,0.0901538996976971,-1.73472347597681e-18,-0.0871699832821442,0,0,0,0,0.0873953778148322,0,0.115334065045423,0,0.46854694903159,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,-0.0646104521297381,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.150610304550524,0,0,0,0,0.294048319082119,0.161471076688572,0.165012396376143,0,0,0,0,0,0,0,0.126694791327349,0,0,0,0,0.189894331138709,0,0,0.0929952000779713,0,0,0,0.34998938814087,0,0,0,0.230219519577218,0,-6.93889390390723e-18,0,0,0.191110564221534,0,-0.151058824820811,0,0,0,0,0,0,0,0,0.00932165850438057,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082841051249338,0,0,0,0,0,0,0,0.0228296532902137,0,0,-0.302193529833707,0,0,0,0.0878743213239902,0,0.0872763734958356,0,0.0309628538799628,0.046482819676475,0,0,0,-0.182656740320423,0.33409595847668,0.150672650871072,0,0,3.46944695195361e-18,0,0,0,0,0.0722872096407072,-0.111017221535313,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0187662150440003,0,0,0,0,0,0,0,0,0,0.0367736666681316,0.311906291071763,0,0.188856796959606,0,0,0,0,0,0,0.242674259039696,0,0,0,-0.109278558990399,0,0,0,0,0.0131687710754165,0,0,0.0493008019116611,0,0,0.0753514672082172,0,0.0587745949223609,0.216908212074962,0,0.168319076795868,0,0,0,0.01685610919014,0,0.128163661529317,-0.159614348373863,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,-0.061202252195569,0,0,0.00436462042847473,0,0.294338482179068,0,0,0,0,0,0,0,0.101648553074894,0,0,0,0.109866831564246,0,-0.102048545963347,0,0,0,0,0,0,0,0,0,0,0,0.172476125274499,0,0,0,0,0,0.227234388576763,0,0,0,-0.167575766832493,0.11826260673619,0,0,0.0265813439665089,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117699102787794,0.0277949332341044,0,0,0.104456397720682,0,0,0,0,0.227759294722799,0,0,0.0841518356049019,0,0,0,0.0587855106886557,0,0.179824438236282,0,0,0,0,0,0,0,0.114898737103095,0,0,0,0,0,0,-0.0444348257247112,0,0,-0.0241424332170872,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,-0.0403870986136858,0,0,0,0,0.126817831615142,0,0,0.0208590621902466,0,0,0,0,0,0.137856939867513,0,0,0,0,0.0226622720499191,0,0,0,0.229314199840705,0,0,0,-0.076008603492854,0,0,0,0.109118856957004,0,0.0171078542096726,0,0,0,0,0,0,0,0,-0.0430161579627302,-0.015791045619923,0,0,0,0,0,0
X000596.SZ,0,0,0,0.439276454209279,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0485888614708099,0,0,0,0,0,-0.159177405971208,0,0,0,0.20777475980304,0,0,0,0,0,0,0.0552859247183892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202397232369419,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168489209599543,0,0.11351715211701,0.081552388739186,0,0.20233539768,0.353706021913808,0.0157129831397318,0,0.370253152066579,0,0,0,0,0,0,0,0,0,0,0.0424861998387527,0,0,0,0,0,0,-0.194687636707489,0.0159436081287089,0.00849590372366842,0.0719704148385111,0,0,0,0,0
X002049.SZ,0,0,0,0,0.149700748131812,0,0,0,0,0,0,0,0,0,-0.145662465288218,0,0.11297518743494,0,0,0,0.0305518181038643,0,0,0,0,0,1.38777878078145e-17,0,0,0.250797221764114,0,0,0.183774432496461,-0.0191625097254256,0.0072408638926618,0,0,0,0,0,0,0.0697269638846502,-0.277879886638458,0.178982156234144,0,0,0,0,0,0,0,-0.0426098028669801,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,-0.374448825490381,0,0,0,0.151252188470995,0,0.213408604405142,0,0,0,0.238542038898225,0,0,0,0,0,-0.00989869538121437,-0.00441143443420786,0,0,0,0,0.0527231851801307,0,-0.102035476451757,0.206399739083369,0,0,0,0,0,0,0,0,0,0,0,0,0.00308699782567195,0.261226691438025,0.152068919251821,0,0,0,0,8.67361737988404e-19,0,0,0.0156431865765624,0.0793469006282124,0,0,0,0,0
X000661.SZ,0,0.340324496007307,0,0.290721099028563,0,0,0,-0.141033933230715,0,0,0,0,0,0,-0.165523212630116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492759684058077,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0889309143336837,0,0,-0.0807821500703469,0,0.00566273741502836,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,-0.0456174370857775,0,0,0,0,0,0,0,0,0,0,0,0.120253321875721,0,0,0,0,0,0,0.389072618120645,0,0,0.0536053628756257,0,0.0928263544006682,0,0.168881079577647,0,-0.0228896190693551,0,0,0,0,-0.0608033510911112,0.0816479113908071,0,0.312147795156609,0,0,0.0575860103845608,0,-0.091097376081958,0,0,0,0,0,0,0
X002179.SZ,0,-0.016473760360946,0,0,0,0,0,-0.102275768480338,0,0,0,-0.0552944950357572,0,0,0,0,0.0167523559031921,0,0,0,0.0875840642102315,-0.0703221702977711,0,0.0751526907433294,0,0,0,0,0,0.0172650877373257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0080351957165449,0,0,0,0,0,0.237083529822186,0,0,-0.020010068401056,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,-0.292812003483704,-6.93889390390723e-18,0,-0.0386611315628331,-0.0318213994757765,-0.390711168003122,0,0,0,0,0,0,0,0,0,0,-0.0142135533530856,0,0,0.308367555880926,0,0,0,0.0599262395094166,0,0.0698380802496104,0.00898478497611441,0,-0.170916004809439,0,0,0,0,0,0,0,0.154973215227464,0,0,0,-0.0367333438796141,0.107490940386481,0,0,0,-0.0235667803120825,2.16840434497101e-19,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245747084088264,0,0,0,0,0,0,0.114267423606829,0.128973330011703,0,0.0314221258837494,0,-0.00106265787566999,0,0,0,0,-0.106019287639857,0,0,0,0,0,0,0,0.202635577642813,0.404367623554009,0,0,0,0.138650557437064,0,0,1.73472347597681e-18,0,0,0.0732142765000634,0,0,0,0,0,0
X000100.SZ,0,0,0,0,-0.0255557404050291,0.047359335859052,0,0,0,0,0,0,0.189248925771648,0.311726285094447,0,0,0,0,0,0,0,0,0.116208560355126,0,0.00043686750315658,0,0,0,0,0.017780655348095,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.0263934314868267,0.0973927728551511,0,8.67361737988404e-19,0,0,0,0,0,0,-0.0179241472652752,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.110518349770387,0,0,0,0,0,0,0,0,-0.0812789102487691,0.0131188395637996,0,0,0,0,0,0,0,0,-0.132984921254981,-0.0819131696899439,0,0,0,0.112670960429566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0692065036919227,0.0510003349340463,0,0,0,-0.0853519788139919,0,0,0.0516427856642127,0,0,0,0.133157000871884,0,0
X600089.SH,0,0,0,0,0,0,-0.362855507309436,0,0,0,0,0,0,0,0,0,0,0,0.0506337515443286,0,0.290162116397831,0,0.152685159446058,0,0,0,0.325820146663826,0,0.16079511316628,0,0,0,0,0,0,0,0,0,0.187073922897972,-0.231439017582129,0,-4.33680868994202e-19,0,0,0,0,0.00666465187877585,-0.0869295348633885,0,0,0,-0.00778159607563656,0,0,0,0,0,0,0
X600702.SH,0,0.0508313151393266,0,0,0.168148530929876,0,0,0,0,0,0,0,-0.0695691846547689,0,-0.136182548006417,0.0442893983696755,0,0,0,0,0,0.122827278728646,0,0.0506641445969748,0,0,0.0187212595740364,-0.152046131429161,0,0.0818679164392471,0,0,0,0,0.164619462652409,0.157929240097361,0,0,0,0.327877851613595,0,0,0,0,0,0,0,0,0,0,0,-0.0385044011388185,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0.0788704887007192,0,0,0,0.0624854937057892,0,0,0.305523377713995,0,0,0,-0.0598405958997546,0.0339046649336697,0,0,0,0.048776973721245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135029252433607,0,0.0640031066979493,0,0,0.194617107347769,0,0,0,0,-0.056934598968675,0.0942194404652177,0,0,0,0,0,0
X000799.SZ,0.149826165375962,0,0,0,0,0,0.244109699617717,0,0,0,0,0,0,0,0,0,0,0,0.00825580159601827,0,0,0.0481478628761904,0,-0.102863838410734,0,0,0,0,0,0,0,0,0,0.358434666219131,0,0,0,0,0,0.0779345525018527,0,0,0,0,0.0285928511954394,0,0.0356002062564468,0,0,-0.0297829528363929,0,0,-0.0761942723360923,0.0288805405137767,0,0,0,0,0
X002236.SZ,0,0,0,0.0134895264384712,0,0.101158123656475,0,-3.46944695195361e-18,0.00697227589018111,0,0,0,0,0,0,0.0383469207234852,0.170410560920295,0,0,0,0,0,0,0.0732266565201945,0,0.15629445065573,0,0,0,0,0,0,0,0,0,0,0,0.213813605171813,0,0,0,0,0,0,0.0186817462897212,0,0,0,0,0,0,0.00105524328691475,0,0,0,0,0,0,0
X002180.SZ,0,0,0,-0.0391228315483122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138879045505097,0,0,0,-0.053522422872438,0,0,6.93889390390723e-18,0,-0.0696963846553826,0,-0.0324813638394955,0,0,0.0185802421776469,0,0,0,0,0,0,0,0,0.324086431441785,-0.0424393853118343,0,0.0648537962679513,0,0,0.0745921543114594,0,0,0.0944714420602096,0,-0.0293076265068805,0,0,0,0,0,0,0
X000157.SZ,-0.0195769519656442,0,0,0,0,0,-0.136780215659248,0,0,0,0,0,0.703117568388616,0,0,0.00520554491001893,0,0,0,0,0,0,0,0,0,0,0,0,0.145547007487355,0,0,0,0.0163934956006382,0,0,0,0,0,0,0,0,0,0,-0.0154143244010919,0,0,0,0,0,0,0,-0.00806314496819313,0,0,0,0,0,0,0
X600779.SH,0,0.266539207388434,0,0,0.0619212108947521,0,0,0.0735999804692467,0.036625332950372,0,0,0,0,0,0,0,-0.014261242189688,0,0,0,0,0,0,0,0,0,0,0,-0.0322562124682801,0,0,0,-0.138812463708927,0.126493953422059,0,0.25881899258027,0,0,0,0,-0.068243934752036,0.0901067366163303,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.024200732426084,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,-0.0470593223621714,0,0,0.249635483312447,0,-0.0197513390760112,0,0,0,0,0,0,0,0,0,0,0,0.143788376851172,0,-0.0552323897900064,0.0136825749715549,0,0,0.00339933847325362,0,0,0,0,0,0.161589692013083,0,0,0,0,0,0,-0.00392641939171392,0,0,0,0,-0.0139311899996717,0,0,0,-0.00930101726573947,0,0.00770638420058427,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0.0443290888223429,0,0,0,0,0,0,0,0,0.284565838219348,0,0,-0.428370506539992,0,0,0,0,0,0.368714997770572,0.0423183355879067,0.0636846117043227,0,0,0.16408581070261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0433895100789359,-0.109003466285506,0,0,0,0.22857122805832,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120998326607399,0.101080148101825,0,0,0.125717627214441,0.0278998793165689,0,0,0.0489070649959435,0,0,0.149338615477196,0.0661016381291824,0.156773319993597,0.277809079873434,0,0.0185343018925851,0,0,0,0,0,0,0,0,0.0148928765589646,0,0.122901656333087,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.192324763258505,0,0
X000733.SZ,0,0,0,0,0.0220559169125814,-0.0353131003181181,0,-0.0794715268459512,0,0,0,0,0,-0.339691933651554,0,-0.269401920727357,0,0.094314850768474,-0.0185486154830887,0,0,-0.0640692065870587,0.232405294013449,0,0.304752287380709,0,0,0.342991051992426,0.0574393636633533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363201219564834,0,0,-0.0242464032401237,0,0,0,0,0,0
X002414.SZ,0,0,0.046769363037008,0,0.0185271434310724,0,0,-0.298682943252034,-0.310675573581213,0,0,0,0.301722399239288,0,-0.0241637256816426,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.134794790141942,0,0,0,0,0,0.500353592696425,0,0,0,0,0,0,-0.178425685582371,0,0,0,0,0,0,0,0.427528850139852,0,0,0,0.330115198427915,0,0,0.00609507466390327,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.0324697214570203,0,0,0,0,0,0.035369616908842,0,0,0.14604132340451,0,0.0253686687947472,0,0,0,0,0,0,0.0725765584033318,0.151914806568068,-0.00984106686864684,0,0,0,0,0,0,0.0135032398258867,0,0,0,0,0,0,0,0,0,0,0.0199692952440714,0,-0.133864742710003,0,0,0.03152584786641,0,-0.0228528561210469,0.0405290113185849,0,0,0,0,0,0
X600884.SH,-0.191186114416478,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143430015457282,0,-0.0350147063188953,0,0,0,0,-0.0824810360929237,0.505264486697143,-0.147229351299061,0,0.116437559071213,0,0,0,0,0.04895989358133,0.118139793868916,0,0,-0.263022351956115,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168759026744396,0,0,0.0463431531858712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0930453173581209,-0.0310786907200356,0,0,0.248624600479108,0,0.0117414811320215,0,0,0,0,-0.025417361663899,0,0,-0.0847640670375377,0,0,0.0365017211003993,0,0.0189974579896928,-0.0131195423163546,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.00515894333866706,0.111485459341146,0,0,0,-0.0812472592520444,0,0,0,0,0,0,0.0835748696986234,0,0,0,-0.0131744930414947,0,0,0,0.114201386726256,0,-0.0227888077125495,0.0345727831499201,-0.0211418108698781,0,0.0586134294985575,-0.0977288735743661,0,0,0,0,0,0,0,0,0.0690535381387729,0,0,-0.103241547683006,0,0,0,0,-0.093569107846444,0,0,0.0118889973586833,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,-0.100252861793108,0,0,0,0,0,0,0,0,0.091174212439228,0.0365229966435375,0,0,0,0,0,0.0407994935099152,0,0,0,0.208391542076436,-0.153367062369419,0.0444381901979874,0,-0.235803790799513,0,0,0,0,0,0.372665732920456,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344379732049911,3.46944695195361e-18,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0206482075030697,0,0,0,0.00357160787311302,0.075733970773224,0,-0.00496772500245221,0,0,0,0,0,0,0,-0.0395616350547427,-0.228056666620251,0,0,0,0,0,0,0.0591174143032825,0,-0.000880692731450024,0,0,0,0,0,0,0,-0.0325657534738335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00215683908167426,-0.145824676656247,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285268081293773,0,0,0,0,0,-0.181037313636215,0,0,0,0,0,0.0438123109553845,0,-0.171410919678502,0,-0.0980030548825702,0,0,0,0,0,0,0,0,0,-0.0936324434427381,0,0,-0.00312483247269491,0,0,0.187544403177601,0,0,1.09747974521434,0,0,0,2.21592108358747,0,0
TED,0,0,0,0,0,0,0,0.0221401688769345,0,0,0,0.238169202171721,0,0,0,0,0,0,-0.0226525659246975,0,0,0,0,0,0,0,0,-0.213232045822306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117447685227996,0.0365462533370217,0,0,0,0,0,0,0,0,0.58115476882104,0,0,0,0,-0.804656307583474,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0.010208848622492,0,0.0237775993995026,0,0,0,0,0,0,0,0,0,-0.0684574729707002,0,0.101405487662427,0,0.0442959710716718,0,0,0,0,0,0,-0.00851140243170774,-0.0881892424010705,0,0,0,0,0,0,0,0,-0.048631864937361,-0.0271776148743082,-0.0421298415113036,0,0,0,0,0,0,0,-0.0257676104286905,0.00413247877190305,0,0,0,-0.0720670872191729,0,0
MKreturn,0,0,0,-0.18468164400444,0,0.019481280978868,0,0,0,0,0,0,0,0,0,0.0210525937854011,-0.0307367699071083,0,0,0,0,0,-0.0771799168116509,-0.0143145802290892,0,0,0,0,0,0,0,0,0,0.0346239661725636,0,0,0,0,0,0,0,0,0,0,-0.00511980887044114,0,-0.0251423364569129,0,0,0.0761484043522778,0,0.0132407774393374,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.00158868861014183,0,0,0.00106884482435111,0,0,0,0,0,0,0.00230523392088471,0,0,0,0,0,0,0,0.00103267897958469,-0.00306135287990557,0,-0.00226717611497955,0,0,0,-0.000870304400174593,0.000446200512785198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00383985722102476,-0.000417796156285065,0,0,0,0.0177668691053191,0,0
CarbonVol_Shenzhen,0,0.0498866839061933,0,0,0,0,0,-0.177836986235035,0,0,0.022102495610442,0,0,0,0,0,0,-0.0165710374322127,0,0,-0.0470273511893777,0,0,0,0.0278609287993989,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.0191572949018891,0,0,0.0196402848956632,0,0.0684976462033301,0,0,0,0,0,0,0,-0.0729302211771062,0,0.126316265057714,-0.106589580249091,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00230163476952395,0,0,0,0,0,0,0,0,-0.00238629622716701,-0.00406974687648389,0,0.00387328830291052,0,0.000532165593110869,0,0,0,0,-0.00100565947575903,0,0,-0.0145440637992441,0,0,-0.00336716551950957,-0.00279772650355203,0.00672977194728971,0,0,-0.00140745959780309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046317521419704,0,0.0152355431635187,-0.0105053541473717,0,0,0,0.032727584935733,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00238482311634161,0,0,0,0,0,0,0,0,0,0,-0.00085314100169884,0,0,0,0,0,0,0,0.0123067099369271,0,0,0,0,0.00048668753615957,0,0.01414630239395,0,0.00197877839707336,0,0,0,0.00250792052359105,0,0,0,-0.00363426545693609,0,0,-0.0147276694646835,0,0,0,0,2.16840434497101e-19,0,0,0.00375295090729277,0,0,0,-0.0232210497750026,0,0
