,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600276.SH,X600690.SH,X000063.SZ,X600031.SH,X600372.SH,X000338.SZ,X000157.SZ,X600741.SH,X002241.SZ,X600089.SH,X600703.SH,X000100.SZ,X002236.SZ,X601877.SH,X000581.SZ,X000550.SZ,X002475.SZ,X000559.SZ,X600118.SH,X000050.SZ,X000623.SZ,X000568.SZ,X600271.SH,X600066.SH,X002294.SZ,X600839.SH,X002129.SZ,X002456.SZ,X300124.SZ,X300003.SZ,X000869.SZ,X000400.SZ,X600177.SH,X002007.SZ,X000800.SZ,X600867.SH,X002292.SZ,X600435.SH,X002038.SZ,X000977.SZ,X002465.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0.104379669875615,0,0,0,0,0.0328517491910613,0,0,0,0,0,0,0,0,0,0,0,0,0.00390095355518045,0,0.0171205651260733,0,0,0,0,0,0,0,0,0,0.0908834464085573,0,0,0,0.0179507207263518,0.135853622935284,0,0.0729671161401454,0.0421401250079518,0,0,0.054826307547317,0,0,0,0,0,0,0,0,0,0.00599204146895088,0,0,0,0,0,0,0
X600031.SH,0.0346117235930251,0,0,0,0,0,0,0.012082235718466,0,0.0616513602087087,0,0,0,0,0.553447607993392,0,0,0,0,0.0497574435696674,0.0478418212273483,0,0,0.0292390312835727,0,0,0,0,0.0746741999609306,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00788884799699063,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.235116115390332,0,0,0,0,0,0,0,0.0174461246049782,0,0,0,-0.133303513555579,-0.128710181832762,0,0,0,0,0.110346442971334,0.186151445995737,-0.00361540330153679,0,0,0.186325161340754,0,0.0868656877057798,0,0.23401605630817,0,0.161644943041109,0,0,0,0,-0.0838150868770091,0,0.0371596443358702,0,0.0760711540978264,0,0,0,0,0,0,0.0243841857088788,0,0,0,0,0,0
X000338.SZ,0,0,0,0.104749792135883,0,0,0,0,0,0.0972831642524259,0,0,0,0,0,0,0,0,0,0.011919473862104,0,0,0,0,0,0.028724261021548,0,0.0129540880427367,0,0,0,0,0,0,0,0,-0.0199917695607972,-0.151501279351514,0.0175508431076592,0,0,0,-0.0183266480847577,0,-0.0425099203339269,0,0,0.164823391737138,0,0,0,-0.00983002811620486,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.42619916425062,0.0300497621522759,0,0,0.0274690250041963,0,0,0,0,0,0,0,0,0,0,0,0.00497575928552098,0,0,0.0345586726562106,0,0,0,0,0,0.02640838940393,0,0,0,0,0,0,0,0.000795134184971477,0,0,0.0112671377644933,0,0,0,0.00392708083710257,-0.0214539549092792,0,0,0,0,0,0
X600741.SH,0.0530145723869284,0,0,0,0.0876299462732243,0.0157953764831432,0,0,0,0.0546523880734614,0,0.0842309449377094,0,0,0,0,0,0.0993411247450727,0,0,0,0,0,0.115666934957186,0,0,0,-0.055693103414707,0.170505785878295,0,0.0368893453843752,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00406246903920009,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,-0.0348099256737768,0,0,0,0,0,0,0,0,0,0,0,0,0.0433946416694368,0,0,-0.0410982008251601,0,0,0,0.0470066450317289,0.0340125846037687,0,0,0,0,0.163209012956118,0.0102892603403167,0,0,0,-0.041363466779214,0,0,0,0,0,0.0140284683525023,0,0,0.226501074862894,0,0.0220065599508478,0,-0.0114449356368009,-0.0108688894481852,0,0,0,0,0,0
X600089.SH,0,0,0,0,-1.73472347597681e-18,0,0,0.0665408176094062,0,0,0,0,0.132816632298611,0,0,0.165198650602567,0,0,0,-0.0913311544598106,0.142614335969901,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970009795317838,0,0,0,0,0.0368915168897855,0.00254368069229248,0,0,0,-0.0356394079242286,0,0,0.139221362209186,0,0,0,0.000723565826257915,-0.00216858417838245,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0167926341491875,0,0,0,0,0,0,0,0.00464234609336516,0,0,0,0,0,0,0,0,0.050351114292956,0,0,0,0.0233505146942982,0.00335016660338463,0,0,0,0.0434434128245358,0,0,0,0.0323965535793737,0.0148578523712765,0,0,0,0,0,0.0827196964943932,0,0,0.167486283760792,0,0,0.108554401259754,0.119825523827761,0,0,0.00350103539700379,0.00546140837043552,0,0,0,0,0,0
X000100.SZ,0,0,0.448929852792014,0,0,0,0,0,0,0.059947551751813,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.160004782584109,0,0,0,0.16064644512533,0.00986814906664307,0,0,0,0,0,0.162862112767506,0,0,0,0,0,0.0901185679408701,0,0,0.0101884656607918,0,0,0,0.0235144550015323,0,0,-0.0101462700346419,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.238206618738915,0.0671676385403877,0,0,0,0,0,0,0,0,0,0,0,0.0551825382132995,0,-0.0352961834312568,0,0,0,0,0,0,0.153357700084908,0.0912624938620481,0,0,0,0,0,0,0,0.292671090633293,0.050155640189911,0,0,0,0,0,0,0.134840409384843,0,0,0,0,0,0,0,-0.0286036549997596,-0.0232878623902866,0,0,0,0,0,0
X601877.SH,0.0460640575167689,0,0,0.202869928083775,0,0,0,0,0,0,0,0,0,0,0,0.0334338682602141,0,0,0.0440060488252903,0,0.046433567390225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171701167804585,0,-0.234670189712352,0,0.110234956371737,0,0,-1.0842021724855e-19,0.141473039103401,0,0,0.00781526748498757,-3.46944695195361e-18,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0537560254643826,0,0,0,0.0392339558718946,0,0,0,0,0,0,0,0,0,0.0716964091691616,0,0.0739568601530374,0,0,0.226036226987478,0,0.0814275328980859,-0.0796382759745941,0,0,0,0,0,0,0.0274458873193188,0,0,0,0.0291237514720155,0,0,0,0.050373504913041,0,0,-0.00124181715364142,-0.020938808591154,0,0,0,0,0,0
X000550.SZ,0.0152876080577881,0,0,0.240657671158351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254107980489344,0,0,0,0,0,0,0.0366785510449612,0.0191042759260137,0,0,0,0,0,0,0.00329183401754085,0,0,0,0.0144467763027336,0,0,0.276084206712844,0,0.215784017791106,0,0,0,0,0,0,0,0.010872483488207,0,0,0,0.0639262004047623,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0930363458980633,0,0,0,0.169805472204297,0,0.232794154173728,0,0,0,0,0,0,0.0427306991518247,0,0.0297017487895815,0,0,0,0,0,0,0,0,0,0.0301128136942135,0,0,0,0,0,0.0066990565965305,0.022200735736341,0,0,0.0866351952036319,0,0,0,0.0130870446315479,0.0354130667310674,0,0,0,0.0954622719569408,0,0
X000559.SZ,0.0036046109056302,0,0,0,0,0.100410627105931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054057726398115,0,0,0,0,0,0,0,0,0.143767879999386,0,0.0529221786221368,0.21009555446952,0,0,0.058820079500856,0,0,0,0.168185723168569,0,0,0.0390153710992984,0,0,-0.0740815093248463,0,0,0,0.368538430796099,0,0,-0.0124835468893202,0,0,0,0,0.0276709966961113,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.237568364627581,0,0,0,0,0,0,0,0.0240084763275272,0,0,0,0,-0.0215814365764318,0,0,0,0,0.058455675516406,0,0,0,0.136631755233454,0,0,0.0535276823678991,0,0,0,0,0,0,0.283958987085575,0.195812017498549,0,0.0358044103857208,0,0,0,0.0217553293068269,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0474848834042215,-0.0721009326466315,0,0,-0.15646079827223,0,0,0,0,0.159246250724184,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260468713884619,-0.103829869384672,0.645961959886261,0,0,0.490363252178725,0,0,0,0,0,0,0.0769813325729499,0,0,0,0.0686347657146428,0,-0.0266352569971349,-0.127148961529687,0,0,0,0,0,0
X000623.SZ,0.0176487231326882,0,0,0,0,0,0,0,0,0,0,0.248319529793453,0,0,0,0.0574891272282852,0,0,0.134550566384579,0,0,0,0.0580844139868816,0,0,0,0,0.000469180418940531,0,0,0,0,0.3063567806538,0,0,0,0,0,0,0,0.0825387045888652,0,0.291618706314243,0,0,0,0,0,0,0,0,0.0322560813114052,-0.0690744761628784,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,-0.0800898783790498,0.166374943603544,0.0907506280969701,0,0.153608728972034,0,0,0,0,0,0,0,0.044626095790861,0,0,0.129927568346721,0,0,0,0,0,0.0389029739173607,0,0,0,0.0429951641464175,0,0,0,0,0,0.00754737611695819,-0.158191265343378,0,0,0.000612882733222452,0,0,0,0,0,0,0,0,0,0,-0.00769597729583129,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.180343510444965,0.127606834454662,0,0,0.141097341852618,0,0,0,0,0,0,0,0,0,0,0,0,0.0239389238277713,0,0,0,0,0.0288578668762861,0,0,0,0.0356526148139091,0.0356788213560656,0,0,0,0.0802431902989409,0,0,0,0,0.136630221211499,0.0182459368143189,0.0997732807488193,0,0.0098508003376812,0,0,0,0,0,0,0
X600066.SH,0.366001122646684,0,0,0.0381748528643303,0,0,0,0,0,0,0,0,0.0379047194601818,0,0,0,0,0,0,0.249380789092828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128731008124682,0,0,0,0,0,0,0,0.0197156836123229,0,-0.00545866917964972,-0.00575183388150436,0,0,0,0,0,0
X002294.SZ,0,0,0.00924983990391699,0,0,0,0,0,0,0,0,0,0.119721504073832,0,0,0,0,0,0.108928795694711,0.0264005215000992,0.00200393437681831,0,0,0,0,0,0,0.011747054811093,0,0,0,0,0,0,0.0999347227053695,0,0,0,0,0,0,0,0,0.0639092176612182,0.191812814211467,0,0,0.0556819514914125,0,0,0,0.0173432386506627,-0.0066285610609382,0,0,0,0,0,0
X600839.SH,0.143913035281048,0,0,0,0,0,0,0,0,0.101666683589658,0,0,0,0,0,0,0.150918212687236,0,0,0,0,0.0964271214315373,0,0,0,0,0,-0.122412420296759,0,0,0,0,0,0,0,0.0207028816946314,0,0,0.281553353478232,0,0,0,0,0,0.0465045209374131,0,0,0,0,0,0,0.0515534825772726,-0.147930449736533,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0.133776001792955,0,0,0.042668159794916,0,0,0,0,0,0,0,0.152641173477962,0,0,0,0,0,0.00295345812028701,0,0,0,0,0,0,0,0,0,0.42446856691494,0,0,0,0,0.119919929782938,0.0452584257738815,0,0,-0.0511437433535952,0,0,0.0756115511074836,0.181783652031292,0,-0.022774522602011,0.0101017558759206,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.103955133564923,0,0,0.0711143406384191,0,0.0157769175537569,0,-0.0143649639274827,0.134439095900963,0,0,0,0,0,0,0,0.0353337858126332,0.037800153240987,0.088187826198984,0,0,0,0,0,0,0,0.0982550958905633,0,0,0,0,0.0810671224997718,0,0,0,0.100869050150689,0,0,0,-0.00328848687280054,0.0399704752057847,0,0,0,0.120407337530713,0,0
X300124.SZ,0,-0.159340154320096,0,0,0,0,0,0,0,0,0,0.0541083260128394,0.336370070118158,0,0,0,0,0,0,0,0.409150399523889,0,0,0.11646381743194,0,0,0,0.0756882329409118,0,0,0,0,-0.355158873509667,0,0,0,0,0,0,0,0,0,0,0,0.110826530147164,0,0,0,0,0,0.0852315594980669,0.0246292378333951,0.0109753530759244,0,0,0,0.218188970509241,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.138917215745616,0,0,0,0,0.234701434519657,0,0,0.0491063623357159,0.111618916462631,0,0,0.0847760243514708,0,0,0,0,0.201784194819234,0.022261394766133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195926970099225,-0.0134867507497681,0,0,0,-0.221551248425329,0,0
X000869.SZ,0.00344483717175654,0,0.179817882240172,0,0,0,0.329218727984541,0.0852460048308823,0,0,0,0,0,0,0,0,0,0,0.328850081876189,0,0,0,-0.0374981625126182,0,0,0,0,0.0794100170526823,0,0,0.119678843152128,0,0,0.0566542515712522,0,6.93889390390723e-18,0,0,0,0,0,0.126563754263864,0,0,0,0,0,0,0,0.0967469319740123,0,0.0341678176456338,-0.0698502415735835,0,0,0,0,0,0
X000400.SZ,0,0.136296949880006,0,0,0,0,0,0,0,0,0.112349505435234,0,0.168489759876923,0,0,0.0651381356617935,0,0,0,8.67361737988404e-19,0.0438836789340581,0.0847308946925953,0,0.00246695170200234,0,0,0,0,0,0,0.0395470955693601,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0219005218208806,0,0,0,-0.0681924895446821,0,0,0,0,0,0.00812252169376315,0,0,0,0,0,0,0
X600177.SH,0,0,0,0.157915400062918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696186818445892,0,0,4.33680868994202e-19,0.0875631683040535,0.095683767988406,0,0,0,0.0792814770194232,-0.0180340441853448,0.123555002109832,0,0,0,0,-6.93889390390723e-18,-0.021103379894302,0,0,0,0,0,0,0,0,0.207551795059336,0,0,0,0,0,-0.0669914493338013,0,0.00637913536065288,0,0,0,0,-0.0404088415766709,0,0
X002007.SZ,0,0,0.0121595941447872,0,0,0,0,0,0.0884719227358666,0,0.429231745895148,0,0.0416395065811688,0,0,0,0,0,0.119267137731162,0.316752263519172,0,0,0,0,0,0,0,-0.011202279270097,0,0,0.0455542409061766,0,0,0,0,0,0,0,0.0637107232856975,0,0,0,0,0,0,0,0,0,0,0,0,0.0286207993402356,0,0,0,0,0,0,0
X000800.SZ,0.0548422951972866,0,0,0,0,0.00851598308996437,0.101262665499168,0,0,0,0.0353260628974735,0,0,0,0,0,0,0,0,0,0,0,0,0.137371253738911,0,0,0,-0.0203609815061984,0.072352761036943,0,0.149485638902094,0,0,-0.0718734581770588,0,0,0,0,0,0,0,0.025012238717691,0,0,0,0,0,0,0.146674997235695,0,0,0.01460360765234,-0.0294568906391118,0,0,0,0,0,0
X600867.SH,0,0,0.0191963214501876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035260186854744,0.00406681310848119,0,0,0,0.143960261326604,0,0.031622035042328,0,0,0.0669047242645405,0,0.0285678818810617,0.0113010008898153,0,0,0,0.0610488706158042,0,0,0,0,-0.0837156137533781,0,0,-1.73472347597681e-18,0,0,0.078848857823237,0,0,0.0107554507768727,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100996829521801,0,0,0.00683263943353932,0.00586858563757111,0,0.0655347870072617,-0.02681496185669,0,0,0,0,0,0.0393668248872856,0,0.307232175911021,0.0636527602214765,0,0,0,0,0,0,0,0,0.0979390560216286,0,0,0,0,0,0.0395732048968079,-0.121116312090663,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0.329483401899586,0,0,-0.275081961778939,0,0,-0.291236242518517,0.343111714326684,0,0,-0.0383292016092382,0,0,0,0,0,0,0,0,0,0,0.12297205323312,0.0719737201909264,-0.0175497317526055,0,0,0,0,0,-0.0841543512330933,0,0,0.427306986841442,0,0,0,0,0,0,0.121347087846916,0,0,0,0,0,0,0,-0.0630941409354411,0,0,0,-0.0171691273547149,0,0
X002038.SZ,0,0,0,0,0,0.140161240479123,0,0.360113372054206,0,0,0,0,0,0,0,0,0,0,0,0.0225471326235258,-0.260854093378292,0.19132930351531,0,0,-0.101165823359618,0.0235905977031036,0.163973746143164,-0.00838764036256015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298823158907503,-0.0441465390547496,0.114647547927167,0,0,0.104185932701535,0,0
X000977.SZ,0,0,0,0,0,0.00484464824621818,0,0,0,0,0,0,0,0.381641892388417,0,0.135463901006754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208383316286972,0,0.102836901557762,0.182943734777183,0,0.179466394731867,0,0,0,-0.186007168287237,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190074788366396,0,0,0,-0.144479304494319,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0092225326446805,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171118711358799,0,0,0,0,0,0,0,0.245268005403635,0.227890025501839,-5.42101086242752e-20,0,0,0,0,0.0481393214426355,0,0,0,0,0,0,0,0.238011411687808,0,-0.0166759817859098,0.0611781992114193,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,-0.299048240469074,0.189683363994246,0,0,-0.22490888899598,0,0,0.0396859687527808,0.466693535967157,0,0,0.0639161687483176,0,0,0,0,0,0,0.245023441740002,0.0915460134438186,0,0,0,0,0,0.0324833901271717,0.0635517782287904,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,-0.0221902367234605,0.0124461837235104,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0338489706900098,0,0,0,0,0,0.0298478692049788,0.0877433903034089,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504491075498032,0,0,0,0,0,0,-0.118886592768922,0,0,0,0.0902901276516911,0,0,0,0,-0.000445921274755428,0,-0.0245543201784651,0,0.0338490739105915,-0.113943073661431,0,0,0,0,0.00494860998596298,-0.0348410590448277,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.137376788865389,0,0,0,0.16021320149221,0,0,0,0,0,0,0,0,0,0,0,0.4248696147576,0,0.128400392293819,0.300852840015979,0,0,0,0,0,0,0,0.62852556506064,0,0.274982621005784,0,0,0,0,-5.55111512312578e-17,-0.0583588632391494,-0.713101095372154,0,0,0,0,0,0,0,0,1.45480784397776,0.132371552089596,0,0,-3.97122818683024,0,0
TED,0,0,0,0,0,0,0,0.326607519548813,0,0,0,-0.616281767415515,0.0869385452259469,0,0,0,0,0,0,-0.339253564630684,-0.0651300838146136,0,0,0,0,0,0,0.235628499442903,0,0,0.18737779358059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588641658379185,0,0,0,0,0.477652213260153,0,0
RealEstate_excess,0,0,0,-0.0335139769261055,0,0,0,0,-0.238342616222611,0,0,1.73472347597681e-18,0.0308928949723028,0,0,0,0,0,0,0,0,0,0,0,0.0477422651354156,0.0344926588233319,0,0,0,0,0,0,0,-0.0460021354036747,0.00322472101652984,0,0,0,0,0,0,0,0,0,0,0,0,-0.142390861923996,0,-0.104899266547449,0,0.0585890802741506,-0.0829068028992977,0,0.101161508406013,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.194314190229271,-0.0136510431206392,0,0,0.0491492005719071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480407480692551,0,-0.0581331980911311,0,0,0,-0.0233980636273325,0,-0.0354152545401423,0,0,-0.100689018592142,0,0.0815903439766698,0,0,0,0,-0.020752547716539,0,0,-0.116758572258272,0,0.000994696277266084,0.0108828311335886,0.0644982912278627,0,0,0.0158746521253455,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0.00096076258864351,0.000382359320180909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00274480812428428,-0.000710383407063095,0,0,0,-0.000917425711790036,0,0,0,0,0,0,0,0,0,-0.000817043659361357,-0.000925508625488538,0,0,0,0.00337801660222404,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0745952823720362,0,0,0,0,0,0,0,-0.0208552579040814,0,0,0,0,0,0,0.0319858162806128,0,0.0361794280330172,0,0,-0.0571551752881684,0,0.0167905961936464,-0.0296379660745364,0,0,0,0,0,0,0,0,0,0,0,0,0.123376212596562,0.0524321482213784,-0.042110307970467,0,0,0,0,0,0,-0.0191445553250879,0,-0.106683007043816,0.0234636105467543,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.000984567474739157,0,0,0,0,0,0,0,0,-0.00163222043997092,0,0,0,0,0,0,0,0,0,-0.00389436353239332,-0.00364536023920627,0,0.0120577847597756,0,-0.00577833395995326,-0.00149948009136257,-0.00134301284367644,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,-0.00211519108742706,0,0,0,0.00543774242146229,0,0,-0.00281018312292862,0,0,-0.00312330341623996,-0.00286917368551999,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,-0.0058844413427077,0,0,0,0,0.0163468499483687,0,0,0,0,0,0,0,-0.00522387281598568,0,0,0.022099815201017,0,0,0,0,-0.00302682630716564,0.0194403896335859,0,0,-0.0206449436362209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00186364619107391,0,-0.00225733850074584,0,-0.0209219493814322,0,-0.00609907431433882,0.0149518088418048,0,0,0,-0.152958355676077,0,0
