,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X000338.SZ,X600031.SH,X000625.SZ,X002456.SZ,X002008.SZ,X600066.SH,X601877.SH,X600809.SH,X600487.SH,X300124.SZ,X002508.SZ,X300003.SZ,X000100.SZ,X002241.SZ,X002294.SZ,X600867.SH,X600522.SH,X600271.SH,X600566.SH,X300136.SZ,X000157.SZ,X000981.SZ,X000050.SZ,X600089.SH,X000596.SZ,X600177.SH,X002085.SZ,X600498.SH,X600707.SH,X300142.SZ,X002180.SZ,X000661.SZ,X002179.SZ,X600699.SH,X600201.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,-0.102753852773902,0,0,0.616511383582969,0.0108792144352142,0.0615955028136566,0,0.00734313595500488,0,0,0,0,0,-0.0309739932351504,0,-4.33680868994202e-19,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.104424128885865,0,0,0,0,0,0.0570122765843447,0,0,0,0,0,0,0,0,0,0,0,0.000972450418223868,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.0422675375687368,0,-0.194584138892181,0,-0.156681245421159,0.270757317858628,0,0,0.0821311317471432,0.223249703590352,0.0333287264826124,0,0,0,-0.0353676084172785,0,0,0.136800692663824,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324798306260837,0,0,0,0,0,0,0,0,0,0.0109525576532898,0,0,0,0,0,0,-0.023543789075992,0.0157295156234124,0,0,0,0,0,0
X002415.SZ,0,0,0,0.010471223774299,0,0,0,-0.0701535975307749,0,0.2519864341023,0.158912728063615,0.0400302109753021,0,0,0.0480923700824323,0.0968562709730883,0,0,0,0.142867512575676,0,0.0447612031768416,0,0.188369598508858,0,0,0.0142575381815592,0,0,0,0.0146275863388339,0,0,0,0.11808383507639,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.0258449101918934,0.0152534196542507,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.31785613820715,0,0,0,0.0945986343118687,0.211594673598003,0,0,0,0,0.0657964913480665,0.00624257943748792,0.081302298031753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0862544564492231,0,0,0,0,0,0,0,0,0,0.0890710660371197,0,0,0,0,0,0,0,-0.00520186680850333,0.0555119471057198,0,0,0,0,0
X000858.SZ,0.253321747249671,0,0,0.425820460860812,0,0,0,0,-0.0206394431241737,0.0170125021545311,0,0.363915761980278,0,0,0.0369611214210879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230511505627902,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201398469600589,0,0,0,-0.0201674397386743,0.0170040409073157,0,0,0,0,0,0
X600276.SH,0.0297608436515448,0,0.0589741701456987,0,0.0686853076576859,0,0,0,0.0676240870763083,0,0.0428012789538137,0,0,0,0,0,0,0,0,0,0,0,0.0296846007243882,0.15199419914108,0,0.204118061832825,0,0,0,0.0149986051276108,0.111339828987587,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00839386372051753,-0.00486627838767341,0.113908039073491,0,0,0,0,0
X002304.SZ,0.284073225953219,0,0,0,0.0679875249392718,0,0,0,0,0,0.00526295017248337,0.0270828372843247,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.271606012371331,0,-0.0918405112953848,0,0,0,0,-0.0561410722285202,0,-0.0346476046498414,0,0,0,0,0.235408495241519,0,0,0,0,0.0545203298890266,0,0,0,0,0,0,-0.0235561399488463,0.0224709063344146,-0.276011648866644,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.570177191610758,0,0,0,0,0,0,0.172911415081169,0,0,0,0,0,0,0,0,0,0,0.142054219115877,0,0,0,0,0,0,0,0,0,0,0.107461101113768,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0669059114659901,0.0702247853933602,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.375860846308329,0,0,0,0,0,0,-0.0571957118920665,-0.000250570595765318,0,0,0,0.0175278375140547,0,0.0675981603615321,0,0.206281622329168,0,0,0,0,0.115547362336487,0,0,0,0.404244413736164,0.0955915520126903,0,0,0,0,0,0.0540334058327208,0,0.137035870804402,0.243894624350182,0,0,0,0,0,0,0,0,0,0.00822037690486748,0,0,0,0,0,0
X600690.SH,0,0,0.0542392469481203,0,0.385904790670943,0.0918467200761263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153271897928727,0,0.041761823396326,0.0175841484063575,0,0,0,0,0.00787762695297873,0,0,0,0,0,0
X600703.SH,0,0.039420706005557,0,0,0.00664244791603997,0,0,0,0,0,0,0,0,0.187627213996256,0.282630729039646,-0.000200724817677287,0,0,0.0182288093549323,0.250394062703081,0,0,0,0,0,0,0.155066151046843,0,0,0,0,0.358000400540762,0.0744384521892606,0,0,0,0,0,0,0,0,0,0.106862603317123,0,0.108365071147257,0,0,0,0,0,0,-0.0196765993812771,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.470558616909328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10487499070843,0,-0.0564885368909392,0.100315183041598,0,0,0,0,0,0.00658685144646866,0,0,-0.114266649791481,0,0,0.0755761982174905,0,0,0,0,0.201214018655166,0,0,0,0,0,0,0,0,0,0,0,-0.0065372508161567,-0.00032165251643233,0,0,0,0,0,0
X600741.SH,0,0.47841536053625,0,0,0,0,0.186454402330861,-0.0348995981355068,0.134041488289167,0,0,0.267623490504247,0,0.0224666375421964,0,0,-0.0951864796209328,0,0,-0.144201366010753,0,0,0,0,0,0,0,0,0,0.203986299659537,0,0,0,0,0,0,0,0,0,0,0,0,-0.136902754007377,0,0,-0.0988573767924952,0,0,0,0,0,0.00314022377775229,0,-0.418690775386435,0,0,0,0,0
X002475.SZ,0,0.111222468850054,0,0,0,0,-0.0854987402729371,0,0.0150992692120461,0,0,0,0,0,0,0,0,0,0.400467564591186,0,0,0.131769756406029,0,0,0,0,0,0.103868451214461,0,0,0,0,0,0,0.0202064137554222,0,0,0,0,0,0,0,0.0689507753727033,0,0.0390021454896864,0,-1.73472347597681e-18,0,0,0,0,0.0178447815726057,-0.0226023640213986,0,0,0,0,0,0
