,X600519.SH,X000858.SZ,X002415.SZ,X002475.SZ,X600690.SH,X600809.SH,X600276.SH,X003816.SZ,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X000625.SZ,X300124.SZ,X000063.SZ,X600031.SH,X000338.SZ,X002304.SZ,X000596.SZ,X000100.SZ,X300014.SZ,X002179.SZ,X002463.SZ,X600089.SH,X002241.SZ,X000157.SZ,X600703.SH,X600584.SH,X600372.SH,X600066.SH,X000977.SZ,X600522.SH,X002236.SZ,X600741.SH,X002028.SZ,X600183.SH,X002049.SZ,X000921.SZ,X601877.SH,X002180.SZ,X600487.SH,X000661.SZ,X600418.SH,X002223.SZ,X000800.SZ,X002129.SZ,X002156.SZ,X002074.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0244517974193297,0,0,0,0.0974401605857081,0,0,0,0.259293115625268,0,0,0,0,0,0,0,0,0.0455082766006939,0.176204124293751,0,0,0,0,0,0,0,-0.0569845031717168,0,0,0,0,0,0,0,0.0037089787088777,0.0203482809279742,5.42101086242752e-20,0,0,0,0,-0.0839641505146734,-0.0504957449180819,-0.00631691982178506,0,0,0.0261672450587925,0,0,0,-0.0018304675660425,0,0,0,0,0.0466928639214616,0,0
X000858.SZ,0.229962983373077,0,0,0,0,0,0,0,0,0.42749701171265,0,0,0.0535363315707384,0,0,0,0,0,0.00148280496940483,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00626763435897293,0,0.110689949219529,0,0,0,0,0,0,0,0.0193846503346915,0,0.0379291236278738,0,0,0.0530230826774861,0,0,0,0,-0.0549795666518228,0,0,0,0.0210191933684215,0,0
X002415.SZ,0,0,0,-0.0135498507464083,0,0,0.149985279162317,0,0,0,0,0,0,-0.137400622643981,0,0,0,0,0,0,0.0473251786450137,-1.0842021724855e-19,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0222199098890792,0,0,0,0,0.114850872262993,0.0257395999150928,0,0,0,0,0,0,0,0,0.125167625327051,0,0,0,0,0,0,-0.194218364569639,0,0,0.030064293383578,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.147514134345906,0,0,0,0,0,0,0,0,0,0,0,0.0788977995946768,0,0.0291055857506277,0,0.450438309072706,0,0,0,0,0,0.0337701007772681,0,0,0,0,0.103131599679409,0,0,0,0,0,0,0.0437320630036837,0,0,0.0256321891692839,0,0,0,0,0.123760280853929,0,0,0,0,-0.010556979235035,0,0
X600690.SH,0,-0.17225242059079,0,0.0473572216375337,0,0,0,0,0.064138070209862,0,0,0,0,0,0,0,0.0190639388284744,0.179538964198464,0,0,0,-0.0210597499926522,0,0,0,0,0,0,0,0,0,0,0,-0.0254545543623811,0,0,0,0,0.193730459317835,0,-0.112513831658095,0,0,0,0,0,0.0068597787232041,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0772821221095425,0,0
X600809.SH,0.229601241246033,0,0,0,0,0,0,0,0,0.0356035731387303,0,0,0,-0.0245262754787272,0,-0.0194066856210049,-0.0816125051527929,0,0,0.232492588159584,0,0,0,0,0,0,0,0,-0.000822198903345653,0,0.0557088450155609,0,0,0,0,0,0,0,0,0,0,-0.063164263390451,0,0,0.0942124378106563,0,0,0,0,0,0,-0.0513272714497165,0.0491726659801023,0.218424698474026,0,0,-0.0157162470912257,0,0
X600276.SH,0,0,0,0.0612907815815974,-0.155235784976374,0,0,0,0,0,0,0,0,0,0,0.0363080170680234,0,0,0,0,0.0737264419026588,0.0975420482196934,0.429021543980851,0,0,0,0,0,0,-0.382485520757158,0,0,0,0,0,0,0,0.0687043457895126,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0634163074145799,0,-0.069535911412377,0,0,0.0185460096733141,0,0
X003816.SZ,0,0,-0.0417730767324113,0,0,0,0,0,0,0,0,-0.0205490307315267,0,0,0,0,0,0,0,0,0,0,0,-0.227326156923335,0,0,0,0,0,0,0,0,0.0521513744151505,0,0,0.0877533476557473,-0.118851109245391,-1.73472347597681e-18,0.0272200198581014,0,0,0,0,0,0,0,0,0,0,0,0,0.00472092012255095,-0.0418222933184148,0,0,0,-0.0126694095137983,0,0
X000651.SZ,0,0,0,0,0.0433536701914118,0,0,0,0,0.0325244339137162,0,0,0,-0.0337163087017703,0,0,0,0,0,0,0.0573630707150663,0,0,0,0.257991603847273,0,0.171964822696358,0,0,0,0,-0.0257714212863989,0,0,0,0,0,0,0.0636884483450608,0,0,0,0,0,0,-0.0149971134263284,-0.0199134803886427,0,-0.0410528537194184,0,-8.67361737988404e-19,0.0451985501424374,-0.0504999135025303,0.070935192124189,0,0,-0.0153962240005313,0,0
X000568.SZ,0.0263023729714511,0.80709365932966,0,0,0,0,0,0,0,0,0.0465874495762994,0,0,0,0,0,0,0,0,0.142701086312321,0,0.0190522322591351,0,0,0,0,0,0,0,0,0.0759099189136869,0,0,0,0,0,0,0,0,0,-0.00246536170240221,-0.109800853252665,0,0,0,0,0,0,0.15510913140473,0,0,0,-0.0325943093404317,0,0,0,-0.00482902030139945,0,0
X002371.SZ,0,0,0,0.14707051707534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137623644364814,0.0766318129844555,0,0,0,0,0.371674652405909,0,0,0,0,0,-0.151791124137088,-0.0304323667769326,0,0,0,0,-0.136678692874676,0,0,0,0,0,0,0.000810932563744315,0,0,0,-0.0302897841744543,0.160394234222116,0,0,0,-0.077783270323161,0,0
X600104.SH,0,0,0,0.0477948821650039,0,0,0,0,0,0,0,0,0,0.06646917975738,0,0,0,0,0,0,0.0890944538135752,0,0,0,0,0,0,0,0,-0.0123541558959552,0,-0.0445173024312528,0,0,0.0197698522750605,0,-0.0332138863554524,0,-0.00846540866492633,0,0,0,0,0,-0.062017630405454,0,0.0203767508930009,0,0.0682001059466186,0,0,-0.0790545021944445,0.0216376073598535,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,-0.124982725671283,-0.0805109874984743,0,0,0,0.0385891725497334,0,0.0863918270678931,0,0,0,0,0,0,0.356361056862704,0,0,0,0,0.137987161759884,0,0,0,0,3.46944695195361e-18,0.17653249463065,0,0,0,0,0,-0.0925501714989262,0,0,0,0,0,0,0,0,0,-0.0511693256217637,0.0750943923421323,0,0,-0.0300980336679952,0.0252664616928325,0,0,0,0.00529716716537194,0,0
X000625.SZ,0,0,0,0.296138883509353,-0.111830106303586,0,0,0,0,0,0,0.153003487394653,0,0,0,0,0,0,0,0,0,0,0,0.143443997282495,0,0,0,0,0,0.345771686522335,0.0353000123738513,-0.392076809174977,0,0.0479849610867309,0,0,0,0,-0.0636750955551455,0,0,0,0,0.541829506567178,-0.0574759046165676,0,0,0,0.0798405985652085,0,0,0,0.0473530419317162,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.0560191947165457,-0.0330990302791314,0,0,-0.0249797742575214,0,0.241053354317941,0,0,0,0,0,0,0,0.284049105877585,0,0,0.0433157088348378,0,0,-0.00472114769848821,0.0998043997161926,0,0,0,0,0,-0.0335402060643951,0,0,0,0,0,0,0,0,0,0.0588933206204228,0,0,0,0,0,0,0,0,0,0,0.129612256182403,0.0238026163762971,0,0,0,0.194922989850033,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0282579100922304,0,0,0,0,0,0.164019110748833,0,0.070328541490556,0,0.0565121641520988,0,0.176974187245534,0,0,0,0,0,0,0,0,-0.0528619671289916,0,0.0481009893828771,0.0142752499191275,0,0,0,0.0907769312019908,0,0,0,0.00802229431550189,0.0610918808929386,-0.0515521715843631,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0601754519129553,0,0,0,0,0.237547892457296,0,0,0,0,0.0494460630662935,0,0,0,0.545110681773801,0,0,0,0,0,0.0542061682647084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039832955043492,0,0,-0.0815534332979439,-0.0190649898063285,0,0,0,0,0,0
X000338.SZ,0,-0.258346865079561,0,0,0,0,0,0,0,0,0,0,0,0,0.134638349825692,0,0.264796723485764,0,0,0,0,0,0,-0.0354481734804355,0,0,0,0,0.0182115401155034,0,0.0259374834219685,0,0,0,0.0440322521350757,0.13670951152115,0,0,0,0,-0.0361335822934672,0.238503713663884,0,-0.0993944974054634,0,0,0,0,0,0,0,-0.142601158651411,0,-0.192130719554967,0,0,-0.0351553297807675,0,0
X002304.SZ,0,0.373607639232327,0.149666823327231,0,0,0,0,-0.0677617241696668,0,0.00961563262837577,0,0,0,0,0,0,0,0,0,0,0.0307014824635995,0.0538076720278832,0,0,0,0,0,0,0.0260978923199148,0,0,0,-0.140012105395177,0,0.337758800254885,0,0,0,0.0229632705860811,0,0,0,0,0,0,0,0,0.0324053263825393,0,0,0,0.0112231111920652,0,-0.125629942696146,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.162924839753607,0,0,0,0.479109042967215,0,0,0,0,0,0,0,0,0,0,0,0.0250457569627182,0,0,0,0,0,0,0,0,-0.0654819789232597,0,0,0,0,0,0,0.0506976532490448,0.197560646585146,0,0,0,0,0.0324204898477578,0,0,0,0.150953644624339,0,0,0,0,0.0371077891149158,0,0,0,0.00117747742194077,0,0
X000100.SZ,0,0,0,0,3.46944695195361e-18,0,0,0,0.115416730318435,0,0,0,0.374281917537263,0,0,0.120464984326462,0.0737997805139934,0,0,0,0,0.0148107806617672,0,0.0740975011154582,0,0,0,0,0,0,-0.0105649176023389,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0288370748600243,0.0085459571281566,0,0,-0.529494342770741,0.0203301245400225,0.0379522106218491,0,0,0,-0.0769290361422211,0,0
X300014.SZ,0,0,0,0.202401438593178,0,0,0.203341542604065,0,0,0.20453244098071,0,0,0,0,0,0,0,0.0384930755472479,0,0.139948127277313,0,0,0,-0.136994837186935,0,0,0,0,0,0,0,0,0,0,0,0,0.0514025216929255,0,0,0,0,0,0,0,0,0,0.0966663545487926,0,0.191865617318316,0,0,-0.0201671613343506,-0.0475591111617931,0,0,0,0,0,0
