,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X002304.SZ,X000725.SZ,X000858.SZ,X600276.SH,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X002292.SZ,X600271.SH,X002241.SZ,X000100.SZ,X600118.SH,X600066.SH,X600031.SH,X002506.SZ,X000559.SZ,X600741.SH,X600372.SH,X002236.SZ,X000157.SZ,X002475.SZ,X002049.SZ,X600089.SH,X002465.SZ,X000568.SZ,X000338.SZ,X300124.SZ,X600177.SH,X600498.SH,X601877.SH,X002456.SZ,X002294.SZ,X300003.SZ,X000869.SZ,X002129.SZ,X600867.SH,X002085.SZ,X002074.SZ,X002426.SZ,X300146.SZ,X000547.SZ,X000977.SZ,X000623.SZ,X600582.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0178700938557115,0,0,0,0,0,0,0.0559672510464101,0,0,0,0,0,0.0972064318307113,0.0276060809845118,0,0,0,0.0220308064003978,0,0,0,0.0206913009015731,0,0,0,0,0,0,0,0,0.0942127782616538,0,0,0,0,0,0,0.00398559337372565,0,0.00216771377430015,0,0,0,0,0,0,0,0,0.00365953637319801,0.010786774133749,0,0,0,0,0,0
X600104.SH,0,0,0,0.121656661082785,0,0,0,0,6.93889390390723e-18,0,0,0,0.0146527237261557,0,0.142910229609632,0.129303748083585,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609098915389729,0,0,0,0,0,0.152607564280208,0.016533936669649,0,0,0,0,8.67361737988404e-19,0,0.00451082004353688,0,0,0,0,0,0,0,0,0.00222731068153985,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.0502929043059389,0,0,0,0,0.0228886057818912,0,0.0569007297240826,0,0,0.0823853783508767,0,0,0,0,0,0,0,0.415619848580786,0,0,0,0.0729602496159102,0.042557848431199,0,0,0.0192001869526233,0,0,0,0,0.0446421802808014,0,0,0,0,0,0,0.0199909810903468,0,0,0,-0.0304419129829757,0,0,0,0,0,0
X000651.SZ,0,0,0.103081183972252,0,0,0,0,0,0,0.018438217878275,0,0,-0.0277382824018792,0,0,0.371007918126606,0,0,0,-0.0363263910816487,0,0,0,0,0,0,0,0,0,0.0913004852279867,0,0,0.284488060178585,0,0.0872596441338683,0,0,0.0407651757887206,0,0,0,0.041813884896092,0,0,0,-0.0695361878475241,0,0,0,0,0.0417712494433845,0.00744397438599822,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.160855978328602,0,0,0,0,0,0,0.0941170979754868,0,0,0,0,0,0,0,0,0,-0.00466357613671289,0,0,0.258906514607614,0,0,0.0429258165705766,0.0260830823632859,0,0,0,0,0.00778719685915345,0,0.0476767917883074,0,0,0,0,0.0188767514762264,-0.0405053419395994,0,0,0,0.0189310170200364,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0105941330249245,0,0.0210676596838789,0,0,0,0,0,0.020392732037182,0,0,0,0,0,0,0,0,0,0,0,0.0898622840751064,0,0,0.0110679551191823,0,0,0,0.0945606382755372,0.0659091541490483,0,-8.67361737988404e-19,0,0,0.0358965242686375,0,0.199371543473917,0,0,0,-0.0017729087356438,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.132204951988024,0,0,0,0.0368091185158462,0.31891334661016,0,0.00863113272513939,0,0,0,0,0,0,0.00900989487546209,0,0.102227883069238,0,0,0,0,0,0,0,0,0,0.137410102372965,0,0,0,0.0379805592550521,-0.0099520696175816,-0.13085288291784,0.0544264453652139,0,0,0,0,-0.00932555031842176,-0.00559278035712885,0,0,0,0,0,0
X600276.SH,0,0,0,0.100421737423816,0.0424118643462702,0,0.0305162688682799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118079841815126,0,0,0,0,0,-0.0262271283058386,0,-0.0978592323834006,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159412771009568,-0.00131679588184779,0,0.140958181786199,0.0561983085835025,0,0,-0.0128300404374939,-0.0243493596974382,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.221459970358583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221016057954296,0,0,0,0,0,0,0,0,0,0,0,0.0589548526430442,0,0,0,0,0.00870689640934979,0.0778010341181383,0,0,0.0182783211143138,0.0772944826781477,0,0,0,0.0102890140199413,0.114051563754107,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.0877791235917475,0,0,0,0,0,0.0281082276375935,0,0,0,0,0,0.0274893165515886,0,0,0,0,0,0,0,0,0,0,0.214670409319456,0,0,0,0,0,0,0,0,0.101502094194068,0,0,0.0661882087564162,0,0.00531915739386918,0,0.173293644925294,0.0588674047680349,0,0.0119293460850217,-0.0163350242322368,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00785533172264284,0,0,0,0,0,0,-0.0419997276926849,0.0107582720572174,0,0,0,0,0.019099136332449,0,0,0.0518684768797773,0,0,0,0,0,-5.13738206602165e-05,0.0123206802804596,0,0,0,0,0,0,0.0146115998229147,0,0,0,0.00291499242536479,0,0,0,-0.00705154189370123,-0.00579351780786637,0,0,0,-0.0434339308037426,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.148843469210096,0,0,0,0,0.115831496462664,0,0,0,0,0.00547937289798095,0.13397370214174,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.127828198681589,0,0,0,0.0117805921778396,0.012039153265804,0,0.0401057668666096,0,0,0,0,0.0978504869527118,0,0,0.00303059392337678,0,0,0,0,0,0,0
X002292.SZ,0,0,-0.0779504537323269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231075396801261,0.130173513304284,0,0,0,-8.67361737988404e-19,0,0,0,0.0384861760002105,0,0,0,0,-0.323608084056687,0,0.332571893418323,0,0.305860929968249,0,0.327082334137253,0,-0.127333459618803,0.353026890677785,0,0,-0.00797569241294829,0,0,0,0,-0.0901935000389809,-0.029978946332556,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000773391757907376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619712453371659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019297362149327,0,0.0138552536745307,0,0,0,0.0513050269514047,0,0,0,0,0,0.161282461754056,0.130813865832792,0.332732974296415,0,0,-0.00726491171090776,0.0107575874779714,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0948081038973305,0,0,0,0,0,0,0,0,0.0873099084533423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445172437289032,0,0,0.140537466446,0,0,0,0.0256900665586559,0.0854988621027379,0,0,0,0,0,0,0.156139617416821,0,0,0.022719003042806,-0.0400466257638216,0,0,0,0,0,0
X600118.SH,0,0,0.00794941953511148,0,0,0,0,0,0.103338731576374,0,0,0,0.00508622961304694,0,0.171502598418515,0,0,0,0,0,-0.0413972865754594,0,0.190626542992441,0,0,-0.0117330326336428,0,0,0.0491840292377967,0,0,0,0,0,0,0,0,0,0,0,0,0.0233405536741553,0.0398535886051987,0,0,0.343634904120152,0.0101783075488306,0,0,-0.0838851829573241,-0.0488812764081504,0.0293257092889047,0,0,0,0,0,0
