,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X600031.SH,X000338.SZ,X002475.SZ,X600741.SH,X000596.SZ,X000661.SZ,X601877.SH,X600809.SH,X000100.SZ,X300003.SZ,X600271.SH,X002007.SZ,X002236.SZ,X000157.SZ,X600703.SH,X300124.SZ,X300142.SZ,X002008.SZ,X000625.SZ,X002179.SZ,X600177.SH,X000977.SZ,X600498.SH,X002371.SZ,X600776.SH,X000066.SZ,X300146.SZ,X600487.SH,X002506.SZ,X600867.SH,X600066.SH,X600183.SH,X000050.SZ,X600522.SH,X600118.SH,X002129.SZ,X002049.SZ,X002241.SZ,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0.186179337909882,0,0,0.00956388966193712,0,0,0,0.062627379796707,0,0,0,0,0,0,0,0,0.0466285863602568,0,0,0,0,0.16246015848235,0,0,0.155851290879835,0,0,0,0,-0.0192351175970521,0.0423928915629438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266964497581396,0,0,0,0,0,0,0
X600031.SH,0,0,0.231899416296325,0.110388052265964,0,0,0,0,0,0,0,0,0.236242216037042,0,0,0,0.0545087537285384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027806262425256,0.0192440910314881,0,-0.135750700531843,0,0,0,0.0183620346965871,0,0,0,0,0,0.397222644537638,0,-0.0403313699113341,0.0980920020663711,0,0,0,0.0134441827253191,0,0
X000338.SZ,0,0,0,0,0,0,0,-0.0627522570878629,0,0.0368162961916745,0,0.233918452208603,0,0,0.0311862382691342,0.0699507399783441,0,0,0,0,0,0.140873935126073,0,0,0.150802584008711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111156895157569,0,0.0888935258888683,0,0.133314560152213,0,0,0.0239443034198226,0.0786684242546356,0,0.159444831838402,0,-0.0888653011893628,0.0635058269559408,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0.0246217842109386,0,0,0,0,0.0300558411795458,0.0803413671666915,0,0,0,0,0,0,0,0,0,0,0,0,0.190995671187015,0,0,0.034689982529604,0,0,0,0,0,0,0,0,0,0.112438032876951,0,0,0,1.73472347597681e-18,0.0397596061567325,0,0,0.192098598145335,0,0.0346013198722167,0,0,0,0,0,0,0,-0.086604188398384,0,0
X600741.SH,0,0,0.163629391938984,0.118068987434357,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.0332662458269491,0,0,0,0,0,0,0,0,0,0,0.142210328852725,0,0,0,0,0,0,0,0.0985936740639078,0,0.0633924619665214,0.166463595340228,0,0,0,0,0,0,0,0.173069982967559,0,-0.0292950701273902,0.120153067792735,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.0890759315614625,0,0.510230308651895,0,-0.148506929187446,0,0,0,0,0.232592130322218,0,0.359070500025817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179767264128138,-0.0168802884292987,0,0,0,-0.0212289131303432,0,0.1949706640665,0,0,0,0,0,0,0.102520169892572,0,0,0.0207900898709083,0,0,0,0,-0.0320571865384007,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0.132387066585263,0,0,0,0.279268296826642,0,0,0,0.00433056617950199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133232748956452,0,0.0714677736193578,0,0,0,0,0,0,0.00873521005998705,0,0.0210658879420771,-0.0527342667382722,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.407877033003466,0,0,0,0,0,0,0,0.00412632633459756,0.0211114987568928,0,0,0,0,0,0.0665499066672629,0,0,0.0163404688767994,0,0,0,0,0,0.0220270224075488,0,0,0,0,0,0,0,0,-0.309756354726241,0,0,0,0.163874089619775,0.0240180080683939,0.0347590685030946,0,0,0,0,0,0.0630862649990012,0,-0.0160098252090361,0,0,0,0,0,0,0
X600809.SH,0,0.329569594580585,0,0,0,0,0,0,0,0,0,0,0.206475754944566,0,0,0.128858128615702,0,0,0,0,0,-0.0689330368007652,0,0,0,0,0,0,0,0,0,0,0.0750440416184415,0,0,0.0158444317019235,0,0,0.109230814774283,0,0,0.0122910615767329,0,0,0,0,0,0,0,0,0,-0.0312970646861181,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.387423487884762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392902059974623,0,0,0,0.0779489689814021,0.136627255778256,0.382464315438458,0.0176104770694883,0,0,0.0258955847540267,0,0,0,0,0.0069794209237488,0,0,0,0,-1.73472347597681e-18,0,0,-0.0184799011629728,0,0,0,-0.0190554098483825,0,0,0,0.0178497584828148,0,0
X300003.SZ,0,0.0470645155815672,0,0,0,0,0,0.157273525712444,0,0,0,0,0.0276882307192141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273476308980853,0,0,0,0,0,0,-0.00648778252848481,0.061643584724165,0,0,0,0,0,0,0,0,0.145003503706683,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.031270690753597,0,0,0,0.119237796410108,0,0,0,0,0,0,0.0853356503480657,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0438419681348321,0,0,0.0880982947698965,0,0,0,0,0,0,0,0,0,0.146963260482407,0.0513204634909245,0,0,0,0,-0.0260243735168161,-0.00872444638839235,0,0,0,0.00814594931769387,0,0
X002007.SZ,0,0,0,0,0.169976569150205,0,0,0,0,0,0,0.203514093457499,0,0.100232077499484,0,0,0,0.183991363886508,0.186793977366726,0,0,0,0,0,0,0,0,0.0597527633351856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0310246919219909,0,0,0,0.0751361135238263,0,0,0.00408397122017032,0,-0.0279305871130419,0,0,0,0,0.0648506910663879,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100834479252621,0,0,0,0,0.0271395464741175,0,1.73472347597681e-18,0.0674352327100351,0,0,0.13401784641629,0,0,0,0,0,0,0,0.166817276345963,0,0.236547297129651,0,0,0,0,0,0,0,-0.0296888113329996,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.127291078003623,0.0863353612658664,0.0489890470058775,0,0.0678321591507867,0.0570365158674012,0,0,0,0,0,0.0433273129973954,0,0,0,0,0,0.0501543981394641,0,0.0862635048812113,0,0.156255831893161,0.0193133013223418,0,0,0.0817200659542889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00385110255583096,0,0,0,0,0,0,0
X600703.SH,0,0,-0.137642358625538,0,0.122149576035026,0,0,0.190486699623609,0,0,0,0,0.265485087070201,0.165462763480038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668232711738678,0,0,0,0,0.113274881510146,0,0,0.00419046796966212,0,0,0,0,-0.0806720544382906,0,0,0,0,0.226996143248311,0,0,0.25642262387747,-0.0124740761659569,0.14959694853954,0,0,0,-0.124947961253114,0,0
X300124.SZ,0,0.120315731947902,0,0,0,0,0,0,0,0.0730552636906466,0,0,0,0,0,0,0,0,0,0.0615817374001886,0,0,0,0,0,0,0,0,0,0.0067951173222017,0,0,0.114285552252781,0,-0.00570676475878209,0.0302656642853009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00454939425192064,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0.199498930493018,0,0,0,0.213013001797368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889144095991514,0,0,0,0,0,0,0,0,0,0.11196315142663,0,0.0680578243921735,0,0.000830486386316213,0.0523655479495574,0,0,0,0,0,0,0,0,-0.0190714067200666,0,0
X002008.SZ,0,0.0878303151101461,0,0,0,0,0,0.0192371529956342,0,0,0,0.0080419200310657,0.133896816225463,0.233231918356514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590623248555876,0,0,0,0,0,0.149398665657823,0,0,0,0,0,0,0,0,-0.00263354870352753,0,0,0,0,-0.0223233024961548,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.378168334643598,0,0,0,0,0,0,0,0,0,0.361203812392292,0,0,0,0,0.317991637576002,0,0,0,0,0,0,0,0,0,0,0,-0.0991916039827722,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0373156193835425,-4.33680868994202e-19,0,0,0,-0.0739540405337678,0,0
X002179.SZ,0,0,0,0,0,0,0,0.190625928244487,0,0,0,0,0,0,0.0333140202821561,0,0.0776302019606031,0,0,0,0.0457183312360653,0,0,0,0,0,0,-0.104674142715547,0,0,0,0.267526049626145,0.0332675530438133,0,0,0,0,0,0,0,0,0,0,0,0,0.121379284043102,0,0.0810868018694671,0,0,0,0.0228591862634651,0,0,0,0,0.02648245092191,0,0
X600177.SH,0,0,-0.0389889860849725,0,0,0,0,-0.0561754154073875,0,0,0,0,0.179003888134956,0,0,0,0,0,0,0.134757719599794,0,0,0,0,0,0,0,-0.0158867860747172,0,0,0.0573843499610699,0,0,0,0,0,0,0,0,0,0.277968658067663,0,0,0,0,0.113904936922258,0,0,0,-1.35525271560688e-20,0,0.0492336816027703,-0.0520319434042732,0,0,0,0.0207191730306864,0,0
X000977.SZ,0,0.0706054281272536,0,0,0,0,0,0.0836567686079814,0,0,0,0,0,0,0,0,0,0,0,0.290748427644673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249350444190612,0.20738717704577,0,0,0,0,0.0638859081990875,0.0851748374057434,0,0,0.186161217726184,0,0,0,0,0,0,-0.172275347367398,0,0,0,-0.03219455499339,0,0
X600498.SH,0,0.141327391858575,0,0,0,0,0,0.119078712474659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399219950176872,0.0322926543338394,0,0,0,0,0,0,0.131359011340751,0,0,0,0.143810833806363,0.121521883283914,0.0505134743879386,0,0,0,0,0,0,0,-0.0230702167417845,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396237287873072,0.0379236749906814,0,0.0220891649188401,0,0,0,0,0.0401984472375658,0,0,0,0,0,0,0.150913848646277,0.041669968293513,0.0635368083775726,0,-0.0345738858525479,-0.0307197103206684,0,0,0,0,0,0
X600776.SH,0,0,0.113808815211569,0,0,0,0,0.536685740313502,0,0,0,0,0,0,0,0,0,0,0.136052778599915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33904218036182,0,0,0,0,0,0,0,-0.124148454184723,0.0106035258003234,0,0.477834044116955,0,0,-0.60811600148309,0,-0.1493727772681,-0.0380955205808493,-0.0562560835224938,0.0793775676750186,-0.0327868592023286,0,0,0,0.052001930813891,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00294609020711745,0,-0.140596761628486,0,0,0,0,0.0369332535696728,0,0.226870909153118,0.0988461506707512,0,0,0.182347239835381,0.0416584578873848,0.200568510339695,0,0,0.217871553267143,0,0,0,0,0,0,0,-0.0893536511710559,0,0,0,0,0,0,0
X300146.SZ,0,0,0.0462291136745298,0,0,0,0,0.20694535476265,0,0,0,0.0107605123970593,0,0,0,0.034255372070323,0,0,0,0,0,0,0.234282910646767,0,0,0,0,0,0,0,0,0,0,0,0.0241184635341477,0,0,0,0,-0.0287885140730143,0.0323612320276125,0,0,0,0,0,0,0,0,0,0,-0.0335842710911847,0.0930507449296355,0,0,0,0.016144800349027,0,0
X600487.SH,0,0,0,0,0,0.163270423078136,0,0,0,0,0,0,0,0.0363786674681234,0.0530058986044131,0,0,0,0,0.00843273982850429,0,0,0,0.224990842162595,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.224474096311224,0,0,0.0213577201686236,0,0,0,0,-0.141994775964301,0,0
X002506.SZ,0,0,0.447247942901791,0,0,-0.133909249762913,0,0.173177309880699,0,0,0,0,0,0,0,0,0.143780922323847,0,0,0,0,0,0,0,0,0,0.152153057901003,0,-0.194243833505092,0,0.00857799353688318,0,0.0709654387263412,-0.24901480284894,0.229976725330945,0,0,0,0,0,0,3.46944695195361e-18,-0.138924540023662,0,0,0,0,0,0,0,-0.0294204908197494,-0.146607521300016,0.128400166785201,0,0,0,-0.0606959443513315,0,0
X600867.SH,-0.0690041186191301,0,0,0,0,0,-0.11364095349755,0,0,0,0,0,0,0,0,0,0,0,0,0.0438055373156001,0,0,0,0,0,0,0,0,0,0.195949643256254,0,0.359728686199005,-0.00686764961863191,0,0.0804222017692344,0.0285269151384839,0,0,0,0,0,0,0.371305893265303,0,0.0370048216340775,0.112208539719661,0,-0.0251080341737113,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.0909393721679674,0,0,0,0,0,0.0557322273327937,0,0,0.4558821850997,0,0,-0.379953025678644,0.113647354037146,0,0,0,0,0,0,0.220554140881492,0.190494598678139,0,0,0,0,0,-3.46944695195361e-18,0,-0.0193378379957291,0,0,0,0,0,0,0,0.113230086301562,0,0,0,0,0,-0.0117745999638985,0,0,0,0,0.0571306019083552,0,0
X600183.SH,0,0.087026217782039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297903400124738,0.44751779388471,0,0,0.074124653415643,0,0.0720632987676588,0,0,0,0,0,0.043633408052443,0,0,0.0130107591174725,0.027721047464358,0,0,-0.0256255422336029,0,0,0,0,-0.0205637057842563,0,0
X000050.SZ,0,0,0,0.148230230609149,0,0,0,-0.123288635870903,0.112052480507962,0,0,0,0.184668491348862,0,0,0,-0.0249356690037298,0.110834297836351,0,0,0,0,0,-0.054521912533574,0,0.0399634804712231,0,0,0,0,0,0,0,0,0,0.45355959635366,0,-0.2438399197745,0,0,0,0,0,0,0,0,0.145402205319797,0,0,0,0,-0.0413525641562136,0,0,0,0,0.0556114267283776,0,0
X600522.SH,0,0.238327935138176,0,0,0,0,0,0.0945371041704355,0,0,0,0,0,0.0776252760896095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294297441397924,0,2.16840434497101e-19,0.0884661105302427,0,0,0,0,0,0,0.0379270887321372,0,0,0.0297944567802562,0,0.142816702619044,0.0297442256345643,0,0,0,0,0,0,0,-0.0363688656953097,0,0
X600118.SH,0,0.0226425518436597,0,0,0,0,0,0.0334695303085787,0.181498122073297,0,0,0,0,0,0,0,0,0,0,0.11247106215929,0.0502395354241576,0.1581477304548,0,0,0,0,0,0,0,0,0.0259684192060148,0,0,0,0.221033538643292,0.0641076541474863,0,0,0,0,0.0645145132155922,0,0,0.0373150932912936,0,0,0,0.0401239515377061,0,0,0,0,0,0,0,0,0.0275594771190362,0,0
X002129.SZ,0,0,0,0,0,0,0.0623965490434073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104304367650415,0,0,0,0.184262249044495,0,0,0,0,0,0,0.247703595944203,-0.0320628933946556,0.112609255259675,0,0,0,0,0,0,0,0,0,0,0.116089189106639,0.0477986237019449,0,0,-0.00775023700927654,0,0,0,0,0.101897894961836,0,0
X002049.SZ,0,0,0,0,0,0,0,0.208074419183644,0.114292356839716,0,0,0,0,0.0137817140008544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279088665107326,0,0.00968569870986525,0,0,0,0,0,0,0,0,0.184225586205713,0,0,0,0,0,-0.0412381483454971,-0.0751904589869005,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.167310978192119,0,0.0156681343051546,0,0,0.0240513918578689,0,0,0,0.0526952628058321,0,0,0,0,0,0,0.404937118820914,0,0,0,0,0,0,0,0,0.136888031871659,0,0,0,0,0,0.171578373312646,0,0,0,0.00240019170779928,0.00133700065242356,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437608344648511,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0.044632622484351,0.0766414322835761,0,0.167919643951908,0,0,0,0.0194223977596076,0,0.457435728558664,0,0.0935375485851617,0,0,-0.0391073501739715,0,0,0,0,0,0,0,0,-6.93889390390723e-18,-0.0899177122847064,0,0,0,0,0,0,0.268687097060956,-0.051557788558392,0,-0.0389046891747988,0,-0.0116954591646066,0,0,-0.062082285438489,0,0,0,0,0,0.015191476964072,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0571873933139617,0,0,0,0,0,0.0147231408146892,0,0,0,0,-0.159632466419009,0,0,0,0,0,0,0,0,0,-0.109604209877306,0,0,0,-0.243567738679361,0,0,0,0.213939404679218,0,0,0,0,0,0,-0.210682341786088,0,0.213355027279316,0,-0.119597147663755,0,0,0,0,-0.188071715103865,0,0,0,-0.0524332038034907,0,0
Slope,0,0,0.657310420009733,0,0,-0.535871601732094,0,0,0,0,0,0.38829994812298,0,0,0,0,0,0,0,0,-0.934089855562393,0,0,0,0,0,0,-0.383735158753477,0,0,0.197935012979549,0,0,0,1.00039364255908,0,-0.182430317408112,0,0.0733485449742187,0,1.38777878078145e-17,0,0,0,0,0,0,-0.458251104328377,0,0,0,0,0.151878159907128,0,0,0,-0.107474370858147,0,0
TED,-0.533048425688021,0,-0.175577407026841,0,6.93889390390723e-18,0,0,-0.192341729829396,0,0,0,0.482701470503418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.384739708597141,0,0,0.584535449431749,0,0.216785122110073,-0.0600156862748588,-0.331944694907416,-0.145601683883894,0,0,0.224437996423258,0,0,-0.628532051229328,0.140041423715441,0,0,0,0,-0.23332424992778,0,0
RealEstate_excess,0.0450073030021101,0,0,0,0,0,0,0,0,0,0,-0.0731518694727282,-0.0485499099308464,0,0,0,-0.0252451216804512,0,0,0,0,0,-0.0314157870405802,0,0,0,0,0,-0.182244618814724,0,0,0,0,0,0,0.0112857580375369,0,-0.0264840621537561,0,0,0,0,0,0,0,0,0.0105564253196917,0,0,0,0,-0.0178101725552729,0.0317001321007161,0,0,0,-0.0559663038888138,0,0
MKreturn,0,-0.0566296218575446,0,0,0,0,-0.0482285666803109,0,0,0,0,0,0,0,0,0,0,0,-0.0527354950131872,0,0,0,-0.02576074734909,0,0,0,0,0,-0.307882947430249,0,0,0,0,0,0,0.0086046501472228,0,0,0,0,0.0594027763408771,0,0,0.0816275034487525,0,0,0,0.0415383307507373,0,0,0,0,-0.0485444134167039,0.15307613199308,0,0,-0.0954749421830552,0,0
MKvol,0,0,0,0,0,0,0,-0.00324705049308119,0,0,0,-3.06939950325063e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00322579827752846,0,0,0,-0.000956177998851144,0.00282061118865868,0,0,-0.00463966248949537,0,0,0,0.00347925379829188,0,0,0,0,0,0,0,-0.000824628780683468,0,0.00219663922546522,0,-0.00274709012616451,-0.00347135946851864,0,0,0,0.0150810181534337,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118583705294447,0,0,-0.0504319646858615,0,-0.565193106764621,0.330701575988579,-0.40630651918639,0,0,0.315217027411276,0,0,0,0,0,0,0,0,0,0,0,-0.205090544195265,0,0,-0.132058542442899,0,0,0,0,0,0,0,0.0602299218532942,0,0,0,-0.390209647148168,0.25369690920177,-0.5450020570697,0,-0.376550259705911,0,0,0,0
CarbonVol_Guangdong,0,0.00139848587428929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011827844296492,0,0,0,0,0.00493436327613639,-0.00148854971610668,0,0,0,0.00296144819837862,0,0,0,0,0,-0.0312938803495149,0.014867599659274,0,0,0,-0.0436328404064773,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.0015806896085526,0,0,0,0.00389974086920922,0,0,0,0,0,0,0,0,0,-0.000715001171668443,0,0,-0.0066036821960249,0,0,0,0,0,0,0.00813635768137516,0.000115338674541557,0,-0.00381892150065738,0.000160320411854175,0,0,0,0,0,0,0.00200232659631927,0,0,0,0,0.0106733422253727,0,0,0,0.00730685723476669,0,0
