,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X600031.SH,X002475.SZ,X000338.SZ,X300003.SZ,X002236.SZ,X601877.SH,X300124.SZ,X002008.SZ,X000625.SZ,X600867.SH,X600809.SH,X600066.SH,X002456.SZ,X000100.SZ,X600271.SH,X002294.SZ,X600487.SH,X600566.SH,X000981.SZ,X002241.SZ,X000661.SZ,X002180.SZ,X300142.SZ,X000157.SZ,X002049.SZ,X000596.SZ,X002508.SZ,X002179.SZ,X300136.SZ,X600584.SH,X600498.SH,X000050.SZ,X600522.SH,X002129.SZ,X000977.SZ,X600089.SH,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.522593577896788,0.0190533161012328,0,0,0,0,0,0,0.0708577456976437,0,0,0,0,0,0.0746567432830541,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.019951333609638,0,0,0,0,0,0,-0.029412755178157,0,0.0271579310112481,0,0.0388710394174228,0,0,0,0,0,0.0115777666468399,0.00736761968744417,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.159163229026319,-8.67361737988404e-19,0,0,0,0,0.157722230184987,-1.73472347597681e-18,0,0,0,0,0,-0.17833647036504,0,0,0,0,0,0,0,0,0,0,0,-0.0244952962808113,0,-0.0790472142011355,0,0,0,0,0,0.0877049823636367,-0.0482611076263263,0,0,0,0,-0.0446867428425609,-0.0285305111435103,0,0.217211459234956,0,0,0,0
X002415.SZ,0.182882324629717,0,0,0,0,0,0.075559109077758,0.202492769229006,0,0.028126096314985,0,0.00752774735565506,0,0,0.0335925373284307,0,0,0.274249788113493,0,0,0.127832369988393,0,0,0.0163001532063369,0,0.0843699407342397,0,0,0,0.112649508305947,0,0,0,0,0,0,0,0,0,0,0,0.0970041922484836,0,0,0,0,0,0,0,0,0,0,0.0132268563841679,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.513513411402362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265613535510643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144876477104353,0,0,0,0,0,0,0,0,0,0,0,-0.0347218682622022,0.04394071618402,0,0,0,0,0,0
X000858.SZ,0.33715919944698,0,0,0.169417228983582,0,0,0,0,0,0.103008281570865,0.39361722642485,0.0146358058390735,0,0,-0.0979773311354387,0.0524993218112455,0,0.055155331173974,0,0,0,0,0,0,0,0,0,0.0238253679959246,-0.0154945063051815,0,0,0,0,0,0.0211443751534683,0,0,0,0,0,0,-0.0141716408038508,-0.0658814255145144,0,0,0,0,0,0,0,0,0.0118664993151693,-0.00541910284774974,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0179250027308354,0,0.040180634024143,0,0,0.145061487529516,0.0710615677252344,0,0,0,0,-0.187386984941141,0.458091137623111,0,0.103927341248677,0,0,0,0,0.07861445211105,0,0,0,0,0,0.0399106477755888,0.017297469632831,0,0,0.206589553272505,0,0,0,0,0,0.0349827561209692,0,0,0,0,0,0,0,0,0,0,0,-0.0391056924358142,0.0258283453109537,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.0509867454086112,0,0,0,0.0105457724421982,0.389194883441028,0,0.192138410430634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0713966916128962,0,0,0,0,0,0,0,0,0,0,0,0.308499968196987,0,0,0,0,0,0,0,0,0,0,0,0.0154986650818775,-0.0372215890560937,0,0,0,0,0,0
X000725.SZ,0,0,0.0340488649692607,0,0,0,0,0,0.276845345981155,0,0,0,0,0,0,0.175102362983592,0.0464466381378712,0.0294027509535734,0,0,0,0,0,0,0,0,0.274975674095895,0,0,4.33680868994202e-19,0,0,0,0,-0.0189181075520386,0,0,0,0.00644230038208515,0,0,0,0,0.0957245083689347,0,0,-0.0703407380788073,0,0.186158134989111,0,0,-0.0234962514012926,0.0580444830847581,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.588529795262304,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0718319915439651,0,0.269537081974044,0.158410845448012,0,0,-0.111501808625043,0,0,0,0,0.270494594619675,0,0,-0.00393065338370009,0,0,0,0,0.170667756757927,0,0,0,0,0.0162335368866347,0.0438204573533778,0,0,0,0,0,0
X600690.SH,0,0,0,0.139916407303618,0.262515370423842,0,0.051280729059078,0,0,0,0,-0.0190395580278433,0.2274375938695,0,0,0,0,0,0,0,0,0,0,0,0.0326362093425392,0,0,0,0,0,0,0,0,0.00915688992471887,0,0,0,0,0,0.101883282463032,-0.0304134071878806,0,0,0,0,0,0,0,0,0,0,0.0221448460655806,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.594984931918619,0,0,0,0.0141408346874519,0,0,0,0,0,0,0,0,0,0,0,0.0839028173269562,0,0.0896444209961241,0.0943951187648055,0,0,0,0,0,0,0,0,0,0.0485821050080902,0,0,0,-0.0413831009914654,0.00656482648500418,0,0,0,0,0.050286554703437,0,0,0,0,0,0,0,0.0219549587988113,0,0,0,0,0,0,0
X600703.SH,0,0,0.285691818557253,0,0,0,-0.203431307442472,0,0,0,0,0,0,0,0,0,0,0.234950413799663,0.263438112681037,-0.167953219535034,0,0,0,0,0,0.0579281285538143,0,0,0,0.198325868191401,0,-0.159351507134157,0,0,-0.0737742834325526,0,0,0.123704226457625,0,0,0,0,0.211828570801619,0,0,0,-0.0569250618825601,0,0,0,0,-0.0317134632251371,0.0238467391734687,0,0,0,0,0,0
X600741.SH,0.0282210135070617,0.434207585681176,0,0.17828053329761,0,0,0.0491100177175107,0,0,0,0.181642193910159,0,0,0.00648524497610381,-0.0090769312766105,0,0,0,0,0.0827119419613165,0,0,-0.03916511066245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.031782463889212,0,0,0,0,0,0,0,0,0,0,0,0,-0.0482918723819073,0,0,0,0,0,0
