,X600519.SH,X000858.SZ,X002415.SZ,X002475.SZ,X600276.SH,X600690.SH,X003816.SZ,X000651.SZ,X600809.SH,X000568.SZ,X002371.SZ,X600104.SH,X000625.SZ,X000725.SZ,X600031.SH,X000063.SZ,X300124.SZ,X000338.SZ,X002304.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X002241.SZ,X000100.SZ,X600089.SH,X002463.SZ,X600372.SH,X000157.SZ,X600584.SH,X600703.SH,X000977.SZ,X600522.SH,X002028.SZ,X600066.SH,X600183.SH,X600741.SH,X002236.SZ,X002049.SZ,X600418.SH,X601877.SH,X600487.SH,X000921.SZ,X000800.SZ,X002180.SZ,X002223.SZ,X000661.SZ,X601799.SH,X002074.SZ,X600460.SH,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.120395487139143,0,0,0,0,0,0,0,0.250090092554066,0,0,0,-0.176328109696757,6.7762635780344e-21,0,0,0.390231404265436,0,0.157509279512719,0,0,0,0,0,0,0,0.148700097545657,0,0,0,0,-0.122871246068426,0,0,0,0,0.0509365261652028,0,0,0.0589630316894491,0.0841671555974262,0,0,0,-0.0280501463995461,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.15101045444243,0,0.0117858518484861,0,0,0,0,0,0,0,0,0.0813657872186859,0,0,0,0,0.0266836817242417,0,0,0,0,-0.0379086845854932,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160115800119012,0.0169600392814292,0.0525261643980307,0,-0.0333371150048837,0,0,0,0,0.037109097223667,0,0
X000625.SZ,0,0,0,0.162433280540787,0,-0.271682140876839,-0.0426344390565088,0,0,0,0,0.528588352569732,0,0,0,0,0,0,0,0,0,0.056967679178491,0,0,0,0.043653394796096,0,0,0.0401785245194946,0,-0.0326101226196643,0,0,0.129097300644843,0,0,0,0,0.402132758254188,0,0,-0.0179264764496275,0,0,-0.366638053961404,0,0,0,0,0,0,0,0.0921589845964639,-0.234690547814707,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.105648542175155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664452743002201,0,0,0,0,-0.0790760046516644,0,0,0.000277175507512462,0,-0.0869837304414967,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.330489087287039,0,0,0,0.0477104075791795,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,-0.393361497103517,0,0,0,0,0,0,0,0,0,-0.0608804372390543,0,0,0,0,0,0,0.0737321291159474,0,0,0,0,0,0.0923825385654778,0,-0.0635851116594209,0,0.453687887172834,0,0,-0.0317921288157746,0,0,0,0,0,0,-0.0247337941017218,0,0,0,0.0420954485387606,-0.0431288020127348,0,0,0,0,0.282258069043071,0,0,0,-0.0592021484019195,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0736366842660558,0,0,0.032228060585917,0,0.15718926305346,0,0,0,0.0394620116715606,0,0,0.134442342436519,0.128917400965006,0,0,0,0,0,0,0.0538608798894775,-0.014568011271139,0,0,0,0,0,0,0,0.0254014790897791,0,1.0842021724855e-19,0.068086729447446,0,0.0198790711800409,0.0284560552561027,-0.0801423410568937,0,0,0.0190172094009858,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,-0.221161120774154,0,0,0,0,0,0,0,0,0,0.267145378221081,0,0,0.04543498290157,0,0,0,0,0,0.0614657852116004,0,0,0,0,0.0178524191124855,0,0.280695232708433,0,0.0363681784837115,0,0,-0.0511561075381595,0,0,0,0,0,0.107685819088261,0.197345777338132,0,0,0,0,0,0,0,-0.0517612214092126,0,0
X000338.SZ,0,0,0,-0.00987368850364315,0,0,0,0,0,0,0,0,0,0,0.340660313965495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.079606733288583,0.0113891631862512,0.0744574122262011,0.143403612347652,0,0,0,0,-0.186402032696683,0,0.269929357122284,0,0,0,0,0,0,0,0.0423212877785626,0,0,-0.0538832515329697,0,-0.103202719523979,0,0,-0.0121890498020092,0,0
X002304.SZ,0,0,0.160840305496654,0,0.0110583820261195,0,0,0,0.0599596965975773,0,0,0,0,0,0,0,0.0759460598276541,0,0,0.236058901043644,0,0,0,0.0440399561981423,0,0,0,0,0,0,0,-0.095788104614101,0,0,-0.0358995780292974,0.430480207231337,0,0,0,0,0,0.0547073297311447,0,0,0,0,0,0,0,0.0063190715291079,0,0.0688802793915029,0,-0.0377527250119475,0,0,0.00593534356646993,0,0
X000596.SZ,0,0,0,0,0,0,0.0581895827330803,0,0.645258482576661,0.0656477665434865,0.160792587828391,0,0,0,0,0,0,-0.0420139154623125,0,0,0,0,0.0181350265976845,0,0,0,0,0.122829137784491,0,0,0,0,0,0,0,-0.000460199394404806,0,0,0,0,-0.125175264099656,0.144073859993171,0,0,0,0.0909545717140485,0.0221801231661304,0.0188930591555639,0,0,0,0,0,0.011113594259506,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100224873312979,0.0817122854061761,0,0,0,0,0,-0.104193768481562,0,0.0667138646407455,0,0.233655063834365,-0.000989021314138906,0,0,-0.186352091201948,0,0,0.0784228877567083,0,0,0,0,0,0,0,0,0,0.030443271614885,0,0.221554363557923,0,0,0,0.0296606687787712,0,-0.0556542573038094,0,0,0,-0.0265782752939047,0,0
X300014.SZ,0,0,0,0,0.114153338416681,0,-0.199327851003081,0,0,0,0,0,-0.063400551993995,0,0,0,0,0,0,0.000431918990719461,0,0,0,0,0,-0.0187656204139262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336534602500479,0,0,0,0.0218037482522732,0,0,0,0,-0.00673374702124769,0,0
X002241.SZ,0,0,0,0.396235222020613,0,0,0,0,0,0,0,0,0,0,0,0.0998065237417507,0,0,0,0,0,0.0615324799450853,0,0,0,0,0,0,8.67361737988404e-19,0,0.0980750747974315,0,0,0,0,0,0,0,0,0,0,0,0.0355991413516172,0,0,0,0.0575026314929373,0.0137486470276107,0,0,0,0,0,0,0,0,0.00850040356938567,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0103984148007833,0,0.249128225548051,0.0120611236100907,0,0,0.0616959783884207,0,0,0,0.0845481635169407,0,0,0,0.201023781438529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030494196329783,0.131449956960326,-0.568897620850965,0.0366464910647914,0.0749179194474099,0,0,0,-0.0393661251563179,0,0
X600089.SH,0,0,0,0,0,0,0,0.0381751993866336,0,0,0,0,0,0,0,0,0,0.0495682067590942,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.159620936980534,0,0,0.144144123401764,0.0469912895774514,0.00575827099373877,-0.0881462157616575,0,0,0,0,0.390744196264409,0,0,0,0,0,0,0,2.16840434497101e-19,0.0844361473000966,0,0,0,0.00894187684403935,0,0,0,0,0,0
X002463.SZ,0,0,0,0.114027421096698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240735278398748,0,0,0,0,0,0.0649357863696563,0,0.239726068858079,0,0.123816735173629,0.0399010932319493,0.291473454261598,0,0,0,-0.0544339738430445,0,0.110175209559738,0,0,0,0,0,0,0,0,0,0,-0.030577919981871,0,0,0,0,-0.265989599457927,0,0
X600372.SH,0,0,0,-0.0169055997331566,0,-0.0257096659917784,0,0,0,0,0,0,0,0,0,0,0.043835057776007,0,0,0,0.092781960785878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882122426275047,0.300937356884216,0,0,0,0,0,0.0699762880533868,0,0,0,0,0.00781782827990094,0,0,0,0,0,0,0,0.0236258928840036,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153871025468596,0,0,0.111917056434958,0,0,0.0470289331453693,0,0,0,0,0.162306955990179,0,0,0,0,0.0108004263499337,0,0,0,0,0,0,0,0,0.142226676320885,0.0467019457623111,0.143710390295458,0,0,0,0.0184863448537594,0,-0.0354860407082963,-0.10956097390327,0,0,0,-1.73472347597681e-18,-0.0574762118047522,0,0,0,0,0
X600584.SH,0,0,0,0.0661960886148197,0,0,0.0210549298764931,0,0,0,0.135802929498019,0,0,0,0,0,0.085541258916546,0,0,0,0,0.0598071489585443,0.355178877789764,0,0,0,0.0626254712580369,0,0,0,0.134546602479452,-0.106212901015738,0,0.132829163723744,0.0472833144914301,0,0,0,-0.0242720446615906,0,0,0,0,0,0,0,0,-0.0218015880024517,0.215088783584163,0,0,0,-8.67361737988404e-19,0,0,0,-0.106592929682487,0,0
X600703.SH,0,0,0,0,0,0,0,0,-0.058494843359588,0,0,0,0.0249202384577687,0,0,0,0,0,0,0,0,0,0.0652939415553655,0,0,-0.0247495487783046,0,0,0,0,0.105561676673836,0,0,0.015344676820221,0,0,0,0.327450986364129,0,0,0,0,0,0.0320270886038517,0,0,0.0710101928914014,0,0.192342770738246,0,0,0,0,0,0,0,-0.0245954889632065,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0489942451640293,0.206422554482156,0,0.314923690467535,0,0,0,-0.084129194679269,0,0,0,0,0,0.405271391684837,0,0,0,0,0,0,0,0,0,0,0,0,0.069698331803883,0,0,0,0,0,0,0,0,0,0,0.072806880560911,0,-0.00184896931288026,0,0,0,0,0.00682192511117784,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.117278783934872,0,0,0,0,0.0396087781723163,0,0,0,0,0,0,0.0994574937730986,0,0,0,0,0,0,0,0.0832667591210137,0,0,0,0,0.101563528758299,0,0,0.602765778499927,0,0,-0.210635185272413,0.217725379622054,0,0,0,0.06960218784279,0,0,0,-0.00576609211964597,0,0,0,-0.000547691451507595,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.342127193801022,0,0,0,0.165188057155584,0.344021522168561,0,0.1616715167645,0,0,0,0.220058542293795,0.181466174160223,0,0,0,-0.033180778744618,-0.234034060405736,0,0,0,0,0,0,0,-0.0283123354346085,0,0.114976142489912,0.175899484164416,0,0,0,-0.0764694861926951,0,0,0.0970572984158393,0,0,0,-0.0636276065827995,0.018327906675057,0,0,0.0584496794687054,0,0
X600066.SH,0,0,0,0,0,0.227261492503991,0.0681781072661655,0,0,-0.176061486196534,0,0,0,0,0,0,0,0.188170662085569,0,-0.0162498881103164,0,0,0,0,0,0.0663755879048741,0,0,0,0,0,0,0.362363144129723,0,0,0,0,0,0,0,0.0272338541039821,0,0.525643828060642,0,0,0,0,0,0,-0.265246718421384,0,-0.0497995118508635,0,-0.299807634209322,0,0,-0.0386135896998259,0,0
X600183.SH,0,0,0.139549893911115,0.0758498351266373,0,0,0,0,0,0,0,0,-0.0953947768073821,0,0,0,0,0.0822500023232388,0,0,0,0,0,0,-0.0587476201291028,0.0541711393979186,0,0,0,0,0,0,0.356557841623774,0,0,0,0,0,0,0,0,0,0,0,0,-0.0941797246648323,0.222982079436966,0,0.107171625399474,0,0,0,-0.184285799516935,-8.67361737988404e-19,0,0,-0.0278966539848358,0,0
X600741.SH,0,0.00516891615253977,0,0.0374668404535982,0,0,-0.0388737633444233,0,0,0,0,0,0,0,0.143855420366164,0,0,0,0,0,0,0,0,0,0,-0.063252162765534,0,0,0,0,0,-0.320986663001023,0.215226158265976,0,-0.0986388300003564,0,0,0,0.0624140914843292,0,0,0,0,0,0.0348962725613276,0,0,0,0,0,0,0,0,-0.0825011012383408,0,0,0.0242873272639325,0,0
X002236.SZ,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.183099579718706,0.0405532254076401,0.0241087658947796,0.1121310476823,0,0.053831234042295,0.0725507919221892,0,0,0,0,0.0698852806264479,0,6.93889390390723e-18,0,0.113822606650077,0,-0.0516532169792873,0,0,0,0,0,0,0,0,0,0.0616571048025031,0.120093035521193,0.0328787061800657,0,0,0,0,0.131330798653114,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0.113895063442515,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0976554913513778,0,-0.0437603913192043,0,0,0,0,0.050890987600779,0,0,0,0,0.0761029442473185,0,0,0.375684395585689,0.0307268211480922,0.0214485555066657,0,-0.140420834080626,0,0,0,0,0,0,0,0,0,0,0,0,0.216683265086472,0.076537611464079,0.132640008690757,0,0,0.0870497634877078,-0.0964421454147541,0,0,0,0.024126207323786,0,0
X600418.SH,-0.0599328171199488,0,0,0.152550990127358,0,-0.0282406853968411,0,0,0,-0.0808239635437714,0,0,0.365464994491821,0,0,0,0,-0.212805212629549,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0533623717525313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756531546179545,0.35562697086176,-0.162512891049775,0,0,-0.075315018446298,0.137050367986315,0,0,0,-0.0975221158601084,0,0
X601877.SH,0,0,0,0,0,0.0389527641669362,0,0,0,0,0,0,0,0,0,0,0,0.00383911785922594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201043797720976,0.0384734781388188,0,0.0938571401060128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0431679898893693,0,0,0,0,0.0351227509201842,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,-0.0705496059154803,0,0,0,0,0,0,0.109786752262453,0,0,0,0,0,0,0,0.0177740336480745,0,0,0,0,0.130520209043074,0.329240586099653,0,0,0,0,0,0,0,0,0,0,0,0,-0.0812393233796732,0,0,0,0.00415637225643608,0,0,-0.00576043191817423,0,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0,0.689592179873885,0,0,0,0,0,0,0.215705584400059,0,0,0,0,0,0,0.0241487710120763,0,0,0,0,0.128276005546496,0,0,0.262324642052113,0,0,0,0,0,0,0,0,0,0,0.00895388346458846,0,0,0,0.0341091752550811,-0.155905612577355,0,0,0.055797873322831,0,0,0,-0.27217384224219,0,-0.403404538448399,0,0,0,0.0728044734394885,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.000985340574938213,0,0,0.136984841769518,0,0,-2.16840434497101e-19,0,0,0.0634812405861116,0,0,0.126282963286273,0,0.0944677664125793,0,0,0,0,0.0469485999543987,0,0.131903308110541,0.172251110138496,0,0,0,0,0,0,0,0,0,0.0287594296908598,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398215691319929,-0.207409947649519,0,6.38701309703177e-05,0,0,0,0,0,0,0,0,0.111555158174271,0,0,0,0,0,0,0,-0.0438286741798911,0,0,0.1288712689359,0,0.0665831704452169,0,0.178079874652085,0,0,0,0.0535748458101404,0,-0.128510960053396,0,0.0799802575586234,0.0820734382451525,0,0,0,0,0,0,-0.0133948279223778,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00198787636599487,0,0.295312986391733,0,0.111612420287925,0,0,0,0,0,0,0,0,0,0.275143149182195,-0.191725014191953,0,0,0,0,0,0,0.0277567990909505,0,0.0819317495988101,0,0,0,0,-0.182318190903183,0,-0.0374418859381024,0.128944627156281,0,0,-0.0225170813210222,0,0,0,0.0170612769111564,0,0
X000661.SZ,0,0,0,0,0,0,0.0659427624504172,0,0,0.350267944093745,0,0,0,0,0,0,0,-0.0688336288971096,0,0,0,0,-0.380117504510667,0,0,-0.101256024662667,0,0,0,0,0.303441705851828,0,0.0877728018939622,0.109986275281101,0,0,0,0,0,0,0,0,0,0,0,0,-0.1326649772721,0.243697419305517,0,0.235710403541539,-0.01249929946853,0,0.159650930504834,0,0,0,0.0199331598417807,0,0
X601799.SH,0,0,0,0,0,0.0222250037576752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259066736209685,0,0.223986444831951,0,0.0248773102992138,0,0,0,-0.186524327206155,0.0613160664176863,0,0.161004744459369,0,0,0.299069413095139,0,0,0,3.46944695195361e-18,0,0,0,0.283921809420754,-0.115975869905369,0,0,0,0,0,0,0,0.117172102591257,-0.0957930185450407,0,0,0,0.0394302433201592,0,0
X002074.SZ,0,0,0,0.0504458644025396,0,0,0,0,0,0,0,0,0.0779664988020795,0.184426279651362,0.0120630339985533,0,0,0.0716189384412941,0,0.0347137137471539,0,0.224390598513088,0,0,0,0,0,0,0,0,0.0255193302319132,0,0,0,0.100563151864638,0,0,0,0,0,0,0,0,0,0,0.111652389478068,0.0166831773362091,0,0,0,0,-0.0453599604503189,0,0,0,0,0.0979420233652744,0,0
X600460.SH,0,0,0,0,0,0,-0.277999871567442,0,0,0,0,0,0,0,0,0,0.0298891623785468,0,0,0,0,0,0,0,0,-0.217597379732291,0,0,0.158770605583745,0.522135018174969,0,0,0,0,0.0260575315867758,0,0,0,0.00757899753521617,0,0.131778207116892,0,0,0,-0.0948790953137537,0,0,0,0,0,0,0,-0.00122857507524191,0,0,0,0.0438675375136062,0,0
X002129.SZ,0,0,0,0,0,0,-0.0906684573015182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863968523020996,0,0.414948475645712,0,0,0,0,0,0,0,0,0,0,0,0,0.0960452172647938,0,0.0878635291211508,0.0137207382587399,0,-0.0182000911884714,0,6.7762635780344e-21,0,0,-0.0152659320252216,0.0748055625442316,-1.73472347597681e-18,0,0,-0.0419195322886105,0,0,0,0,0.107335613632435,0,0
Change_TY3M,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.279456944666762,0,0,0,0,0,0,0.342685357632181,0,0,0,0,0,0,0,0,0,-0.0633542906447865,0,0,-0.137483339064853,0,0,0,0,-0.00360106099267116,0.0562333895308131,0,-0.0828860725309567,0,0.223953842125766,0.106484750345912,0,0,-0.17383759719895,0,0,0,0,-0.114038692018763,0.196377722550585,0,0,-0.00162443039650134,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.606868345098916,0,0,0.454700834871666,0,0,0,0,0,-0.327454402981405,-0.0685663534823863,0,0,0,0,0,0,0.309298866869333,0,0,-0.126174498386129,0,0,0,0.281539309843513,0,0,-0.165672414517533,0,0,0,0,0,0.0884544616116265,0,0,-0.446290341498325,0,0,1.11386436160961,0,0,0,0,0,0
TED,0,0,0,0.0492435992842711,0,0,0,0,0,0,0,0,0.0501181591714975,0,0,0,0,0,0,0,-0.0259687617566994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170744245696368,0,-0.063858777740446,0,-0.169127939595766,0,0,0,-0.016806481228825,0,0,-0.159169938429667,0.46032817236982,0,-0.000863561224195668,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0256329927890979,0,0,0,0,0,-0.00282931345565158,0,-0.0827414892337098,0,0,-0.0817839389192817,0,0,0,0,0,0,0,0,0,-0.0265858015222469,0,0,-0.0663158231667025,0,0,-0.0214494213908798,0.056553727917855,-0.230691970152093,0,0,0,0.0195824699222631,0,0,0,0.220379761797935,-0.200408907770012,0,0,0,-0.0977307643403863,-0.0266653411551523,0,-0.0750107223247348,-0.0283073499058195,0,0.0661085637211376,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.109204357306735,0,0,-0.0184250717669654,0,0,0,0,-0.00766157404668894,0,0.0244641300567135,0,0,0,0,0.0434154984719833,0,0,0,0,0,-0.0506755161542939,0.00452074440416128,0,0,-0.0576669138244195,0,0.076016563278722,0,0,0,0.0222338947403328,-1.73472347597681e-18,0,0,-0.062641290519167,0,0,0,0,0,0,0,0.00827048546169563,0,0,0,0.0683988293274574,0,0,-0.00195929798978299,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00330058528104025,0,0,0,0,0,0,0,0,0,0,0,0,0.000199506866253375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00124390709025838,0,0,0,0,0,0,0,0.00109670215446643,0,0,0.00206067412358971,0,-0.000612195568705644,0,0,0,0,-0.00318115756192978,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00414758158735116,0,0,0,0,0,0,0,0.00330578312241953,0,0,0,0,0,0,0,0.0107010904376159,0,0,0,0,0.00622073963347152,0,0,0,0,0,0,-0.0108030219886813,-0.00320024742805077,0,0,0,0,0,0,0,-0.005479796263688,0,0,0,0,-0.0144700263535292,0,0,0,0,0.024821028974468,0,0,0,0,-0.000128191189734778,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.00219859620858275,0,0,0,0,0,0,-0.00661662944315124,0,0,0,0,0,0,0,0,0,0.00831415273772246,0,0,0,0,0,0,0,0.0319814337808116,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0747697085573546,-0.00322613542585173,0,0,0,0.00283142055545776,0,0
