,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X600104.SH,X002415.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X000568.SZ,X600031.SH,X002475.SZ,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X601877.SH,X000157.SZ,X002236.SZ,X000100.SZ,X300003.SZ,X600703.SH,X002007.SZ,X300142.SZ,X600271.SH,X300124.SZ,X000625.SZ,X002241.SZ,X002179.SZ,X002506.SZ,X600183.SH,X600177.SH,X600867.SH,X600498.SH,X300014.SZ,X600487.SH,X002371.SZ,X000050.SZ,X002008.SZ,X600066.SH,X002129.SZ,X000066.SZ,X002049.SZ,X000977.SZ,X600522.SH,X600118.SH,X300146.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.134930413648963,0,0,0,0,0,0,0,0,0,0.0737123510398438,0,0,0,0,0.0966038369875454,0,0,0,0.232598571561923,0,0,0,0,0,0,0,0,0,0,-0.0493866106243336,0,0,0.169746749508377,0,0,0,0,0,0,0,0,0,0.0375214860514371,0,0,0,-0.198546014796119,-0.0482002133142324,0,0,0.0157784908929635,0,0.130000148607541,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0.471055494728453,0,0.143407942340617,0,0,0,0.0915865624358004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378338449483828,0,0,0,0,0.0205181991401395,0,0,0,0.0334096840448743,0,0,0,0,0,0,0,0,0,0,0,0,-0.0460895119139954,-0.0227570024598152,0,0,0,0,0,0
X000651.SZ,0,-8.67361737988404e-19,0,0,0,0,0.33073047849023,0,0.06787236938222,0,0.176342906090303,0.137086670660813,0,0,0.162145889021491,0,0,0.202101878299846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0428721256828798,0,0,0,0,0,0,0,0,0,0,-0.0735631990478915,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0484023575575159,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.119884946646666,0,0,0.168163175518973,0,0,0.174004583835179,0,0,0,0,0,0,0,0.130383850927815,0,-0.149774648135627,0.0350354409856382,0,0,0,0,0,0.173938464422325,0,0.0410865664400269,0,-0.0198055765293033,0,0,0,0,-0.0913119607190914,0.142239399345735,0,0,0,0.038853484238074,0,1.73472347597681e-18,0,0.030668623826209,0,0,0,0.0327137534432451,0,0
X600104.SH,0,0,0.0418075981650452,0,0,0.0285949246196801,0,0,0,0,0,0,0,0,0.309689605851166,0,0,0,0.0417829621199694,0,0,0,0.109158348016002,0,0,0,0,0,0.206094591026651,0,0,0,0,0,0,0,0.0242736332479249,0,0,0,0,0,0,0.0215985107297488,0,0,0,0,0.0122338886430967,0,0,0.0121605398222768,0,0,0,0,3.46944695195361e-18,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.278997730752931,0,0,0,0,0,0,0,0,0.480913607357499,0,0.00575074357568529,-0.0447509825410237,0,0,0,0,0,0.23297043505737,0,0,0,0,0.0620417745944975,0,-0.0185813098330405,0.109171333954073,0,0,0,-0.0489095692993011,0,-0.0151800764196016,0,-0.129474406626199,0,0,0,0,-0.0345946134208167,-0.00416490949744567,0,0,0,0,0.0474352049424583,0,0
X002304.SZ,0,0.167381626011498,0,0.0362108280259277,0,0,0,0,0,0.248763766947547,0,0,0,0,0.16531596431263,0.0239743120430397,0,0.0674635407234302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698520420909309,0,0,0,0,0,0,0.0095578834328551,0,0,0,0,-0.110234395584278,0,0,0,0,0,0,0.00188866214535623,-0.0163265081231871,-0.03965623304141,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0154351299164359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529341660811318,0.110350718945468,0.357702358020437,0,0,0,0.0425014287346047,0.0305643351143446,0.0141192335566064,0,0,0,0,0,-0.00716801082043072,0,0,0,0,0.0493213122708722,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0530429719014773,0,0,-0.0447424009509895,0,0,0,0,0,0,0,0.0201906591666489,0,0,-0.0301004151649817,0,0.109416311270223,0,0,0,0.30872856141419,0.198682161965484,0,0,0.508734278408333,0.0447742265282388,0,0,0,0,-0.22394165355643,0,0,0.0389742070926605,0,0,0,0,0,0,0.0567282608917076,-0.000883817602883021,0,0,0,0.0600706285022209,0,0
X000568.SZ,0,0.708428003658436,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.000160526781835646,0,0,0.0643194902850921,0,0.0629642688793455,0.0193875365942539,0,0,0.196551318087972,0,0,0,0,0,0,0,0,0,0,0.0691046617912494,0,0,0,0,0,0,0,-0.0829788211696928,0,0,0,0,-0.0151683703149978,-0.0308722978487618,0,0,0,0,0,0,0.104771931025728,0,0,0,0.00212878600775107,0,0
