,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600809.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X600104.SH,X003816.SZ,X002371.SZ,X300124.SZ,X000725.SZ,X000063.SZ,X000596.SZ,X300014.SZ,X600031.SH,X002129.SZ,X000625.SZ,X000338.SZ,X600089.SH,X600703.SH,X002179.SZ,X002049.SZ,X002236.SZ,X600372.SH,X000661.SZ,X000100.SZ,X002241.SZ,X601877.SH,X000977.SZ,X000157.SZ,X002180.SZ,X600741.SH,X600522.SH,X600702.SH,X600584.SH,X002074.SZ,X300142.SZ,X600460.SH,X000733.SZ,X300003.SZ,X002007.SZ,X000800.SZ,X002294.SZ,X300146.SZ,X600487.SH,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.186690679810696,0,0,0,0.149750308036166,0,0,0,0,0,0,0.0489419805384633,0,0,-0.0251827778510774,0,0.0989593475928966,0,0,0.0137942008134361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583069189777871,0,0,0,0,0,0,0,0,0.0578736636399763,0.0823078194912508,0,0,0,-0.0715761105848113,0.0249716743491586,-0.0570812472659181,0,0,0,0,0
X000858.SZ,0,0,0,0,0.204527453012549,0.0900468192150711,0.0534024217695535,0,0,0,0,0,0,0,0,0,0.0407615455259635,0,0.0660282714596793,0,0,0.0250263839062015,0.00586824146612787,0,0,0.0122821008721831,0,0,0,0,0,0,0,0,0,0,0,0.0845380151839275,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0351008261423662,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,-0.157949837981107,0,0,0,0,-0.113750241273998,0,0,0.067845606526268,0,0.178454610387032,0,0,0,0,0,0,0,0,0.12069623985905,0,0,0,0.270205467112817,0,0,0,0.0322706232158914,0,0,0,0.067212956816066,0.12289206379096,0,0,0,0,0,0.158809694471535,0,0,0,0,0,0.0258671542375141,-0.079133462601895,0,0,0,0,0,0
X600276.SH,0,0,0.0632650953719415,0,0,0.0699681601872844,0,0.0998434021965344,-0.0849039717895953,0,0,0,0.0549909639489701,0,0,-0.073816366220593,0,0,0.119443229055169,0,0,0,-0.00934611971725103,0,-0.0803272982640251,0,0.0302995455366544,0,0,0,0,0,0.0114097732657425,0,0,0,0,0,0,0.163539114881879,0,0,0,0.24109327959915,0.396984802775771,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.36294796356422,0,0,0,0,0.195773657854508,0,0,0.05816195193638,0.00260398384887181,0,0.065309330160959,0,0,0,0,0,0,0,0,0,0,-0.155833432158848,0,0,0.120659605146631,0,0,0,0,0,0,0,0,0.0448530993440402,0,0.117783388684967,-0.101719314259656,0,0,0,0,0,0,0.0337217753387996,0,0,0,0,0,-0.0908799166065035,0.064233036765391,0,0,0,0,0,0
X600809.SH,0,0.274078755118813,0,0,6.93889390390723e-18,0,0.197078811756158,0,0,0.217228515216621,0,0,0,0,0,0,0.0633046825883414,0,0,0,0,0,0,0,-0.0200470024415353,0.0152519257062298,0,-0.0433737582275885,0.0516218346842411,0,0,0,0,0,0.0791656770679077,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288891437794926,0,0,-0.0630437048186895,-0.00474165936355064,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.25152309193588,0,0.0980832745735842,0,0,0,0,0,0,0,-0.038723353511413,0,0,0,0,0,0,0,0,0,0,-0.0437653272417118,0,0,0,0,-0.062595178396794,0,0,0,0,0,0.149875523612311,0,0,0,0,0,0,0,-0.00183698757945762,0,0,0,0,0,-0.0143581597590418,0.0212839436567614,0,0,0,0,0,0
X600690.SH,0,0,0,0.0114815760669973,0,0,0,0,0,0,0,0,0,0.134596381334315,0,0,-0.512428448781777,0,0.291400031185169,0.141086734750449,0,0,0,0,0,0,-0.172926634666737,0.0280133833343631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.29081238071107,0,0,0,0.0362994548911922,0.00194700077482345,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0312846605052779,0,0,0,0,0,0,0.188107289563126,0,0,0,0,0,0,0.0254956870110253,0,0,0,0.16247521792782,0,0.104939099360108,0,0,0,0,0,0.0974873621606144,0,0,0,0,0,0,0,0,-0.173649048492741,0,0,0,0,0.047405714684014,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.0266463210336015,0,0.19617700318642,0,0,0.0745999937112633,0,0.023713492133312,-0.272114797405663,0,0.210283529999417,0,0.161478709649921,-0.370629250385594,0,0,0,0.117717497905642,0,0.0728168921444878,0,0,0,-0.294191854737824,0,0,0,0,0,0.0715976694434753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036099413405587,0,0,0,0,0,0
X600104.SH,0,0,0.0257792584567957,0,0,0,0,0,0,0.150687813946963,0,0.110713182586004,0,0,0,0,0,0,0,0,0.270110196471911,0,0,0,0,0.0272946822562519,0,0,-0.0107301225254926,0,0,0,0.00430160559808391,0,0,0.279789379891621,0,0,0,-0.00667691991721511,0,0,0,0,0,0,0,0,0.0166365893900834,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,-0.0286517850500583,0,0,0,0,-0.0802538097847185,0,0,0,0,0,0,0.0356654275657341,0,0,0,0,0,0.0358758405112186,0,0,0,0,0,0,0,0,0,0.0602681030839215,0.0300362845518232,0,0,0.0465760293399285,0,0.139888511764529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043402834338417,0,0,0,0,0,0,0
X002371.SZ,0,0,0.140078475422223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.0689617851657581,0,0,-0.0923764812547921,0,0,0,0.0805847708747858,0,0.0134244303641023,0,0.599619822422207,-0.748995718443549,0,0.164028937178069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00432070879804004,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0.0320520736821221,0,0.0998507061358148,0,0,0,0,0,0,0,0.200055377678284,0,0,0.00734323578854309,0,0,0,0,0,-0.0108565691458507,0,0.0318167518204649,0,0.121375141200879,0,0.0608536660906845,0,0,0,0,0,0.160166577210901,0,0,0,0,0,0,0,0,0,-0.215735494326521,0,0,-0.00307154284220045,0.0452817938903325,0,0,0,0,0,0
