,X600519.SH,X600104.SH,X000725.SZ,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X000063.SZ,X000625.SZ,X600031.SH,X600690.SH,X000100.SZ,X600276.SH,X600271.SH,X600118.SH,X600372.SH,X600703.SH,X000157.SZ,X002129.SZ,X000559.SZ,X000338.SZ,X600839.SH,X600741.SH,X002241.SZ,X600089.SH,X600582.SH,X600066.SH,X600177.SH,X002292.SZ,X002236.SZ,X002475.SZ,X300003.SZ,X300124.SZ,X002456.SZ,X000800.SZ,X600060.SH,X002223.SZ,X601877.SH,X600166.SH,X002276.SZ,X000568.SZ,X000727.SZ,X600435.SH,X002465.SZ,X600198.SH,X000581.SZ,X000550.SZ,X000547.SZ,X000977.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0.0151852422011245,0,0,0,0.0812239603814244,0,0,0,0,0,0.0572207092218144,0,0,0,0,0,0.0601733656005293,0,0,0,0,0,0.0705607915581503,0,6.93889390390723e-18,0,0,0,0,0.214307161907962,0,0,0,0,0,0,0,0,0,0,0.00374234084863733,0.014430557719873,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.0532342688309402,0.0961309535562824,0,0,0,0,0,0.0251312617806891,0,0.0859429056547868,0.0598967831738725,0,0,0,0,0.0680750473926352,0,0,0,0,0,0.00561640575972408,0,0.0301459676322026,0,0,0,0,0,0,0,0,0,0,0.0511527279319332,0,0,0,0,0,0,0,0,0.0783484275474886,0,0,-0.000387999129600158,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612734332064226,0,0.0842391695197186,0,0,0,0,0.0480758041396918,0,0,0,0.238527280818841,0,0,0.0153753343678907,0,0,0.0698775088289225,0,0,0,0,0,0.342893599152184,0,0.0156541542324209,0,0.158775562022767,0,0,0.0572634717715395,0,0,0,0,0,0,0,-0.00719985467602778,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0190885040002438,0,0,0,0,0,0.0248922496197866,0,0.101198078887187,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125811616825986,0,0,0,0,0,0,0.173398501011188,0,0,0.154608026750972,0,0,0,0.0735029157548718,0,0,0,0,0.00750202247741076,0,0,-0.0233442392794949,0,0,0,0,0,0,0
X000651.SZ,0.0728189961455698,0,0,0.0411134040367581,0,0,0,0.0719086820969319,0,0,0.11697567492438,0.119554939409883,0,0.0577241824333721,0,0,0,0.0401144394342392,0,0,0.0400702095202388,0,0.0464673868081781,0,0,0,0,0,0,0,0,0,0,0.0252582620970851,0,-4.33680868994202e-19,0,0,0,0,0.0316081310207029,0,0,0,0,0,0,0,0,0,0,0,0.00875507510510345,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.136840008537295,0.0335435492776802,0,0,0,0,0,0.104792630842317,0,0,0.133774156436185,0,0,0,0.0980848772558645,0,0,0,0.069668630273805,0,0,0,0,0,0,0,0,0.00672652523006827,0,0,0,0,0,0,0.0771637044656045,0,0,0,0,0,0,0,0,0,0,-0.00199477387874207,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.00125772783450554,0,0,0,0.0407936451955605,0,0,0,0,0,0.0648361793341992,0,0.0615863932687519,0.165608242177791,0,0,0,0,0,0,0,0,0,0,0.0709874214989669,0,0.0590330066619216,0,0,0.0594060378517205,0,0,0,0,0,0,0,0,0,0,0.0339365480006326,0.0555715254033181,0,0,0.0175799154654111,0.000648801941396986,0,0,-0.000134113763312202,-0.00304080304725241,0,0,0,0,0,0
X000063.SZ,0.0481576983989379,0,0,0.0226838962811855,0,0,0,0,0,0,0,0,0,0,0,0.0492344326556472,0,0.254492970137386,0,0,0,0,0,0,0.121613393197295,0,0,0.203594263173238,0,0,0,0,0,8.67361737988404e-19,0,0.0194266868551776,0,0,0,0.00503634359005734,0.046214429495163,0,0,0,0,0,0,0,0.14882114237013,0,0,-0.00641027429665517,-8.67361737988404e-19,0,0,0,0,0,0
X000625.SZ,0.0772630905950147,0,0,0.0248724602164839,0,0,0,0,0,0,0,0,0,0,0,0.0571778624731673,0,0.120722112738737,0,0,0.125862286992877,0.0617269315777438,0.0874720773479837,0,0.0304850423956265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132493795923899,0,0,0,0.01209271290348,0.0459576213575571,0,0,0,0,0,0
X600031.SH,0,0,0,0.102055453304191,-0.093153459584242,0,0.123233169716461,0,0,0,0,0,0,0,0,0.0364603988715415,0,0.132976344823334,0,0,0,0,0.142650559223365,0,0.0994092780245952,0,0,0,0,0,0,0.0294708095239514,0,0,0,0,0,0,0,0,0,0,0.0806328295956547,0,0,0,0,0,0,0,0,0,0.0185477428107178,0,0,0,0,0,0
