,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X000568.SZ,X002475.SZ,X600741.SH,X600703.SH,X601877.SH,X600271.SH,X300003.SZ,X002236.SZ,X300124.SZ,X600498.SH,X600487.SH,X000100.SZ,X002008.SZ,X000625.SZ,X002007.SZ,X600809.SH,X000661.SZ,X300142.SZ,X600867.SH,X000157.SZ,X600566.SH,X000596.SZ,X002179.SZ,X600066.SH,X600177.SH,X600089.SH,X300146.SZ,X002506.SZ,X600522.SH,X002456.SZ,X002180.SZ,X600372.SH,X002241.SZ,X000977.SZ,X600699.SH,X300136.SZ,X002294.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.387379681087232,0,0.0759968348438389,0,0,0.0707154141507728,0,0,0,0,0,0,0,0,0,-0.0747980112816037,0,0,0.00896239850841136,0,0,0,0,0,0,0,0.00098304791160018,0,0,0.445500397100827,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00849941101906594,0,0,0,0.00184828686635746,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.0075310063863781,0,0,0,0,0,0,0,0,0.0816048259335291,0,0.113342601292548,0,0.14623326492165,0.109201194758414,0,0.15304134265034,0,0,0,0,0,0.0224404613354073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693135955980264,0,0,0,0.158449631494365,-0.120934386165264,-0.0194214624006135,0.0255768518195213,0,0,0,0.105217468418589,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558953913919415,0,0.614880156495786,0,0,0,0,0.189012056275194,0.169548818436138,0,0,0,-0.0899510144299647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00557522684077843,0,0,0,0,0,0.0977071193338701,0,-1.73472347597681e-18,0.0273970964904628,0,0.159924285247769,0,0.0583276647370017,0,0
X000651.SZ,0.102357544500822,0,1.73472347597681e-18,0,0.0511289097155121,0.0738910928363975,0.0427670045977247,0,0.312093217437867,0,0,0,0,0,0.148416220169359,0,0,0,0.0580022848556821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0535582841830923,0,0.0262061175061896,0,0.00439726672641997,0,0,0,0,0.0537814945118034,0,0
X000858.SZ,0.243494109519931,0,0,0,0,0,0.304543115365159,0,0.0714484720320661,0,0,0.0764684419956002,0,0.025667086099754,0.0749902011725744,0,0,-0.0341357475046265,0,0,0,0,0,0,0,0,0,0.143935861626801,-0.0362819775652348,0,-0.0496488023092075,0,0,0.0229916462970384,0,0.0945031026979248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255486546395428,0,0,0,0,0,0
X600276.SH,0,0,0.166349804591656,0,0,0,0,0,0,0,0,0,0,0,0.162228347660045,0,0,0,0.370609339483101,0,0,0,0,0,0,0,0,0.0212157650842244,0,0.0704873719000722,0.0276275353377908,0,0,0,0,0,0.120895411660529,0,0,0,0,0,0,0,0,0,0,0,0.0742746998645137,0,0,0.0134199698206222,0.0338382103914107,0,0,0,-0.0420622928206681,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.334892129993509,0,0,0,0,0,0.120808493348556,0,0,0,0,0,0,0,0,0.282780573698328,0,-0.109723167988064,0,0,0,0.358780586151017,0,-0.0495113153625323,0,0,0.0146932707880698,0,0,0,0,0,0,0,0,-0.0530933559454629,0,0,0,0,0.0218729499965458,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13374035255249,0,0,0.0409295927162735,0,0,0.029706465255914,0,0,0,0,0,0,0,0,0.299509427034057,-0.0518705331865042,0,0.313183464811705,0.0780830001991874,0,0,0,0,0,0.0336175320096996,0.101763479960039,0,0,-0.0020476368298917,0.0186835595892989,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0784346764457643,0,0.00324182390281091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1737657564222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190144644415286,0,0,0.136058602168104,0,0,-0.0212089888572808,0,0,0,0.435604697255542,0,-0.0259927397641104,0,0,0,-0.00845642277300374,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102895483267105,0,0,0,0.0486847361487241,0,0,0.0769007920204074,0.413378828225248,0.114772850331138,0,0,0.0251850909893694,0,0,0,0.0160927516404657,0,0,0,0,0,0,0,0,0,0,0,0.0568016304536908,0.016349714346722,0.292944995197726,0,0,0,0,0,0,0,0.0272014606480217,-0.0531462884612657,0,0,0,0.127459582967684,0,0
X600031.SH,0,0,0.051178525057967,0,0,0.0741258658748635,0,0,0,0.188837054678358,0,0,0,0,0.378723611457223,0,0,0,0.0548861189582442,0,0,0,0,0.0917322021349468,0,0,0,0,0,0.0141662067943158,0,0.00834671162818669,0,0.0479999059937834,-0.0460780926419876,0,0,0,0,0,0,0.0421362774306131,0,0.15646805060198,0,0,0,-0.267683018236206,0,0,0,-0.0245854442863718,0.0281647906410356,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,-0.00225271172098977,0,0.0827667658698402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131183140585313,0,0.0289475615939308,0,0,0,0.0275156916078726,0,0.0619387111722022,-0.120855750705025,0,0,0,0,0.0860492644114621,0,0,0,0,0,0.062506479779736,0,0,0,0.154098417077962,0,0.021337022100692,0,0,0,-0.0111821271846861,0.0287385193131504,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0.171583965249397,0,0.0640806161843984,0,0,0,0,0,0,0,0,0,0.0491223197635401,0,0,0,0,0,0,0,0.25708629193177,0.422667121113955,0,0.0030134461961575,0.0216480331417321,0,0,0,0,0,0,0,0.066150388902997,0,0,0,0,0,0,0,0,0,0,0,0,-0.024022052604555,0.0610197819415897,0,0,0,0,0,0
X002475.SZ,0.0908151305799578,0,0,0,0,0.118586187963413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163781932249301,0,-0.226676705979075,0,0,0,0,0,0,0,0.0571202962414236,0,0,0.396494862125599,0,0,0,0,0,0.246777576191479,0,0,0,0,0.0840419387632084,0,0,0,0,0,0
X600741.SH,0,0,0,0.132243309650075,0,0,0,0,0,0,0.097900061899331,0,0,0,0,0,0,0.122859074095532,0,0,0,0.0378178793355215,0,0,0,0,0,0.233238497179703,0,0,0,0,0,0,0,0.132961602037322,0,0,0,0,0,0.00480882911796006,0,0,0,0.0784454286151063,0,0.0128186797293149,0,0,0,0,0.0219824547196615,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380725526271842,0,0,0,0,0,0,0,0,0.032750141411329,0.0900997739667701,-0.0195558581671511,0.0660300346794349,0,0,0,0,0,0,0,0,0.253033578024779,0,0,0.30316117729495,0,0.123887413950841,0,0,0.422561498467794,-0.170999433779936,0,0,0,-0.00496925066028624,-0.0690472213393314,0.469704657537105,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.00647107637471686,0.0808274586977808,0,0,0,0,0,0,0,0,0,0.0952506948455287,0,0,0,0.0177245867046287,0,0.124672602365352,0,0,0,0.0694184747382205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155890180169598,0.0315317217041654,0,0,-0.0335670693068324,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147809216675823,0,0,0,0.174587105590458,0,-1.73472347597681e-18,0,0,0,0.177446098907143,0.224116385777871,0,0,-0.328540666408819,0,0.0813108894465501,0,0,0,0,0,0,0.246718500579595,0,0.204535264246998,0,0.316414457384692,0,0,0,0,0.0846145877330417,-0.00199256629642726,-0.0945729338124899,0,0,0,0,0,0
X300003.SZ,0,0.0293560928870774,8.67361737988404e-19,0,0,0.269226715049145,0.108889324862818,0,0,0,0,0,0,0,0,-0.285937458045336,0,0,0,0,0,0,0,0.47018236397197,0,0,0.0300580020761284,0,0,0,0,0,0.307428486879584,0,0,0,0,0,0,0,0,0,0,0.0975073359367279,0,0,0,0,0.213542421251855,0,0,0.0631959936202482,-0.125323451974607,0,0,0,0,0,0
X002236.SZ,0,0,0.60803442524445,0,0,0.0515053125070939,0.0561540700246552,0,0,0,0,0,0,0,0,0,0,0,0.0158332814069353,0,0,0,0,0,0.237084367969341,0,0,0,0.0835535109871153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426652821485171,0,0,0.0161999767553269,0,0,0.0185512413438321,-0.0477996606941303,0,0,0,0,0,0
X300124.SZ,0,0,-0.040435551245874,0,0,-0.0446786032677851,0,0,0.299849285260645,0,0,0,0,0,0,0,0,0.219267180095613,0.0834357095174306,0,0,0,-0.00992691604069294,0,0,0.413276763065055,-0.0821099064149355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159640478761359,0,-0.0731515851586753,0,0,0,0.0192504017390888,0,0,0,0,0.132654635343112,0,0
X600498.SH,-0.183761117674942,0.107586761166489,0,0,0,0,-0.0189653404799737,0,0,0.583062303895602,0,0,0,0,0,0,0,0,0.160280824658745,0,0,0,0,0,0,0,0,0,-0.222246750839257,-0.176571695253736,-0.0628993930350718,0,0.0391842966636107,0,0.0820812067838645,0,0,0,0.0943132124531678,0,0,0,-0.00395135320431914,0,0,0,0,0.269141975694394,0,0,0.070544995428315,-0.0274085814108457,0,0,0,0,0.0131702586122591,0,0
X600487.SH,0.113232490445934,0,0.0737406353609048,0,0,0,0,0,0,0.435895328748004,0,0,0,0,0,0,0,0.0542475500277932,-0.149330306757599,0,0,0.143792642184237,0,0,0,0,0.5110087130571,0,-0.116833365647402,0,0,0,0,0.000362253393231999,0,0.11727756117377,0,0,-0.137397360761248,0,0.106011541557332,0,-0.00588042688834405,0,0,0,0,0,0,0,0,-0.00981673496051021,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0680473946350421,0,0.0449806914381931,0,0,0,0,0,0,0,0,0.227075587436271,0,0,0,0,0,0,0.0785498303331831,-0.00100623242848821,-0.0173528589659736,0,0,0,0.369412979274555,0,0,0,0,0,0,0,0,0,0.0319737027752146,0.0484371985944845,0.137408155691762,0,0,0,0,0,0,0,0.014606272129336,-0.0293493693592254,0,0,0,0,0,0
X002008.SZ,0,0,0.165129253291682,0,0.155845277962133,0,0,0,0,0,0,0,0,0.0322467448706261,0,0,0,0,-0.0480839249589135,-6.93889390390723e-18,0,0,0,0,0,0,-0.203262721196993,0.0781706552006578,0,0,0.228602638518066,0,0,0.117517056787032,0,0,0,0,0,0,0,0,0.158251372923895,0,0,0,0,0,0,0,0,-0.0154538205517795,0.0256515602767239,0,0,0,-0.188748734131792,0,0
X000625.SZ,0,0,-0.0346807727004788,0,0,0,0,0,0,-0.00404523410074044,0,0,0,0.026792600979237,0,0,0.242488643629405,0,0,-0.0543965949384601,0.23959905040674,0,0,0.414941153196957,-0.089825734481222,0,0,0,0,0.0726306137623488,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0445261799708902,0,0.147068447579752,0.00841059302425497,0,0,0,0,-0.0175996332659137,8.67361737988404e-19,0,0,0,0,0,0
X002007.SZ,0,0,-0.0994966588505108,0,0,0,0,0,0,0,0,0,0,0,0,0.111701231638963,0,0,0.491486894896862,0,-0.141768808224404,0,0.579909523121317,-0.341635775637657,0,0,0,-0.10599248861464,0,0,0,0,0.404611411687523,0,0,0,0,0,0,0,0,0,-0.0386438915055435,0,0,-0.090676414514021,0.0207080701320171,0.258511937349875,0,0,0,-0.014262801105661,0,0,0,0,-0.150833034184376,0,0
X600809.SH,0.226372165710885,0,0,0,0.0731232872794607,0,0.199205330684626,0,0,0,0,0,0.22683763461584,0,0.101301617642643,0.0290995396867343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430759513115203,0,0,0,0,0,0,0.250490572784116,0,0.019533907658925,-0.0159000552363739,2.16840434497101e-19,0,0,0,-0.0462749974178363,0,0
X000661.SZ,0,0,-0.162788386006134,0,0,0.0278084166466494,0,0,0,0,0,0,0,0,0,0,0,0.0556792935493031,0,0.133126416339615,0,0,0,0,0,0,0.0674975547727552,0,0,0,0.112392187683604,0,0,0.258645682505195,0,0,0,0,0,0,0,0.0598468187241877,0,0,0,0,0,0.147954254225783,0,0,0,-0.0667649363150156,-0.0508464101159236,0,0.835285577075779,0,-0.216567673133026,0,0
X300142.SZ,0,0,0,0,0,0,-0.104900492363183,0,-0.0614105200072151,-0.0411793662077109,0.524602820194717,0,0,0.0443555301613307,0,0,0,0.08962202815563,0,0,0,-0.304635092322785,0,0,0,0,0,0,0.596798701668773,0,-0.00368921021204178,0,0,0,0,0.358113790860779,0,0,0,0,0,0,0,0,0,0,0.200133507117693,-0.153766266066602,0,0,0,-0.0105618184526222,0,0.291921360854405,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325066692293723,0,0,0,0,0,0.66441576759291,-0.439784152695015,0,0,0.0896578186323625,-0.0396339724543134,0,0,0.31353757143586,0,0,-0.386383151905374,-0.107619314698051,0,0,0,0,0,0.149064400974734,0,0,0.00919156782127117,0,0,0.197191650053698,-0.0483519991528009,0,-0.0982460212902813,0.266377003867176,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.201101103897811,0,0.0431097291563508,0,0,0,-0.0273696677424333,0,0.0680392841623893,0,0,0,0,0,0,0,0.141408005681541,0,0.0764738288804946,0,0,0,0,0,0,0,0,0,0,0.00987962508688381,0.0523600724868,0,0,0.157600831027331,0,0,0,0,0.0893362921810164,0,0,0,0,0,0.00440206202920018,8.67361737988404e-19,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0.29744100858259,0,0,0,-0.208874316842506,0,0,0,0,0,0,0.272025840094746,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304976178499835,0.119427945238593,0,0,0,0,0,0,0,-0.230402933502176,0,0,0.533092510640056,0,0,0,0,0,0,0.222471976197019,0,0,0.0183495455792184,-0.129673916314342,0,0,0,0,0,0
