,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X000651.SZ,X600104.SH,X000725.SZ,X600031.SH,X300014.SZ,X300124.SZ,X003816.SZ,X002241.SZ,X000063.SZ,X000338.SZ,X002129.SZ,X002371.SZ,X600703.SH,X002049.SZ,X000596.SZ,X000625.SZ,X002179.SZ,X601877.SH,X600741.SH,X000100.SZ,X300142.SZ,X600089.SH,X600460.SH,X002180.SZ,X002074.SZ,X000661.SZ,X000157.SZ,X600702.SH,X002236.SZ,X600522.SH,X000733.SZ,X600884.SH,X000799.SZ,X002414.SZ,X002008.SZ,X600584.SH,X600779.SH,X002007.SZ,X000977.SZ,X600183.SH,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.495231645933438,0,0,0.0058521835000529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159183116782165,0,0,0,0,0,0,0,0,0,0,0,0,0.0146824404817873,0,-0.0135956364155043,0,0,0,0,0,0,0.0777458026461722,0,0,0,0,0,0,0,0,0,0,0.0259079550570332,0,0
X000858.SZ,0.141671581355138,0,0,0,0.165909375378587,0.0622203212886089,0,0,0.0255488953334788,0,0,0,0,0,0,0,0,0,0,0,0,0.082317896088299,0,0,0,0,0,0,0,0,-0.026443235607371,0,0.0286088542128818,0,0,0,0.127105855039452,0.0271265783355503,-0.0149639978800611,0,0,0.0779740424597655,0,0,0,0,0,0,0,0,0,0.00781742465822505,0,0,0,0,0,0,0
X002415.SZ,0,0.0893397956866266,0,0.011644435006997,0,0.0709220039632575,0,0,0.0174587430193796,0,0,0,-0.104090609014582,0,0,0,0,0,0,0,0.197235091275471,0,0.00635989180564022,0,0,0,0,0,0,0,-0.174832893574277,0,0,0,0,0,-0.17075744203066,0.199505245333373,0,0.0332430930818217,0.092146362531285,0,0,0,0,0,0,0.0181420837681541,0,0,0,-0.00604497568936247,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.169799557198946,0,0,0,0.102117632076953,0,0,0,0,0,0,0,0,0,-0.328622477780727,0,0,0,0.0720542919605867,0,-0.0340430757494377,0,0,0,0,-0.035157919305178,0,0,0,-0.00847978045548288,0,0,0.218717265283464,0,0,0,0,0,0.173817929341087,0,0,0.0405285748947338,0,0,0,0,0,0,0,0,0,0,0.014799899740042,0,0
X000568.SZ,0.186250979738328,0.131178522810627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327460548523155,0,0,0,0,0,0,0,0,0,0,0.0966849227916629,0,0,0,-0.0995241422078271,0,0,0.0190870928898864,0,0,0,0,0,0.105914117245352,0,0,0,0,0.0298315712229488,0,0,0,0,0,0
X002475.SZ,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391902014703741,0,-0.151333169838893,0,0.192375397171772,0,0.0276594441798329,0,0,0,0,0,0,0,-0.034145997157447,0,0,0,0.011946702217227,-0.0315443431686066,0,0,0,0,-0.1072373694553,0,0,0,0,0,0,0,0,0.0516237190903935,0,-0.0925012335625796,0,0,0,0,-0.0865857254850367,0,0
X600276.SH,0,0.0371433814306184,0.131281910611371,0,0,0.132046440590015,0,0.126437885303329,0,0,0,0,0,-0.136616570542991,0,0,0,0,0,0,0,0,0,0,0,-0.240695148761969,0,0,0,0.0877423170230285,-0.0109203603632024,-0.0335300830995606,0,0,0.00539375128622709,0,0,0,0.0714306078985851,0,0,0,0,0,0,0,0.0317651140767965,0,0,0,0,-0.0186740763646969,0,0,0,0,0.0144150073610816,0,0
X600690.SH,0,0.0468823749513392,0,0,0,0,0.16693227006054,0,0.153223365590069,0,0,0,0.285909137905287,0,0,0,0,0,0.1230010431901,0,0,0,0,0.0615122569076401,0,0,0,0,0,0,0,0,-0.0303428644696795,0,0,0,0.0262563988472619,0,0.0357930606477175,0,0,0,0,0,0.0649475736445442,0.0710432884520877,0,0,0,0,0,0,-0.00809660810371012,0,0,0,0,0,0
X002304.SZ,0,0.128230792762674,0.0347827556583453,0,0,0,0,0.0686150633220257,0,0,0,0,0,-0.0747842855010708,-0.00864159365118026,0,0,0,0,0,0.152616980068311,0,0.0689548067780169,0.122076377644539,0,0,0,0.0076780460905451,0,0,0,0,0,0,-0.0697253932282671,0,0,0,-0.0524635087007084,0,0,0,0,-0.0131488623680181,0,0,0,0,0,0,0,0.0112721110870988,8.67361737988404e-19,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0634266133263055,0,0,0,0.0077800543552935,0,0,0,0.187463386449736,-0.0184413198048712,0.178132227898488,0,0,0,0.00197618911176358,0,0,0,0,0.0256656929005135,0,-0.0316713800687945,0,0,0,-0.0333713482890821,0,0,0,0,0.0286432598813064,0,0,0,-0.0264585126563972,0,0,0,0,0,0,0,0,0.0803187524243546,0,0,0,0,0,0,0,0,0.00552162016732945,0,0
