,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X003816.SZ,X600690.SH,X600809.SH,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X000625.SZ,X600031.SH,X000063.SZ,X300124.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X000100.SZ,X002241.SZ,X600089.SH,X600372.SH,X002463.SZ,X600703.SH,X000157.SZ,X600584.SH,X002028.SZ,X000977.SZ,X600522.SH,X600741.SH,X002236.SZ,X600066.SH,X600183.SH,X600418.SH,X002049.SZ,X601877.SH,X000921.SZ,X000661.SZ,X000800.SZ,X002180.SZ,X002223.SZ,X600487.SH,X601799.SH,X600460.SH,X002074.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.339095439187307,0,0,0,0,0,0.0797225683581341,0,0.0247912748819757,0,0,0,0,0,0,0,0,0.0222393528715292,0.138422330917797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237449831632913,0,0,0,0,0,0,-0.0528687528268109,-0.0321221356767214,-0.0927189928108713,0,-0.00137461555389672,0,0,0,0,-0.0817647037731936,0.004723311091749,0,0,0.0113470262681849,0,0
X000858.SZ,0,0,0,0,0,0,0,0.0512369029273773,0,0.442257282458579,0,0,0,0,0,0,0,0,0,0,0,0.0244621637397049,0,0,0,0,-0.0458756864106902,0,0,0,0,0,0,0.0781137689677453,0,0,0,0,0,0,0.00347524820156592,0,0,0,0.0793575964789292,0,0,0,0.0285188951772069,0,0,-0.0263586473410829,0,0,0,0,0.0302964317720756,0,0
X600276.SH,0,0,0,0,2.71050543121376e-20,-0.0471240066506973,0,0,0,0,0,0,0,0.126632411736964,0,0,0,0,0,0.0353241070854735,0,0.0297761739199041,0.0314029551604116,0.0187834880783998,0,0,-0.0452097030274326,0,-0.040967893296836,0,0,0,0,0,0,0,0,0,0,0,0.0443269722084191,0,0,0,0,0,0,0.155919703900382,0,0,0,-2.16840434497101e-19,-0.0206912784518279,-0.0309424538456485,0,0,-0.00317111665406242,0,0
X002415.SZ,0,0,0,0,-0.0425388241771461,0,0.0143039796113509,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100826842112692,0,0.298925535038243,0,0,0,0,0,0,0,0,0,0,0,0.0743384055496446,0,0,0.0197414049766875,0.14891861157871,0.152004276894134,0,0,0,0,0,0,0,0,-0.137728874030291,0,0,0,-0.0569320061796033,0,0,0,0.00469087373776693,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134573466116085,0,0,0,-0.0492179451451658,0,0,0.525833970627232,0,0,0.0163358000982475,0,0,0.251706625086313,0.0600267088304592,0,0.027323385303815,0,0,0.0268115577348506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195822977711285,0,0,0,-0.0362281984852478,0,0
X003816.SZ,0,0,0,0,0,0,0,-0.0691466214152044,0,0,0,0,0,0,0,0,-0.171628091680775,0,-0.059046973715149,0,0,0,0,0,0,0,-0.0439922489715245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.366481903388554,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,-0.0119565563360184,0,0,0.0854084348065137,0,0,0,0,0,0.212588506416399,0,0,-0.122005734900191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517316856204007,0,0,0,0.316670502768669,-0.168066639321021,0,0,0,0,0,0,0,0.081568267277103,0,0,-0.0145196183467687,-0.120870475897684,0,0,-0.0242664789780968,0,0
X600809.SH,0.289061785728889,0,0,0,0,0.0833769522344763,0,0,0,0,0.059844881167219,0,0,0,0,0,0,0,0.0232015331439559,0.377960887074544,0,0,0,0,0,0,0,0,0,0,0.0455375058105852,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211820057329679,0,0,0,0,0,0,0.0330244612828157,0,0.116694610832561,0,0,-0.00498563586407276,0,0
X000651.SZ,0,0,0,0,0,-0.00463469541526834,0.0300486521257488,0.112787701031238,0,0,0,0,0,0,0,0,0,0,0.00128667542680139,0,0,0,0.0366042454491354,0,0,0,0,0,0.0927056691820261,-0.0200829848229769,0,-0.0993174419127772,0,0,0,0,0,0,0,0.100071666077524,0.138352247282519,0,0,0,0,0,0,0,0,0.0467208406973316,0,0,0,0.037256726371418,0,0,-0.029014463776996,0,0
X000568.SZ,0.554010280697911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237101160500446,0,0,-0.0192246540573439,0,0,0,0,0,0,0,0,0.0135243354181717,0,0,0,0.042309482264352,-0.0358824013958311,0,0,0,0,0.100794670284281,0,0,0,-0.0312989484994501,0,-0.0425505491657233,0,-0.0417969970496989,0,0,-0.00953688874977992,-0.0279280582252601,0,0,-0.00879741306632889,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301546841397036,0,0,0.195279360528749,0,0.171757994108743,0,0,0,0,0,0.239254589712049,0,0,0,0,0,-0.111191590064107,0,0,0,0.0308672050134491,0,0,0,0,0.180686522277743,0,0,0,-0.0167699029250053,0,0
X600104.SH,0,0,0,0,0,0,0.0725879527239743,0,0,0,0,0,0.0185765718000621,0.0317321811815596,0.0918495743374371,0,0,0,0,0,0,-0.0224264546611117,0,0,0,0,0,0,0,0,0,0.0415142159845882,0,0.172104268314,0,-0.000905891834583703,0,0,-0.0396584373152723,0,-0.0143141402536594,0,0,0.0708238959899332,0,0,0.0396366501664608,0.13095457543008,0,0,0,0,-0.0291829240229878,0,0,0,-8.98398017664572e-05,0,0
X000725.SZ,0,0,0,0,0,0,0.0179478230192295,0,0,0,0,0,0,0,0,0.00316693809142093,0,0,-0.0470013875917053,0,0,0,0.739932401495551,0,0,0,0.0648240357487114,0,0,-0.0798577721241612,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.294076242348192,-0.034239504983003,0,0,0,0,0.00803180007234397,0,-0.0405892752888871,0.0591592605828465,0,0,0,0.00149423238643126,0,0
X000625.SZ,0,0,0,0,0,0,-0.0364085104242698,0,0,0,-0.107786254624606,0,0.115208551387326,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0204468294666967,0,0,0.029645973143602,0.0469723705455592,0,0,0,0.158415266289942,0,0,0,0,0.0208203463094121,0.349324698903339,0,0,0,0,0,0,-0.046233445672909,0,0.0441141325821739,0,0.097475943359055,0,0,0,0,0,0,0,-0.0452019714652714,0,0
X600031.SH,-0.0916447755874486,0,0,0,0,0,0.0885935163511446,0,0,0,0,0,0,0,0,0,0,0,0.297360637331343,0,0,0,0.346008424221366,0,0,0,-0.0702254684632649,0,0.087507905192845,0,0,0,0,0,0,0,0,0.103187786734511,0,0,0,0,-0.316634132202097,0,0,0,0,-3.46944695195361e-18,0.003323798047327,0,0,-0.0595535050844161,-0.0111466271819465,0,0,0,0.0151041493666175,0,0
